name,total_population,number_of_children_age_0_14,percent_of_pop_that_are_children_age_0_14,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24,number_of_adults_age_25_64,percent_of_pop_that_are_adults_age_25_64,percent_of_pop_that_are_seniors_65,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,percent_of_pop_that_are_immigrants,percent_of_pop_that_are_indigenous,percent_of_pop_that_are_fn,percent_of_pop_that_are_metis,percent_of_pop_that_are_inuit,percent_of_pop_that_are_racialized,percent_of_pop_that_are_refugees,percent_of_immigrants_that_are_refugees,percent_of_pop_with_knowledge_of_neither_english_nor_french,percent_of_pop_age_25_64_with_no_high_school_diploma_or_equivalent,percent_of_pop_living_alone,unemployment_rate,average_after_tax_income_in_2020_among_recipients,average_market_income_in_2020_among_recipients,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,percent_of_income_from_government_transfers_2020,percent_of_pop_age_25_64_with_postsecondary_degree_diploma_certificate,number_of_refugees,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_0_17_in_low_income_based_on_lim_at,percent_of_people_0_17_in_low_income_based_on_lim_at,number_of_people_18_64_in_low_income_based_on_lim_at,percent_of_people_18_64_in_low_income_based_on_lim_at,number_of_people_65_in_low_income_based_on_lim_at,percent_of_people_65_in_low_income_based_on_lim_at,average_age_of_the_population,median_age_of_the_population,number_of_seniors_65,number_of_children_living_in_one_parent_families,percent_of_children_living_in_one_parent_families,number_of_people_who_are_indigenous,number_of_people_who_are_fn,number_of_people_who_are_metis,number_of_people_who_are_inuit,number_of_immigrants,number_of_recent_immigrants_arr_2016_2021,number_of_people_with_knowledge_of_neither_english_nor_french,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_with_knowledge_of_only_french_as_an_official_language,number_of_workers_age_15_who_commute_by_car_truck_or_van,percent_of_workers_age_15_who_commute_by_car_truck_or_van,number_of_workers_age_15_who_commute_by_public_transit,percent_of_workers_age_15_who_commute_by_public_transit,number_of_workers_age_15_who_commute_by_walking,percent_of_workers_age_15_who_commute_by_walking,number_of_workers_age_15_who_commute_by_bicycle,percent_of_workers_age_15_who_commute_by_bicycle,number_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_by_other_means,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_people_age_25_64_with_a_high_school_diploma,percent_of_workers_who_commute_for_60_minutes_and_over,number_of_people_who_are_racialized,number_self_identified_as_south_asian,number_self_identified_as_chinese,number_self_identified_as_black,number_self_identified_as_filipino,number_self_identified_as_arab,number_self_identified_as_latin_american,number_self_identified_as_southeast_asian,number_self_identified_as_west_asian,number_self_identified_as_korean,number_self_identified_as_japanese,number_self_identified_with_other_visible_minority,number_self_identified_with_multiple_visible_minorities,number_of_people_who_are_non_racialized,percent_self_identified_as_south_asian,percent_self_identified_as_chinese,percent_self_identified_as_black,percent_self_identified_as_filipino,percent_self_identified_as_arab,percent_self_identified_as_latin_american,percent_self_identified_as_southeast_asian,percent_self_identified_as_west_asian,percent_self_identified_as_korean,percent_self_identified_as_japanese,percent_self_identified_with_other_visible_minority,percent_self_identified_with_multiple_visible_minorities,percent_of_people_who_are_non_racialized
ottawa_ons2022_riverview_3101_00000_3_8_percent,2435,0,0,0,0,0,0,1,0.014373716632443531,0.3860369609856263,0.018480492813141684,0.008213552361396304,0.004106776180698152,0,0.1971252566735113,0.055441478439425054,0.28421052631578947,0.03285420944558522,NA,0.35728952772073924,14.3,48920,50640,47400,49400,26.6,29.2,NA,135,390,0.1598360655737705,0,NA,0,NA,390,0.1598360655737705,76.4,75,2435,0,NA,45,20,10,0,940,35,80,465,0.19096509240246407,45,0.018480492813141684,85,0.53125,30,0.1875,35,0.21875,0,0,10,0.0625,80,0.3333333333333333,20,0.08333333333333333,NA,0,480,70,45,150,20,100,45,30,20,0,0,0,0,1950,0.028747433264887063,0.018480492813141684,0.061601642710472276,0.008213552361396304,0.04106776180698152,0.018480492813141684,0.012320328542094456,0.008213552361396304,0,0,0,0,0.8008213552361396
ottawa_ons2022_rockcliffe_park_3102_00000_5_0_percent,385,0,0,0,0,0,0,1,0,0.42105263157894735,0,0,0,0,0.09210526315789473,0,0,0,NA,0.12987012987012986,0,144000,207000,161000,233000,3.8,5.1,NA,0,0,0,0,NA,0,NA,0,0,75.2,73.5,385,0,NA,0,0,0,0,160,0,0,25,0.06578947368421052,0,0,85,0.8947368421052632,0,0,0,0,0,0,10,0.10526315789473684,30,0.2222222222222222,0,0,NA,0,35,25,0,0,0,0,0,0,0,0,0,0,0,345,0.06578947368421052,0,0,0,0,0,0,0,0,0,0,0,0.9078947368421053
ottawa_ons2022_rothwell_heights_beacon_hill_north_3103_00000_1_8_percent,2455,0,0,0,0,0,0,1,0.008146639511201629,0.29327902240325865,0.012219959266802444,0.006109979633401222,0.006109979633401222,0,0.109979633401222,0.020366598778004074,0.18181818181818182,0.012219959266802444,NA,0.1934826883910387,5,61350,66300,60650,68200,18.7,21.4,NA,50,70,0.028513238289205704,0,NA,0,NA,70,0.028513238289205704,75.5,75,2455,10,1,30,15,15,0,720,20,30,400,0.1629327902240326,35,0.014256619144602852,150,0.9375,10,0.0625,0,0,0,0,0,0,115,0.40350877192982454,15,0.05263157894736842,NA,0.0625,270,85,50,60,10,25,0,0,25,0,0,0,0,2185,0.034623217922606926,0.020366598778004074,0.024439918533604887,0.004073319755600814,0.010183299389002037,0,0,0.010183299389002037,0,0,0,0,0.890020366598778
ottawa_ons2022_russell_3607_00000_1_3_percent,2690,0,0,0,0,0,0,1,0,0.13011152416356878,0.031598513011152414,0.01486988847583643,0.01858736059479554,0,0.01858736059479554,0.0037174721189591076,0.1,0.007434944237918215,NA,0.1895910780669145,12.2,42040,34280,40960,36040,33,36.6,NA,10,230,0.08550185873605948,0,NA,0,NA,230,0.08550185873605948,72.9,71.5,2690,0,NA,85,40,50,0,350,0,20,1065,0.395910780669145,145,0.05390334572490706,235,0.8703703703703703,10,0.037037037037037035,0,0,0,0,20,0.07407407407407407,85,0.2361111111111111,40,0.1111111111111111,NA,0.1111111111111111,50,20,10,0,0,0,0,0,0,0,0,0,0,2640,0.007434944237918215,0.0037174721189591076,0,0,0,0,0,0,0,0,0,0,0.9814126394052045
ottawa_ons2022_sandy_hill_3104_00010_10_1_percent,1615,0,0,0,0,0,0,1,0.009287925696594427,0.38390092879256965,0.006191950464396285,0,0,0,0.19504643962848298,0.043343653250773995,0.30434782608695654,0.02476780185758514,NA,0.3993808049535604,19.7,53650,56850,53300,59800,21.8,25.4,NA,70,290,0.17956656346749225,0,NA,0,NA,290,0.17956656346749225,74.7,73.5,1615,10,1,10,0,0,0,620,15,40,440,0.2724458204334365,45,0.02786377708978328,60,0.4444444444444444,25,0.18518518518518517,40,0.2962962962962963,0,0,10,0.07407407407407407,110,0.4489795918367347,35,0.14285714285714285,NA,0,315,30,75,120,10,25,20,10,0,0,0,10,0,1300,0.018575851393188854,0.04643962848297214,0.07430340557275542,0.006191950464396285,0.015479876160990712,0.01238390092879257,0.006191950464396285,0,0,0,0.006191950464396285,0,0.804953560371517
ottawa_ons2022_smiths_falls_3408_00000_2_2_percent,2295,0,0,0,0,0,0,1,0,0.11521739130434783,0.030434782608695653,0.01956521739130435,0.008695652173913044,0,0.008695652173913044,0,0,0.006521739130434782,NA,0.3616557734204793,15.7,35640,25640,34840,27000,43.6,47.8,NA,0,420,0.1830065359477124,0,NA,0,NA,420,0.1830065359477124,75,74,2295,0,NA,70,45,20,0,265,0,15,30,0.013043478260869565,0,0,170,0.8947368421052632,0,0,20,0.10526315789473684,0,0,0,0,20,0.09523809523809523,25,0.11904761904761904,NA,0.10526315789473684,20,10,10,0,10,0,0,0,0,0,0,0,0,2275,0.004347826086956522,0.004347826086956522,0,0.004347826086956522,0,0,0,0,0,0,0,0,0.9891304347826086
ottawa_ons2022_south_dundas_3806_00000_2_2_percent,2920,0,0,0,0,0,0,1,0,0.13846153846153847,0.022222222222222223,0.008547008547008548,0.010256410256410256,0,0.011965811965811967,0,0,0,NA,0.2208904109589041,8.1,35800,26600,35120,27840,41.3,45.2,NA,0,435,0.14897260273972604,0,NA,0,NA,435,0.14897260273972604,74.8,73.5,2920,10,1,65,25,30,0,405,0,0,20,0.006837606837606838,0,0,210,0.7777777777777778,0,0,45,0.16666666666666666,0,0,15,0.05555555555555555,65,0.19117647058823528,40,0.11764705882352941,NA,0.07407407407407407,35,0,0,10,0,0,0,0,0,0,0,0,0,2890,0,0,0.003418803418803419,0,0,0,0,0,0,0,0,0,0.9880341880341881
ottawa_ons2022_south_glengarry_3807_00000_1_7_percent,3255,0,0,0,0,0,0,1,0,0.13384615384615384,0.016923076923076923,0.003076923076923077,0.013846153846153847,0,0.010769230769230769,0.004608294930875576,0.11538461538461539,0,NA,0.21505376344086022,10.3,43920,39200,42240,39640,30.4,33.8,NA,15,430,0.13210445468509985,0,NA,0,NA,430,0.13210445468509985,73.7,72,3255,0,NA,55,10,45,0,435,0,0,685,0.21076923076923076,75,0.023076923076923078,325,0.8552631578947368,0,0,50,0.13157894736842105,0,0,10,0.02631578947368421,180,0.3185840707964602,60,0.10619469026548672,NA,0.05263157894736842,35,15,0,10,0,10,0,0,0,0,0,0,0,3215,0.004615384615384616,0,0.003076923076923077,0,0.003076923076923077,0,0,0,0,0,0,0,0.9892307692307692
ottawa_ons2022_south_keys_3105_00000_2_1_percent,650,0,0,0,0,0,0,1,0,0.3384615384615385,0.015384615384615385,0.015384615384615385,0,0,0.1,0.015384615384615385,0.125,0.015384615384615385,NA,0.2846153846153846,25,45200,37000,44200,37800,30,34.4,NA,10,35,0.05384615384615385,0,NA,0,NA,35,0.05384615384615385,75.7,74,650,0,NA,10,10,0,0,220,0,10,40,0.06153846153846154,0,0,30,0.75,10,0.25,0,0,0,0,0,0,20,0.3076923076923077,0,0,NA,0,65,15,20,15,10,0,0,0,0,0,0,0,0,590,0.023076923076923078,0.03076923076923077,0.023076923076923078,0.015384615384615385,0,0,0,0,0,0,0,0,0.9076923076923077
ottawa_ons2022_south_stormont_3808_00000_1_8_percent,2975,0,0,0,0,0,0,1,0,0.09595959595959595,0.016835016835016835,0.013468013468013467,0,0,0,0,0,0,NA,0.173109243697479,8.1,37800,29760,37920,32120,36.8,41.2,NA,0,305,0.1026936026936027,0,NA,0,NA,305,0.1026936026936027,73.5,72.5,2975,0,NA,50,40,0,0,285,0,0,200,0.06734006734006734,20,0.006734006734006734,270,0.9310344827586207,0,0,0,0,0,0,15,0.05172413793103448,105,0.26582278481012656,30,0.0759493670886076,NA,0.06896551724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,2965,0,0,0,0,0,0,0,0,0,0,0,0,0.9983164983164983
ottawa_ons2022_stittsville_3106_00000_1_1_percent,3720,0,0,0,0,0,0,1,0.005376344086021506,0.2674731182795699,0.008064516129032258,0.004032258064516129,0.002688172043010753,0,0.07123655913978495,0.013440860215053764,0.16666666666666666,0.016129032258064516,NA,0.1922043010752688,8.7,50120,46800,48840,47800,25.1,27.9,NA,50,145,0.038926174496644296,0,NA,0,NA,145,0.038926174496644296,74.7,73.5,3720,0,NA,30,15,10,0,995,20,60,100,0.026881720430107527,0,0,180,0.8,25,0.1111111111111111,0,0,0,0,15,0.06666666666666667,245,0.5212765957446809,20,0.0425531914893617,NA,0.08888888888888889,265,95,50,40,10,20,20,10,0,10,0,0,0,3460,0.025537634408602152,0.013440860215053764,0.010752688172043012,0.002688172043010753,0.005376344086021506,0.005376344086021506,0.002688172043010753,0,0.002688172043010753,0,0,0,0.9301075268817204
ottawa_ons2022_stittsville_east_3107_00000_1_9_percent,690,0,0,0,0,0,0,1,0.10144927536231885,0.5507246376811594,0,0,0,0,0.4420289855072464,0.057971014492753624,0.14814814814814814,0.21739130434782608,NA,0.11594202898550725,11.5,41100,42000,41000,43600,24,29.3,NA,40,30,0.043478260869565216,0,NA,0,NA,30,0.043478260869565216,72.6,71,690,0,0,0,0,0,0,380,70,150,0,0,0,0,40,0.7272727272727273,0,0,10,0.18181818181818182,0,0,0,0,50,0.43478260869565216,15,0.13043478260869565,NA,0,305,75,130,25,0,20,10,25,20,0,0,0,0,385,0.10869565217391304,0.18840579710144928,0.036231884057971016,0,0.028985507246376812,0.014492753623188406,0.036231884057971016,0.028985507246376812,0,0,0,0,0.5579710144927537
ottawa_ons2022_stittsville_north_3108_00000_1_2_percent,1240,0,0,0,0,0,0,1,0.020242914979757085,0.32793522267206476,0.012145748987854251,0.012145748987854251,0,0,0.18218623481781376,0.04435483870967742,0.275,0.05263157894736842,NA,0.22983870967741934,12.8,43200,38700,41700,39000,29.7,32.8,NA,55,100,0.08064516129032258,0,NA,0,NA,100,0.08064516129032258,74.9,74,1240,0,NA,15,15,0,0,405,25,65,50,0.04048582995951417,0,0,100,0.8333333333333334,0,0,0,0,0,0,20,0.16666666666666666,50,0.2857142857142857,15,0.08571428571428572,NA,0,225,65,35,40,0,10,10,50,0,0,0,0,10,1010,0.05263157894736842,0.02834008097165992,0.032388663967611336,0,0.008097165991902834,0.008097165991902834,0.04048582995951417,0,0,0,0,0.008097165991902834,0.8178137651821862
ottawa_ons2022_stonebridge_half_moon_bay_3109_00000_3_0_percent,2370,0,0,0,0,0,0,1,0.06751054852320675,0.510548523206751,0.010548523206751054,0.004219409282700422,0.004219409282700422,0,0.3881856540084388,0.046413502109704644,0.12790697674418605,0.15368421052631578,NA,0.12869198312236288,11.5,44640,44920,44360,47680,24.5,29.7,NA,110,155,0.06540084388185655,0,NA,0,NA,155,0.06540084388185655,73.8,72.5,2370,0,NA,25,10,10,0,1210,160,365,85,0.035789473684210524,15,0.00631578947368421,180,0.8571428571428571,25,0.11904761904761904,0,0,0,0,0,0,145,0.4142857142857143,30,0.08571428571428572,NA,0.14285714285714285,920,285,345,65,25,75,30,10,55,0,0,0,10,1455,0.12025316455696203,0.14556962025316456,0.027426160337552744,0.010548523206751054,0.03164556962025317,0.012658227848101266,0.004219409282700422,0.023206751054852322,0,0,0,0.004219409282700422,0.6139240506329114
ottawa_ons2022_tay_valley_3409_00000_8_9_percent,1645,0,0,0,0,0,0,1,0,0.1276595744680851,0.0121580547112462,0.0060790273556231,0.0060790273556231,0,0.0060790273556231,0,0,0,NA,0.1702127659574468,10.9,41760,34800,41080,35440,32.4,35.5,NA,0,120,0.07272727272727272,0,NA,0,NA,120,0.07272727272727272,73.4,72,1645,0,NA,20,10,10,0,210,0,0,15,0.00911854103343465,0,0,105,0.8076923076923077,0,0,30,0.23076923076923078,0,0,0,0,105,0.42857142857142855,30,0.12244897959183673,NA,0.11538461538461539,10,0,0,0,0,0,0,0,0,0,0,0,0,1640,0,0,0,0,0,0,0,0,0,0,0,0,0.9969604863221885
ottawa_ons2022_the_nation_la_nation_3608_00000_1_4_percent,1950,0,0,0,0,0,0,1,0.005141388174807198,0.06683804627249357,0.02570694087403599,0.007712082262210797,0.012853470437017995,0,0.02313624678663239,0.007692307692307693,0.1875,0.007712082262210797,NA,0.17692307692307693,10.7,35840,25840,34440,28000,39.5,44.7,NA,15,250,0.12853470437017994,0,NA,0,NA,250,0.12853470437017994,73.1,71.5,1950,10,1,50,15,25,0,130,10,15,1240,0.6375321336760925,370,0.19023136246786632,210,0.8936170212765957,0,0,10,0.0425531914893617,0,0,15,0.06382978723404255,135,0.36,55,0.14666666666666667,NA,0.10638297872340426,45,0,15,0,0,10,20,0,0,0,0,0,0,1905,0,0.007712082262210797,0,0,0.005141388174807198,0.010282776349614395,0,0,0,0,0,0,0.9794344473007712
ottawa_ons2022_trend_arlington_3110_00000_2_8_percent,1095,0,0,0,0,0,0,1,0,0.3669724770642202,0.013761467889908258,0.013761467889908258,0,0,0.11009174311926606,0.0273972602739726,0.23076923076923078,0.01834862385321101,NA,0.1506849315068493,13.2,53000,52500,52100,53300,22.7,24.8,NA,30,35,0.03211009174311927,0,NA,0,NA,35,0.03211009174311927,75.4,74.5,1095,10,1,15,15,0,0,400,0,20,35,0.03211009174311927,0,0,65,1,0,0,0,0,0,0,0,0,95,0.5757575757575758,10,0.06060606060606061,NA,0,120,30,20,25,0,20,0,0,10,10,0,0,10,970,0.027522935779816515,0.01834862385321101,0.022935779816513763,0,0.01834862385321101,0,0,0.009174311926605505,0.009174311926605505,0,0,0.009174311926605505,0.8899082568807339
ottawa_ons2022_vanier_north_3111_00000_7_0_percent,1675,0,0,0,0,0,0,1,0,0.24550898203592814,0.02694610778443114,0.014970059880239521,0.011976047904191617,0,0.10479041916167664,0.008955223880597015,0.08333333333333333,0.026865671641791045,NA,0.36716417910447763,6.4,44760,42800,44920,46480,29,33.2,NA,15,225,0.13432835820895522,0,NA,0,NA,225,0.13432835820895522,74,73,1675,0,NA,45,25,20,0,410,0,45,635,0.37910447761194027,85,0.050746268656716415,130,0.7878787878787878,30,0.18181818181818182,10,0.06060606060606061,0,0,0,0,50,0.22727272727272727,35,0.1590909090909091,NA,0,175,20,30,20,10,20,25,10,25,0,0,10,0,1505,0.011976047904191617,0.017964071856287425,0.011976047904191617,0.005988023952095809,0.011976047904191617,0.014970059880239521,0.005988023952095809,0.014970059880239521,0,0,0.005988023952095809,0,0.9011976047904192
ottawa_ons2022_vanier_south_3112_00000_6_9_percent,1620,0,0,0,0,0,0,1,0.012345679012345678,0.21296296296296297,0.040123456790123455,0.024691358024691357,0.009259259259259259,0.006172839506172839,0.1388888888888889,0.040123456790123455,0.3939393939393939,0.040123456790123455,NA,0.4783950617283951,11.6,35600,28850,34560,31250,40.8,46.4,NA,65,390,0.24074074074074073,0,NA,0,NA,390,0.24074074074074073,74.8,73,1620,0,NA,65,40,15,10,345,20,65,725,0.44753086419753085,110,0.06790123456790123,85,0.6071428571428571,30,0.21428571428571427,15,0.10714285714285714,0,0,0,0,45,0.23684210526315788,10,0.05263157894736842,NA,0,225,15,25,105,0,50,0,10,0,0,0,0,0,1390,0.009259259259259259,0.015432098765432098,0.06481481481481481,0,0.030864197530864196,0,0.006172839506172839,0,0,0,0,0,0.8580246913580247
ottawa_ons2022_vars_3113_00000_1_2_percent,460,0,0,0,0,0,0,1,0,0.10989010989010989,0.06593406593406594,0.03296703296703297,0.03296703296703297,0,0,0,0,0,NA,0.15217391304347827,21.4,37000,29200,29100,31800,37.6,42.8,NA,0,50,0.10869565217391304,0,NA,0,NA,50,0.10869565217391304,73,72,460,0,NA,30,15,15,0,50,0,0,195,0.42857142857142855,10,0.02197802197802198,35,0.5833333333333334,0,0,15,0.25,0,0,0,0,0,0,10,0.18181818181818182,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,0,0,0,1
ottawa_ons2022_waterridge_village_3114_00000_5_0_percent,345,0,0,0,0,0,0,1,0,0.42857142857142855,0.02857142857142857,0,0.02857142857142857,0,0.2571428571428571,0.057971014492753624,0.26666666666666666,0.04285714285714286,NA,0.2898550724637681,0,45000,50000,46800,57600,25.2,31.6,NA,20,35,0.1,0,NA,0,NA,35,0.1,74,71.5,345,0,NA,10,0,10,0,150,0,15,115,0.32857142857142857,20,0.05714285714285714,35,1,0,0,0,0,0,0,0,0,10,0.25,0,0,NA,0,90,25,20,10,0,20,0,0,10,0,0,0,0,260,0.07142857142857142,0.05714285714285714,0.02857142857142857,0,0.05714285714285714,0,0,0.02857142857142857,0,0,0,0,0.7428571428571429
ottawa_ons2022_west_centretown_3115_00000_6_6_percent,1320,0,0,0,0,0,0,1,0.007547169811320755,0.49433962264150944,0.007547169811320755,0,0,0,0.35094339622641507,0.07575757575757576,0.23529411764705882,0.22641509433962265,NA,0.5416666666666666,6.5,33600,34700,32360,34400,45.3,48.2,NA,100,615,0.4641509433962264,0,NA,0,NA,615,0.4641509433962264,74.9,73.5,1320,0,NA,10,0,0,0,655,10,300,100,0.07547169811320754,15,0.011320754716981131,25,0.38461538461538464,0,0,35,0.5384615384615384,0,0,0,0,70,0.5185185185185185,10,0.07407407407407407,NA,0,465,10,260,45,10,20,10,90,0,10,0,0,20,860,0.007547169811320755,0.19622641509433963,0.033962264150943396,0.007547169811320755,0.01509433962264151,0.007547169811320755,0.06792452830188679,0,0.007547169811320755,0,0,0.01509433962264151,0.6490566037735849
ottawa_ons2022_westboro_3116_00000_4_2_percent,2525,0,0,0,0,0,0,1,0.011881188118811881,0.3287128712871287,0.019801980198019802,0.0039603960396039604,0.011881188118811881,0,0.13663366336633664,0.03564356435643564,0.21951219512195122,0.04554455445544554,NA,0.4,13.8,51700,58200,50720,55700,23.8,26.1,NA,90,510,0.2015810276679842,0,NA,0,NA,510,0.2015810276679842,74.6,73,2525,0,NA,50,10,30,0,830,30,115,140,0.055445544554455446,25,0.009900990099009901,90,0.6666666666666666,25,0.18518518518518517,15,0.1111111111111111,0,0,10,0.07407407407407407,105,0.42857142857142855,0,0,NA,0.1111111111111111,345,40,95,95,10,40,25,15,15,0,0,0,0,2180,0.015841584158415842,0.03762376237623762,0.03762376237623762,0.0039603960396039604,0.015841584158415842,0.009900990099009901,0.005940594059405941,0.005940594059405941,0,0,0,0,0.8633663366336634
ottawa_ons2022_whitehaven_woodpark_glabar_park_3117_00000_2_7_percent,3105,0,0,0,0,0,0,1,0.004830917874396135,0.30434782608695654,0.014492753623188406,0.00966183574879227,0.004830917874396135,0,0.09822866344605476,0.02254428341384863,0.18421052631578946,0.030595813204508857,NA,0.40418679549114334,11.7,49320,46720,47800,47800,26.6,29.3,NA,70,370,0.11916264090177134,0,NA,0,NA,370,0.11916264090177134,76,74.5,3105,0,NA,45,30,15,0,945,15,95,90,0.028985507246376812,0,0,165,0.7021276595744681,40,0.1702127659574468,15,0.06382978723404255,0,0,15,0.06382978723404255,105,0.3088235294117647,20,0.058823529411764705,NA,0.0425531914893617,305,25,95,65,20,15,20,25,30,0,0,10,0,2800,0.008051529790660225,0.030595813204508857,0.020933977455716585,0.00644122383252818,0.004830917874396135,0.00644122383252818,0.008051529790660225,0.00966183574879227,0,0,0.00322061191626409,0,0.9017713365539453
ottawa_ons2022_whitewater_region_3719_00000_3_1_percent,1565,0,0,0,0,0,0,1,0,0.11501597444089456,0.04472843450479233,0.025559105431309903,0.019169329073482427,0,0.019169329073482427,0,0,0,NA,0.24281150159744408,11.5,38200,29600,39120,33440,34.8,41,NA,0,210,0.1337579617834395,0,NA,0,NA,210,0.1337579617834395,73.6,72.5,1565,0,NA,70,40,30,0,180,0,0,25,0.01597444089456869,0,0,155,0.8378378378378378,0,0,20,0.10810810810810811,0,0,0,0,50,0.21739130434782608,10,0.043478260869565216,NA,0,30,10,0,0,0,0,0,0,0,15,0,0,0,1535,0.006389776357827476,0,0,0,0,0,0,0,0.009584664536741214,0,0,0,0.9808306709265175
ottawa_oeycfc_1_alta_vista_00000_4_4_percent,5350,0,0,0,0,0,0,1,0.004672897196261682,0.3485981308411215,0.012149532710280374,0.005607476635514018,0.0065420560747663555,0,0.16542056074766356,0.03457943925233645,0.2569444444444444,0.037383177570093455,NA,0.2626168224299065,11.6,52350,54400,50360,52850,24.1,26.4,NA,185,560,0.10467289719626169,0,NA,0,NA,560,0.10467289719626169,75.5,74,5350,25,1,65,30,35,0,1865,25,200,595,0.11121495327102804,35,0.0065420560747663555,315,0.6923076923076923,35,0.07692307692307693,55,0.12087912087912088,10,0.02197802197802198,40,0.08791208791208792,305,0.40131578947368424,60,0.07894736842105263,NA,0.054945054945054944,885,130,120,155,20,315,45,15,45,0,20,15,15,4465,0.024299065420560748,0.022429906542056073,0.02897196261682243,0.003738317757009346,0.058878504672897194,0.008411214953271028,0.002803738317757009,0.008411214953271028,0,0.003738317757009346,0.002803738317757009,0.002803738317757009,0.8345794392523365
ottawa_oeycfc_3_beaconhill_00000_2_5_percent,3900,0,0,0,0,0,0,1,0.012836970474967908,0.3157894736842105,0.01797175866495507,0.008985879332477536,0.008985879332477536,0,0.15661103979460847,0.03205128205128205,0.21929824561403508,0.02053915275994865,NA,0.23974358974358975,9.7,54100,56200,53150,57100,22.1,25,NA,125,225,0.057692307692307696,0,NA,0,NA,225,0.057692307692307696,75.4,74.5,3900,15,1,70,35,35,0,1230,50,80,780,0.20025673940949937,85,0.021822849807445442,240,0.7868852459016393,45,0.14754098360655737,10,0.03278688524590164,0,0,10,0.03278688524590164,150,0.3225806451612903,30,0.06451612903225806,NA,0.06557377049180328,610,110,105,175,35,65,50,15,30,0,0,10,15,3285,0.028241335044929396,0.026957637997432605,0.044929396662387676,0.008985879332477536,0.01668806161745828,0.012836970474967908,0.0038510911424903724,0.007702182284980745,0,0,0.0025673940949935813,0.0038510911424903724,0.8433889602053916
ottawa_oeycfc_4_beaverbrook_marchwood_00000_1_6_percent,2860,0,0,0,0,0,0,1,0.0070052539404553416,0.3415061295971979,0.01576182136602452,0.0070052539404553416,0.005253940455341506,0,0.13134851138353765,0.013986013986013986,0.1038961038961039,0.03852889667250438,NA,0.20104895104895104,10,53600,52950,52300,53750,21.6,24,NA,40,160,0.055944055944055944,0,NA,0,NA,160,0.055944055944055944,75.6,74.5,2860,10,1,45,20,15,0,975,20,110,60,0.021015761821366025,0,0,190,0.7916666666666666,20,0.08333333333333333,25,0.10416666666666667,0,0,0,0,165,0.4074074074074074,25,0.06172839506172839,NA,0.08333333333333333,375,70,170,45,0,25,0,0,30,10,20,0,0,2480,0.024518388791593695,0.0595446584938704,0.01576182136602452,0,0.008756567425569177,0,0,0.010507880910683012,0.0035026269702276708,0.0070052539404553416,0,0,0.8686514886164624
ottawa_oeycfc_5_bells_corners_00000_1_9_percent,1780,0,0,0,0,0,0,1,0.0056179775280898875,0.27808988764044945,0.014044943820224719,0.008426966292134831,0.0056179775280898875,0,0.11235955056179775,0.028089887640449437,0.22727272727272727,0.019662921348314606,NA,0.29775280898876405,3.8,42160,36240,39600,34760,33.4,35.3,NA,50,165,0.09269662921348315,0,NA,0,NA,165,0.09269662921348315,74.7,73,1780,0,NA,25,15,10,0,495,10,35,25,0.014044943820224719,0,0,105,0.6774193548387096,0,0,25,0.16129032258064516,0,0,20,0.12903225806451613,80,0.32653061224489793,15,0.061224489795918366,NA,0,200,60,30,40,15,10,10,20,0,0,0,0,0,1580,0.033707865168539325,0.016853932584269662,0.02247191011235955,0.008426966292134831,0.0056179775280898875,0.0056179775280898875,0.011235955056179775,0,0,0,0,0,0.8876404494382022
ottawa_oeycfc_7_blossom_park_00000_2_8_percent,2470,0,0,0,0,0,0,1,0.016194331983805668,0.4493927125506073,0.01417004048582996,0.006072874493927126,0.006072874493927126,0,0.2732793522267207,0.05668016194331984,0.2616822429906542,0.07489878542510121,NA,0.2165991902834008,14.3,42480,36840,39280,36040,33.8,36.8,NA,140,235,0.09533468559837728,0,NA,0,NA,235,0.09533468559837728,74.5,72.5,2470,10,1,35,15,15,0,1110,40,185,155,0.06275303643724696,25,0.010121457489878543,190,0.8444444444444444,20,0.08888888888888889,0,0,0,0,10,0.044444444444444446,105,0.3230769230769231,60,0.18461538461538463,NA,0,675,90,95,135,25,245,25,10,15,0,15,15,0,1795,0.03643724696356275,0.038461538461538464,0.05465587044534413,0.010121457489878543,0.09919028340080972,0.010121457489878543,0.004048582995951417,0.006072874493927126,0,0.006072874493927126,0.006072874493927126,0,0.7267206477732794
