name,total_population,number_of_children_age_0_14,percent_of_pop_that_are_children_age_0_14,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24,number_of_adults_age_25_64,percent_of_pop_that_are_adults_age_25_64,percent_of_pop_that_are_seniors_65,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,percent_of_pop_that_are_immigrants,percent_of_pop_that_are_indigenous,percent_of_pop_that_are_fn,percent_of_pop_that_are_metis,percent_of_pop_that_are_inuit,percent_of_pop_that_are_racialized,percent_of_pop_that_are_refugees,percent_of_immigrants_that_are_refugees,percent_of_pop_with_knowledge_of_neither_english_nor_french,percent_of_pop_age_25_64_with_no_high_school_diploma_or_equivalent,percent_of_pop_living_alone,unemployment_rate,average_after_tax_income_in_2020_among_recipients,average_market_income_in_2020_among_recipients,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,percent_of_income_from_government_transfers_2020,percent_of_pop_age_25_64_with_postsecondary_degree_diploma_certificate,number_of_refugees,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_0_17_in_low_income_based_on_lim_at,percent_of_people_0_17_in_low_income_based_on_lim_at,number_of_people_18_64_in_low_income_based_on_lim_at,percent_of_people_18_64_in_low_income_based_on_lim_at,number_of_people_65_in_low_income_based_on_lim_at,percent_of_people_65_in_low_income_based_on_lim_at,average_age_of_the_population,median_age_of_the_population,number_of_seniors_65,number_of_children_living_in_one_parent_families,percent_of_children_living_in_one_parent_families,number_of_people_who_are_indigenous,number_of_people_who_are_fn,number_of_people_who_are_metis,number_of_people_who_are_inuit,number_of_immigrants,number_of_recent_immigrants_arr_2016_2021,number_of_people_with_knowledge_of_neither_english_nor_french,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_with_knowledge_of_only_french_as_an_official_language,number_of_workers_age_15_who_commute_by_car_truck_or_van,percent_of_workers_age_15_who_commute_by_car_truck_or_van,number_of_workers_age_15_who_commute_by_public_transit,percent_of_workers_age_15_who_commute_by_public_transit,number_of_workers_age_15_who_commute_by_walking,percent_of_workers_age_15_who_commute_by_walking,number_of_workers_age_15_who_commute_by_bicycle,percent_of_workers_age_15_who_commute_by_bicycle,number_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_by_other_means,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_people_age_25_64_with_a_high_school_diploma,percent_of_workers_who_commute_for_60_minutes_and_over,number_of_people_who_are_racialized,number_self_identified_as_south_asian,number_self_identified_as_chinese,number_self_identified_as_black,number_self_identified_as_filipino,number_self_identified_as_arab,number_self_identified_as_latin_american,number_self_identified_as_southeast_asian,number_self_identified_as_west_asian,number_self_identified_as_korean,number_self_identified_as_japanese,number_self_identified_with_other_visible_minority,number_self_identified_with_multiple_visible_minorities,number_of_people_who_are_non_racialized,percent_self_identified_as_south_asian,percent_self_identified_as_chinese,percent_self_identified_as_black,percent_self_identified_as_filipino,percent_self_identified_as_arab,percent_self_identified_as_latin_american,percent_self_identified_as_southeast_asian,percent_self_identified_as_west_asian,percent_self_identified_as_korean,percent_self_identified_as_japanese,percent_self_identified_with_other_visible_minority,percent_self_identified_with_multiple_visible_minorities,percent_of_people_who_are_non_racialized
ottawa_ons2022_riverview_3101_00000_3_8_percent,2090,0,0,2090,1,0,0,0,0.06937799043062201,0.20334928229665072,0.019138755980861243,0.007177033492822967,0.011961722488038277,0,0.6339712918660287,0.07416267942583732,0.36470588235294116,0,NA,0.08851674641148326,22.5,20900,18720,15040,16060,6.3,23.4,NA,155,585,0.2799043062200957,60,0.2,525,0.2924791086350975,0,NA,21.6,22.4,0,285,0.36538461538461536,40,15,25,0,425,145,0,200,0.09592326139088729,45,0.02158273381294964,310,0.4881889763779528,240,0.3779527559055118,65,0.10236220472440945,20,0.031496062992125984,0,0,340,0.3469387755102041,100,0.10204081632653061,NA,0.06299212598425197,1325,310,260,410,15,170,25,20,35,10,0,20,45,770,0.14832535885167464,0.12440191387559808,0.19617224880382775,0.007177033492822967,0.08133971291866028,0.011961722488038277,0.009569377990430622,0.01674641148325359,0.004784688995215311,0,0.009569377990430622,0.0215311004784689,0.3684210526315789
ottawa_ons2022_rockcliffe_park_3102_00000_5_0_percent,300,0,0,300,1,0,0,0,0,0,0,0,0,0,0.18333333333333332,0,NA,0,NA,0,25,15300,15400,14900,16000,5,22.8,NA,0,0,0,0,0,0,0,0,NA,19.6,19.4,0,25,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,25,0.625,0,0,10,0.25,0,0,0,0,40,0.4444444444444444,0,0,NA,0,55,15,20,0,0,10,0,0,0,0,0,0,0,240,0.05,0.06666666666666667,0,0,0.03333333333333333,0,0,0,0,0,0,0,0.8
ottawa_ons2022_rothwell_heights_beacon_hill_north_3103_00000_1_8_percent,1380,0,0,1380,1,0,0,0,0.06159420289855073,0.2210144927536232,0.03985507246376811,0.021739130434782608,0.010869565217391304,0,0.40942028985507245,0.057971014492753624,0.26229508196721313,0,NA,0.007246376811594203,32.7,16560,12620,13440,13920,5.2,30.5,NA,80,65,0.04710144927536232,30,0.06666666666666667,40,0.043010752688172046,0,NA,19.6,19.4,0,350,0.2788844621513944,55,30,15,0,305,85,0,195,0.14130434782608695,10,0.007246376811594203,260,0.7027027027027027,40,0.10810810810810811,50,0.13513513513513514,10,0.02702702702702703,0,0,175,0.3211009174311927,40,0.07339449541284404,NA,0.04054054054054054,565,120,75,120,35,75,30,25,35,0,0,0,40,820,0.08695652173913043,0.05434782608695652,0.08695652173913043,0.025362318840579712,0.05434782608695652,0.021739130434782608,0.018115942028985508,0.025362318840579712,0,0,0,0.028985507246376812,0.5942028985507246
ottawa_ons2022_russell_3607_00000_1_3_percent,2060,0,0,2060,1,0,0,0,0,0.024213075060532687,0.04116222760290557,0.026634382566585957,0.01694915254237288,0,0.07263922518159806,0.0048543689320388345,0.2,0,NA,0.014563106796116505,14.1,19600,18200,15540,15920,5.9,18,NA,10,30,0.014527845036319613,0,0,25,0.019230769230769232,0,NA,19.6,19.2,0,335,0.18256130790190736,85,55,35,0,50,0,0,590,0.2857142857142857,0,0,1020,0.9147982062780269,0,0,50,0.04484304932735426,25,0.02242152466367713,15,0.013452914798206279,125,0.10040160642570281,145,0.11646586345381527,NA,0.013452914798206279,150,20,25,50,15,15,15,0,0,0,0,0,10,1915,0.009685230024213076,0.012106537530266344,0.024213075060532687,0.007263922518159807,0.007263922518159807,0.007263922518159807,0,0,0,0,0,0.004842615012106538,0.927360774818402
ottawa_ons2022_sandy_hill_3104_00010_10_1_percent,3850,0,0,3850,1,0,0,0,0.02080624187256177,0.11963589076723016,0.036410923276983094,0.015604681404421327,0.01950585175552666,0,0.40052015604681407,0.02857142857142857,0.2391304347826087,0,NA,0.17142857142857143,30.3,20540,16260,15920,15820,6.1,29.8,NA,110,1235,0.3207792207792208,45,0.15254237288135594,1195,0.3361462728551336,0,NA,21.4,21.6,0,245,0.35507246376811596,140,60,75,0,460,80,0,610,0.15864759427828348,35,0.0091027308192457735,370,0.3231441048034934,345,0.30131004366812225,335,0.2925764192139738,50,0.043668122270742356,55,0.048034934497816595,650,0.362116991643454,200,0.11142061281337047,NA,0.048034934497816595,1540,130,315,555,15,230,80,75,40,10,20,35,45,2305,0.033810143042912875,0.08192457737321196,0.14434330299089726,0.0039011703511053317,0.05981794538361508,0.02080624187256177,0.01950585175552666,0.010403120936280884,0.002600780234070221,0.005201560468140442,0.0091027308192457735,0.011703511053315995,0.599479843953186
ottawa_ons2022_smiths_falls_3408_00000_2_2_percent,835,0,0,835,1,0,0,0,0.011904761904761904,0.011904761904761904,0.1130952380952381,0.07738095238095238,0.03571428571428571,0,0.05357142857142857,0,0,0,NA,0.029940119760479042,12.5,18800,15600,15250,15200,15.2,31.2,NA,0,140,0.16766467065868262,50,0.18518518518518517,95,0.16666666666666666,0,NA,20.1,20.8,0,255,0.408,95,65,30,0,10,10,0,0,0,0,0,380,0.8351648351648352,0,0,75,0.16483516483516483,0,0,0,0,25,0.052083333333333336,90,0.1875,NA,0.06593406593406594,45,10,0,0,15,0,0,0,0,0,0,0,0,795,0.011904761904761904,0,0,0.017857142857142856,0,0,0,0,0,0,0,0,0.9464285714285714
ottawa_ons2022_south_dundas_3806_00000_2_2_percent,925,0,0,925,1,0,0,0,0.010810810810810811,0.010810810810810811,0.021621621621621623,0,0.016216216216216217,0,0.02702702702702703,0,0,0,NA,0.02702702702702703,18.5,21560,21200,17440,17480,11.1,19.2,NA,0,60,0.06451612903225806,40,0.13333333333333333,25,0.04,0,NA,19.8,19.8,0,190,0.24516129032258063,20,0,15,0,10,10,0,0,0,0,0,410,0.9111111111111111,0,0,25,0.05555555555555555,0,0,0,0,35,0.07216494845360824,85,0.17525773195876287,NA,0.1,25,0,0,15,0,0,0,0,0,0,0,0,0,905,0,0,0.016216216216216217,0,0,0,0,0,0,0,0,0,0.9783783783783784
ottawa_ons2022_south_glengarry_3807_00000_1_7_percent,1290,0,0,1285,0.9961240310077519,0,0,0,0,0.01556420233463035,0.07782101167315175,0.058365758754863814,0.01556420233463035,0,0.06614785992217899,0,0,0,NA,0.007751937984496124,15.9,18320,16040,14040,14040,8.5,23,NA,0,70,0.05426356589147287,35,0.08139534883720931,40,0.046511627906976744,0,NA,19.5,19.2,0,290,0.23770491803278687,100,75,20,0,20,0,0,210,0.16342412451361868,0,0,600,0.9523809523809523,0,0,0,0,10,0.015873015873015872,10,0.015873015873015872,90,0.125,80,0.1111111111111111,NA,0.015873015873015872,85,40,0,25,10,0,0,0,0,0,0,0,0,1200,0.0311284046692607,0,0.019455252918287938,0.007782101167315175,0,0,0,0,0,0,0,0,0.933852140077821
ottawa_ons2022_south_keys_3105_00000_2_1_percent,480,0,0,480,1,0,0,0,0.09278350515463918,0.1958762886597938,0.030927835051546393,0,0,0.020618556701030927,0.5051546391752577,0.052083333333333336,0.2631578947368421,0,NA,0.0625,29.2,18700,14900,13150,14250,7,30.6,NA,25,70,0.14583333333333334,0,0,65,0.15853658536585366,0,NA,21.2,21.4,0,105,0.525,15,0,0,10,95,45,0,35,0.07216494845360824,0,0,65,0.43333333333333335,50,0.3333333333333333,20,0.13333333333333333,15,0.1,0,0,80,0.34782608695652173,15,0.06521739130434782,NA,0.1,245,50,65,45,15,15,0,10,0,0,0,0,20,235,0.10309278350515463,0.13402061855670103,0.09278350515463918,0.030927835051546393,0.030927835051546393,0,0.020618556701030927,0,0,0,0,0.041237113402061855,0.4845360824742268
ottawa_ons2022_south_stormont_3808_00000_1_8_percent,1275,0,0,1275,1,0,0,0,0,0.007874015748031496,0.07874015748031496,0.05905511811023622,0.007874015748031496,0,0.04330708661417323,0,0,0,NA,0.023529411764705882,16,20360,18800,16600,17200,8.1,18.9,NA,0,60,0.047058823529411764,35,0.07291666666666667,30,0.0379746835443038,0,NA,19.6,19.2,0,265,0.23555555555555555,100,75,10,0,10,0,0,50,0.03937007874015748,0,0,670,0.9640287769784173,0,0,10,0.014388489208633094,10,0.014388489208633094,0,0,45,0.061224489795918366,105,0.14285714285714285,NA,0.03597122302158273,55,10,0,20,0,0,0,0,0,10,0,0,0,1225,0.007874015748031496,0,0.015748031496062992,0,0,0,0,0,0.007874015748031496,0,0,0,0.9645669291338582
ottawa_ons2022_stittsville_3106_00000_1_1_percent,2895,0,0,2895,1,0,0,0,0.012089810017271158,0.046632124352331605,0.027633851468048358,0.010362694300518135,0.018998272884283247,0,0.16234887737478412,0.0069084628670120895,0.14814814814814814,0,NA,0.0034542314335060447,28.2,17060,14500,13320,13500,5.7,24.1,NA,20,45,0.015544041450777202,15,0.015151515151515152,30,0.015748031496062992,0,NA,19.5,19.4,0,420,0.15441176470588236,80,30,55,0,135,35,0,45,0.015544041450777202,0,0,995,0.8728070175438597,40,0.03508771929824561,65,0.05701754385964912,25,0.021929824561403508,15,0.013157894736842105,220,0.16176470588235295,160,0.11764705882352941,NA,0.021929824561403508,470,145,95,55,25,50,20,20,10,10,25,0,25,2420,0.05008635578583765,0.03281519861830743,0.018998272884283247,0.008635578583765112,0.017271157167530225,0.0069084628670120895,0.0069084628670120895,0.0034542314335060447,0.0034542314335060447,0.008635578583765112,0,0.008635578583765112,0.8359240069084629
ottawa_ons2022_stittsville_east_3107_00000_1_9_percent,1025,0,0,1025,1,0,0,0,0.0825242718446602,0.30097087378640774,0.024271844660194174,0.014563106796116505,0.014563106796116505,0,0.5679611650485437,0.05853658536585366,0.1935483870967742,0,NA,0.014634146341463415,21.3,21120,17640,16300,17300,5.2,26,NA,60,60,0.05825242718446602,30,0.08450704225352113,35,0.05185185185185185,0,NA,19.8,19.8,0,195,0.23353293413173654,25,15,15,0,310,85,0,85,0.0825242718446602,0,0,295,0.8194444444444444,40,0.1111111111111111,15,0.041666666666666664,10,0.027777777777777776,0,0,115,0.24468085106382978,45,0.09574468085106383,NA,0.05555555555555555,585,120,55,115,25,60,20,80,55,10,15,0,15,445,0.11650485436893204,0.05339805825242718,0.11165048543689321,0.024271844660194174,0.05825242718446602,0.019417475728155338,0.07766990291262135,0.05339805825242718,0.009708737864077669,0.014563106796116505,0,0.014563106796116505,0.4320388349514563
ottawa_ons2022_stittsville_north_3108_00000_1_2_percent,1350,0,0,1350,1,0,0,0,0.022222222222222223,0.13703703703703704,0.03333333333333333,0.018518518518518517,0.011111111111111112,0,0.3,0.018518518518518517,0.13513513513513514,0,NA,0,25.7,17280,14240,14040,14400,5.2,27.7,NA,25,55,0.040740740740740744,20,0.043478260869565216,35,0.03932584269662921,0,NA,19.7,19.4,0,245,0.19678714859437751,45,25,15,0,185,30,0,15,0.011111111111111112,0,0,365,0.7684210526315789,45,0.09473684210526316,45,0.09473684210526316,10,0.021052631578947368,0,0,135,0.21951219512195122,30,0.04878048780487805,NA,0.042105263157894736,405,40,45,80,10,120,25,55,0,10,15,0,10,940,0.02962962962962963,0.03333333333333333,0.05925925925925926,0.007407407407407408,0.08888888888888889,0.018518518518518517,0.040740740740740744,0,0.007407407407407408,0.011111111111111112,0,0.007407407407407408,0.6962962962962963
ottawa_ons2022_stonebridge_half_moon_bay_3109_00000_3_0_percent,3300,0,0,3295,0.9984848484848485,0,0,0,0.03787878787878788,0.2287878787878788,0.024242424242424242,0.006060606060606061,0.015151515151515152,0,0.5666666666666667,0.025757575757575757,0.11258278145695365,0,NA,0.012121212121212121,26.2,17580,13840,14060,14160,6.6,30.5,NA,85,170,0.051515151515151514,95,0.07509881422924901,70,0.0343980343980344,0,NA,19.5,19.2,0,555,0.19204152249134948,80,20,50,0,755,125,0,175,0.05303030303030303,20,0.006060606060606061,750,0.8333333333333334,95,0.10555555555555556,35,0.03888888888888889,20,0.022222222222222223,0,0,395,0.3038461538461538,135,0.10384615384615385,NA,0.05555555555555555,1870,420,355,375,45,380,40,100,25,25,0,0,85,1425,0.12727272727272726,0.10757575757575757,0.11363636363636363,0.013636363636363636,0.11515151515151516,0.012121212121212121,0.030303030303030304,0.007575757575757576,0.007575757575757576,0,0,0.025757575757575757,0.4318181818181818
ottawa_ons2022_tay_valley_3409_00000_8_9_percent,470,0,0,470,1,0,0,0,0,0.021505376344086023,0,0,0,0,0,0,0,0,NA,0,13.1,14600,12950,13050,13150,10.4,23.6,NA,0,30,0.06382978723404255,0,0,0,0,0,NA,19.4,19.2,0,100,0.22988505747126436,0,0,0,0,10,0,0,0,0,0,0,260,1,0,0,0,0,0,0,0,0,0,0,30,0.11320754716981132,NA,0.057692307692307696,0,0,0,0,0,0,0,0,0,0,0,0,0,465,0,0,0,0,0,0,0,0,0,0,0,0,1
ottawa_ons2022_the_nation_la_nation_3608_00000_1_4_percent,1335,0,0,1335,1,0,0,0,0,0.0149812734082397,0.0449438202247191,0.0149812734082397,0.018726591760299626,0,0.0299625468164794,0,0,0,NA,0.011235955056179775,8.7,22120,21240,18560,19680,4.9,15.7,NA,0,25,0.018726591760299626,20,0.041666666666666664,0,0,0,NA,19.8,19.4,0,160,0.1461187214611872,60,20,25,0,20,0,0,745,0.5580524344569289,40,0.0299625468164794,720,0.9473684210526315,0,0,20,0.02631578947368421,0,0,15,0.019736842105263157,130,0.14606741573033707,160,0.1797752808988764,NA,0.03289473684210526,40,0,0,15,15,0,10,0,0,0,0,0,0,1295,0,0,0.011235955056179775,0.011235955056179775,0,0.00749063670411985,0,0,0,0,0,0,0.9700374531835206
ottawa_ons2022_trend_arlington_3110_00000_2_8_percent,495,0,0,495,1,0,0,0,0.050505050505050504,0.13131313131313133,0,0,0,0,0.2727272727272727,0.0707070707070707,0.5384615384615384,0,NA,0.020202020202020204,30,19200,13800,14400,13850,7.4,33.2,NA,35,20,0.04040404040404041,0,0,0,0,0,NA,20.2,20.4,0,75,0.18072289156626506,0,0,0,0,65,25,0,20,0.04040404040404041,0,0,105,0.6774193548387096,10,0.06451612903225806,20,0.12903225806451613,0,0,15,0.0967741935483871,55,0.2619047619047619,30,0.14285714285714285,NA,0,135,15,20,40,0,20,25,0,0,0,0,0,10,360,0.030303030303030304,0.04040404040404041,0.08080808080808081,0,0.04040404040404041,0.050505050505050504,0,0,0,0,0,0.020202020202020204,0.7272727272727273
ottawa_ons2022_vanier_north_3111_00000_7_0_percent,1035,0,0,1035,1,0,0,0,0.052884615384615384,0.14423076923076922,0.07692307692307693,0.03365384615384615,0.019230769230769232,0.014423076923076924,0.3798076923076923,0.06763285024154589,0.4666666666666667,0.014423076923076924,NA,0.14492753623188406,25.2,22320,19320,17440,18360,8.6,27.2,NA,70,240,0.2318840579710145,60,0.2857142857142857,185,0.22289156626506024,0,NA,21.1,21.8,0,300,0.6451612903225806,80,35,20,15,150,55,15,205,0.1971153846153846,20,0.019230769230769232,180,0.5070422535211268,100,0.28169014084507044,55,0.15492957746478872,0,0,25,0.07042253521126761,135,0.27835051546391754,50,0.10309278350515463,NA,0.08450704225352113,395,35,15,250,10,45,10,0,0,0,0,0,20,645,0.03365384615384615,0.014423076923076924,0.2403846153846154,0.009615384615384616,0.04326923076923077,0.009615384615384616,0,0,0,0,0,0.019230769230769232,0.6201923076923077
ottawa_ons2022_vanier_south_3112_00000_6_9_percent,785,0,0,790,1.0063694267515924,0,0,0,0.0949367088607595,0.22151898734177214,0.06329113924050633,0.06329113924050633,0,0,0.5822784810126582,0.08917197452229299,0.4,0,NA,0.09554140127388536,33,20960,15000,15650,15150,10.4,36.8,NA,70,220,0.2802547770700637,40,0.26666666666666666,180,0.28346456692913385,0,NA,21,21.4,0,160,0.5079365079365079,50,50,0,0,175,75,0,140,0.17721518987341772,10,0.012658227848101266,140,0.4745762711864407,95,0.3220338983050847,35,0.11864406779661017,0,0,20,0.06779661016949153,60,0.17142857142857143,60,0.17142857142857143,NA,0.05084745762711865,460,40,35,250,0,70,10,15,0,0,0,15,15,330,0.05063291139240506,0.04430379746835443,0.31645569620253167,0,0.08860759493670886,0.012658227848101266,0.0189873417721519,0,0,0,0.0189873417721519,0.0189873417721519,0.4177215189873418
ottawa_ons2022_vars_3113_00000_1_2_percent,335,0,0,335,1,0,0,0,0,0,0.09090909090909091,0.045454545454545456,0.030303030303030304,0,0,0,NA,0,NA,0,11.4,20400,20000,17400,18600,5.4,18,NA,0,0,0,0,0,0,0,0,NA,19.7,19.4,0,45,0.140625,30,15,10,0,0,0,0,165,0.5,0,0,165,1,0,0,0,0,0,0,0,0,35,0.1794871794871795,40,0.20512820512820512,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,1
ottawa_ons2022_waterridge_village_3114_00000_5_0_percent,285,0,0,290,1.0175438596491229,0,0,0,0.03508771929824561,0.24561403508771928,0,0,0,0,0.631578947368421,0.10526315789473684,0.42857142857142855,0,NA,0.05263157894736842,21.4,23600,20400,18800,19600,7,25.6,NA,30,40,0.14035087719298245,0,0,35,0.15555555555555556,0,NA,20.7,21,0,45,0.2727272727272727,0,0,0,0,70,10,0,55,0.19298245614035087,0,0,80,0.8888888888888888,0,0,0,0,0,0,0,0,15,0.13636363636363635,10,0.09090909090909091,NA,0,180,30,20,55,0,50,0,0,0,0,0,0,15,100,0.10526315789473684,0.07017543859649122,0.19298245614035087,0,0.17543859649122806,0,0,0,0,0,0,0.05263157894736842,0.3508771929824561
ottawa_ons2022_west_centretown_3115_00000_6_6_percent,1060,0,0,1050,0.9905660377358491,0,0,0,0.023696682464454975,0.11848341232227488,0.061611374407582936,0.04739336492890995,0,0.014218009478672985,0.4265402843601896,0.03773584905660377,0.32,0,NA,0.12264150943396226,23,24520,21080,19040,20200,7,26.4,NA,40,275,0.25943396226415094,25,0.2,250,0.26881720430107525,0,NA,21.6,22.4,0,125,0.4032258064516129,65,50,0,15,125,25,0,45,0.04265402843601896,0,0,160,0.45714285714285713,110,0.3142857142857143,70,0.2,0,0,0,0,190,0.35514018691588783,80,0.14953271028037382,NA,0.07142857142857142,450,70,50,115,10,40,20,110,10,0,0,0,10,605,0.06635071090047394,0.04739336492890995,0.10900473933649289,0.009478672985781991,0.037914691943127965,0.018957345971563982,0.10426540284360189,0.009478672985781991,0,0,0,0.009478672985781991,0.5734597156398105
ottawa_ons2022_westboro_3116_00000_4_2_percent,945,0,0,945,1,0,0,0,0.05291005291005291,0.13756613756613756,0.015873015873015872,0.010582010582010581,0.010582010582010581,0,0.31746031746031744,0.05291005291005291,0.38461538461538464,0,NA,0.08465608465608465,26.5,21520,18800,16800,17100,5.6,24.4,NA,50,135,0.14361702127659576,45,0.16363636363636364,90,0.13533834586466165,0,NA,20.4,20.6,0,225,0.3383458646616541,15,10,10,0,130,50,0,25,0.026455026455026454,0,0,130,0.5531914893617021,30,0.1276595744680851,65,0.2765957446808511,15,0.06382978723404255,0,0,180,0.43373493975903615,55,0.13253012048192772,NA,0.0425531914893617,300,30,45,155,15,35,0,15,0,0,0,0,0,640,0.031746031746031744,0.047619047619047616,0.164021164021164,0.015873015873015872,0.037037037037037035,0,0.015873015873015872,0,0,0,0,0,0.6772486772486772
ottawa_ons2022_whitehaven_woodpark_glabar_park_3117_00000_2_7_percent,1115,0,0,1115,1,0,0,0,0.05829596412556054,0.14349775784753363,0.02242152466367713,0.02242152466367713,0,0,0.3991031390134529,0.06726457399103139,0.46875,0,NA,0.053811659192825115,22,21200,22640,22200,27050,4.2,20.6,NA,75,140,0.12556053811659193,30,0.1111111111111111,110,0.1301775147928994,0,NA,20.5,21,0,165,0.22602739726027396,25,25,0,0,160,65,0,45,0.04035874439461883,0,0,260,0.5909090909090909,130,0.29545454545454547,35,0.07954545454545454,0,0,10,0.022727272727272728,110,0.2,80,0.14545454545454545,NA,0.11363636363636363,445,105,45,130,35,50,0,30,25,0,0,10,15,670,0.09417040358744394,0.04035874439461883,0.11659192825112108,0.03139013452914798,0.04484304932735426,0,0.026905829596412557,0.02242152466367713,0,0,0.008968609865470852,0.013452914798206279,0.600896860986547
ottawa_ons2022_whitewater_region_3719_00000_3_1_percent,695,0,0,700,1.0071942446043165,0,0,0,0,0,0.12857142857142856,0.09285714285714286,0.04285714285714286,0,0,0,NA,0,NA,0.014388489208633094,13.3,18800,17500,16100,16900,8.6,20.4,NA,0,65,0.09285714285714286,45,0.16363636363636364,25,0.058823529411764705,0,NA,19.5,19.6,0,120,0.2,90,65,30,0,0,0,0,10,0.014285714285714285,0,0,335,0.9054054054054054,0,0,15,0.04054054054054054,15,0.04054054054054054,0,0,25,0.0641025641025641,60,0.15384615384615385,NA,0.02702702702702703,0,0,0,0,0,0,0,0,0,0,0,0,0,690,0,0,0,0,0,0,0,0,0,0,0,0,0.9857142857142858
ottawa_oeycfc_1_alta_vista_00000_4_4_percent,3860,0,0,3860,1,0,0,0,0.07133592736705577,0.20492866407263294,0.02594033722438392,0.01556420233463035,0.010376134889753566,0,0.47470817120622566,0.10621761658031088,0.5189873417721519,0.0025940337224383916,NA,0.04145077720207254,24.1,19140,15660,14560,15240,9,30.1,NA,410,505,0.13082901554404144,80,0.08421052631578947,420,0.14457831325301204,0,NA,20.5,20.8,0,750,0.2757352941176471,100,60,40,0,790,275,10,445,0.11543450064850844,25,0.00648508430609598,740,0.6141078838174274,280,0.23236514522821577,125,0.1037344398340249,35,0.029045643153526972,25,0.02074688796680498,420,0.25846153846153846,190,0.11692307692307692,NA,0.03319502074688797,1830,260,175,695,80,395,35,30,25,10,35,15,60,2025,0.06744487678339818,0.04539559014267185,0.18028534370946822,0.020752269779507133,0.10246433203631647,0.009079118028534372,0.007782101167315175,0.00648508430609598,0.0025940337224383916,0.009079118028534372,0.0038910505836575876,0.01556420233463035,0.5252918287937743
ottawa_oeycfc_3_beaconhill_00000_2_5_percent,2290,0,0,2290,1,0,0,0,0.09170305676855896,0.26419213973799127,0.03056768558951965,0.013100436681222707,0.013100436681222707,0,0.5021834061135371,0.09606986899563319,0.36363636363636365,0,NA,0.024017467248908297,28.3,18140,13860,13900,14420,8,31.4,NA,220,180,0.0784313725490196,55,0.08270676691729323,125,0.0764525993883792,0,NA,20,20.2,0,565,0.300531914893617,70,30,30,0,605,210,0,435,0.18995633187772926,55,0.024017467248908297,420,0.6176470588235294,145,0.21323529411764705,85,0.125,15,0.022058823529411766,15,0.022058823529411766,270,0.28421052631578947,75,0.07894736842105263,NA,0.04411764705882353,1150,170,120,445,70,135,65,40,40,0,0,10,55,1140,0.07423580786026202,0.05240174672489083,0.1943231441048035,0.03056768558951965,0.05895196506550218,0.028384279475982533,0.017467248908296942,0.017467248908296942,0,0,0.004366812227074236,0.024017467248908297,0.4978165938864629
ottawa_oeycfc_4_beaverbrook_marchwood_00000_1_6_percent,1480,0,0,1485,1.0033783783783783,0,0,0,0.030405405405405407,0.14189189189189189,0.02364864864864865,0.013513513513513514,0.010135135135135136,0,0.3547297297297297,0.02027027027027027,0.14285714285714285,0,NA,0.006756756756756757,32.3,17560,14440,13840,14160,5.5,28.4,NA,30,85,0.057432432432432436,50,0.09615384615384616,40,0.041666666666666664,0,NA,19.8,19.6,0,270,0.19217081850533807,35,20,15,0,210,45,0,50,0.033783783783783786,0,0,290,0.7733333333333333,30,0.08,40,0.10666666666666667,0,0,0,0,185,0.3274336283185841,60,0.10619469026548672,NA,0,525,80,180,40,0,85,40,20,40,0,0,0,25,960,0.05405405405405406,0.12162162162162163,0.02702702702702703,0,0.057432432432432436,0.02702702702702703,0.013513513513513514,0.02702702702702703,0,0,0,0.016891891891891893,0.6486486486486487
ottawa_oeycfc_5_bells_corners_00000_1_9_percent,900,0,0,895,0.9944444444444445,0,0,0,0.044444444444444446,0.14444444444444443,0.044444444444444446,0.011111111111111112,0.027777777777777776,0,0.37777777777777777,0.016666666666666666,0.11538461538461539,0,NA,0.011111111111111112,25,22280,19800,15880,15600,6.9,21.6,NA,15,30,0.0335195530726257,0,0,30,0.041379310344827586,0,NA,20.7,21,0,240,0.3116883116883117,40,10,25,0,130,40,0,25,0.027777777777777776,0,0,275,0.6875,85,0.2125,30,0.075,0,0,0,0,70,0.14893617021276595,40,0.0851063829787234,NA,0.1125,340,75,20,85,55,30,0,35,0,0,0,0,35,560,0.08333333333333333,0.022222222222222223,0.09444444444444444,0.06111111111111111,0.03333333333333333,0,0.03888888888888889,0,0,0,0,0.03888888888888889,0.6222222222222222
