name,number_of_people_who_identify_with_a_religion,number_buddhists,number_christians,number_hindus,number_jewish,number_muslims,number_sikhs,number_traditional_north_american_indigenous_spirituality,number_other_religions_and_spiritual_traditions,number_no_religion_and_secular_perspectives,percent_of_people_who_identify_with_a_religion,percent_buddhists,percent_christians,percent_hindus,percent_jewish,percent_muslims,percent_sikhs,percent_traditional_north_american_indigenous_spirituality,percent_other_religions_and_spiritual_traditions,percent_no_religion_and_secular_perspectives,number_of_people_0_5_in_low_income_based_on_lim_at,percent_of_people_0_5_in_low_income_based_on_lim_at,gini_index_on_adjusted_household_after_tax_income,number_of_people_with_english_as_a_language_most_spoken_at_home,percent_of_people_with_english_as_a_language_most_spoken_at_home,number_of_people_with_knowledge_of_both_english_and_french,percent_of_people_with_knowledge_of_both_english_and_french,number_of_children_under_18_years_eligible_for_instruction_in_the_minority_official_language,percent_of_children_under_18_years_eligible_for_instruction_in_the_minority_official_language,number_of_commuters_aged_15_leaving_for_work_between_5_a_m_and_5_59_a_m,number_of_commuters_aged_15_leaving_for_work_between_6_a_m_and_6_59_a_m,number_of_commuters_aged_15_leaving_for_work_between_7_a_m_and_7_59_a_m,number_of_commuters_aged_15_leaving_for_work_between_8_a_m_and_8_59_a_m,number_of_commuters_aged_15_leaving_for_work_between_9_a_m_and_11_59_a_m,number_of_commuters_aged_15_leaving_for_work_between_12_p_m_and_4_59_a_m,percent_of_commuters_aged_15_leaving_for_work_between_5_a_m_and_5_59_a_m,percent_of_commuters_aged_15_leaving_for_work_between_6_a_m_and_6_59_a_m,percent_of_commuters_aged_15_leaving_for_work_between_7_a_m_and_7_59_a_m,percent_of_commuters_aged_15_leaving_for_work_between_8_a_m_and_8_59_a_m,percent_of_commuters_aged_15_leaving_for_work_between_9_a_m_and_11_59_a_m,percent_of_commuters_aged_15_leaving_for_work_between_12_p_m_and_4_59_a_m,number_of_commuters_aged_15_who_commute_for_less_than_15_minutes,number_of_commuters_aged_15_who_commute_for_15_to_29_minutes,number_of_commuters_aged_15_who_commute_for_30_to_44_minutes,number_of_commuters_aged_15_who_commute_for_45_to_59_minutes,number_of_commuters_aged_15_who_commute_for_60_minutes_and_over,percent_of_commuters_aged_15_who_commute_for_less_than_15_minutes,percent_of_commuters_aged_15_who_commute_for_15_to_29_minutes,percent_of_commuters_aged_15_who_commute_for_30_to_44_minutes,percent_of_commuters_aged_15_who_commute_for_45_to_59_minutes,percent_of_commuters_aged_15_who_commute_for_60_minutes_and_over,number_of_commuters_aged_15_who_commute_within_ottawa,number_of_commuters_aged_15_who_commute_outside_of_ottawa_in_ontario,number_of_commuters_aged_15_who_commute_to_a_different_province_territory,percent_of_commuters_aged_15_who_commute_within_ottawa,percent_of_commuters_aged_15_who_commute_outside_of_ottawa_in_ontario,percent_of_commuters_aged_15_who_commute_to_a_different_province_territory,number_of_people_aged_25_64_with_no_high_school_diploma_or_equivalent,number_of_people_aged_25_64_with_a_high_school_diploma_or_equivalent,number_of_people_aged_25_64_with_a_postsecondary_certificate_diploma_or_degree,number_of_people_aged_25_64_with_an_apprencticeship_or_trades_certificate,number_of_people_aged_25_64_with_a_college_cegep_or_other_non_university_certificate_diploma,number_of_people_aged_25_64_with_a_university_certificate_below_bachelor_level,number_of_people_aged_25_64_with_a_bachelors_degree_or_higher,number_of_people_aged_25_64_with_a_bachelors_degree,number_of_people_aged_25_64_with_a_masters_degree,number_of_people_aged_25_64_with_a_doctorate,percent_of_people_aged_25_64_with_no_high_school_diploma_or_equivalent,percent_of_people_aged_25_64_with_a_high_school_diploma_or_equivalent,percent_of_people_aged_25_64_with_a_postsecondary_certificate_diploma_or_degree,percent_of_people_aged_25_64_with_an_apprencticeship_or_trades_certificate,percent_of_people_aged_25_64_with_a_college_cegep_or_other_non_university_certificate_diploma,percent_of_people_aged_25_64_with_a_university_certificate_below_bachelor_level,percent_of_people_aged_25_64_with_a_bachelors_degree_or_higher,percent_of_people_aged_25_64_with_a_bachelors_degree,percent_of_people_aged_25_64_with_a_masters_degree,percent_of_people_aged_25_64_with_a_doctorate,number_of_households,number_of_multigenerational_households,percent_of_multigenerational_households,number_of_census_families,number_of_couple_families,number_of_couple_families_with_children,number_of_couple_families_without_children,percent_of_census_families,percent_of_couple_families,percent_of_couple_families_with_children,percent_of_couple_families_without_children,median_after_tax_income_of_households_in_2020,average_after_tax_income_of_households_in_2020,median_after_tax_income_of_one_person_households_in_2020,average_after_tax_income_of_one_person_households_in_2020,median_after_tax_income_of_two_or_more_person_households_in_2020,average_after_tax_income_of_two_or_more_person_households_in_2020
ons2022_centretown_3024_00000_5_7_percent,15650,390,11920,455,550,1825,70,35,405,15710,0.49904336734693877,0.012436224489795918,0.38010204081632654,0.014508928571428572,0.017538265306122448,0.05819515306122449,0.002232142857142857,0.0011160714285714285,0.012914540816326531,0.5009566326530612,210,0.22580645161290322,0.4,26390,0.8416520491149737,12855,0.4099824589379684,0.3101123595505618,0.3101123595505618,355,1055,1840,2420,1585,1080,0.042565947242206234,0.1264988009592326,0.22062350119904076,0.290167865707434,0.19004796163069546,0.12949640287769784,3020,3505,1155,350,310,0.36211031175059955,0.42026378896882494,0.13848920863309352,0.04196642685851319,0.03717026378896882,7190,160,240,0.9466754443712969,0.02106649111257406,0.031599736668861095,975,20415,17890,485,2945,330,14130,7555,4865,755,0.04559270516717325,0.9546411035772738,0.8365676876315175,0.022679448211363105,0.13771335047930794,0.015431377133504794,0.6607435118073416,0.35328501285948094,0.22749590834697217,0.03530512041150339,20335,35,0.0017211703958691911,6490,5760,1275,4480,1,0.88751926040061635,0.19645608628659475,0.6902927580893683,62800,82000,48800,54550,96000,123800
ons2022_champlain_3603_00000_2_8_percent,6945,0,6880,0,20,25,0,0,20,1595,0.81275599765945,0,0.8051492100643651,0,0.0023405500292568754,0.002925687536571094,0,0,0.0023405500292568754,0.18665886483323582,40,0.1038961038961039,0.3,3715,0.43450292397660817,5910,0.6912280701754386,0.775438596491228,0.775438596491228,330,615,995,640,245,365,0.10361067503924647,0.19309262166405022,0.31240188383045525,0.20094191522762953,0.07692307692307693,0.11459968602825746,1520,840,295,190,345,0.4772370486656201,0.26373626373626374,0.09262166405023547,0.059654631083202514,0.10832025117739404,775,280,265,0.2807971014492754,0.10144927536231885,0.09601449275362318,435,3945,2700,385,1295,90,925,625,150,25,0.09931506849315068,0.9006849315068494,0.6164383561643836,0.08789954337899543,0.295662100456621,0.02054794520547945,0.21118721461187215,0.14269406392694065,0.03424657534246575,0.005707762557077625,3750,75,0.02,2795,2435,860,1570,1,0.8711985688729875,0.3076923076923077,0.5617173524150268,73500,83800,32400,39600,88000,98600
ons2022_chapel_hill_north_3025_00000_1_4_percent,8605,40,7345,110,30,1035,0,0,45,3150,0.7320289238621863,0.0034028073160357296,0.6248404934070608,0.009357720119098255,0.002552105487026797,0.0880476393024245,0,0,0.0038281582305401958,0.2679710761378137,40,0.06153846153846154,0.3,8240,0.7009783071033603,6395,0.5440238196512123,0.5814889336016097,0.5814889336016097,190,505,820,625,360,480,0.06365159128978225,0.16917922948073702,0.2747068676716918,0.20938023450586266,0.12060301507537688,0.16080402010050251,925,1200,570,160,135,0.3098827470686767,0.4020100502512563,0.19095477386934673,0.05360134003350084,0.04522613065326633,2415,65,125,0.9288461538461539,0.025,0.04807692307692308,290,5750,4770,210,1260,130,3170,1940,840,100,0.048013245033112585,0.9519867549668874,0.7897350993377483,0.0347682119205298,0.20860927152317882,0.02152317880794702,0.5248344370860927,0.3211920529801324,0.1390728476821192,0.016556291390728478,4380,90,0.02054794520547945,3565,3000,1565,1430,1,0.8415147265077139,0.43899018232819076,0.4011220196353436,105000,122300,58800,62100,117000,135000
ons2022_chapel_hill_south_3026_00000_1_3_percent,11195,150,9000,265,25,1490,195,0,70,3050,0.7858897858897859,0.01053001053001053,0.6318006318006318,0.018603018603018603,0.001755001755001755,0.1045981045981046,0.01368901368901369,0,0.004914004914004914,0.2141102141102141,20,0.018867924528301886,0.2,9040,0.6346086346086346,7975,0.5598455598455598,0.6345029239766082,0.6345029239766082,200,770,1230,860,510,625,0.04767580452920143,0.1835518474374255,0.2932061978545888,0.20500595947556616,0.12157330154946365,0.14898688915375446,1030,2045,750,185,185,0.24553039332538737,0.48748510131108463,0.17878426698450536,0.04410011918951132,0.04410011918951132,3235,75,175,0.9282639885222381,0.021520803443328552,0.05021520803443329,275,7740,6445,315,1890,250,3990,2460,965,175,0.034310667498440424,0.9656893325015595,0.8041172800998129,0.039301310043668124,0.23580786026200873,0.031191515907673113,0.4978165938864629,0.30692451653150343,0.12039925140361822,0.021834061135371178,4860,200,0.0411522633744856,4145,3610,2240,1360,1,0.8709288299155609,0.5404101326899879,0.3281061519903498,117000,127000,64500,69000,128000,137000
ons2022_chapman_mills_3027_00000_1_4_percent,8895,265,4735,695,70,2700,370,0,60,3310,0.7290983606557377,0.021721311475409837,0.38811475409836066,0.0569672131147541,0.005737704918032787,0.22131147540983606,0.030327868852459017,0,0.004918032786885246,0.2713114754098361,75,0.0847457627118644,0.2,8235,0.6747234739860712,3105,0.2544039328144203,0.20241691842900303,0.20241691842900303,185,660,855,650,535,620,0.05285714285714286,0.18857142857142858,0.24428571428571427,0.18571428571428572,0.15285714285714286,0.17714285714285713,610,1500,920,285,180,0.1742857142857143,0.42857142857142855,0.26285714285714284,0.08142857142857143,0.05142857142857143,2785,75,65,0.9521367521367521,0.02564102564102564,0.022222222222222223,370,6285,5335,210,1405,215,3500,2050,945,170,0.05559729526671676,0.9444027047332832,0.8016528925619835,0.03155522163786627,0.21111945905334334,0.032306536438767845,0.5259203606311045,0.3080390683696469,0.14199849737039819,0.025544703230653644,3780,235,0.062169312169312166,3275,2830,1955,875,1,0.8641221374045801,0.5969465648854961,0.26717557251908397,103000,112700,59200,57600,115000,121200
ons2022_city_view_3028_00000_4_8_percent,4300,110,2925,490,90,390,220,0,75,2025,0.680379746835443,0.01740506329113924,0.46281645569620256,0.07753164556962025,0.014240506329113924,0.061708860759493674,0.03481012658227848,0,0.011867088607594937,0.3204113924050633,60,0.24489795918367346,0.3,5140,0.8126482213438735,1550,0.2450592885375494,0.2613065326633166,0.2613065326633166,115,295,490,385,385,620,0.05043859649122807,0.12938596491228072,0.2149122807017544,0.16885964912280702,0.16885964912280702,0.2719298245614035,615,880,470,120,195,0.26973684210526316,0.38596491228070173,0.20614035087719298,0.05263157894736842,0.08552631578947369,1705,40,60,0.9472222222222222,0.022222222222222223,0.03333333333333333,250,2945,2305,85,670,75,1475,945,420,25,0.078125,0.9203125,0.7203125,0.0265625,0.209375,0.0234375,0.4609375,0.2953125,0.13125,0.0078125,2375,55,0.023157894736842106,1460,1190,580,615,1,0.815068493150685,0.3972602739726027,0.4212328767123288,80000,95900,46400,45800,96000,111500
ons2022_civic_hospital_3029_00000_2_7_percent,3065,55,2645,85,130,125,0,0,25,2510,0.5497757847533632,0.009865470852017937,0.4744394618834081,0.015246636771300448,0.023318385650224215,0.02242152466367713,0,0,0.004484304932735426,0.45022421524663675,20,0.06557377049180328,0.4,5145,0.9220430107526881,2395,0.4292114695340502,0.291866028708134,0.291866028708134,35,190,335,380,165,130,0.02834008097165992,0.15384615384615385,0.27125506072874495,0.3076923076923077,0.13360323886639677,0.10526315789473684,515,465,190,25,40,0.41700404858299595,0.3765182186234818,0.15384615384615385,0.020242914979757085,0.032388663967611336,1045,40,40,0.9247787610619469,0.035398230088495575,0.035398230088495575,55,3040,2745,50,330,25,2335,1145,855,175,0.017741935483870968,0.9806451612903225,0.885483870967742,0.016129032258064516,0.1064516129032258,0.008064516129032258,0.7532258064516129,0.36935483870967745,0.27580645161290324,0.056451612903225805,2525,0,0,1535,1390,630,760,1,0.9055374592833876,0.41042345276872966,0.495114006514658,102000,132800,51600,61300,138000,167400
ons2022_clarence_rockland_3604_00000_1_7_percent,20325,0,19905,70,20,255,0,15,60,5605,0.7830861105759969,0,0.7669042573685224,0.0026969755345790792,7.705644384511655e-4,0.00982469659025236,0,5.779233288383741e-4,0.0023116933153534964,0.21595068387593913,105,0.061046511627906974,0.2,12790,0.4928709055876686,17575,0.6772639691714836,0.7528684907325685,0.7528684907325685,1160,2610,2455,1340,670,1085,0.12446351931330472,0.2800429184549356,0.263412017167382,0.14377682403433475,0.07188841201716738,0.11641630901287553,2100,1925,3105,1465,725,0.22532188841201717,0.2065450643776824,0.3331545064377682,0.15718884120171675,0.07778969957081545,2655,3935,180,0.36295283663704714,0.5379357484620643,0.02460697197539303,1245,12930,9015,1160,4665,305,2890,2140,500,35,0.08783068783068783,0.9121693121693122,0.635978835978836,0.0818342151675485,0.3291005291005291,0.021516754850088183,0.2038800705467372,0.1509700176366843,0.03527336860670194,0.0024691358024691358,10095,280,0.02773650321941555,7995,7025,3355,3660,1,0.8786741713570981,0.41963727329580985,0.45778611632270166,91000,98900,44800,47640,104000,112300
ons2022_colonnade_business_park_3030_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ons2022_constance_bay_3031_00000_5_1_percent,1240,0,1230,0,0,0,0,0,10,955,0.5636363636363636,0,0.5590909090909091,0,0,0,0,0,0.004545454545454545,0.4340909090909091,0,0,0.3,2110,0.9590909090909091,440,0.2,0.1780821917808219,0.1780821917808219,80,210,195,75,65,90,0.1111111111111111,0.2916666666666667,0.2708333333333333,0.10416666666666667,0.09027777777777778,0.125,35,125,240,255,65,0.04861111111111111,0.1736111111111111,0.3333333333333333,0.3541666666666667,0.09027777777777778,470,35,0,0.9306930693069307,0.06930693069306931,0,150,1140,810,110,390,30,285,210,60,0,0.11627906976744186,0.8837209302325582,0.627906976744186,0.08527131782945736,0.3023255813953488,0.023255813953488372,0.22093023255813954,0.16279069767441862,0.046511627906976744,0,980,30,0.030612244897959183,665,560,235,315,1,0.8421052631578947,0.3533834586466165,0.47368421052631576,89000,95000,47200,55600,109000,111800
ons2022_convent_glen_orleans_woods_3032_00000_1_5_percent,10240,90,9335,100,40,625,0,0,50,4150,0.7111111111111111,0.00625,0.6482638888888889,0.006944444444444444,0.002777777777777778,0.043402777777777776,0,0,0.003472222222222222,0.2881944444444444,40,0.04790419161676647,0.2,10850,0.7534722222222222,7245,0.503125,0.5514184397163121,0.5514184397163121,275,710,1065,710,435,520,0.07412398921832884,0.19137466307277629,0.28706199460916443,0.19137466307277629,0.11725067385444744,0.14016172506738545,1045,1600,670,190,205,0.2816711590296496,0.431266846361186,0.18059299191374664,0.05121293800539083,0.05525606469002695,2965,65,105,0.9457735247208932,0.02073365231259968,0.03349282296650718,400,6780,5440,325,1945,110,3055,1920,735,140,0.05574912891986063,0.9449477351916377,0.7581881533101046,0.04529616724738676,0.2710801393728223,0.015331010452961672,0.42578397212543556,0.267595818815331,0.1024390243902439,0.01951219512195122,5870,175,0.029812606473594547,4470,3700,1720,1980,1,0.8277404921700223,0.38478747203579416,0.4429530201342282,93000,103400,50400,53150,108000,118800
ons2022_corkery_3033_00000_2_5_percent,2625,0,2495,30,15,70,15,0,0,1200,0.685378590078329,0,0.6514360313315927,0.007832898172323759,0.0039164490861618795,0.018276762402088774,0.0039164490861618795,0,0,0.3133159268929504,0,0,0.3,3690,0.9647058823529412,945,0.24705882352941178,0.27485380116959063,0.27485380116959063,115,250,315,210,150,150,0.09663865546218488,0.21008403361344538,0.2647058823529412,0.17647058823529413,0.12605042016806722,0.12605042016806722,235,485,265,110,95,0.19747899159663865,0.40756302521008403,0.22268907563025211,0.09243697478991597,0.07983193277310924,805,110,0,0.875,0.11956521739130435,0,65,2100,1640,140,685,30,790,505,195,10,0.03002309468822171,0.9699769053117783,0.7575057736720554,0.06466512702078522,0.3163972286374134,0.013856812933025405,0.3648960739030023,0.23325635103926096,0.09006928406466513,0.004618937644341801,1275,70,0.054901960784313725,1210,1100,595,510,1,0.9090909090909091,0.49173553719008267,0.4214876033057851,124000,136800,38400,51000,131000,145200
ons2022_cornwall_3802_00000_2_5_percent,33930,70,30745,820,50,1725,160,75,285,12405,0.7321968062149331,0.0015105740181268882,0.6634656883901597,0.017695295640914977,0.0010789814415192059,0.0372248597324126,0.0034527406128614588,0.0016184721622788088,0.006150194216659474,0.267695295640915,765,0.26424870466321243,0.3,40785,0.8801251618472162,17730,0.3826068191627104,0.39923119165293797,0.39923119165293797,1395,3230,3565,2415,1275,3820,0.08885350318471337,0.20573248407643313,0.22707006369426752,0.1538216560509554,0.08121019108280254,0.24331210191082803,9380,4145,905,345,925,0.597452229299363,0.2640127388535032,0.05764331210191083,0.02197452229299363,0.0589171974522293,10980,770,325,0.8070562293274531,0.05659683939728041,0.02388827636898199,4200,18970,11670,1665,6655,265,3075,2185,575,65,0.18126888217522658,0.8187311178247734,0.5036685369011653,0.07186016400517911,0.28722485973241263,0.011437203280103583,0.13271471730686232,0.0943029779887786,0.024816573154941735,0.0028053517479499353,21390,480,0.02244039270687237,13080,10075,4170,5905,1,0.7702599388379205,0.31880733944954126,0.45145259938837923,55200,64100,30200,36040,72000,79900
ons2022_craig_henry_manordale_3034_00000_2_2_percent,6075,65,3930,205,570,1200,35,0,70,2590,0.7010963646855164,0.0075014425851125215,0.4535487593768032,0.023658395845354875,0.06578188113098672,0.13848817080207732,0.004039238315060588,0,0.008078476630121177,0.29890363531448355,105,0.19626168224299065,0.3,7105,0.8199653779572995,2235,0.257934218118869,0.2696335078534031,0.2696335078534031,125,415,630,435,305,480,0.05241090146750524,0.1740041928721174,0.2641509433962264,0.18238993710691823,0.1278825995807128,0.20125786163522014,605,1025,550,120,80,0.25366876310272535,0.429769392033543,0.23060796645702306,0.050314465408805034,0.033542976939203356,1795,45,30,0.9598930481283422,0.02406417112299465,0.016042780748663103,455,3835,2940,170,1040,70,1655,1070,415,80,0.10606060606060606,0.8939393939393939,0.6853146853146853,0.039627039627039624,0.24242424242424243,0.016317016317016316,0.38578088578088576,0.2494172494172494,0.09673659673659674,0.018648018648018648,3120,100,0.03205128205128205,2335,1860,1000,865,1,0.7965738758029979,0.4282655246252677,0.37044967880085655,90000,100300,50800,55800,103000,111400
ons2022_crestview_tanglewood_3035_00000_1_4_percent,5740,120,4550,210,80,645,55,0,80,2535,0.694074969770254,0.014510278113663845,0.5501813784764208,0.02539298669891173,0.009673518742442563,0.07799274486094317,0.006650544135429262,0,0.009673518742442563,0.30652962515114873,50,0.11363636363636363,0.2,7055,0.8525679758308157,2190,0.2646525679758308,0.25161290322580643,0.25161290322580643,150,415,580,615,365,400,0.05928853754940711,0.16403162055335968,0.22924901185770752,0.24308300395256918,0.1442687747035573,0.15810276679841898,695,1165,445,120,110,0.274703557312253,0.46047430830039526,0.17588932806324112,0.04743083003952569,0.043478260869565216,1930,35,40,0.9625935162094763,0.017456359102244388,0.0199501246882793,365,4055,3015,190,1000,110,1715,1145,395,70,0.08267270668176671,0.9184597961494904,0.6828992072480181,0.04303510758776897,0.22650056625141562,0.02491506228765572,0.3884484711211778,0.25934314835787087,0.08946772366930918,0.015855039637599093,3150,60,0.01904761904761905,2150,1790,905,895,1,0.8325581395348837,0.42093023255813955,0.41627906976744183,88000,94600,48400,51200,101000,108200
ons2022_crystal_bay_lakeview_park_3036_00000_2_0_percent,2425,0,2100,30,105,180,10,0,0,1530,0.6116015132408575,0,0.5296343001261034,0.007566204287515763,0.02648171500630517,0.04539722572509458,0.0025220680958385876,0,0,0.3858764186633039,0,0,0.3,3645,0.9192938209331651,1380,0.3480453972257251,0.2446043165467626,0.2446043165467626,45,115,215,265,160,90,0.05056179775280899,0.12921348314606743,0.24157303370786518,0.29775280898876405,0.1797752808988764,0.10112359550561797,245,405,150,70,15,0.2752808988764045,0.4550561797752809,0.16853932584269662,0.07865168539325842,0.016853932584269662,730,20,10,0.9605263157894737,0.02631578947368421,0.013157894736842105,110,1925,1700,60,430,50,1170,635,370,105,0.05405405405405406,0.9459459459459459,0.8353808353808354,0.029484029484029485,0.2113022113022113,0.02457002457002457,0.5749385749385749,0.31203931203931207,0.18181818181818182,0.051597051597051594,1615,45,0.02786377708978328,1215,1075,475,600,1,0.8847736625514403,0.39094650205761317,0.49382716049382713,108000,120400,57600,69200,121000,134800
ons2022_cumberland_3037_00000_1_2_percent,3295,0,3195,0,25,55,0,0,20,1115,0.7480136208853575,0,0.7253121452894438,0,0.0056753688989784334,0.012485811577752554,0,0,0.004540295119182747,0.25312145289443816,0,0,0.3,3025,0.6859410430839002,2635,0.5975056689342404,0.6748466257668712,0.6748466257668712,110,220,435,305,115,165,0.08148148148148149,0.16296296296296298,0.32222222222222224,0.22592592592592592,0.08518518518518518,0.12222222222222222,230,535,460,85,45,0.17037037037037037,0.3962962962962963,0.34074074074074073,0.06296296296296296,0.03333333333333333,945,80,35,0.8915094339622641,0.07547169811320754,0.0330188679245283,130,2215,1735,145,690,60,840,545,190,35,0.05531914893617021,0.9425531914893617,0.7382978723404255,0.06170212765957447,0.2936170212765957,0.02553191489361702,0.3574468085106383,0.23191489361702128,0.08085106382978724,0.014893617021276596,1615,80,0.04953560371517028,1425,1280,615,665,1,0.8982456140350877,0.43157894736842106,0.4666666666666667,125000,130200,48000,58800,135000,141600
ons2022_deep_river_3705_00000_2_4_percent,2450,15,2270,50,0,70,30,0,15,1675,0.593939393939394,0.0036363636363636364,0.5503030303030303,0.012121212121212121,0,0.01696969696969697,0.007272727272727273,0,0.0036363636363636364,0.40606060606060607,25,0.1,0.3,3840,0.9309090909090909,565,0.13696969696969696,0.09937888198757763,0.09937888198757763,50,265,340,280,145,120,0.04149377593360996,0.21991701244813278,0.2821576763485477,0.23236514522821577,0.12033195020746888,0.0995850622406639,455,455,215,45,40,0.3775933609958506,0.3775933609958506,0.17842323651452283,0.03734439834024896,0.03319502074688797,745,35,10,0.6995305164319249,0.03286384976525822,0.009389671361502348,160,1845,1515,100,635,20,755,445,175,110,0.08,0.9225,0.7575,0.05,0.3175,0.01,0.3775,0.2225,0.0875,0.055,1865,30,0.0160857908847185,1225,1045,420,625,1,0.8530612244897959,0.34285714285714286,0.5102040816326531,81000,89600,48000,52200,104000,107800
ons2022_drummond_north_elmsley_3403_00000_2_7_percent,5045,20,4965,0,15,0,0,0,45,3080,0.6209230769230769,0.0024615384615384616,0.6110769230769231,0,0.0018461538461538461,0,0,0,0.005538461538461538,0.3790769230769231,20,0.042105263157894736,0.3,8020,0.986469864698647,930,0.11439114391143912,0.11186440677966102,0.11186440677966102,285,770,810,485,275,445,0.09283387622149837,0.250814332247557,0.26384364820846906,0.15798045602605862,0.08957654723127036,0.1449511400651466,1020,1010,525,225,290,0.3322475570032573,0.3289902280130293,0.17100977198697068,0.0732899022801303,0.09446254071661238,100,585,40,0.04008016032064128,0.23446893787575152,0.01603206412825651,360,3835,2775,400,1505,70,795,575,145,15,0.08571428571428572,0.9130952380952381,0.6607142857142857,0.09523809523809523,0.35833333333333334,0.016666666666666666,0.18928571428571428,0.13690476190476192,0.034523809523809526,0.0035714285714285713,3290,80,0.0243161094224924,2630,2375,980,1395,1,0.903041825095057,0.3726235741444867,0.5304182509505704,85000,94700,43200,49900,93000,105800
ons2022_dunrobin_3038_00000_2_2_percent,3505,20,3150,55,35,130,70,15,30,2250,0.6085069444444444,0.003472222222222222,0.546875,0.009548611111111112,0.006076388888888889,0.022569444444444444,0.012152777777777778,0.0026041666666666665,0.005208333333333333,0.390625,0,0,0.3,5195,0.9019097222222222,1605,0.2786458333333333,0.2578125,0.2578125,80,240,455,285,230,155,0.05555555555555555,0.16666666666666666,0.3159722222222222,0.19791666666666666,0.1597222222222222,0.1076388888888889,220,585,395,180,70,0.1527777777777778,0.40625,0.2743055555555556,0.125,0.04861111111111111,1040,60,20,0.9244444444444444,0.05333333333333334,0.017777777777777778,110,2910,2360,125,815,80,1340,810,365,25,0.03642384105960265,0.9635761589403974,0.7814569536423841,0.041390728476821195,0.26986754966887416,0.026490066225165563,0.44370860927152317,0.2682119205298013,0.12086092715231789,0.008278145695364239,2015,75,0.03722084367245657,1755,1680,900,780,1,0.9572649572649573,0.5128205128205128,0.4444444444444444,123000,141000,49200,56800,134000,154000
ons2022_east_hawkesbury_3605_00000_2_2_percent,2605,0,2575,0,0,20,0,0,10,760,0.774145616641902,0,0.7652303120356612,0,0,0.005943536404160475,0,0,0.0029717682020802376,0.22585438335809807,0,0,0.3,1595,0.4739970282317979,2260,0.6716196136701337,0.8135593220338984,0.8135593220338984,130,260,375,245,115,140,0.10276679841897234,0.20553359683794467,0.2964426877470356,0.19367588932806323,0.09090909090909091,0.11067193675889328,385,420,210,95,160,0.30434782608695654,0.33201581027667987,0.16600790513833993,0.07509881422924901,0.12648221343873517,175,120,275,0.1715686274509804,0.11764705882352941,0.2696078431372549,140,1690,1110,240,555,50,265,205,35,0,0.07650273224043716,0.9234972677595629,0.6065573770491803,0.13114754098360656,0.30327868852459017,0.0273224043715847,0.1448087431693989,0.11202185792349727,0.01912568306010929,0,1420,50,0.035211267605633804,1030,930,390,545,1,0.9029126213592233,0.3786407766990291,0.529126213592233,70500,80700,31800,37600,92000,95600
ons2022_edwards_carlsbad_springs_3039_00000_5_6_percent,2070,0,1950,0,0,70,0,0,50,870,0.700507614213198,0,0.6598984771573604,0,0,0.023688663282571912,0,0,0.01692047377326565,0.29441624365482233,0,0,0.2,2440,0.8271186440677966,1255,0.42542372881355933,0.5773195876288659,0.5773195876288659,120,245,325,170,65,120,0.11538461538461539,0.23557692307692307,0.3125,0.16346153846153846,0.0625,0.11538461538461539,200,550,235,45,15,0.19230769230769232,0.5288461538461539,0.22596153846153846,0.04326923076923077,0.014423076923076924,660,40,15,0.9230769230769231,0.055944055944055944,0.02097902097902098,220,1440,965,120,495,55,300,195,55,0,0.13253012048192772,0.8674698795180723,0.5813253012048193,0.07228915662650602,0.29819277108433734,0.03313253012048193,0.18072289156626506,0.11746987951807229,0.03313253012048193,0,1215,45,0.037037037037037035,925,790,355,435,1,0.8540540540540541,0.3837837837837838,0.4702702702702703,86000,95800,37600,45600,99000,109000
ons2022_elmvale_canterbury_3040_00000_2_0_percent,5740,35,4815,30,45,745,0,0,70,2430,0.7021406727828746,0.004281345565749235,0.5889908256880734,0.003669724770642202,0.005504587155963303,0.09113149847094801,0,0,0.00856269113149847,0.29724770642201837,55,0.11578947368421053,0.3,6690,0.818348623853211,3115,0.38103975535168194,0.37966101694915255,0.37966101694915255,190,320,555,470,340,285,0.08796296296296297,0.14814814814814814,0.2569444444444444,0.2175925925925926,0.1574074074074074,0.13194444444444445,680,925,380,105,70,0.3148148148148148,0.42824074074074076,0.17592592592592593,0.04861111111111111,0.032407407407407406,1800,40,30,0.9651474530831099,0.021447721179624665,0.0160857908847185,325,4170,3340,210,1075,80,1980,1185,515,135,0.07230255839822025,0.9276974416017798,0.743047830923248,0.04671857619577308,0.23915461624026696,0.017797552836484983,0.44048943270300334,0.26362625139043383,0.11457174638487208,0.030033370411568408,3590,45,0.012534818941504178,2345,1930,915,1020,1,0.8230277185501066,0.39019189765458423,0.4349680170575693,78500,90000,42000,48300,100000,108000
