name,ONS_ID,total_population,number_of_children_age_0_14,percent_of_pop_that_are_children_age_0_14,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24,number_of_adults_age_25_64,percent_of_pop_that_are_adults_age_25_64,percent_of_pop_that_are_seniors_65,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,percent_of_pop_that_are_immigrants,percent_of_pop_that_are_indigenous,percent_of_pop_that_are_fn,percent_of_pop_that_are_metis,percent_of_pop_that_are_inuit,percent_of_pop_that_are_racialized,percent_of_pop_that_are_refugees,percent_of_immigrants_that_are_refugees,percent_of_pop_with_knowledge_of_neither_english_nor_french,percent_of_pop_age_25_64_with_no_high_school_diploma_or_equivalent,percent_of_pop_living_alone,unemployment_rate,average_after_tax_income_in_2020_among_recipients,average_market_income_in_2020_among_recipients,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,percent_of_income_from_government_transfers_2020,percent_of_pop_age_25_64_with_postsecondary_degree_diploma_certificate,number_of_refugees,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_0_17_in_low_income_based_on_lim_at,percent_of_people_0_17_in_low_income_based_on_lim_at,number_of_people_18_64_in_low_income_based_on_lim_at,percent_of_people_18_64_in_low_income_based_on_lim_at,number_of_people_65_in_low_income_based_on_lim_at,percent_of_people_65_in_low_income_based_on_lim_at,average_age_of_the_population,median_age_of_the_population,number_of_seniors_65,number_of_children_living_in_one_parent_families,percent_of_children_living_in_one_parent_families,number_of_people_who_are_indigenous,number_of_people_who_are_fn,number_of_people_who_are_metis,number_of_people_who_are_inuit,number_of_immigrants,number_of_recent_immigrants_arr_2016_2021,number_of_people_with_knowledge_of_neither_english_nor_french,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_with_knowledge_of_only_french_as_an_official_language,number_of_workers_age_15_who_commute_by_car_truck_or_van,percent_of_workers_age_15_who_commute_by_car_truck_or_van,number_of_workers_age_15_who_commute_by_public_transit,percent_of_workers_age_15_who_commute_by_public_transit,number_of_workers_age_15_who_commute_by_walking,percent_of_workers_age_15_who_commute_by_walking,number_of_workers_age_15_who_commute_by_bicycle,percent_of_workers_age_15_who_commute_by_bicycle,number_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_by_other_means,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_people_age_25_64_with_a_high_school_diploma,percent_of_workers_who_commute_for_60_minutes_and_over,number_of_people_who_are_racialized,number_self_identified_as_south_asian,number_self_identified_as_chinese,number_self_identified_as_black,number_self_identified_as_filipino,number_self_identified_as_arab,number_self_identified_as_latin_american,number_self_identified_as_southeast_asian,number_self_identified_as_west_asian,number_self_identified_as_korean,number_self_identified_as_japanese,number_self_identified_with_other_visible_minority,number_self_identified_with_multiple_visible_minorities,number_of_people_who_are_non_racialized,percent_self_identified_as_south_asian,percent_self_identified_as_chinese,percent_self_identified_as_black,percent_self_identified_as_filipino,percent_self_identified_as_arab,percent_self_identified_as_latin_american,percent_self_identified_as_southeast_asian,percent_self_identified_as_west_asian,percent_self_identified_as_korean,percent_self_identified_as_japanese,percent_self_identified_with_other_visible_minority,percent_self_identified_with_multiple_visible_minorities,percent_of_people_who_are_non_racialized
ottawa_census_division_3506,0,160435,0,0,0,0,0,0,1,0.012247951,0.350609281,0.014865834,0.007978309,0.005921401,2.18E-04,0.180228753,0.035092093,0.214149867,0.046218095,NA,0.24988313,11.7,48560,48080,47240,48880,25.5,28.7,NA,5630,15630,0.097422632,0,NA,0,NA,15630,0.097422632,74.5,73,160435,400,0.909090909,2385,1280,950,35,56250,1965,7415,18280,0.113940225,2360,0.014710007,10065,0.761922786,1240,0.093868282,1060,0.080242241,75,0.005677517,775,0.058667676,8425,0.387356322,1765,0.081149425,NA,0.048448145,28915,5620,6695,5375,1110,4240,1530,1545,1330,190,280,415,580,131520,0.035029763,0.041730296,0.033502665,0.00691869,0.026428148,0.009536572,0.009630068,0.008289962,0.00118428,0.001745255,0.002586717,0.003615171,0.819771247
ottawa_airport_3001,3001,75,0,0,0,0,0,0,1,0,0.6,0,0,0,0,0,0,0,0,NA,0,0,52000,48000,48000,50000,26,28,NA,0,0,0,0,NA,0,NA,0,0,74,72.5,75,0,NA,0,0,0,0,45,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0.933333333
ottawa_alta_vista_3002,3002,1520,0,0,0,0,0,0,1,0,0.320132013,0.01320132,0,0.00990099,0,0.102310231,0,0,0.02310231,NA,0.194078947,5.1,64600,71700,61050,66300,17.9,19,NA,0,80,0.052805281,0,NA,0,NA,80,0.052805281,74.8,74,1520,0,NA,20,0,15,0,485,0,35,135,0.089108911,0,0,95,0.678571429,0,0,35,0.25,0,0,15,0.107142857,135,0.482142857,20,0.071428571,NA,0.107142857,155,15,60,15,0,55,0,0,10,0,0,0,0,1365,0.00990099,0.03960396,0.00990099,0,0.03630363,0,0,0.00660066,0,0,0,0,0.900990099
ottawa_bayshore_3003,3003,1910,0,0,0,0,0,0,1,0.018324607,0.494764398,0.018324607,0.013089005,0,0,0.348167539,0.123036649,0.385245902,0.078534031,NA,0.342931937,12.8,35440,30360,34640,32120,39.7,45.6,NA,235,335,0.17539267,0,NA,0,NA,335,0.17539267,74.8,74,1910,0,NA,35,25,0,0,945,35,150,110,0.057591623,40,0.020942408,105,0.677419355,35,0.225806452,10,0.064516129,0,0,0,0,45,0.225,25,0.125,NA,0.129032258,665,90,95,140,65,105,35,50,30,0,0,15,35,1250,0.047120419,0.04973822,0.073298429,0.034031414,0.054973822,0.018324607,0.02617801,0.015706806,0,0,0.007853403,0.018324607,0.654450262
ottawa_beacon_hill_south_cardinal_heights_3004,3004,1445,0,0,0,0,0,0,1,0.020761246,0.349480969,0.024221453,0.010380623,0.01384083,0,0.235294118,0.051903114,0.254237288,0.034602076,NA,0.3183391,14,41800,37400,40360,37100,31.5,34.8,NA,75,160,0.110726644,0,NA,0,NA,160,0.110726644,75.1,73.5,1445,10,1,35,15,20,0,505,30,50,370,0.256055363,50,0.034602076,85,0.607142857,40,0.285714286,10,0.071428571,0,0,10,0.071428571,25,0.138888889,15,0.083333333,NA,0.071428571,340,30,55,120,25,40,40,10,0,0,0,0,10,1105,0.020761246,0.038062284,0.083044983,0.017301038,0.027681661,0.027681661,0.006920415,0,0,0,0,0.006920415,0.764705882
ottawa_beaverbrook_3005,3005,1495,0,0,0,0,0,0,1,0.016722408,0.337792642,0.016722408,0.010033445,0.006688963,0,0.123745819,0.023411371,0.194444444,0.030100334,NA,0.25083612,9.1,46760,42360,45320,43160,26.7,29.3,NA,35,105,0.070234114,0,NA,0,NA,105,0.070234114,75.6,75,1495,0,NA,25,15,10,0,505,25,45,35,0.023411371,0,0,75,0.833333333,10,0.111111111,0,0,0,0,0,0,65,0.433333333,15,0.1,NA,0,185,30,35,35,10,0,0,20,20,10,15,0,0,1310,0.02006689,0.023411371,0.023411371,0.006688963,0,0,0.013377926,0.013377926,0.006688963,0.010033445,0,0,0.876254181
ottawa_beechwood_cemetery_3006,3006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_bells_corners_east_3007,3007,1095,0,0,0,0,0,0,1,0,0.23853211,0.013761468,0.009174312,0,0,0.064220183,0.02283105,0.333333333,0.018348624,NA,0.255707763,7.4,43700,36800,41500,35500,31.9,34,NA,25,55,0.050458716,0,NA,0,NA,55,0.050458716,75.5,74,1095,0,NA,15,10,0,0,260,0,20,10,0.009174312,0,0,50,0.714285714,0,0,10,0.142857143,0,0,10,0.142857143,50,0.4,10,0.08,NA,0,70,35,0,10,0,0,10,20,0,0,0,0,0,1020,0.032110092,0,0.009174312,0,0,0.009174312,0.018348624,0,0,0,0,0,0.935779817
ottawa_bells_corners_west_3008,3008,695,0,0,0,0,0,0,1,0,0.333333333,0,0,0,0,0.188405797,0.035971223,0.172413793,0.028985507,NA,0.35971223,0,40000,35600,36900,33600,35.6,37.2,NA,25,110,0.15942029,0,NA,0,NA,110,0.15942029,73.5,71,695,0,NA,0,0,0,0,230,0,20,15,0.02173913,0,0,55,0.611111111,0,0,20,0.222222222,0,0,10,0.111111111,35,0.28,10,0.08,NA,0,130,25,30,35,15,10,0,0,0,0,0,0,0,565,0.036231884,0.043478261,0.050724638,0.02173913,0.014492754,0,0,0,0,0,0,0,0.81884058
ottawa_billings_bridge_heron_park_3009,3009,1035,0,0,0,0,0,0,1,0.019417476,0.504854369,0,0,0,0,0.296116505,0.09178744,0.351851852,0.097087379,NA,0.487922705,18.2,34600,32600,32900,32400,41.8,44.6,NA,95,400,0.388349515,0,NA,0,NA,400,0.388349515,75.7,74.5,1035,10,1,0,0,0,0,520,20,100,55,0.053398058,40,0.038834951,40,0.571428571,15,0.214285714,0,0,0,0,10,0.142857143,25,0.277777778,15,0.166666667,NA,0,305,20,60,110,15,65,0,0,20,0,0,0,10,725,0.019417476,0.058252427,0.106796117,0.014563107,0.063106796,0,0,0.019417476,0,0,0,0.009708738,0.703883495
ottawa_blackburn_hamlet_3010,3010,1680,0,0,0,0,0,0,1,0.005952381,0.258928571,0.005952381,0.005952381,0,0,0.095238095,0.020833333,0.21875,0.017857143,NA,0.199404762,5.9,52200,49040,48720,47800,25.1,27,NA,35,55,0.032738095,0,NA,0,NA,55,0.032738095,75.8,74.5,1680,0,NA,10,10,0,0,435,10,30,235,0.139880952,40,0.023809524,85,0.739130435,10,0.086956522,10,0.086956522,0,0,10,0.086956522,120,0.5,25,0.104166667,NA,0,160,35,20,45,0,15,15,10,10,0,10,0,0,1520,0.020833333,0.011904762,0.026785714,0,0.008928571,0.008928571,0.005952381,0.005952381,0,0.005952381,0,0,0.904761905
ottawa_blossom_park_timbermill_3011,3011,1190,0,0,0,0,0,0,1,0.008438819,0.443037975,0.016877637,0,0.012658228,0,0.257383966,0.042016807,0.212765957,0.050632911,NA,0.172268908,21.4,43700,35500,39700,34100,32.8,36.2,NA,50,50,0.042016807,0,NA,0,NA,50,0.042016807,74.1,72,1190,0,NA,20,0,15,0,525,10,60,75,0.063291139,15,0.012658228,85,0.772727273,10,0.090909091,0,0,0,0,10,0.090909091,55,0.34375,10,0.0625,NA,0,305,35,40,65,10,110,0,10,10,0,15,0,0,885,0.029535865,0.033755274,0.054852321,0.008438819,0.092827004,0,0.008438819,0.008438819,0,0.012658228,0,0,0.746835443
ottawa_borden_farm_fisher_glen_3012,3012,2420,0,0,0,0,0,0,1,0.004132231,0.402892562,0.012396694,0.004132231,0.008264463,0,0.159090909,0.010330579,0.111111111,0.039256198,NA,0.340909091,12.8,45280,40000,44120,40840,30.2,32.9,NA,25,305,0.126033058,0,NA,0,NA,305,0.126033058,77,76,2420,0,NA,30,10,20,0,975,10,95,105,0.04338843,0,0,130,0.866666667,0,0,10,0.066666667,0,0,0,0,55,0.268292683,35,0.170731707,NA,0.066666667,385,95,135,55,15,35,0,15,10,0,0,0,20,2040,0.039256198,0.055785124,0.022727273,0.006198347,0.01446281,0,0.006198347,0.004132231,0,0,0,0.008264463,0.842975207
ottawa_braemar_park_belair_heights_copeland_park_3013,3013,1820,0,0,0,0,0,0,1,0,0.330578512,0.013774105,0,0.013774105,0,0.134986226,0.019230769,0.205882353,0.019283747,NA,0.315934066,21.4,43600,36000,42480,37080,31.4,35.3,NA,35,145,0.079889807,0,NA,0,NA,145,0.079889807,76.2,74.5,1820,25,1,25,0,25,0,600,0,35,80,0.044077135,0,0,70,0.875,0,0,10,0.125,0,0,0,0,75,0.483870968,0,0,NA,0,245,45,35,20,0,30,20,35,10,0,10,15,15,1570,0.024793388,0.019283747,0.011019284,0,0.016528926,0.011019284,0.019283747,0.005509642,0,0.005509642,0.008264463,0.008264463,0.865013774
ottawa_bridlewood_emerald_meadows_3014,3014,3165,0,0,0,0,0,0,1,0.015797788,0.393364929,0.012638231,0.009478673,0.003159558,0,0.218009479,0.050552923,0.233576642,0.055292259,NA,0.151658768,13.3,46000,42680,44440,42520,27.1,30.3,NA,160,170,0.05371248,0,NA,0,NA,170,0.05371248,74,72,3165,0,0,40,30,10,0,1245,50,175,75,0.023696682,10,0.003159558,245,0.816666667,20,0.066666667,20,0.066666667,0,0,15,0.05,185,0.37755102,40,0.081632653,NA,0.033333333,690,155,185,65,0,100,25,80,70,0,0,15,0,2470,0.048973144,0.058451817,0.020537125,0,0.031595577,0.007898894,0.025276461,0.022116904,0,0,0.004739336,0,0.780410742
ottawa_britannia_3015,3015,1935,0,0,0,0,0,0,1,0.023255814,0.333333333,0.015503876,0,0.012919897,0,0.11369509,0.03875969,0.3,0.031007752,NA,0.454780362,16,44200,39120,43600,39960,30.8,33.8,NA,75,260,0.134366925,0,NA,0,NA,260,0.134366925,75.4,74,1935,0,NA,30,0,25,0,645,45,60,100,0.051679587,10,0.005167959,95,0.703703704,20,0.148148148,10,0.074074074,0,0,0,0,75,0.365853659,30,0.146341463,NA,0.111111111,220,25,20,30,10,65,15,15,15,0,0,0,10,1720,0.012919897,0.010335917,0.015503876,0.005167959,0.033591731,0.007751938,0.007751938,0.007751938,0,0,0,0.005167959,0.888888889
ottawa_brookside_briarbrook_morgans_grant_3016,3016,1405,0,0,0,0,0,0,1,0.060714286,0.542857143,0.007142857,0,0,0,0.392857143,0.060498221,0.154545455,0.128571429,NA,0.113879004,16,40120,39600,38080,41100,27.8,32.3,NA,85,100,0.071428571,0,NA,0,NA,100,0.071428571,73.2,71.5,1405,10,1,10,0,0,0,760,85,180,20,0.014285714,0,0,85,0.85,0,0,15,0.15,0,0,0,0,115,0.534883721,25,0.11627907,NA,0,550,195,120,30,35,75,0,25,50,0,0,0,15,855,0.139285714,0.085714286,0.021428571,0.025,0.053571429,0,0.017857143,0.035714286,0,0,0,0.010714286,0.610714286
ottawa_cardinal_creek_3017,3017,1505,0,0,0,0,0,0,1,0.01,0.24,0.023333333,0.013333333,0.006666667,0,0.13,0.023255814,0.194444444,0.016666667,NA,0.19269103,20,49600,45640,49000,47440,25.2,28.8,NA,35,50,0.033222591,0,NA,0,NA,50,0.033222591,74,73,1505,0,NA,35,20,10,0,360,15,25,490,0.326666667,75,0.05,50,0.666666667,25,0.333333333,0,0,0,0,0,0,90,0.5625,10,0.0625,NA,0.133333333,195,50,10,80,0,20,10,0,10,0,0,0,0,1310,0.033333333,0.006666667,0.053333333,0,0.013333333,0.006666667,0,0.006666667,0,0,0,0,0.873333333
ottawa_carleton_heights_courtland_park_3018,3018,1400,0,0,0,0,0,0,1,0,0.517857143,0.007142857,0,0,0,0.2,0.046428571,0.288888889,0.064285714,NA,0.278571429,10.4,49760,47600,45160,44000,26.9,28.1,NA,65,100,0.071684588,0,NA,0,NA,100,0.071684588,75.6,74,1400,15,0.75,10,0,0,0,725,0,90,45,0.032142857,10,0.007142857,140,0.903225806,0,0,10,0.064516129,0,0,0,0,55,0.261904762,10,0.047619048,NA,0,280,25,80,45,0,25,15,30,25,0,20,0,0,1125,0.017857143,0.057142857,0.032142857,0,0.017857143,0.010714286,0.021428571,0.017857143,0,0.014285714,0,0,0.803571429
ottawa_carleton_university_3019,3019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_carlington_3020,3020,1810,0,0,0,0,0,0,1,0.013774105,0.490358127,0.013774105,0.005509642,0.008264463,0,0.289256198,0.077348066,0.294736842,0.101928375,NA,0.392265193,14.9,39080,34080,35480,32440,37,40.5,NA,140,355,0.196132597,0,NA,0,NA,355,0.196132597,74,72.5,1810,0,NA,25,10,15,0,890,25,185,95,0.052341598,25,0.013774105,160,0.761904762,35,0.166666667,10,0.047619048,0,0,10,0.047619048,75,0.263157895,15,0.052631579,NA,0,525,65,170,75,40,25,55,60,35,0,0,0,0,1290,0.035812672,0.093663912,0.041322314,0.022038567,0.013774105,0.03030303,0.033057851,0.019283747,0,0,0,0,0.710743802
ottawa_carp_3021,3021,1150,0,0,0,0,0,0,1,0.013100437,0.218340611,0.008733624,0,0,0,0.052401747,0.017391304,0.19047619,0.026200873,NA,0.17826087,6.7,52900,51600,53100,53000,23,25.2,NA,20,80,0.069565217,0,NA,0,NA,80,0.069565217,73.8,73,1150,0,NA,10,0,0,0,250,15,30,20,0.017467249,0,0,80,0.8,10,0.1,0,0,0,0,0,0,115,0.547619048,15,0.071428571,NA,0.15,60,10,25,10,0,0,0,0,10,0,0,0,0,1085,0.008733624,0.021834061,0.008733624,0,0,0,0,0.008733624,0,0,0,0,0.947598253
ottawa_carson_grove_carson_meadows_3022,3022,2110,0,0,0,0,0,0,1,0,0.293144208,0.028368794,0.021276596,0.007092199,0,0.182033097,0.045023697,0.292307692,0.033096927,NA,0.281990521,12.2,43000,38960,41880,39080,31.8,35,NA,95,235,0.111111111,0,NA,0,NA,235,0.111111111,75.4,74,2110,0,NA,60,45,15,0,620,0,70,655,0.309692671,60,0.028368794,85,0.68,20,0.16,0,0,0,0,15,0.12,50,0.285714286,10,0.057142857,NA,0,385,20,65,110,35,65,30,10,35,0,0,10,10,1730,0.009456265,0.030732861,0.052009456,0.016548463,0.030732861,0.014184397,0.004728132,0.016548463,0,0,0.004728132,0.004728132,0.817966903
ottawa_centrepointe_briargreen_3023,3023,1715,0,0,0,0,0,0,1,0.014619883,0.409356725,0.00877193,0,0.005847953,0,0.210526316,0.020408163,0.1,0.046783626,NA,0.172011662,8.8,55550,57000,54700,57400,20.3,22.8,NA,35,90,0.052631579,0,NA,0,NA,90,0.052631579,74.4,73,1715,0,NA,15,0,10,0,700,25,80,30,0.01754386,0,0,180,0.734693878,10,0.040816327,15,0.06122449,0,0,35,0.142857143,70,0.225806452,35,0.112903226,NA,0.040816327,360,95,135,30,15,30,10,0,20,0,0,0,30,1355,0.055555556,0.078947368,0.01754386,0.00877193,0.01754386,0.005847953,0,0.011695906,0,0,0,0.01754386,0.792397661
ottawa_centretown_3024,3024,4060,0,0,0,0,0,0,1,0.007389163,0.392857143,0.011083744,0.006157635,0.003694581,0,0.198275862,0.030788177,0.170068027,0.057881773,NA,0.509852217,13.2,51350,55250,50440,56750,23.9,27,NA,125,825,0.203452528,0,NA,0,NA,825,0.203452528,74.5,73,4060,0,NA,45,25,15,0,1595,30,235,460,0.113300493,35,0.00862069,155,0.424657534,25,0.068493151,150,0.410958904,0,0,35,0.095890411,225,0.381355932,30,0.050847458,NA,0,805,70,355,85,35,80,75,35,25,0,10,15,25,3255,0.017241379,0.087438424,0.020935961,0.00862069,0.019704433,0.018472906,0.00862069,0.006157635,0,0.002463054,0.003694581,0.006157635,0.801724138
ottawa_chapel_hill_north_3025,3025,2220,0,0,0,0,0,0,1,0,0.27027027,0.011261261,0.004504505,0.006756757,0,0.173423423,0.015765766,0.175,0.024774775,NA,0.123873874,10.9,51900,49920,49840,50680,23.1,26,NA,35,65,0.029213483,0,NA,0,NA,65,0.029213483,72.8,71.5,2220,0,NA,25,10,15,0,600,0,55,560,0.252252252,30,0.013513514,95,0.655172414,25,0.172413793,15,0.103448276,0,0,10,0.068965517,100,0.408163265,10,0.040816327,NA,0.068965517,385,115,80,70,10,35,10,25,0,10,10,0,20,1835,0.051801802,0.036036036,0.031531532,0.004504505,0.015765766,0.004504505,0.011261261,0,0.004504505,0.004504505,0,0.009009009,0.826576577
ottawa_chapel_hill_south_3026,3026,1530,0,0,0,0,0,0,1,0.019607843,0.392156863,0.022875817,0.006535948,0.016339869,0,0.274509804,0.049019608,0.205479452,0.055555556,NA,0.133986928,9.8,45560,44320,44760,46720,25.3,29.7,NA,75,135,0.088235294,0,NA,0,NA,135,0.088235294,73.2,71.5,1530,0,NA,35,10,25,0,600,30,85,440,0.287581699,115,0.075163399,115,0.821428571,0,0,0,0,0,0,20,0.142857143,90,0.382978723,20,0.085106383,NA,0,420,125,45,90,10,105,20,10,15,0,0,0,0,1110,0.081699346,0.029411765,0.058823529,0.006535948,0.068627451,0.013071895,0.006535948,0.009803922,0,0,0,0,0.725490196
ottawa_chapman_mills_3027,3027,1085,0,0,0,0,0,0,1,0.059907834,0.723502304,0,0,0,0,0.640552995,0.110599078,0.198347107,0.262672811,NA,0.096774194,20,34100,32700,30900,33900,35.8,41,NA,120,145,0.133640553,0,NA,0,NA,145,0.133640553,74.2,72.5,1085,0,NA,0,0,0,0,785,65,285,20,0.01843318,20,0.01843318,75,0.833333333,10,0.111111111,0,0,0,0,0,0,55,0.379310345,35,0.24137931,NA,0,695,165,195,95,25,95,45,40,30,0,0,0,10,390,0.152073733,0.179723502,0.087557604,0.023041475,0.087557604,0.041474654,0.036866359,0.02764977,0,0,0,0.00921659,0.359447005
ottawa_city_view_3028,3028,980,0,0,0,0,0,0,1,0.010204082,0.341836735,0.035714286,0.025510204,0.010204082,0,0.117346939,0.025510204,0.384615385,0.040816327,NA,0.173469388,10.5,41600,39100,41700,38400,31.6,33.8,NA,25,85,0.086734694,0,NA,0,NA,85,0.086734694,76.5,75,980,0,NA,35,25,10,0,335,10,40,25,0.025510204,0,0,50,0.833333333,0,0,10,0.166666667,0,0,0,0,20,0.235294118,0,0,NA,0,115,35,50,0,0,10,0,0,15,0,0,0,0,865,0.035714286,0.051020408,0,0,0.010204082,0,0,0.015306122,0,0,0,0,0.882653061
ottawa_civic_hospital_3029,3029,895,0,0,0,0,0,0,1,0,0.255555556,0.011111111,0,0.011111111,0,0.105555556,0.027932961,0.357142857,0,NA,0.268156425,5.1,67000,73800,65200,73600,16.1,18,NA,25,15,0.016759777,0,NA,0,NA,15,0.016759777,74.2,73,895,0,NA,10,0,10,0,230,0,0,60,0.066666667,0,0,40,0.444444444,0,0,30,0.333333333,0,0,10,0.111111111,90,0.486486486,0,0,NA,0.111111111,95,15,15,25,0,0,20,0,0,0,10,0,0,805,0.016666667,0.016666667,0.027777778,0,0,0.022222222,0,0,0,0.011111111,0,0,0.894444444
ottawa_colonnade_business_park_3030,3030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_constance_bay_3031,3031,395,0,0,0,0,0,0,1,0,0.153846154,0.025641026,0,0.025641026,0,0,0.025316456,0.666666667,0,NA,0.316455696,20,44400,40400,43800,41000,29.8,34.4,NA,10,35,0.088607595,0,NA,0,NA,35,0.088607595,73.2,71,395,0,NA,10,0,10,0,60,0,0,10,0.025641026,0,0,45,1,0,0,0,0,0,0,0,0,15,0.25,10,0.166666667,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0,1
ottawa_convent_glen_orleans_woods_3032,3032,3485,0,0,0,0,0,0,1,0.004304161,0.2482066,0.015781923,0.005738881,0.010043042,0,0.12195122,0.008608321,0.105263158,0.011477762,NA,0.183644189,11.1,47560,42160,46320,43320,26.9,30.4,NA,30,170,0.048710602,0,NA,0,NA,170,0.048710602,73.9,73,3485,10,1,55,20,35,0,865,15,40,845,0.242467719,55,0.015781923,160,0.820512821,15,0.076923077,0,0,0,0,15,0.076923077,160,0.444444444,50,0.138888889,NA,0.076923077,425,85,55,130,20,50,15,10,20,10,15,10,0,3060,0.024390244,0.015781923,0.037302726,0.005738881,0.014347202,0.004304161,0.00286944,0.005738881,0.00286944,0.004304161,0.00286944,0,0.87804878
ottawa_corkery_3033,3033,525,0,0,0,0,0,0,1,0,0.192307692,0.028846154,0,0.019230769,0,0.019230769,0.028571429,0.75,0,NA,0.114285714,11.1,46000,40600,46600,42800,27.6,31.4,NA,15,30,0.057142857,0,NA,0,NA,30,0.057142857,73.4,71.5,525,0,NA,15,0,10,0,100,0,0,0,0,0,0,30,0.857142857,0,0,0,0,0,0,0,0,45,0.5625,15,0.1875,NA,0,10,0,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0,0,0,0,0,0,0,0,0.990384615
ottawa_craig_henry_manordale_3034,3034,1595,0,0,0,0,0,0,1,0.00625,0.375,0.00625,0,0.00625,0,0.1625,0.018808777,0.136363636,0.028125,NA,0.210031348,16.7,48360,45400,47520,45720,27.3,30,NA,30,85,0.053291536,0,NA,0,NA,85,0.053291536,74.9,74,1595,0,NA,10,0,10,0,600,10,45,40,0.025,0,0,85,0.80952381,15,0.142857143,0,0,0,0,0,0,80,0.444444444,15,0.083333333,NA,0,260,65,65,60,10,25,0,10,15,0,0,0,0,1340,0.040625,0.040625,0.0375,0.00625,0.015625,0,0.00625,0.009375,0,0,0,0,0.8375
ottawa_crestview_tanglewood_3035,3035,1535,0,0,0,0,0,0,1,0.006535948,0.408496732,0,0,0,0,0.120915033,0.019543974,0.193548387,0.026143791,NA,0.188925081,14.9,44280,38800,42560,39160,30.5,33.9,NA,30,65,0.04248366,0,NA,0,NA,65,0.04248366,75.3,74,1535,10,1,0,0,0,0,625,10,40,55,0.035947712,0,0,100,0.740740741,15,0.111111111,20,0.148148148,0,0,0,0,65,0.325,35,0.175,NA,0,185,50,45,30,0,30,10,10,0,0,0,0,10,1345,0.032679739,0.029411765,0.019607843,0,0.019607843,0.006535948,0.006535948,0,0,0,0,0.006535948,0.879084967
ottawa_crystal_bay_lakeview_park_3036,3036,995,0,0,0,0,0,0,1,0.010050251,0.316582915,0.015075377,0.010050251,0,0,0.090452261,0.030150754,0.214285714,0.015075377,NA,0.180904523,14.8,58400,58500,58000,59600,19.3,22.4,NA,30,30,0.03030303,0,NA,0,NA,30,0.03030303,75,74,995,0,NA,15,10,0,0,315,10,15,40,0.040201005,0,0,55,0.846153846,0,0,0,0,0,0,0,0,50,0.434782609,25,0.217391304,NA,0.153846154,90,20,30,0,0,15,0,0,0,0,0,0,0,905,0.020100503,0.030150754,0,0,0.015075377,0,0,0,0,0,0,0,0.909547739
