ONS_ID,name,total_population,number_of_children_age_0_14,percent_of_pop_that_are_children_age_0_14,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24,number_of_adults_age_25_64,percent_of_pop_that_are_adults_age_25_64,percent_of_pop_that_are_seniors_65,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,percent_of_pop_that_are_immigrants,percent_of_pop_that_are_indigenous,percent_of_pop_that_are_fn,percent_of_pop_that_are_metis,percent_of_pop_that_are_inuit,percent_of_pop_that_are_racialized,percent_of_pop_that_are_refugees,percent_of_immigrants_that_are_refugees,percent_of_pop_with_knowledge_of_neither_english_nor_french,percent_of_pop_age_25_64_with_no_high_school_diploma_or_equivalent,percent_of_pop_living_alone,number_in_the_labour_force_age_15,number_employed_age_15,number_unemployed_age_15,number_not_in_labour_force_age_15,participation_rate,employment_rate,unemployment_rate,average_after_tax_income_in_2020_among_recipients,average_market_income_in_2020_among_recipients,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,percent_of_income_from_government_transfers_2020,percent_of_pop_age_25_64_with_postsecondary_degree_diploma_certificate,number_of_refugees,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_0_17_in_low_income_based_on_lim_at,percent_of_people_0_17_in_low_income_based_on_lim_at,number_of_people_18_64_in_low_income_based_on_lim_at,percent_of_people_18_64_in_low_income_based_on_lim_at,number_of_people_65_in_low_income_based_on_lim_at,percent_of_people_65_in_low_income_based_on_lim_at,average_age_of_the_population,median_age_of_the_population,number_of_seniors_65,number_of_children_living_in_one_parent_families,percent_of_children_living_in_one_parent_families,number_of_people_who_are_indigenous,number_of_people_who_are_fn,number_of_people_who_are_metis,number_of_people_who_are_inuit,number_of_immigrants,number_of_recent_immigrants_arr_2016_2021,number_of_people_with_knowledge_of_neither_english_nor_french,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_with_knowledge_of_only_french_as_an_official_language,number_of_workers_age_15_who_commute_by_car_truck_or_van,percent_of_workers_age_15_who_commute_by_car_truck_or_van,number_of_workers_age_15_who_commute_by_public_transit,percent_of_workers_age_15_who_commute_by_public_transit,number_of_workers_age_15_who_commute_by_walking,percent_of_workers_age_15_who_commute_by_walking,number_of_workers_age_15_who_commute_by_bicycle,percent_of_workers_age_15_who_commute_by_bicycle,number_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_by_other_means,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_people_age_25_64_with_a_high_school_diploma,percent_of_workers_who_commute_for_60_minutes_and_over,number_of_people_who_are_racialized,number_self_identified_as_south_asian,number_self_identified_as_chinese,number_self_identified_as_black,number_self_identified_as_filipino,number_self_identified_as_arab,number_self_identified_as_latin_american,number_self_identified_as_southeast_asian,number_self_identified_as_west_asian,number_self_identified_as_korean,number_self_identified_as_japanese,number_self_identified_with_other_visible_minority,number_self_identified_with_multiple_visible_minorities,number_of_people_who_are_non_racialized,percent_self_identified_as_south_asian,percent_self_identified_as_chinese,percent_self_identified_as_black,percent_self_identified_as_filipino,percent_self_identified_as_arab,percent_self_identified_as_latin_american,percent_self_identified_as_southeast_asian,percent_self_identified_as_west_asian,percent_self_identified_as_korean,percent_self_identified_as_japanese,percent_self_identified_with_other_visible_minority,percent_self_identified_with_multiple_visible_minorities,percent_of_people_who_are_non_racialized,number_of_children_eligible_for_instruction_in_the_minority_official_language,percent_of_children_eligible_for_instruction_in_the_minority_official_language,number_of_children_not_eligible_for_instruction_in_the_minority_official_language,percent_of_children_not_eligible_for_instruction_in_the_minority_official_language,number_1_year_mobility_total,number_1_year_non_movers,number_1_year_movers,number_1_year_non_migrants,number_1_year_migrants,number_1_year_intraprovincial_migrants,number_1_year_interprovincial_migrants,number_1_year_external_migrants,percent_1_year_non_movers,percent_1_year_movers,percent_1_year_migrants.x,percent_1_year_migrants.y,percent_1_year_intraprovincial_migrants,percent_1_year_interprovincial_migrants,percent_1_year_external_migrants,number_5_year_mobility_total,number_5_year_non_movers,number_5_year_movers,number_5_year_non_migrants,number_5_year_migrants,number_5_year_intraprovincial_migrants,number_5_year_interprovincial_migrants,number_5_year_external_migrants,percent_5_year_non_movers,percent_5_year_movers,percent_5_year_migrants.x,percent_5_year_migrants.y,percent_5_year_intraprovincial_migrants,percent_5_year_interprovincial_migrants,percent_5_year_external_migrants
3053,GREENBORO WEST ,930,180,0.193548387,135,0.14516129,490,0.52688172,0.134408602,0.016129032,0.333333333,0.048387097,0.037634409,0,0,0.569892473,0.069892473,0.220338983,0,0.144329897,0.075268817,500,440,55,250,67,59,11,48700,57400,46300,57400,10,16,0.711340206,65,105,0.112903226,0,0,55,0.093220339,0,0,39,40,125,175,0.460526316,45,35,0,0,310,15,0,435,0.47027027,35,0.037837838,220,0.830188679,35,0.132075472,0,0,0,0,0,0,170,0.386363636,40,0.090909091,0.865979381,0.075471698,530,10,20,285,0,190,10,0,0,0,0,0,15,400,0.010752688,0.021505376,0.306451613,0,0.204301075,0.010752688,0,0,0,0,0,0.016129032,0.430107527,180,0.782608696,50,0.217391304,925,845,75,65,10,0,10,0,0.913513514,0.081081081,0.07027027,0.010810811,0,0.010810811,0,895,585,305,195,110,25,50,35,0.653631285,0.340782123,0.217877095,0.122905028,0.027932961,0.055865922,0.039106145
3606,Hawkesbury ,7880,845,0.107233503,670,0.085025381,3935,0.499365482,0.308375635,0.003172589,0.024746193,0.039340102,0.022208122,0.014593909,0.001269036,0.024111675,0.004441624,0.25,0,0.231552163,0.225253807,3420,3030,390,3615,49,43,11,35480,34000,33120,34600,28,34,0.426208651,35,1645,0.208756345,230,0.214953271,865,0.197714286,545,0.223819302,50,55,2430,800,0.467836257,310,175,115,10,195,25,0,7360,0.934010152,2015,0.25571066,2460,0.907749077,25,0.009225092,165,0.060885609,20,0.007380074,30,0.011070111,325,0.107260726,355,0.117161716,0.768447837,0.086715867,190,15,0,100,0,50,10,0,0,0,0,0,0,7690,0.001903553,0,0.012690355,0,0.006345178,0.001269036,0,0,0,0,0,0,0.975888325,1085,0.995412844,10,0.009174312,7850,7100,745,370,370,245,125,0,0.904458599,0.094904459,0.047133758,0.047133758,0.031210191,0.015923567,0,7650,4675,2970,1360,1615,1080,490,35,0.611111111,0.388235294,0.177777778,0.211111111,0.141176471,0.064052288,0.004575163
3054,HAWTHORN MEADOWS - SHEFFIELD GLEN ,1695,305,0.179941003,235,0.138643068,935,0.551622419,0.12979351,0.120943953,0.383480826,0.053097345,0.020648968,0.026548673,0,0.510324484,0.14159292,0.417391304,0,0.134408602,0.18879056,890,780,115,500,64,56,13,39320,39200,36300,39400,18,26,0.709677419,240,255,0.150442478,45,0.125,180,0.162895928,25,0.113636364,38,38,220,215,0.394495413,90,35,45,0,650,205,0,975,0.575221239,220,0.12979351,345,0.657142857,140,0.266666667,15,0.028571429,20,0.038095238,10,0.019047619,250,0.320512821,80,0.102564103,0.865591398,0.085714286,865,0,0,625,0,175,10,10,0,0,0,0,30,830,0,0,0.368731563,0,0.103244838,0.005899705,0.005899705,0,0,0,0,0.017699115,0.489675516,345,0.92,25,0.066666667,1685,1485,200,165,35,15,15,10,0.881305638,0.118694362,0.097922849,0.020771513,0.008902077,0.008902077,0.005934718,1615,985,625,300,330,65,60,200,0.609907121,0.386996904,0.185758514,0.204334365,0.040247678,0.037151703,0.123839009
3707,"Head, Clara and Maria ",30,0,0,0,0,0,0,0.833333333,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,30,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,25,0,NA,0,0,0,0,0,0,0,15,0.428571429,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NA,35,35,0,0,0,0,0,0,1,0,0,0,0,0,0,35,15,20,0,20,10,10,0,0.428571429,0.571428571,0,0.571428571,0.285714286,0.285714286,0
3055,HINTONBURG-MECHANICSVILLE ,1460,170,0.116438356,165,0.113013699,915,0.626712329,0.154109589,0.020547945,0.150684932,0.030821918,0.017123288,0.01369863,0,0.270547945,0.02739726,0.205128205,0,0.043956044,0.321917808,965,890,75,330,75,69,8,51400,59700,48100,57400,9,12,0.857142857,40,245,0.167235495,35,0.184210526,135,0.127962085,80,0.355555556,40,36,225,60,0.24,45,25,20,0,220,30,0,700,0.479452055,95,0.065068493,160,0.484848485,105,0.318181818,35,0.106060606,10,0.03030303,25,0.075757576,555,0.623595506,35,0.039325843,0.956043956,0.075757576,395,15,30,215,0,65,15,10,0,0,0,10,10,1070,0.010273973,0.020547945,0.147260274,0,0.044520548,0.010273973,0.006849315,0,0,0,0.006849315,0.006849315,0.732876712,175,0.897435897,20,0.102564103,1450,1090,365,260,105,35,35,30,0.751724138,0.251724138,0.179310345,0.072413793,0.024137931,0.024137931,0.020689655,1390,620,765,480,285,50,125,105,0.446043165,0.550359712,0.345323741,0.205035971,0.035971223,0.089928058,0.075539568
3708,Horton ,75,0,0,0,0,25,0.333333333,0.333333333,0,0,0.133333333,0,0,0,0,0,NA,0,0,0,40,40,0,25,57,57,0,42000,42000,42000,50000,19,20,0.625,0,0,0,0,NA,0,0,0,0,55,58,25,0,NA,10,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,10,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NA,75,70,0,0,0,0,0,0,0.933333333,0,0,0,0,0,0,75,55,15,0,15,15,0,0,0.733333333,0.2,0,0.2,0.2,0,0
3056,HUNT CLUB PARK ,1600,305,0.190625,240,0.15,850,0.53125,0.13125,0.01875,0.31875,0.01875,0,0.0125,0,0.553125,0.084375,0.317647059,0,0.076923077,0.040625,785,715,75,510,60,55,10,48800,55100,44200,50500,12,18,0.715976331,135,165,0.103125,65,0.173333333,75,0.073891626,25,0.119047619,39,40,210,225,0.333333333,30,0,20,0,510,30,0,765,0.478125,160,0.1,390,0.906976744,20,0.046511628,10,0.023255814,0,0,0,0,285,0.398601399,85,0.118881119,0.934911243,0,885,15,10,510,0,260,0,20,0,0,0,30,30,715,0.009375,0.00625,0.31875,0,0.1625,0,0.0125,0,0,0,0.01875,0.01875,0.446875,335,0.848101266,60,0.151898734,1585,1500,85,70,20,15,0,0,0.94637224,0.05362776,0.044164038,0.012618297,0.009463722,0,0,1520,1120,395,290,105,25,50,30,0.736842105,0.259868421,0.190789474,0.069078947,0.016447368,0.032894737,0.019736842
3057,INDUSTRIAL EAST ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3058,IRIS ,775,175,0.225806452,110,0.141935484,415,0.535483871,0.096774194,0.147435897,0.301282051,0.083333333,0.064102564,0.025641026,0,0.397435897,0.103225806,0.363636364,0,0.096385542,0.070967742,420,355,65,180,70,59,16,43800,44200,46600,53800,14,20,0.771084337,80,150,0.193548387,60,0.292682927,95,0.19,0,0,35,33,75,130,0.464285714,65,50,20,0,235,115,0,375,0.480769231,80,0.102564103,145,0.69047619,20,0.095238095,40,0.19047619,0,0,0,0,145,0.408450704,40,0.112676056,0.915662651,0.047619048,310,10,10,230,0,50,10,0,0,0,0,0,0,465,0.012820513,0.012820513,0.294871795,0,0.064102564,0.012820513,0,0,0,0,0,0,0.596153846,195,0.906976744,15,0.069767442,770,570,205,60,140,25,35,80,0.74025974,0.266233766,0.077922078,0.181818182,0.032467532,0.045454545,0.103896104,735,365,365,140,220,30,40,150,0.496598639,0.496598639,0.19047619,0.299319728,0.040816327,0.054421769,0.204081633
3059,ISLAND PARK-WELLINGTON VILLAGE ,510,115,0.225490196,35,0.068627451,305,0.598039216,0.12745098,0,0.077669903,0,0,0,0,0.165048544,0,0,0,0,0.147058824,295,280,10,110,74,70,3,84800,109200,78000,100800,3,4,0.918032787,0,0,0,0,0,0,0,0,0,38,40,65,0,0,0,0,0,0,40,0,0,235,0.45631068,25,0.048543689,70,0.583333333,20,0.166666667,15,0.125,10,0.083333333,0,0,160,0.571428571,15,0.053571429,0.967213115,0.083333333,85,0,10,25,0,20,0,10,0,0,0,10,0,425,0,0.019417476,0.048543689,0,0.038834951,0,0.019417476,0,0,0,0.019417476,0,0.825242718,140,1,0,0,505,440,65,55,10,0,10,0,0.871287129,0.128712871,0.108910891,0.01980198,0,0.01980198,0,470,320,150,75,70,25,45,0,0.680851064,0.319148936,0.159574468,0.14893617,0.053191489,0.095744681,0
3060,KANATA LAKES ,2080,485,0.233173077,335,0.161057692,870,0.418269231,0.189903846,0.064903846,0.295673077,0.009615385,0,0.004807692,0,0.384615385,0.026442308,0.096491228,0,0.023121387,0.076923077,880,800,85,715,55,50,10,57400,67200,56450,68400,8,10,0.884393064,55,125,0.060096154,55,0.090163934,60,0.055813953,0,0,40,42,395,40,0.047904192,20,0,10,0,615,135,0,660,0.318072289,85,0.040963855,350,0.853658537,15,0.036585366,25,0.06097561,10,0.024390244,15,0.036585366,385,0.48125,60,0.075,0.976878613,0.024390244,800,105,295,135,0,180,0,20,55,0,0,0,0,1280,0.050480769,0.141826923,0.064903846,0,0.086538462,0,0.009615385,0.026442308,0,0,0,0,0.615384615,275,0.436507937,350,0.555555556,2075,1755,320,250,70,35,20,20,0.845783133,0.154216867,0.120481928,0.03373494,0.01686747,0.009638554,0.009638554,2040,1200,845,390,460,145,165,150,0.588235294,0.414215686,0.191176471,0.225490196,0.071078431,0.080882353,0.073529412
3061,KATIMAVIK-HAZELDEAN ,1015,150,0.147783251,120,0.118226601,590,0.581280788,0.157635468,0.034482759,0.201970443,0.039408867,0.009852217,0.014778325,0,0.256157635,0.039408867,0.228571429,0,0.034188034,0.073891626,580,530,50,285,67,61,9,54800,61500,51900,60000,9,12,0.863247863,40,50,0.049261084,0,0,35,0.054263566,0,0,42,43,160,75,0.254237288,40,10,15,0,205,35,0,400,0.392156863,50,0.049019608,235,0.903846154,25,0.096153846,0,0,0,0,0,0,270,0.509433962,15,0.028301887,0.957264957,0,260,25,35,100,0,60,25,10,10,0,0,0,0,755,0.024630542,0.034482759,0.098522167,0,0.0591133,0.024630542,0.009852217,0.009852217,0,0,0,0,0.743842365,170,0.80952381,40,0.19047619,1015,910,100,70,30,25,0,0,0.896551724,0.098522167,0.068965517,0.02955665,0.024630542,0,0,975,645,330,205,125,15,75,35,0.661538462,0.338461538,0.21025641,0.128205128,0.015384615,0.076923077,0.035897436
3709,"Killaloe, Hagarty and Richards ",55,0,0,0,0,20,0.363636364,0.545454545,0,0,0.363636364,0,0.272727273,0,0,0,NA,0,0,0,15,15,0,40,27,27,0,40000,37000,38000,36000,28,32,0.571428571,0,0,0,0,NA,0,0,0,0,65,64,30,0,NA,20,0,15,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NA,55,55,0,0,0,0,0,0,1,0,0,0,0,0,0,55,25,25,0,25,15,0,0,0.454545455,0.454545455,0,0.454545455,0.272727273,0,0
3062,KINBURN ,210,50,0.238095238,10,0.047619048,130,0.619047619,0.071428571,0,0,0.119047619,0,0.071428571,0,0.047619048,0,NA,0,0,0.047619048,125,115,0,40,78,72,0,57000,71000,60000,74000,6,7,0.730769231,0,0,0,0,0,0,0,0,0,39,44,15,0,0,25,0,15,0,0,0,0,65,0.30952381,0,0,65,1,0,0,0,0,0,0,0,0,50,0.434782609,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.952380952,55,1,0,0,210,205,10,0,0,0,0,0,0.976190476,0.047619048,0,0,0,0,0,195,160,30,20,10,0,0,0,0.820512821,0.153846154,0.102564103,0.051282051,0,0,0
3404,Lanark Highlands ,290,20,0.068965517,0,0,170,0.586206897,0.310344828,0,0.051724138,0.120689655,0.051724138,0.086206897,0,0,0,NA,0,0.085714286,0.034482759,150,145,0,120,56,54,0,50400,57200,42400,56400,15,17,0.8,0,0,0,0,0,0,0,0,0,53,55,90,0,0,35,15,25,0,15,0,0,70,0.24137931,0,0,70,1,0,0,0,0,0,0,0,0,70,0.482758621,20,0.137931034,0.914285714,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0.965517241,10,0.5,0,0,290,265,25,10,15,15,0,0,0.913793103,0.086206897,0.034482759,0.051724138,0.051724138,0,0,280,165,120,20,100,80,15,0,0.589285714,0.428571429,0.071428571,0.357142857,0.285714286,0.053571429,0
3063,LAURENTIAN ,1010,175,0.173267327,100,0.099009901,530,0.524752475,0.207920792,0.079207921,0.222772277,0.024752475,0.014851485,0.00990099,0,0.143564356,0.02970297,0.157894737,0,0.019047619,0.133663366,525,485,40,310,63,58,8,60800,72600,54900,67600,8,10,0.895238095,30,110,0.109452736,35,0.162790698,60,0.103448276,0,0,43,46,210,45,0.166666667,25,15,10,0,225,80,0,395,0.391089109,45,0.044554455,150,0.666666667,50,0.222222222,0,0,10,0.044444444,10,0.044444444,255,0.525773196,25,0.051546392,0.980952381,0,145,0,30,35,0,50,0,0,0,0,0,15,10,865,0,0.02970297,0.034653465,0,0.04950495,0,0,0,0,0,0.014851485,0.00990099,0.856435644,180,0.818181818,40,0.181818182,1000,855,145,65,80,10,10,55,0.855,0.145,0.065,0.08,0.01,0.01,0.055,970,585,390,215,170,35,35,100,0.603092784,0.402061856,0.221649485,0.175257732,0.036082474,0.036082474,0.103092784
3710,Laurentian Hills ,210,50,0.238095238,0,0,115,0.547619048,0.19047619,0,0,0.095238095,0.047619048,0.047619048,0,0,0,NA,0,0.173913043,0.166666667,95,95,0,55,61,61,0,49000,56000,63000,76000,9,14,0.695652174,0,0,0,0,0,0,0,0,0,43,42,40,0,0,20,10,10,0,0,0,0,85,0.414634146,0,0,80,0.941176471,0,0,0,0,0,0,0,0,10,0.105263158,30,0.315789474,0.782608696,0.117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0.976190476,55,1,0,0,210,205,0,0,0,0,0,0,0.976190476,0,0,0,0,0,0,200,90,110,0,110,35,75,0,0.45,0.55,0,0.55,0.175,0.375,0
3711,Laurentian Valley ,645,130,0.201550388,45,0.069767442,340,0.527131783,0.201550388,0,0.015503876,0.209302326,0.100775194,0.093023256,0,0.054263566,0,NA,0,0.072463768,0.054263566,320,285,35,195,62,55,11,46800,48400,48800,54000,11,17,0.666666667,0,55,0.0859375,0,0,30,0.078947368,0,0,42,40,130,40,0.222222222,135,65,60,0,10,0,0,240,0.372093023,15,0.023255814,230,0.978723404,0,0,0,0,0,0,0,0,45,0.157894737,50,0.175438596,0.913043478,0.042553191,35,0,0,0,15,0,15,0,0,0,0,0,0,610,0,0,0,0.023255814,0,0.023255814,0,0,0,0,0,0,0.945736434,135,0.964285714,0,0,645,560,90,45,45,30,15,0,0.868217054,0.139534884,0.069767442,0.069767442,0.046511628,0.023255814,0,610,390,215,10,215,165,45,0,0.639344262,0.352459016,0.016393443,0.352459016,0.270491803,0.073770492,0
3064,Lebreton Development,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3065,LEDBURY-HERON GATE-RIDGEMONT ,2990,655,0.219063545,460,0.153846154,1615,0.540133779,0.08361204,0.182274247,0.501672241,0.016722408,0.003344482,0.013377926,0,0.742474916,0.247491639,0.512110727,0,0.126934985,0.132107023,1485,1235,255,845,64,53,17,36800,35800,31240,34160,20,30,0.705882353,740,550,0.184254606,165,0.212903226,280,0.142493639,100,0.4,35,31,250,525,0.470852018,50,10,40,0,1500,545,0,1530,0.511705686,535,0.178929766,595,0.672316384,230,0.259887006,50,0.056497175,0,0,10,0.011299435,350,0.28340081,230,0.186234818,0.873065015,0.079096045,2220,35,10,1725,0,335,20,20,30,0,0,15,20,775,0.011705686,0.003344482,0.576923077,0,0.112040134,0.006688963,0.006688963,0.010033445,0,0,0.005016722,0.006688963,0.259197324,660,0.846153846,120,0.153846154,2965,2590,380,215,160,55,80,30,0.873524452,0.128161889,0.072512648,0.053962901,0.018549747,0.02698145,0.010118044,2835,1415,1420,520,900,85,230,585,0.499118166,0.500881834,0.183421517,0.317460317,0.029982363,0.081128748,0.206349206
3066,LESLIE PARK - BRUCE FARM ,380,80,0.210526316,25,0.065789474,200,0.526315789,0.223684211,0.04,0.173333333,0.066666667,0,0.066666667,0,0.146666667,0,0,0,0,0.171052632,200,175,30,100,67,58,15,53600,58000,53200,59600,10,14,0.894736842,0,0,0,0,0,0,0,0,0,43,40,85,40,0.347826087,25,0,25,0,65,15,0,155,0.413333333,15,0.04,60,0.705882353,10,0.117647059,10,0.117647059,0,0,0,0,90,0.514285714,0,0,1,0,55,0,10,15,0,20,0,0,0,0,0,0,0,325,0,0.026666667,0.04,0,0.053333333,0,0,0,0,0,0,0,0.866666667,70,0.823529412,15,0.176470588,370,345,25,20,0,0,0,0,0.932432432,0.067567568,0.054054054,0,0,0,0,355,220,135,90,45,15,20,15,0.61971831,0.38028169,0.253521127,0.126760563,0.042253521,0.056338028,0.042253521
3067,LOWERTOWN EAST ,2465,445,0.180527383,380,0.154158215,1075,0.436105477,0.229208925,0.077079108,0.312373225,0.022312373,0.016227181,0.00811359,0,0.488843813,0.15010142,0.503401361,0,0.092592593,0.283975659,1090,935,160,925,54,46,15,40080,42800,36920,42880,21,27,0.759259259,370,675,0.273833671,145,0.245762712,345,0.263358779,190,0.336283186,41,40,565,425,0.537974684,55,40,20,0,770,190,0,1670,0.678861789,420,0.170731707,245,0.4375,180,0.321428571,100,0.178571429,10,0.017857143,30,0.053571429,365,0.390374332,85,0.090909091,0.907407407,0.089285714,1205,0,0,1070,0,65,15,10,0,0,15,0,20,1255,0,0,0.434077079,0,0.026369168,0.006085193,0.004056795,0,0,0.006085193,0,0.00811359,0.509127789,580,0.974789916,10,0.016806723,2460,2145,315,210,105,20,10,75,0.87195122,0.12804878,0.085365854,0.042682927,0.008130081,0.004065041,0.030487805,2355,1470,885,535,350,65,65,220,0.624203822,0.375796178,0.227176221,0.148619958,0.027600849,0.027600849,0.093418259
3068,LOWERTOWN WEST ,1535,75,0.048859935,195,0.127035831,930,0.605863192,0.228013029,0.048859935,0.166123779,0.06514658,0.042345277,0.022801303,0,0.2247557,0.016286645,0.113636364,0,0.064864865,0.358306189,880,805,80,580,60,55,9,52650,64000,50720,64400,9,13,0.816216216,25,255,0.166123779,40,0.4,185,0.169724771,30,0.086956522,47,45,350,100,0.555555556,100,65,35,0,255,75,0,995,0.648208469,105,0.068403909,110,0.297297297,75,0.202702703,165,0.445945946,0,0,15,0.040540541,425,0.527950311,30,0.037267081,0.935135135,0.040540541,345,20,0,190,0,60,15,0,20,10,0,0,20,1195,0.013029316,0,0.123778502,0,0.039087948,0.009771987,0,0.013029316,0.006514658,0,0,0.013029316,0.778501629,80,0.8,15,0.15,1520,1190,335,210,125,15,45,60,0.782894737,0.220394737,0.138157895,0.082236842,0.009868421,0.029605263,0.039473684,1495,730,770,350,425,120,185,115,0.488294314,0.515050167,0.234113712,0.284280936,0.080267559,0.123745819,0.076923077
3712,Madawaska Valley ,65,15,0.230769231,0,0,10,0.153846154,0.384615385,0,0,0,0,0,0,0,0,NA,0,0,0.307692308,10,10,0,45,18,18,0,29000,30000,31000,30000,44,44,0.8,0,0,0,0,NA,0,0,0,0,51,51,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0.8,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0.75,0,0,65,45,20,10,10,0,0,0,0.692307692,0.307692308,0.153846154,0.153846154,0,0,0,65,15,50,10,45,45,0,0,0.230769231,0.769230769,0.153846154,0.692307692,0.692307692,0,0
3069,MANOR PARK ,3230,395,0.122291022,185,0.057275542,1635,0.50619195,0.312693498,0.037151703,0.171826625,0.054179567,0.017027864,0.034055728,0,0.213622291,0.041795666,0.28125,0,0.109422492,0.270897833,1465,1330,135,1365,52,47,9,47440,52800,45160,53250,16,20,0.714285714,135,525,0.1625387,45,0.1,275,0.154929577,200,0.199004975,50,53,1010,215,0.341269841,175,55,110,0,555,120,0,2175,0.672333849,365,0.112828439,560,0.65497076,175,0.204678363,70,0.081871345,25,0.029239766,30,0.035087719,475,0.357142857,130,0.097744361,0.887537994,0.070175439,690,0,25,520,10,75,10,0,15,0,10,10,10,2540,0,0.007739938,0.160990712,0.003095975,0.023219814,0.003095975,0,0.004643963,0,0.003095975,0.003095975,0.003095975,0.786377709,435,0.966666667,20,0.044444444,3205,2810,395,290,100,50,30,25,0.87675507,0.12324493,0.090483619,0.031201248,0.015600624,0.009360374,0.007800312,3115,1740,1370,805,570,120,185,260,0.55858748,0.439807384,0.258426966,0.182985554,0.038523274,0.059390048,0.083467095
3070,MANOTICK ,1060,190,0.179245283,150,0.141509434,530,0.5,0.193396226,0,0.070754717,0.075471698,0.028301887,0.051886792,0,0.056603774,0.009433962,0.166666667,0,0,0.04245283,555,520,40,320,63,59,7,75600,101400,67400,87800,6,7,0.875,10,70,0.0657277,0,0,25,0.03968254,0,0,43,46,205,20,0.059701493,80,30,55,0,75,0,0,365,0.342723005,30,0.028169014,230,0.867924528,0,0,15,0.056603774,0,0,30,0.113207547,245,0.471153846,45,0.086538462,1,0.037735849,60,10,10,15,0,0,10,0,15,0,0,0,0,1005,0.009433962,0.009433962,0.014150943,0,0,0.009433962,0,0.014150943,0,0,0,0,0.948113208,225,0.957446809,10,0.042553191,1060,925,140,105,35,0,15,15,0.872641509,0.132075472,0.099056604,0.033018868,0,0.014150943,0.014150943,1055,610,440,315,120,35,70,15,0.578199052,0.417061611,0.298578199,0.113744076,0.033175355,0.066350711,0.014218009
