name,percent_of_residents_aged_25_64_with_no_high_school_degree_or_diploma,percent_of_residents_living_in_low_income_lim_at,unemployment_rate,percent_of_families_that_are_lone_parent,average_household_income_after_tax,median_market_income,participation_rate,unaffordable_housing,unsuitable_housing,inadequate_housing,median_employment_income,median_government_transfers,median_ei,median_covid_19_emergency_and_recovery_benefits
ons2022_braemar_park_belair_heights_copeland_park_3013_00000_4_5_percent,0.07556935817805382,0.07298050139275766,0.11663286004056796,0.07908163265306123,5.259052924791086,4.456824512534819,0.00705292479108635,0.19005102040816327,0.03443877551020408,0.030612244897959183,4.5013927576601676,0.8802228412256268,0.6105849582172702,8000
ons2022_bridlewood_emerald_meadows_3014_00000_1_2_percent,0.036827195467422094,0.04571984435797665,0.08952702702702703,0.08174692049272117,2.170783894184011,2.1318809570122546,0.002785450301497763,0.10582306830907055,0.029115341545352745,0.014557670772676373,2.256370355961875,0.1851779809375608,0.2334176230305388,8000
ons2022_britannia_3015_00000_4_2_percent,0.11529933481152993,0.1712085308056872,0.1380952380952381,0.09931506849315068,5.0680876258140914,4.120781527531084,0.006725873297809355,0.2531356898517674,0.052451539338654506,0.07525655644241733,4.073416222616933,1.3617525162818236,0.6583777383066903,9000
ons2022_brookside_briarbrook_morgans_grant_3016_00000_1_0_percent,0.021415823914336704,0.05298869143780291,0.0924956369982548,0.08678102926337034,3.501291989664083,3.359173126614987,0.0046317829457364346,0.1231079717457114,0.03733602421796166,0.016145307769929364,3.695090439276486,0.2532299741602067,0.3875968992248062,8000
ons2022_brudenell_lyndoch_and_raglan_3704_00000_5_1_percent,0.16,0.19935691318327975,0.1937984496124031,0.050724637681159424,20.387096774193548,12.387096774193548,0.029483870967741937,0.057971014492753624,0.043478260869565216,0.09420289855072464,12,8.903225806451612,4.225806451612903,8000
ons2022_cardinal_creek_3017_00000_1_7_percent,0.04314002828854314,0.022075910147172733,0.08059100067159167,0.10344827586206896,4.360960495739737,4.4306738962044925,0.005569326103795508,0.13236929922135707,0.028921023359288096,0.021134593993325918,4.554608830364059,0.39659178931061195,0.40898528272656853,8000
ons2022_carleton_heights_courtland_park_3018_00000_3_6_percent,0.08980582524271845,0.13194868662186926,0.13496280552603612,0.09366391184573003,5.728937728937729,4.004884004884005,0.007948717948717947,0.23553719008264462,0.05785123966942149,0.03856749311294766,3.5409035409035408,0.9768009768009768,0.6691086691086691,8000
ons2022_carleton_place_3402_00000_2_3_percent,0.07880220646178093,0.0728862973760933,0.0768012668250198,0.10623781676413255,3.798417326114119,3.3985839233652646,0.0053561016243231984,0.195906432748538,0.011695906432748537,0.03898635477582846,3.5651811745106206,0.7580174927113703,0.4997917534360683,8000
ons2022_carleton_university_3019_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ons2022_carlington_3020_00000_4_4_percent,0.11555312157721796,0.1855637176620888,0.12903225806451613,0.1175228712174525,2.7910543130990417,2.428115015974441,0.004210862619808307,0.18706047819971872,0.06469760900140648,0.06329113924050633,2.6070287539936103,0.549520766773163,0.38338658146964855,10000
