name,number_of_seniors_age_65,percent_of_pop_that_are_seniors_age_65,average_age_of_the_population,median_age_of_the_population,number_of_people_living_alone,percent_of_people_living_alone,number_of_after_tax_income_recipients_age_15,average_after_tax_income_in_2020_among_recipients,number_of_market_income_recipients_age_15,average_market_income_in_2020_among_recipients,percent_of_income_from_government_transfers_2020,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_who_know_neither_english_nor_french,percent_of_people_who_know_neither_english_nor_french,percent_of_pop_that_are_indigenous,number_of_people_who_are_indigenous,percent_of_pop_that_are_fn,number_of_people_who_are_fn,percent_of_pop_that_are_metis,number_of_people_who_are_metis,percent_of_pop_that_are_inuit,number_of_people_who_are_inuit,percent_of_pop_that_are_visible_minority,number_of_people_who_are_visible_minority,number_of_pop_in_labour_force,percent_of_pop_in_labour_force_participation_rate,number_of_pop_unemployed,unemployment_rate,number_of_people_age_25_64_with_no_high_school_diploma,percent_of_people_age_25_64_with_no_high_school_diploma,number_of_people_age_25_64_with_a_high_school_diploma,percent_of_people_age_25_64_with_a_high_school_diploma,number_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,percent_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_commute_for_60_minutes_and_over,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24
ottawa_oeycfc_35_new_edinburgh_rockcliffe_park_00000_3_9_percent,1790,1,75.1,74,470,0.26256983240223464,1790,86400,1720,107500,12,89000,115100,10,60,0.0335195530726257,20,0.0111731843575419,0.00558659217877095,10,0,0,0,0,0,0,0.07262569832402235,130,440,0.24581005586592178,20,0.045454545454545456,0,NA,0,NA,0,NA,170,0.40476190476190477,0,0,0,185,0.10335195530726257,0,0
ottawa_oeycfc_36_old_barrhaven_00000_1_7_percent,5065,1,73.4,72,825,0.16288252714708787,5010,46440,4420,43440,29.7,45080,44880,26,285,0.0562685093780849,330,0.06521739130434782,0.015810276679841896,80,0.009881422924901186,50,0.003952569169960474,20,0,0,0.2598814229249012,1315,880,0.17391304347826086,90,0.10227272727272728,0,NA,0,NA,0,NA,260,0.3270440251572327,75,0.09433962264150944,0.05660377358490566,150,0.029644268774703556,0,0
ottawa_oeycfc_44_portobello_south_00000_1_9_percent,2665,1,72.7,71,400,0.150093808630394,2625,42480,2180,39240,33.8,40920,40240,29.4,230,0.08630393996247655,220,0.08239700374531835,0.0149812734082397,40,0.00749063670411985,20,0.00749063670411985,20,0,0,0.36329588014981273,970,450,0.16885553470919323,60,0.13333333333333333,0,NA,0,NA,0,NA,120,0.3116883116883117,65,0.16883116883116883,0.07407407407407407,735,0.2752808988764045,0,0
ottawa_oeycfc_45_queenswood_heights_00000_1_0_percent,2430,1,73.2,72,325,0.1337448559670782,2425,46240,2210,41760,30.6,45160,42640,27.3,70,0.0288659793814433,15,0.006185567010309278,0.01443298969072165,35,0.006185567010309278,15,0.006185567010309278,15,0,0,0.09896907216494845,240,295,0.12164948453608247,30,0.1016949152542373,0,NA,0,NA,0,NA,120,0.4444444444444444,15,0.05555555555555555,0.06666666666666667,560,0.2309278350515464,0,0
ottawa_oeycfc_47_riverside_south_00000_0_7_percent,1425,1,74.3,73.5,220,0.1543859649122807,1395,50000,1250,48700,26.9,49200,48700,23.9,80,0.056140350877192984,115,0.08070175438596491,0.014035087719298246,20,0.007017543859649123,10,0.010526315789473684,15,0,0,0.22456140350877193,320,195,0.1368421052631579,45,0.23076923076923078,0,NA,0,NA,0,NA,60,0.4,10,0.06666666666666667,0,60,0.042105263157894736,0,0
ottawa_oeycfc_27_hawthorne_meadows_riverview_00000_4_9_percent,3375,1,75.9,74.5,1195,0.3540740740740741,3360,45880,2715,46160,32,44400,45440,28.7,550,0.16272189349112426,150,0.044444444444444446,0.028148148148148148,95,0.011851851851851851,40,0.01037037037037037,35,0,0,0.21777777777777776,735,420,0.12444444444444444,65,0.15476190476190477,0,NA,0,NA,0,NA,120,0.34285714285714286,25,0.07142857142857142,0,575,0.17037037037037037,0,0
ottawa_oeycfc_48_south_march_00000_1_0_percent,1405,1,73.2,71.5,160,0.11387900355871886,1375,40120,1115,39600,32.3,38080,41100,27.8,100,0.07142857142857142,180,0.12857142857142856,0.007142857142857143,10,0,0,0,0,0,0,0.39285714285714285,550,250,0.17857142857142858,40,0.16,0,NA,0,NA,0,NA,115,0.5348837209302325,25,0.11627906976744186,0,20,0.014285714285714285,0,0
ottawa_oeycfc_49_stittsville_00000_1_2_percent,5485,1,74.7,73.5,1055,0.19234275296262535,5440,47640,4910,44320,29.2,46080,44960,26.3,275,0.050091074681238613,210,0.03828623518687329,0.008204193254329991,45,0.0054694621695533276,30,0.0027347310847766638,15,0,0,0.12944393801276208,710,785,0.1431175934366454,75,0.09554140127388536,0,NA,0,NA,0,NA,325,0.45774647887323944,40,0.056338028169014086,0.05333333333333334,155,0.028258887876025523,0,0
ottawa_oeycfc_38_ottawa_east_sandy_hill_00000_7_6_percent,2900,1,74.8,73.5,1235,0.42586206896551726,2870,55400,2355,63000,24.7,54650,65500,21.2,585,0.20172413793103447,85,0.029310344827586206,0.01206896551724138,35,0.006896551724137931,20,0.0034482758620689655,10,0,0,0.15172413793103448,440,485,0.16724137931034483,105,0.21649484536082475,0,NA,0,NA,0,NA,165,0.4342105263157895,30,0.07894736842105263,0,755,0.2603448275862069,0,0
ottawa_chrc_13_western_ottawa_community_resource_centre_00000_1_8_percent,25665,1,74.3,73,4725,0.18410286382232613,25475,47560,22835,45120,28.7,46480,46120,25.5,1520,0.05922462497564777,1260,0.049094097019286964,0.014611338398597311,375,0.008571985193843756,220,0.005260081823495032,135,0,0,0.15390609779855835,3950,4130,0.16091954022988506,460,0.11138014527845036,0,NA,0,NA,0,NA,1600,0.4359673024523161,300,0.08174386920980926,0.05623471882640587,565,0.022014416520553283,0,0
ottawa_chrc_7_pinecrest_queensway_community_health_centre_00000_3_4_percent,9610,1,75.4,74,3500,0.36420395421436,9565,43280,8060,39120,34.5,42520,40440,30.8,1225,0.12747138397502603,385,0.040062434963579606,0.016129032258064516,155,0.007804370447450572,75,0.005723204994797087,55,0.001040582726326743,10,0.15608740894901144,1500,1215,0.12636505460218408,145,0.11934156378600823,0,NA,0,NA,0,NA,335,0.3145539906103286,90,0.08450704225352113,0.05517241379310345,385,0.040062434963579606,0,0
ottawa_chrc_1_carlington_community_and_health_services_00000_4_1_percent,8905,1,75,73,2970,0.3335204941044357,8850,49120,7690,48840,28.9,46880,47600,26.2,1160,0.13026389668725435,455,0.05112359550561798,0.012921348314606741,115,0.003932584269662922,35,0.007865168539325843,70,0,0,0.1646067415730337,1465,1260,0.14157303370786517,170,0.1349206349206349,0,NA,0,NA,0,NA,435,0.39908256880733944,35,0.03211009174311927,0.031007751937984496,405,0.04550561797752809,0,0
ottawa_chrc_12_vanier_community_services_centre_00000_6_8_percent,3300,1,74.4,73,1385,0.4196969696969697,3285,40320,2575,36440,38.7,39840,39400,33.8,610,0.18512898330804248,110,0.03333333333333333,0.03333333333333333,110,0.019696969696969695,65,0.010606060606060607,35,0.0030303030303030303,10,0.12121212121212122,400,450,0.13657056145675264,40,0.08888888888888889,0,NA,0,NA,0,NA,105,0.25301204819277107,45,0.10843373493975904,0.047619047619047616,1355,0.4106060606060606,0,0
ottawa_chrc_6_orleans_cumberland_community_resource_centre_00000_1_8_percent,12870,1,73.2,72,2020,0.15695415695415696,12820,46360,11370,42840,30.6,45160,44400,26.7,695,0.05402254178002332,380,0.029537504858142247,0.0194325689856199,250,0.011270890011659542,145,0.008161678973960357,105,0,0,0.16595413913719392,2135,1965,0.1527399922269724,210,0.10687022900763359,0,NA,0,NA,0,NA,670,0.38285714285714284,185,0.10571428571428572,0.07373271889400922,3705,0.2879906723668869,0,0
ottawa_chrc_4_lowertown_community_resource_centre_00000_6_1_percent,2515,1,75,74,1105,0.4393638170974155,2510,55600,2075,62600,24.5,55100,65800,20.7,515,0.20436507936507936,40,0.015904572564612324,0.019880715705765408,50,0.013916500994035786,35,0.003976143141153081,10,0,0,0.11928429423459244,300,440,0.1746031746031746,80,0.18181818181818182,0,NA,0,NA,0,NA,165,0.4583333333333333,10,0.027777777777777776,0,705,0.2803180914512923,0,0
ottawa_chrc_9_sandy_hill_community_health_centre_00000_8_5_percent,2310,1,74.1,72.5,865,0.37445887445887444,2285,58950,1965,66500,22.5,57950,69100,19.1,360,0.15584415584415584,60,0.02591792656587473,0.0064794816414686825,15,0,0,0.004319654427645789,10,0,0,0.15982721382289417,370,455,0.19654427645788336,80,0.17582417582417584,0,NA,0,NA,0,NA,160,0.4266666666666667,35,0.09333333333333334,0,550,0.23758099352051837,0,0
ottawa_chrc_10_somerset_west_community_health_centre_00000_4_1_percent,5035,1,74.3,73,2100,0.4170804369414101,5005,51040,3945,57800,27.2,49800,58150,24.4,1125,0.2234359483614697,505,0.10039761431411531,0.012922465208747515,65,0.006958250497017893,35,0.004970178926441352,25,0,0,0.18886679920477137,950,815,0.16202783300198806,80,0.09815950920245399,0,NA,0,NA,0,NA,365,0.4965986394557823,40,0.05442176870748299,0.04054054054054054,340,0.06759443339960239,0,0
ottawa_chrc_21_carleton_university_campus_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_chrc_5_nepean_rideau_and_osgoode_community_resource_centre_00000_2_1_percent,33035,1,74.5,73,6195,0.18752837899197822,32825,48480,28925,47400,28.5,46720,47520,25.6,2185,0.06614197063720297,1790,0.054184955350385956,0.011501210653753027,380,0.006204600484261501,205,0.004085956416464891,135,3.026634382566586e-4,10,0.19400726392251816,6410,5550,0.16800363251097322,570,0.10270270270270271,0,NA,0,NA,0,NA,1830,0.36710130391173523,445,0.08926780341023069,0.049679487179487176,1005,0.030422279400635688,0,0
ottawa_chrc_11_south_east_ottawa_community_health_centre_00000_3_6_percent,18460,1,75,73.5,5105,0.2765438786565547,18355,47960,15265,48920,29.6,46440,48880,26.5,2565,0.13898672446491467,915,0.049566630552546044,0.014626218851570965,270,0.007313109425785482,135,0.005687973997833153,105,0,0,0.23916576381365115,4415,2765,0.14982389596315362,430,0.15551537070524413,0,NA,0,NA,0,NA,865,0.37044967880085655,190,0.08137044967880086,0.05442176870748299,1830,0.09913326110509209,0,0
ottawa_chrc_8_rideau_rockcliffe_community_resource_centre_00000_4_3_percent,7745,1,75.1,74,2615,0.3376371852808263,7690,50840,6305,55700,27.3,50480,58650,23.4,1115,0.14396384764364106,280,0.03617571059431524,0.020025839793281652,155,0.010981912144702842,85,0.00904392764857881,70,0,0,0.15762273901808785,1220,1080,0.13953488372093023,100,0.09259259259259259,0,NA,0,NA,0,NA,335,0.34183673469387754,60,0.061224489795918366,0.05555555555555555,2355,0.30426356589147285,0,0
ottawa_chrc_3_eastern_ottawa_resource_centre_00000_2_0_percent,23165,1,74.2,73,4370,0.18864666522771423,22970,47280,20190,44520,30,45560,45200,26.7,1515,0.06538627535606388,960,0.041432887354337505,0.016404057845888192,380,0.008417871789337363,195,0.0075545003237643,175,0,0,0.20353982300884957,4715,3145,0.1357358653431161,375,0.1192368839427663,0,NA,0,NA,0,NA,995,0.35855855855855856,290,0.1045045045045045,0.05113636363636364,4430,0.19119551143720329,0,0
ottawa_chrc_2_centretown_community_health_centre_00000_5_2_percent,7825,1,74.4,73,3140,0.4012779552715655,7785,60750,6945,69900,20.6,61100,71400,18.1,1040,0.13282247765006386,270,0.03450479233226837,0.008945686900958467,70,0.005111821086261981,40,0.003194888178913738,25,0,0,0.1380191693290735,1080,1350,0.1724137931034483,140,0.1037037037037037,0,NA,0,NA,0,NA,570,0.4691358024691358,50,0.0411522633744856,0,635,0.08115015974440895,0,0
ottawa_ward_14_somerset_00000_5_9_percent,5380,1,74.6,73,2790,0.5185873605947955,5340,46960,4075,51450,30.6,46000,52600,27.4,1440,0.26740947075208915,540,0.10027855153203342,0.00929368029739777,50,0.006505576208178439,35,0.0027881040892193307,15,0,0,0.23605947955390336,1270,830,0.1541318477251625,100,0.12048192771084337,0,NA,0,NA,0,NA,295,0.4068965517241379,45,0.06206896551724138,0,545,0.10120705663881151,0,0
ottawa_ward_23_kanata_south_00000_1_6_percent,6955,1,73.7,72,1210,0.17397555715312724,6905,45000,6120,40640,31.5,43840,40920,28,400,0.05751258087706686,305,0.04382183908045977,0.017241379310344827,120,0.011494252873563218,80,0.005028735632183908,35,0,0,0.1910919540229885,1330,1095,0.15744069015097054,140,0.1278538812785388,0,NA,0,NA,0,NA,355,0.3717277486910995,80,0.08376963350785341,0.025210084033613446,130,0.01867816091954023,0,0
ottawa_ward_4_kanata_north_00000_1_9_percent,6595,1,75.4,74.5,1385,0.2100075815011372,6540,47440,5800,46080,27.6,45880,46880,24.7,430,0.06520090978013647,610,0.09249431387414708,0.013646702047005308,90,0.006823351023502654,45,0.004548900682335102,30,0,0,0.24564063684609552,1620,935,0.1417740712661107,125,0.13368983957219252,0,NA,0,NA,0,NA,385,0.47530864197530864,60,0.07407407407407407,0.058823529411764705,180,0.027293404094010616,0,0
ottawa_ward_17_capital_00000_4_3_percent,6700,1,74.8,73.5,2195,0.3276119402985075,6670,63000,6040,73200,19.6,63200,74200,17.2,755,0.1126865671641791,175,0.026138909634055265,0.006721433905899925,45,0.0022404779686333084,15,0.0037341299477221808,25,0,0,0.12471994025392083,835,1085,0.16206123973114264,105,0.0967741935483871,0,NA,0,NA,0,NA,465,0.4793814432989691,30,0.030927835051546393,0,645,0.09634055265123226,0,0
ottawa_ward_15_kitchissippi_00000_3_3_percent,6195,1,74.2,72.5,2155,0.34786117836965297,6165,57200,5420,63450,23,56000,62700,20.6,800,0.129136400322841,250,0.04035512510088781,0.01694915254237288,105,0.00645682001614205,40,0.008071025020177562,50,0,0,0.10734463276836158,665,985,0.1591276252019386,100,0.10152284263959391,0,NA,0,NA,0,NA,430,0.4858757062146893,40,0.04519774011299435,0.054945054945054944,335,0.05407586763518967,0,0
ottawa_ward_13_rideau_rockcliffe_00000_4_2_percent,7865,1,75.1,74,2630,0.33439287984742533,7815,52650,6495,58150,25.9,52300,61200,22.2,1075,0.13668150031786394,275,0.03496503496503497,0.019071837253655435,150,0.01080737444373808,85,0.008264462809917356,65,0,0,0.15384615384615385,1210,1165,0.14812460267005723,110,0.0944206008583691,0,NA,0,NA,0,NA,360,0.3412322274881517,55,0.052132701421800945,0.051094890510948905,2240,0.2848061029879212,0,0
ottawa_ward_1_orl_ans_east_cumberland_00000_1_7_percent,8495,1,73.4,72,1420,0.16715715126545028,8485,48120,7675,44680,29.3,47320,46360,25.6,340,0.04002354326074161,165,0.01942319011183049,0.018246027074749854,155,0.011771630370806356,100,0.006474396703943496,55,0,0,0.12948793407886994,1100,1230,0.14479105356091818,125,0.1016260162601626,0,NA,0,NA,0,NA,455,0.4117647058823529,80,0.07239819004524888,0.08527131782945736,2395,0.28193054738081225,0,0
ottawa_ward_18_alta_vista_00000_4_4_percent,7685,1,75.4,74,2255,0.2934287573194535,7645,48760,6365,50280,29.2,47000,49120,26.4,1060,0.13793103448275862,345,0.044892648015614836,0.020169160702667534,155,0.008458035133376708,65,0.009108653220559532,70,0,0,0.18867924528301888,1450,1170,0.15224463240078073,160,0.13675213675213677,0,NA,0,NA,0,NA,390,0.38613861386138615,85,0.08415841584158416,0.04878048780487805,920,0.11971372804163956,0,0
ottawa_ward_16_river_00000_3_2_percent,8155,1,75,73.5,2205,0.2703862660944206,8125,49840,7005,49320,28.3,46760,48600,25.7,890,0.10913549969343961,410,0.05027590435315757,0.011649294911097487,95,0.00674432863274065,55,0.004291845493562232,35,0,0,0.2164316370324954,1765,1280,0.15695892090741875,180,0.140625,0,NA,0,NA,0,NA,385,0.35,75,0.06818181818181818,0.0425531914893617,455,0.055793991416309016,0,0
ottawa_ward_7_bay_00000_3_6_percent,10460,1,75.5,74,3800,0.3632887189292543,10405,46320,8860,43600,31.7,45200,44520,28.4,1340,0.12810707456978968,415,0.03965599617773531,0.014811275680840898,155,0.008122312470138558,85,0.004777830864787387,50,9.555661729574773e-4,10,0.14476827520305782,1515,1270,0.12135690396559962,160,0.12598425196850394,0,NA,0,NA,0,NA,405,0.3665158371040724,95,0.08597285067873303,0.07142857142857142,405,0.03870043000477783,0,0
ottawa_ward_9_knoxdale_merivale_00000_2_8_percent,8195,1,75.6,74.5,2035,0.24832214765100671,8150,48600,7265,45800,29.7,47080,46360,26.9,640,0.07804878048780488,255,0.03111653447223917,0.009151921903599756,75,0.004270896888346553,35,0.005491153142159854,45,0,0,0.16534472239170225,1355,1135,0.13849908480780965,160,0.14096916299559473,0,NA,0,NA,0,NA,405,0.4153846153846154,95,0.09743589743589744,0.02654867256637168,285,0.03477730323367907,0,0
ottawa_ward_6_stittsville_00000_1_3_percent,5640,1,74.5,73.5,1080,0.19148936170212766,5590,47560,5015,44600,29,46360,45480,25.9,275,0.04875886524822695,275,0.048715677590788306,0.008865248226950355,50,0.0062056737588652485,35,0.0017730496453900709,10,0,0,0.14184397163120568,800,835,0.14804964539007093,90,0.10778443113772455,0,NA,0,NA,0,NA,340,0.4563758389261745,40,0.053691275167785234,0.06172839506172839,140,0.024800708591674048,0,0
ottawa_ward_19_orl_ans_south_navan_00000_1_8_percent,5060,1,72.9,71.5,710,0.14031620553359683,4985,43680,4250,40760,32.2,42040,42440,27.7,450,0.08902077151335312,310,0.06132542037586548,0.019782393669634024,100,0.008902077151335312,45,0.009891196834817012,50,0,0,0.27398615232443124,1385,870,0.17210682492581603,100,0.11494252873563218,0,NA,0,NA,0,NA,255,0.33116883116883117,100,0.12987012987012986,0.04854368932038835,1540,0.304648862512364,0,0
ottawa_ward_11_beacon_hill_cyrville_00000_2_5_percent,6180,1,75,74,1505,0.24352750809061488,6135,48960,5220,49120,28.9,47640,49800,25.8,530,0.08576051779935275,170,0.027530364372469637,0.021035598705501618,130,0.013754045307443365,85,0.008090614886731391,50,0,0,0.20388349514563106,1260,805,0.1302588996763754,90,0.11180124223602485,0,NA,0,NA,0,NA,200,0.27972027972027974,50,0.06993006993006994,0.08,1315,0.21295546558704453,0,0
ottawa_ward_10_gloucester_southgate_00000_2_9_percent,6710,1,74,72.5,1565,0.23323397913561847,6630,40880,5260,38080,37.1,39800,38880,32.5,920,0.13710879284649777,555,0.08271236959761549,0.010432190760059613,70,0.005216095380029807,35,0.005216095380029807,35,0,0,0.3479880774962742,2335,1115,0.1661698956780924,190,0.17040358744394618,0,NA,0,NA,0,NA,275,0.2972972972972973,110,0.11891891891891893,0.04580152671755725,465,0.06929955290611028,0,0
ottawa_ward_8_college_00000_3_0_percent,9200,1,75.5,74,2270,0.2467391304347826,9185,46360,8185,42800,30.8,45120,43160,28,690,0.07495926127104835,280,0.030418250950570342,0.014665942422596416,135,0.006518196632265073,60,0.007061379684953829,65,0,0,0.14068441064638784,1295,1300,0.1412275936990766,135,0.10384615384615385,0,NA,0,NA,0,NA,370,0.31759656652360513,75,0.06437768240343347,0.02564102564102564,265,0.028788701792504073,0,0
ottawa_ward_5_west_carleton_march_00000_3_1_percent,4345,1,73.5,72,700,0.1611047180667434,4320,51450,3950,51750,25.8,52100,55650,22.1,300,0.06896551724137931,55,0.01264367816091954,0.014942528735632184,65,0.004597701149425287,20,0.010344827586206896,45,0,0,0.03103448275862069,135,930,0.21379310344827587,100,0.10752688172043011,0,NA,0,NA,0,NA,405,0.4879518072289157,75,0.09036144578313253,0.05952380952380952,50,0.011494252873563218,0,0
ottawa_ward_2_orl_ans_west_innes_00000_1_7_percent,9730,1,73.8,72.5,1605,0.16495375128468653,9690,49440,8965,45240,28.5,47480,45920,25.4,345,0.03547557840616967,140,0.014388489208633094,0.014388489208633094,140,0.006680369989722507,65,0.007708119218910586,75,0,0,0.13617677286742036,1325,1225,0.12596401028277635,130,0.10612244897959183,0,NA,0,NA,0,NA,500,0.45662100456621,95,0.0867579908675799,0.075,2350,0.24152106885919836,0,0
ottawa_ward_22_riverside_south_findlay_creek_00000_1_1_percent,2710,1,73.6,73,355,0.13099630996309963,2665,42920,2230,41520,31.3,42080,42560,27,220,0.08118081180811808,330,0.12154696132596685,0.011049723756906077,30,0.007366482504604052,20,0.0055248618784530384,15,0,0,0.36464088397790057,990,440,0.16206261510128914,80,0.18181818181818182,0,NA,0,NA,0,NA,110,0.30985915492957744,55,0.15492957746478872,0,165,0.06077348066298342,0,0
ottawa_ward_21_rideau_jock_00000_1_7_percent,5445,1,74.1,73,930,0.17079889807162535,5425,55300,4995,56650,24.5,50840,51750,23.6,275,0.050551470588235295,40,0.007352941176470588,0.014692378328741965,80,0.011019283746556474,60,0.0027548209366391185,15,0,0,0.031221303948576674,170,945,0.17371323529411764,55,0.0582010582010582,0,NA,0,NA,0,NA,380,0.4293785310734463,75,0.0847457627118644,0.04950495049504951,100,0.01838235294117647,0,0
ottawa_ward_12_rideau_vanier_00000_7_6_percent,7320,1,74.7,73.5,3120,0.4262295081967213,7280,46400,5840,47120,31.7,45920,50160,27.3,1460,0.1993174061433447,195,0.02663934426229508,0.02390710382513661,175,0.015027322404371584,110,0.006830601092896175,50,0.001366120218579235,10,0.14002732240437157,1025,1115,0.1523224043715847,165,0.14798206278026907,0,NA,0,NA,0,NA,355,0.3736842105263158,90,0.09473684210526316,0.025423728813559324,2625,0.35860655737704916,0,0
ottawa_ward_20_osgoode_00000_1_8_percent,4955,1,73.5,72,695,0.14026236125126135,4940,46160,4465,43000,30.6,44680,44080,27.2,270,0.05443548387096774,95,0.01917255297679112,0.014127144298688193,70,0.007063572149344097,35,0.005045408678102927,25,0,0,0.06256306760847628,310,985,0.1987891019172553,80,0.08121827411167512,0,NA,0,NA,0,NA,305,0.3388888888888889,95,0.10555555555555556,0.05084745762711865,375,0.07568113017154389,0,0
ottawa_ward_24_barrhaven_east_00000_1_7_percent,4930,1,73.9,72.5,705,0.14300202839756593,4860,41040,3910,39120,33.9,39400,41160,29.4,465,0.09441624365482233,725,0.14705882352941177,0.008113590263691683,40,0.005070993914807302,25,0,0,0,0,0.4432048681541582,2185,970,0.19675456389452334,115,0.11855670103092783,0,NA,0,NA,0,NA,275,0.3235294117647059,105,0.12352941176470589,0.02631578947368421,155,0.03144016227180527,0,0
ottawa_ward_3_barrhaven_west_00000_2_1_percent,5525,1,73.2,72,785,0.1420814479638009,5460,46920,4725,45920,28.6,46600,48120,24.1,260,0.047058823529411764,495,0.08967391304347826,0.014492753623188406,80,0.008152173913043478,45,0.004528985507246377,25,0,0,0.28894927536231885,1595,935,0.16923076923076924,90,0.0962566844919786,0,NA,0,NA,0,NA,320,0.378698224852071,70,0.08284023668639054,0.11538461538461539,170,0.030797101449275364,0,0
