name,number_of_seniors_age_65,percent_of_pop_that_are_seniors_age_65,average_age_of_the_population,median_age_of_the_population,number_of_people_living_alone,percent_of_people_living_alone,number_of_after_tax_income_recipients_age_15,average_after_tax_income_in_2020_among_recipients,number_of_market_income_recipients_age_15,average_market_income_in_2020_among_recipients,percent_of_income_from_government_transfers_2020,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_who_know_neither_english_nor_french,percent_of_people_who_know_neither_english_nor_french,percent_of_pop_that_are_indigenous,number_of_people_who_are_indigenous,percent_of_pop_that_are_fn,number_of_people_who_are_fn,percent_of_pop_that_are_metis,number_of_people_who_are_metis,percent_of_pop_that_are_inuit,number_of_people_who_are_inuit,percent_of_pop_that_are_visible_minority,number_of_people_who_are_visible_minority,number_of_pop_in_labour_force,percent_of_pop_in_labour_force_participation_rate,number_of_pop_unemployed,unemployment_rate,number_of_people_age_25_64_with_no_high_school_diploma,percent_of_people_age_25_64_with_no_high_school_diploma,number_of_people_age_25_64_with_a_high_school_diploma,percent_of_people_age_25_64_with_a_high_school_diploma,number_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,percent_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_commute_for_60_minutes_and_over,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24
ottawa_ons2022_marlborough_3071_00000_2_8_percent,410,0.22777777777777777,51.2,52,130,0.07222222222222222,1785,53350,1670,60700,13,51200,59450,9.1,95,0.052924791086350974,0,0,0.033426183844011144,60,0,0,0.025069637883008356,45,0,0,0.013927576601671309,25,1245,0.6935933147632312,105,0.08433734939759036,80,0.06557377049180328,1140,0.9344262295081968,860,0.7049180327868853,370,0.3231441048034934,205,0.17903930131004367,0.09615384615384616,30,0.016713091922005572,170,0.09444444444444444
ottawa_ons2022_mc_nab_braeside_3713_00000_3_0_percent,1670,0.2672,52,54.8,575,0.092,6205,47680,5695,52400,16.5,46000,51850,12.2,365,0.058353317346123104,0,0,0.06,375,0.0368,230,0.0208,130,0,0,0.0064,40,3960,0.6336,375,0.0946969696969697,310,0.07721046077210461,3710,0.9240348692403487,2570,0.6400996264009963,595,0.16573816155988857,700,0.19498607242339833,0.12207357859531773,55,0.0088,570,0.0912
ottawa_ons2022_merivale_gardens_grenfell_glen_pineglen_country_place_3072_00000_1_1_percent,885,0.35542168674698793,55.4,57.6,200,0.08032128514056225,2465,65500,2305,79600,10.6,65100,82600,7.8,80,0.0321285140562249,20,0.008032128514056224,0.014056224899598393,35,0.008032128514056224,20,0.006024096385542169,15,0,0,0.17670682730923695,440,1425,0.5734406438631791,105,0.07368421052631578,55,0.041044776119402986,1285,0.9589552238805971,1090,0.8134328358208955,630,0.4790874524714829,150,0.11406844106463879,0.022058823529411766,75,0.030120481927710843,265,0.10642570281124498
ottawa_ons2022_metcalfe_3073_00000_1_7_percent,850,0.18722466960352424,49.9,51.2,315,0.06938325991189427,4520,54800,4270,64600,10.2,52400,64100,7.6,235,0.0517051705170517,15,0.0033003300330033004,0.0407040704070407,185,0.0176017601760176,80,0.020902090209020903,95,0,0,0.04400440044004401,200,3195,0.7029702970297029,185,0.057902973395931145,230,0.07044410413476264,3030,0.9280245022970903,2240,0.6860643185298622,970,0.3222591362126246,400,0.132890365448505,0.02702702702702703,220,0.0484048404840484,425,0.09361233480176212
ottawa_ons2022_mississippi_mills_3405_00000_3_5_percent,3600,0.30560271646859083,53.3,56,1460,0.12393887945670629,11660,49800,10845,54200,16,47400,54050,12.1,750,0.06364022061943148,0,0,0.037335596096733134,440,0.01951633432329232,230,0.017394993635977938,205,0,0,0.025456088247772592,300,7200,0.6109461179465422,530,0.07361111111111111,495,0.06780821917808219,6810,0.9328767123287671,5100,0.6986301369863014,2200,0.32983508245877063,925,0.1386806596701649,0.0671892497200448,170,0.014425116673737802,880,0.07470288624787776
ottawa_ons2022_montague_3406_00000_0_5_percent,755,0.24044585987261147,51.2,53.6,285,0.09076433121019108,3115,44920,2755,48880,18.2,41840,46960,14.6,205,0.06528662420382166,0,0,0.03815580286168521,120,0.022257551669316374,70,0.011128775834658187,35,0,0,0.022257551669316374,70,1980,0.6305732484076433,160,0.08080808080808081,255,0.11971830985915492,1880,0.8826291079812206,1275,0.5985915492957746,380,0.2087912087912088,325,0.17857142857142858,0.1284722222222222,50,0.01589825119236884,255,0.08121019108280254
ottawa_ons2022_munster_ashton_3075_00000_0_8_percent,765,0.24440894568690097,51.4,52.4,230,0.07348242811501597,3080,56600,2885,67000,11.4,55000,66800,8.5,130,0.04146730462519936,15,0.004784688995215311,0.03189792663476874,100,0.022328548644338118,70,0.007974481658692184,25,0,0,0.04146730462519936,130,2040,0.6507177033492823,125,0.061274509803921566,120,0.057971014492753624,1955,0.9444444444444444,1520,0.7342995169082126,725,0.3785900783289817,290,0.1514360313315927,0.04219409282700422,20,0.006379585326953748,295,0.09424920127795527
ottawa_ons2022_richmond_3074_00000_1_6_percent,1570,0.242846094354215,51.4,51.6,565,0.08739365815931942,6420,61350,6075,74100,10.2,58800,71500,7.8,245,0.03786707882534776,0,0,0.02704791344667697,175,0.014683153013910355,95,0.010046367851622875,65,0,0,0.05332302936630603,345,4470,0.6908809891808346,325,0.07270693512304251,235,0.05389908256880734,4125,0.9461009174311926,3385,0.7763761467889908,1700,0.4101326899879373,520,0.12545235223160434,0.04918032786885246,160,0.02472952086553323,540,0.08352668213457076
ottawa_ons2022_navan_sarsfield_3076_00000_3_3_percent,540,0.2297872340425532,51.1,53.2,195,0.08297872340425531,2320,53050,2190,60150,11.8,50720,58750,9.2,145,0.06183368869936034,0,0,0.04468085106382979,105,0.01702127659574468,40,0.02553191489361702,60,0,0,0.04893617021276596,115,1555,0.6617021276595745,105,0.06752411575562701,135,0.08544303797468354,1440,0.9113924050632911,1000,0.6329113924050633,465,0.31958762886597936,220,0.15120274914089346,0.04040404040404041,855,0.3638297872340426,230,0.09787234042553192
ottawa_ons2022_new_edinburgh_3077_00000_3_6_percent,1410,0.31543624161073824,53.5,54,1040,0.232662192393736,4450,73000,4235,92600,7.7,69800,89400,6,295,0.0659217877094972,25,0.005592841163310962,0.016778523489932886,75,0.010067114093959731,45,0.006711409395973154,30,0,0,0.14093959731543623,630,2835,0.6335195530726258,220,0.07760141093474426,50,0.018115942028985508,2710,0.9818840579710145,2510,0.9094202898550725,1495,0.5717017208413002,115,0.04397705544933078,0.022321428571428572,645,0.14429530201342283,310,0.06935123042505593
ottawa_ons2022_north_algona_wilberforce_3714_00000_3_7_percent,765,0.2953667953667954,53.9,57.2,290,0.11196911196911197,2555,41320,2250,42880,21.7,39440,42560,17.1,315,0.12162162162162163,0,0,0.08897485493230174,230,0.05415860735009671,140,0.03288201160541586,85,0,0,0.017408123791102514,45,1430,0.5521235521235521,170,0.11888111888111888,235,0.1407185628742515,1435,0.8592814371257484,995,0.5958083832335329,200,0.15873015873015872,180,0.14285714285714285,0.09569377990430622,0,0,150,0.05791505791505792
ottawa_ons2022_north_dundas_3803_00000_1_5_percent,2155,0.24377828054298642,51.4,53.2,1140,0.12895927601809956,8730,46480,7865,50520,16.6,43760,49600,13.3,665,0.0752262443438914,10,0.0011305822498586771,0.02826455624646693,250,0.014697569248162803,130,0.011871113623516111,105,0,0,0.018089315997738834,160,5815,0.6578054298642534,415,0.07136715391229578,705,0.1175,5295,0.8825,3675,0.6125,1320,0.24444444444444444,865,0.16018518518518518,0.08823529411764706,380,0.04296212549462974,685,0.07748868778280543
ottawa_ons2022_north_glengarry_3804_00000_2_2_percent,2535,0.30858186244674374,54.2,56.4,1380,0.16798539257455875,8150,39280,7090,39880,23.8,37160,39720,19.5,1185,0.14433617539585872,0,0,0.03834449178332319,315,0.02008520998174072,165,0.01704199634814364,140,0,0,0.021911138161898967,180,4900,0.5968331303288672,370,0.07551020408163266,755,0.1506986027944112,4255,0.8493013972055888,2660,0.530938123752495,955,0.21128318584070796,540,0.11946902654867257,0.10393258426966293,2550,0.310407790626902,670,0.0815581253804017
ottawa_ons2022_north_gower_kars_3078_00000_0_9_percent,945,0.2441860465116279,51.1,52,265,0.06847545219638243,3845,55800,3625,63950,12,54050,63600,8.7,125,0.03225806451612903,0,0,0.028423772609819122,110,0.015503875968992248,60,0.011627906976744186,45,0,0,0.03875968992248062,150,2680,0.6916129032258065,175,0.06529850746268656,120,0.04642166344294004,2460,0.9516441005802708,1925,0.7446808510638298,925,0.36926147704590817,355,0.14171656686626746,0.03184713375796178,105,0.027131782945736434,345,0.08914728682170543
ottawa_ons2022_north_grenville_3501_00000_2_2_percent,3710,0.2609001406469761,52,53.6,1440,0.10126582278481013,14045,50440,12980,56050,14.6,48120,55200,11.2,755,0.05309423347398031,10,7.034822370735139e-4,0.028832630098452883,410,0.015822784810126583,225,0.011954992967651195,170,0,0,0.03059071729957806,435,9095,0.6395921237693389,685,0.07531610775151182,675,0.07192328183271178,8710,0.9280767181672882,6470,0.6893979754928077,2675,0.31807372175980975,1200,0.1426872770511296,0.07530647985989491,235,0.016531832571227575,1125,0.07911392405063292
ottawa_ons2022_north_stormont_3805_00000_1_7_percent,1120,0.199288256227758,49,49.6,610,0.10854092526690391,5570,44160,5040,47400,17.1,42040,47200,12.8,525,0.09341637010676157,0,0,0.0427426536064114,240,0.019590382902938557,110,0.020480854853072127,115,0,0,0.016918967052537846,95,3860,0.6874443455031166,215,0.05569948186528497,455,0.11389236545682102,3540,0.886107634543179,2415,0.60450563204005,920,0.252400548696845,485,0.13305898491083676,0.10275229357798166,1110,0.19768477292965272,510,0.09074733096085409
ottawa_ons2022_old_barrhaven_east_3079_00000_2_0_percent,2450,0.1350978770333609,45.8,46,1325,0.07306313757926661,17825,50240,16400,57300,12.6,46400,55400,8.1,945,0.052109181141439205,455,0.025096525096525095,0.02206287920573635,400,0.010479867622724766,190,0.01075565361279647,195,8.27357970215113e-4,15,0.43215664644236074,7835,13535,0.7465526751241037,1410,0.1041743627632065,755,0.05721864342553998,12435,0.9424024251610459,10205,0.7733990147783252,5065,0.41755976916735366,1085,0.08944765045342128,0.06209850107066381,770,0.04247104247104247,2485,0.13702784670526605
ottawa_ons2022_old_barrhaven_west_3080_00000_1_1_percent,3135,0.1818445475638051,48.1,48,1215,0.07047563805104408,16965,52650,15800,60350,11.9,50760,60250,8,710,0.04117135401565671,250,0.014501160092807424,0.02320185614849188,400,0.010730858468677494,185,0.009860788863109048,170,8.700696055684454e-4,15,0.27059164733178653,4665,12035,0.6980858468677494,1225,0.10178645616950562,570,0.047010309278350516,11560,0.9534020618556701,9180,0.7571134020618556,4550,0.42090656799259946,985,0.09111933395004625,0.053728949478749,560,0.03248259860788863,1975,0.11455916473317865
ottawa_ons2022_old_hunt_club_3081_00000_2_4_percent,3260,0.24990417784591798,49.4,48.4,1545,0.11843618244538137,12845,49800,11525,55650,16.2,46440,55650,11.5,1100,0.08432349559218091,190,0.014570552147239263,0.02530674846625767,330,0.013803680981595092,180,0.009969325153374233,130,7.668711656441718e-4,10,0.3937883435582822,5135,8175,0.6266768876964354,930,0.11376146788990826,600,0.07224563515954245,7705,0.9277543648404576,6140,0.7393136664659844,2725,0.37612146307798483,755,0.10420979986197378,0.04666666666666667,1005,0.07707055214723926,1470,0.11268685320045994
ottawa_ons2022_old_ottawa_east_3082_00000_4_2_percent,1210,0.16724257083621286,43.9,41.2,1245,0.17208016586040084,7015,63500,6595,80700,7.8,58650,77700,5.1,1060,0.14661134163208853,30,0.00414651002073255,0.021423635107118175,155,0.008984105044920525,65,0.009675190048375951,70,0.00138217000691085,10,0.3075328265376641,2225,5070,0.70124481327800825,515,0.10157790927021697,130,0.027689030883919063,4565,0.972310969116081,4105,0.8743343982960596,2450,0.5372807017543859,245,0.0537280701754386,0.03588516746411483,745,0.10297166551485833,1330,0.18382861091914304
ottawa_ons2022_old_ottawa_south_3083_00000_3_5_percent,995,0.19548133595284872,48.1,49.6,590,0.11591355599214145,5015,74600,4810,94800,6.7,69400,89200,4.7,250,0.04911591355599214,15,0.0029469548133595285,0.01669941060903733,85,0.010805500982318271,55,0.003929273084479371,20,0,0,0.14636542239685657,745,3575,0.7023575638506876,355,0.0993006993006993,60,0.018633540372670808,3160,0.9813664596273292,2940,0.9130434782608695,1890,0.5869565217391305,180,0.055900621118012424,0.04150943396226415,255,0.05009823182711198,870,0.17092337917485265
ottawa_ons2022_orleans_industrial_3084_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_orleans_village_chateauneuf_3085_00000_1_6_percent,2295,0.2506826870562534,51.2,53.6,665,0.0726379027853632,9070,52150,8615,57200,13.5,49480,57150,9.6,295,0.03224043715846994,20,0.002184598580010923,0.027307482250136537,250,0.011469142545057346,105,0.01474604041507373,135,0,0,0.2217367558711087,2030,5810,0.6349726775956284,535,0.09208261617900172,315,0.05280804694048617,5645,0.9463537300922046,4410,0.7393126571668064,2195,0.4161137440758294,480,0.0909952606635071,0.05374592833876222,2390,0.2610595303113053,895,0.0977607864554888
ottawa_ons2022_osgoode_vernon_3086_00000_1_6_percent,960,0.21380846325167038,50.1,51.2,305,0.06792873051224944,4445,51850,4140,58950,13.5,49120,57650,9.6,215,0.047830923248053395,30,0.0066815144766146995,0.02338530066815145,105,0.015590200445434299,70,0.0066815144766146995,30,0,0,0.05011135857461024,225,3240,0.7208008898776418,205,0.06327160493827161,290,0.09309791332263243,2830,0.9085072231139647,2110,0.6773675762439807,1075,0.3542009884678748,545,0.17957166392092258,0.05102040816326531,150,0.0334075723830735,420,0.0935412026726058
ottawa_ons2022_overbrook_3087_00000_5_0_percent,3235,0.1971358927483242,47.3,45.6,3300,0.20109689213893966,16035,40400,13080,42960,24.7,36960,43240,17.6,2870,0.1748933577087142,370,0.022554099359951233,0.03687900030478513,605,0.019506248095092958,320,0.010362694300518135,170,0.0048765620237732395,80,0.3934775982932033,6455,9720,0.5925022858884487,1425,0.14660493827160495,1745,0.15657245401525346,9395,0.8429789143113504,7055,0.633019291161956,2715,0.32730560578661844,985,0.11874623267028331,0.0739404869251578,3710,0.226150563852484,2030,0.12370505789152955
ottawa_ons2022_parkwood_hills_3088_00000_5_9_percent,500,0.11299435028248588,40.3,35.2,630,0.1423728813559322,4315,33200,3515,30880,31.2,28200,30480,21.4,890,0.20112994350282487,165,0.03724604966139955,0.023702031602708805,105,0.01580135440180587,70,0.006772009029345372,30,0,0,0.5609480812641083,2485,2940,0.6636568848758465,505,0.1717687074829932,535,0.17540983606557378,2515,0.8245901639344262,1815,0.5950819672131148,490,0.20123203285420946,380,0.15605749486652978,0.09895833333333333,215,0.04853273137697517,880,0.19887005649717515
ottawa_ons2022_pembroke_3715_00000_3_1_percent,3175,0.28172138420585624,51.4,52.4,2505,0.2222715173025732,11110,39640,9190,40760,26.5,36040,41200,20.6,1765,0.15667998224589436,0,0,0.11984021304926765,1350,0.06569019085663559,740,0.0492676431424767,555,8.87705281846427e-4,10,0.03772747447847315,425,6040,0.5361739902352419,745,0.12334437086092716,965,0.1381531853972799,6025,0.8625626342161775,3725,0.5332856120257695,680,0.12842304060434373,685,0.12936732766761094,0.03504928806133625,355,0.03151353750554816,1100,0.09760425909494233
ottawa_ons2022_perth_3407_00000_2_5_percent,2270,0.4227188081936685,57.6,61.2,1415,0.2635009310986965,5355,40760,4585,40760,26.5,39920,41760,21.5,775,0.14432029795158285,0,0,0.03813953488372093,205,0.022325581395348838,120,0.011162790697674419,60,0,0,0.018604651162790697,100,2525,0.4697674418604651,325,0.12871287128712872,350,0.12867647058823528,2370,0.8713235294117647,1570,0.5772058823529411,455,0.20634920634920634,250,0.11337868480725624,0.10571428571428572,0,0,375,0.06983240223463687
ottawa_ons2022_petawawa_3716_00000_2_3_percent,1715,0.1339320577899258,43.5,38.8,1560,0.1218274111675127,12645,50640,11615,56950,12.3,48680,56850,8.8,500,0.03904724716907458,20,0.0015618898867629833,0.07575165950800468,970,0.0468566966028895,600,0.025380710659898477,325,0,0,0.057008980866848885,730,9235,0.7212026552128075,565,0.061180292365998916,715,0.07322068612391193,9050,0.926779313876088,5740,0.5878136200716846,1395,0.16080691642651296,1090,0.1256484149855908,0.018374558303886925,840,0.0655993752440453,1330,0.10386567746973838
ottawa_ons2022_pikwakanagan_golden_lake_39_3717_03030_38_6_percent,70,0.2,48.6,50,50,0.14285714285714285,335,32000,215,30600,42,28400,31800,30.4,95,0.2714285714285714,0,0,0.8285714285714286,290,0.7857142857142857,275,0.02857142857142857,10,0,0,0.02857142857142857,10,185,0.5285714285714286,20,0.10810810810810811,55,0.22916666666666666,180,0.75,105,0.4375,35,0.21212121212121213,25,0.15151515151515152,0.07407407407407407,0,0,40,0.11428571428571428
ottawa_ons2022_pineview_3089_00000_3_1_percent,935,0.1881287726358149,47,45.6,505,0.10160965794768612,4910,44080,4325,47240,18.7,41920,49720,12.2,340,0.06841046277665996,40,0.008048289738430584,0.03621730382293763,180,0.02112676056338028,105,0.014084507042253521,70,0,0,0.3853118712273642,1915,3290,0.6619718309859155,315,0.09574468085106383,385,0.11273792093704246,3030,0.8872620790629575,2215,0.6486090775988287,940,0.31596638655462184,390,0.13109243697478992,0.03694581280788178,855,0.1720321931589537,615,0.12374245472837023
ottawa_ons2022_playfair_park_guildwood_estates_3090_00000_2_3_percent,1580,0.3138033763654419,53.2,54.4,800,0.15888778550148958,4940,59150,4590,70500,11.8,56500,68900,9.3,330,0.06554121151936444,40,0.007952286282306162,0.018886679920477135,95,0.006958250497017893,35,0.008946322067594433,45,0,0,0.23359840954274355,1175,3020,0.6003976143141153,225,0.07450331125827815,180,0.06143344709897611,2750,0.9385665529010239,2320,0.7918088737201365,1310,0.46869409660107336,190,0.06797853309481217,0.04054054054054054,665,0.13220675944333996,520,0.10327706057596822
ottawa_ons2022_portobello_south_3091_00000_1_9_percent,2680,0.12370182321717055,44.7,43.6,1650,0.07615970459266097,21395,54650,19940,62700,11.5,50840,60500,7.6,865,0.03992614816524348,350,0.01615508885298869,0.025848142164781908,560,0.010616201246249712,230,0.013154858066005077,285,0,0,0.43480267712900994,9420,16500,0.7615970459266097,1350,0.08181818181818182,890,0.054400977995110025,15470,0.94559902200489,12785,0.781479217603912,6505,0.42951469131726644,1145,0.07560250907890392,0.0775058275058275,5780,0.2667897530579275,2630,0.1213939533810293
ottawa_ons2022_qualicum_redwood_3092_00000_1_9_percent,680,0.19290780141843972,48.1,47.6,395,0.11205673758865248,3465,54100,3135,65100,12.9,50640,63500,9.2,310,0.08794326241134752,35,0.009929078014184398,0.02553191489361702,90,0.009929078014184398,35,0.014184397163120567,50,0,0,0.2524822695035461,890,2285,0.64822695035461,290,0.12691466083150985,200,0.08298755186721991,2210,0.91701244813278,1805,0.7489626556016598,855,0.4275,120,0.06,0.03070175438596491,175,0.04964539007092199,435,0.12340425531914893
ottawa_ons2022_queensway_terrace_north_3093_00000_3_0_percent,560,0.2101313320825516,48.5,46.4,340,0.1275797373358349,2630,46440,2430,59650,12.7,46520,59150,9.2,170,0.06378986866791744,25,0.009380863039399626,0.020637898686679174,55,0.01125703564727955,30,0.0075046904315197,20,0,0,0.1801125703564728,480,1785,0.6697936210131332,130,0.07282913165266107,140,0.07650273224043716,1690,0.9234972677595629,1420,0.7759562841530054,800,0.4819277108433735,150,0.09036144578313253,0.023255813953488372,110,0.04127579737335835,275,0.10318949343339587
ottawa_ons2022_queenswood_chatelaine_3094_00000_3_9_percent,1020,0.288135593220339,52.1,53.6,515,0.14548022598870056,3505,48880,3270,51550,16.4,46160,51160,12.5,115,0.03253182461103253,35,0.009887005649717515,0.022598870056497175,80,0.005649717514124294,20,0.014124293785310734,50,0,0,0.13983050847457626,495,2160,0.6101694915254238,210,0.09722222222222222,170,0.0752212389380531,2085,0.922566371681416,1640,0.7256637168141593,740,0.37755102040816324,215,0.1096938775510204,0.053497942386831275,845,0.2387005649717514,260,0.07344632768361582
ottawa_ons2022_queenswood_heights_3095_00000_1_5_percent,2395,0.28907664453832227,52.4,54.4,885,0.10681955340977671,8230,49400,7590,53900,15.4,47280,53500,11.9,335,0.04045893719806763,25,0.0030193236714975845,0.028381642512077296,235,0.014492753623188406,120,0.012681159420289856,105,0,0,0.1570048309178744,1300,4940,0.5966183574879227,390,0.07894736842105263,330,0.06309751434034416,4895,0.9359464627151052,3710,0.7093690248565966,1750,0.385038503850385,540,0.1188118811881188,0.06642728904847396,2080,0.25120772946859904,660,0.07966203983101991
ottawa_ons2022_renfrew_3718_00000_1_7_percent,2335,0.3548632218844985,55.2,58.4,1605,0.2439209726443769,6540,38640,5350,37920,29.5,36800,38880,23.8,1115,0.16945288753799392,0,0,0.06382978723404255,420,0.020516717325227963,135,0.04027355623100304,265,0,0,0.0121580547112462,80,3250,0.4939209726443769,340,0.10461538461538461,640,0.1671018276762402,3195,0.8342036553524804,1870,0.48825065274151436,380,0.13058419243986255,435,0.14948453608247422,0.10869565217391304,70,0.010638297872340425,415,0.06306990881458967
ottawa_ons2022_rideaucrest_davidson_heights_3097_00000_1_4_percent,1410,0.12771739130434784,46.1,48,700,0.06340579710144928,10845,53850,10015,64400,10.4,51250,63700,6.2,495,0.04481665912177456,255,0.02309782608695652,0.01947463768115942,215,0.01358695652173913,150,0.00588768115942029,65,0,0,0.41530797101449274,4585,8310,0.7527173913043478,730,0.08784596871239471,440,0.056015276893698285,7420,0.9446212603437301,6285,0.8001273074474857,3390,0.4472295514511873,560,0.07387862796833773,0.047961630695443645,500,0.04528985507246377,1775,0.16077898550724637
ottawa_ons2022_riverside_park_mooneys_bay_3098_00000_2_5_percent,995,0.2618421052631579,50,49.2,705,0.18552631578947368,3730,47160,3330,51850,17,43960,50640,12.6,490,0.1287779237844941,55,0.014473684210526316,0.02763157894736842,105,0.010526315789473684,40,0.017105263157894738,65,0,0,0.29342105263157897,1115,2355,0.6189224704336399,325,0.13800424628450106,195,0.07959183673469387,2255,0.9204081632653062,1795,0.7326530612244898,830,0.4088669950738916,195,0.0960591133004926,0.05439330543933055,255,0.06710526315789474,355,0.09342105263157895
ottawa_ons2022_riverside_park_south_revelstoke_3099_00000_2_1_percent,790,0.324435318275154,53.6,56,240,0.09856262833675565,2410,69000,2295,83000,9.2,59250,71600,8.8,75,0.030800821355236138,10,0.004106776180698152,0.01642710472279261,40,0.006160164271047228,15,0.006160164271047228,15,0,0,0.1457905544147844,355,1445,0.5934291581108829,105,0.0726643598615917,25,0.01818181818181818,1345,0.9781818181818182,1145,0.8327272727272728,690,0.5149253731343284,125,0.09328358208955224,0.023076923076923078,185,0.07597535934291581,270,0.11088295687885011
ottawa_ons2022_riverside_south_leitrim_3100_00000_0_9_percent,1800,0.12940330697340044,45.5,44.8,1045,0.07512580877066859,13700,63300,12840,77100,8.6,57350,70500,5.6,595,0.04277498202731848,285,0.020481494789795184,0.022278117139777218,310,0.011139058569888609,155,0.010779734099892203,150,0,0,0.36435501257635644,5070,10780,0.7747035573122529,865,0.08024118738404452,305,0.028746465598491987,10310,0.9717247879359096,8940,0.8426013195098964,4745,0.4788092835519677,800,0.08072653884964683,0.043010752688172046,695,0.04994610132950054,1505,0.10819554277498203
ottawa_ons2022_riverview_3101_00000_3_8_percent,2435,0.2239080459770115,45.8,40.8,2340,0.21517241379310345,10470,45520,9325,51080,16.1,41480,48480,11.7,1850,0.17011494252873563,170,0.015625,0.021139705882352942,230,0.009191176470588236,100,0.008731617647058824,95,9.191176470588235e-4,10,0.43152573529411764,4695,6915,0.6358620689655172,815,0.11785972523499638,405,0.06090225563909774,6245,0.9390977443609022,5215,0.7842105263157895,2430,0.3983606557377049,510,0.08360655737704918,0.0410958904109589,1250,0.11488970588235294,1795,0.16505747126436782
ottawa_ons2022_rockcliffe_park_3102_00000_5_0_percent,385,0.29615384615384616,53,55.6,70,0.05384615384615385,1290,126900,1265,193200,2.6,134400,206000,1.6,35,0.02681992337164751,0,0,0.01532567049808429,20,0,0,0.011494252873563218,15,0,0,0.14942528735632185,195,775,0.5938697318007663,45,0.05806451612903226,0,0,720,1,660,0.9166666666666666,350,0.4794520547945205,35,0.04794520547945205,0,55,0.0421455938697318,200,0.15384615384615385
ottawa_ons2022_rothwell_heights_beacon_hill_north_3103_00000_1_8_percent,2455,0.29366028708133973,52.5,52.4,840,0.10047846889952153,8245,57850,7580,67500,13.1,55300,67200,9.5,345,0.041243275552898986,40,0.004784688995215311,0.025119617224880382,210,0.016148325358851676,135,0.00777511961722488,65,0,0,0.23624401913875598,1975,5010,0.5989240884638374,530,0.10578842315369262,260,0.05226130653266332,4715,0.9477386934673366,4020,0.8080402010050252,2115,0.47262569832402235,305,0.06815642458100558,0.038461538461538464,1390,0.16626794258373206,925,0.11064593301435406
ottawa_ons2022_russell_3607_00000_1_3_percent,2690,0.1815114709851552,48.4,48.4,1260,0.08502024291497975,14695,53450,13840,60700,11.8,51300,59300,8.9,570,0.038461538461538464,40,0.002699055330634278,0.040134907251264756,595,0.017537942664418212,260,0.0209106239460371,310,0.001011804384485666,15,0.050590219224283306,750,10710,0.7226720647773279,550,0.051353874883286646,740,0.06829718504845408,10090,0.9312413474850023,7765,0.7166589755422242,3585,0.3528543307086614,1240,0.1220472440944882,0.036613272311212815,4760,0.32118758434547906,1295,0.08738191632928476
ottawa_ons2022_sandy_hill_3104_00010_10_1_percent,1615,0.1344153141905951,39.6,32.8,3685,0.30669995838535163,11575,46000,10595,52350,13.7,40800,49360,8,2675,0.22263836870578443,80,0.0066555740432612314,0.0262063227953411,315,0.011647254575707155,140,0.012479201331114808,150,0,0,0.32653910149750415,3925,8440,0.7024552642530171,1475,0.17476303317535544,345,0.050364963503649635,6505,0.9496350364963504,5710,0.8335766423357664,3365,0.48278335724533716,495,0.07101865136298421,0.051675977653631286,2065,0.17179700499168052,3555,0.2958801498127341
ottawa_ons2022_smiths_falls_3408_00000_2_2_percent,2295,0.3113975576662144,52.8,54.4,1650,0.22388059701492538,7205,38080,5835,37240,29.9,35920,38200,24,1220,0.1655359565807327,25,0.003389830508474576,0.06372881355932203,470,0.04067796610169491,300,0.01966101694915254,145,0,0,0.03525423728813559,260,3880,0.5264586160108549,405,0.10438144329896908,950,0.21087680355160932,3555,0.7891231964483907,2115,0.4694783573806881,425,0.1221264367816092,615,0.17672413793103448,0.11494252873563218,70,0.009491525423728813,570,0.0773405698778833
ottawa_ons2022_south_dundas_3806_00000_2_2_percent,2920,0.3269876819708847,54.8,57.2,1210,0.135498320268757,8810,41240,7695,42120,23.2,39920,42880,18.7,1000,0.11198208286674133,0,0,0.024076147816349383,215,0.011198208286674132,100,0.012318029115341545,110,0,0,0.013437849944008958,120,4985,0.5582306830907054,490,0.09829488465396188,820,0.1522748375116063,4565,0.8477251624883937,2955,0.5487465181058496,690,0.15367483296213807,760,0.16926503340757237,0.13870541611624834,105,0.011758118701007838,625,0.06998880179171332
