name,total_population,number_of_children_age_0_14,percent_of_pop_that_are_children_age_0_14,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24,number_of_adults_age_25_64,percent_of_pop_that_are_adults_age_25_64,percent_of_pop_that_are_seniors_65,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,percent_of_pop_that_are_immigrants,percent_of_pop_that_are_indigenous,percent_of_pop_that_are_fn,percent_of_pop_that_are_metis,percent_of_pop_that_are_inuit,percent_of_pop_that_are_racialized,percent_of_pop_that_are_refugees,percent_of_immigrants_that_are_refugees,percent_of_pop_with_knowledge_of_neither_english_nor_french,percent_of_pop_age_25_64_with_no_high_school_diploma_or_equivalent,percent_of_pop_living_alone,unemployment_rate,average_after_tax_income_in_2020_among_recipients,average_market_income_in_2020_among_recipients,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,percent_of_income_from_government_transfers_2020,percent_of_pop_age_25_64_with_postsecondary_degree_diploma_certificate,number_of_refugees,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_0_17_in_low_income_based_on_lim_at,percent_of_people_0_17_in_low_income_based_on_lim_at,number_of_people_18_64_in_low_income_based_on_lim_at,percent_of_people_18_64_in_low_income_based_on_lim_at,number_of_people_65_in_low_income_based_on_lim_at,percent_of_people_65_in_low_income_based_on_lim_at,average_age_of_the_population,median_age_of_the_population,number_of_seniors_65,number_of_children_living_in_one_parent_families,percent_of_children_living_in_one_parent_families,number_of_people_who_are_indigenous,number_of_people_who_are_fn,number_of_people_who_are_metis,number_of_people_who_are_inuit,number_of_immigrants,number_of_recent_immigrants_arr_2016_2021,number_of_people_with_knowledge_of_neither_english_nor_french,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_with_knowledge_of_only_french_as_an_official_language,number_of_workers_age_15_who_commute_by_car_truck_or_van,percent_of_workers_age_15_who_commute_by_car_truck_or_van,number_of_workers_age_15_who_commute_by_public_transit,percent_of_workers_age_15_who_commute_by_public_transit,number_of_workers_age_15_who_commute_by_walking,percent_of_workers_age_15_who_commute_by_walking,number_of_workers_age_15_who_commute_by_bicycle,percent_of_workers_age_15_who_commute_by_bicycle,number_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_by_other_means,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_people_age_25_64_with_a_high_school_diploma,percent_of_workers_who_commute_for_60_minutes_and_over,number_of_people_who_are_racialized,number_self_identified_as_south_asian,number_self_identified_as_chinese,number_self_identified_as_black,number_self_identified_as_filipino,number_self_identified_as_arab,number_self_identified_as_latin_american,number_self_identified_as_southeast_asian,number_self_identified_as_west_asian,number_self_identified_as_korean,number_self_identified_as_japanese,number_self_identified_with_other_visible_minority,number_self_identified_with_multiple_visible_minorities,number_of_people_who_are_non_racialized,percent_self_identified_as_south_asian,percent_self_identified_as_chinese,percent_self_identified_as_black,percent_self_identified_as_filipino,percent_self_identified_as_arab,percent_self_identified_as_latin_american,percent_self_identified_as_southeast_asian,percent_self_identified_as_west_asian,percent_self_identified_as_korean,percent_self_identified_as_japanese,percent_self_identified_with_other_visible_minority,percent_self_identified_with_multiple_visible_minorities,percent_of_people_who_are_non_racialized
ottawa_oeycfc_10_carleton_heights_00000_3_7_percent,335,45,0.13432835820895522,30,0.08955223880597014,245,0.7313432835820896,0,1,1,0,0,0,0,0.8656716417910447,0.2835820895522388,0.2835820895522388,0.07462686567164178,0.09615384615384616,0.08955223880597014,12.8,41200,44400,35200,39200,7.3,15,0.7884615384615384,95,30,0.08955223880597014,0,0,20,0.06896551724137931,0,NA,30.9,31,0,25,0.38461538461538464,0,0,0,0,335,335,25,10,0.029850746268656716,0,0,100,0.6896551724137931,30,0.20689655172413793,10,0.06896551724137931,0,0,0,0,55,0.2682926829268293,40,0.1951219512195122,0.9038461538461539,0.06896551724137931,290,80,40,70,10,55,0,10,25,0,0,0,0,45,0.23880597014925373,0.11940298507462686,0.208955223880597,0.029850746268656716,0.16417910447761194,0,0.029850746268656716,0.07462686567164178,0,0,0,0,0.13432835820895522
ottawa_oeycfc_11_carlington_00000_4_7_percent,820,190,0.23170731707317074,105,0.12804878048780488,525,0.6402439024390244,0,1,1,0,0,0,0,0.9207317073170732,0.5304878048780488,0.5304878048780488,0.036585365853658534,0.1262135922330097,0.06707317073170732,13.3,37000,35200,26300,28400,21.2,25.6,0.6893203883495146,435,260,0.3170731707317073,110,0.4782608695652174,155,0.2627118644067797,0,NA,28,29.2,0,120,0.42105263157894735,0,0,0,0,820,820,30,130,0.15853658536585366,130,0.15853658536585366,115,0.46,100,0.4,25,0.1,0,0,10,0.04,115,0.3150684931506849,55,0.1506849315068493,0.883495145631068,0.12,755,100,10,420,25,100,20,35,0,0,0,0,40,65,0.12195121951219512,0.012195121951219513,0.5121951219512195,0.03048780487804878,0.12195121951219512,0.024390243902439025,0.042682926829268296,0,0,0,0,0.04878048780487805,0.07926829268292683
ottawa_oeycfc_14_centre_town_00000_5_8_percent,1280,110,0.0859375,105,0.08203125,1035,0.80859375,0.02734375,1,1,0,0,0,0,0.7372549019607844,0.140625,0.1411764705882353,0.03515625,0.07766990291262135,0.2890625,13.3,74200,108200,52800,74800,2.9,4.9,0.8786407766990292,180,245,0.19140625,40,0.2857142857142857,195,0.17647058823529413,0,0,32,31.2,35,40,0.25806451612903225,0,0,0,0,1275,1275,45,120,0.09375,55,0.04296875,115,0.3382352941176471,75,0.22058823529411764,115,0.3382352941176471,0,0,30,0.08823529411764706,495,0.5857988165680473,20,0.023668639053254437,0.9223300970873787,0.029411764705882353,940,220,50,220,30,225,80,20,35,45,0,10,15,340,0.17254901960784313,0.0392156862745098,0.17254901960784313,0.023529411764705882,0.17647058823529413,0.06274509803921569,0.01568627450980392,0.027450980392156862,0.03529411764705882,0,0.00784313725490196,0.011764705882352941,0.26666666666666666
ottawa_oeycfc_19_copeland_00000_3_4_percent,1045,200,0.19138755980861244,130,0.12440191387559808,660,0.631578947368421,0.04784688995215311,1,1,0,0,0,0,0.8851674641148325,0.20095693779904306,0.20095693779904306,0.08173076923076923,0.11940298507462686,0.09569377990430622,16.2,34600,34800,28550,34200,12,23.9,0.7985074626865671,210,200,0.19138755980861244,50,0.2,130,0.17333333333333334,20,0.4,31.6,31,50,70,0.23333333333333334,0,0,0,0,1045,1045,85,80,0.07692307692307693,55,0.052884615384615384,180,0.631578947368421,80,0.2807017543859649,20,0.07017543859649122,0,0,0,0,195,0.4020618556701031,35,0.07216494845360824,0.8731343283582089,0.03508771929824561,925,185,90,195,75,250,40,50,35,0,15,0,0,120,0.17703349282296652,0.0861244019138756,0.18660287081339713,0.07177033492822966,0.23923444976076555,0.03827751196172249,0.04784688995215311,0.03349282296650718,0,0.014354066985645933,0,0,0.11483253588516747
ottawa_oeycfc_21_cyrville_00000_2_6_percent,1340,425,0.31716417910447764,235,0.17537313432835822,650,0.48507462686567165,0.022388059701492536,1,1,0,0,0,0,0.9550561797752809,0.6753731343283582,0.6779026217228464,0.06716417910447761,0.183206106870229,0.026119402985074626,24,32500,27600,25280,25100,31.6,42.8,0.6564885496183206,905,380,0.2835820895522388,180,0.36,190,0.2345679012345679,0,0,27.4,26,30,95,0.14393939393939395,0,0,0,0,1335,1335,90,330,0.2462686567164179,130,0.09701492537313433,215,0.6615384615384615,85,0.26153846153846155,20,0.06153846153846154,0,0,10,0.03076923076923077,120,0.2608695652173913,75,0.16304347826086957,0.8091603053435115,0.07692307692307693,1275,75,0,710,45,310,20,0,70,0,0,30,0,60,0.056179775280898875,0,0.5318352059925093,0.033707865168539325,0.23220973782771537,0.0149812734082397,0,0.052434456928838954,0,0,0.02247191011235955,0,0.0449438202247191
ottawa_oeycfc_22_dalhousie_00000_5_8_percent,535,70,0.1308411214953271,40,0.07476635514018691,405,0.7570093457943925,0.028037383177570093,1,1,0,0,0,0,0.7850467289719626,0.2616822429906542,0.2616822429906542,0,0.04878048780487805,0.17757009345794392,5.9,41000,47600,34400,42600,9,14.5,0.8536585365853658,140,135,0.2523364485981308,25,0.29411764705882354,95,0.2159090909090909,0,NA,32.2,33.2,15,20,0.23529411764705882,0,0,0,0,535,535,0,65,0.12149532710280374,0,0,65,0.4482758620689655,40,0.27586206896551724,30,0.20689655172413793,0,0,10,0.06896551724137931,170,0.53125,10,0.03125,0.9512195121951219,0.10344827586206896,420,35,10,115,35,95,40,60,25,0,0,0,0,120,0.06542056074766354,0.018691588785046728,0.21495327102803738,0.06542056074766354,0.17757009345794392,0.07476635514018691,0.11214953271028037,0.04672897196261682,0,0,0,0,0.22429906542056074
ottawa_oeycfc_23_glebe_00000_4_1_percent,185,40,0.21621621621621623,0,0,140,0.7567567567567568,0,1,1,0,0,0,0,0.2777777777777778,0.05405405405405406,0.05555555555555555,0.05405405405405406,0,0.08108108108108109,0,76000,128000,61000,114000,0.7,2.6,1,10,35,0.1891891891891892,0,0,20,0.14814814814814814,0,NA,33.4,34.8,0,0,0,0,0,0,0,180,180,10,25,0.13513513513513514,0,0,25,0.5,0,0,15,0.3,0,0,0,0,65,0.5652173913043478,0,0,1,0,50,0,0,0,0,20,15,0,0,0,0,0,0,140,0,0,0,0,0.1111111111111111,0.08333333333333333,0,0,0,0,0,0,0.7777777777777778
ottawa_oeycfc_28_hunt_club_east_00000_2_9_percent,1915,420,0.2193211488250653,310,0.1618798955613577,1160,0.6057441253263708,0.015665796344647518,1,1,0,0,0,0,0.9057591623036649,0.4699738903394256,0.4712041884816754,0.0391644908616188,0.10775862068965517,0.028720626631853787,14.9,31920,27750,24680,26150,24.6,35.6,0.7370689655172413,900,480,0.2506527415143603,175,0.32710280373831774,305,0.22676579925650558,0,0,29.6,29.8,30,185,0.25874125874125875,0,0,0,0,1910,1910,75,235,0.1227154046997389,150,0.0783289817232376,355,0.5819672131147541,215,0.3524590163934426,35,0.05737704918032787,0,0,10,0.01639344262295082,205,0.2469879518072289,135,0.16265060240963855,0.8879310344827587,0.11475409836065574,1730,145,65,690,135,535,20,15,65,0,0,0,65,180,0.07591623036649214,0.034031413612565446,0.3612565445026178,0.07068062827225131,0.2801047120418848,0.010471204188481676,0.007853403141361256,0.034031413612565446,0,0,0,0.034031413612565446,0.09424083769633508
ottawa_oeycfc_29_hunt_club_west_00000_2_0_percent,750,150,0.2,160,0.21333333333333335,425,0.5666666666666667,0.013333333333333334,1,1,0.013333333333333334,0.013333333333333334,0,0,0.88,0.4666666666666667,0.4666666666666667,0.03333333333333333,0.12643678160919541,0.03333333333333333,22.1,34000,29900,27900,29900,14.9,32.4,0.7241379310344828,350,175,0.23333333333333334,60,0.3076923076923077,105,0.1926605504587156,0,NA,31,30,10,80,0.2711864406779661,10,10,0,0,750,750,25,105,0.14,65,0.08666666666666667,155,0.6595744680851063,45,0.19148936170212766,25,0.10638297872340426,10,0.0425531914893617,10,0.0425531914893617,65,0.21311475409836064,55,0.18032786885245902,0.8735632183908046,0.10638297872340426,660,30,35,330,45,145,10,40,25,0,0,0,0,95,0.04,0.04666666666666667,0.44,0.06,0.19333333333333333,0.013333333333333334,0.05333333333333334,0.03333333333333333,0,0,0,0,0.12666666666666668
ottawa_oeycfc_30_katimavik_hazeldean_00000_2_4_percent,1770,450,0.2542372881355932,115,0.06497175141242938,1075,0.6073446327683616,0.07627118644067797,1,1,0,0,0,0,0.8022598870056498,0.14689265536723164,0.14689265536723164,0.09348441926345609,0.04672897196261682,0.03389830508474576,10.9,45100,53600,38400,47100,7,10.8,0.8738317757009346,260,355,0.20113314447592068,125,0.24271844660194175,210,0.1875,0,0,32.8,34.4,135,40,0.07142857142857142,0,0,0,0,1770,1770,165,30,0.0169971671388102,10,0.0056657223796034,245,0.8305084745762712,35,0.11864406779661017,15,0.05084745762711865,0,0,0,0,505,0.6158536585365854,75,0.09146341463414634,0.9485981308411215,0.1016949152542373,1420,475,410,75,20,190,40,35,140,10,0,20,10,350,0.268361581920904,0.23163841807909605,0.0423728813559322,0.011299435028248588,0.10734463276836158,0.022598870056497175,0.01977401129943503,0.07909604519774012,0.005649717514124294,0,0.011299435028248588,0.005649717514124294,0.1977401129943503
ottawa_oeycfc_31_lower_town_00000_7_6_percent,705,105,0.14893617021276595,75,0.10638297872340426,515,0.7304964539007093,0,1,1,0,0,0,0,0.8368794326241135,0.18439716312056736,0.18439716312056736,0.04225352112676056,0.05660377358490566,0.2553191489361702,18.6,37800,39600,31800,36600,8.9,17,0.8962264150943396,130,240,0.3380281690140845,90,0.6666666666666666,155,0.2743362831858407,0,NA,30.2,32,0,95,0.59375,0,0,0,0,705,705,30,195,0.2746478873239437,75,0.1056338028169014,95,0.475,40,0.2,55,0.275,0,0,10,0.05,210,0.5060240963855421,35,0.08433734939759036,0.9433962264150944,0,590,85,25,205,0,125,75,15,30,10,0,0,15,115,0.12056737588652482,0.03546099290780142,0.2907801418439716,0,0.1773049645390071,0.10638297872340426,0.02127659574468085,0.0425531914893617,0.014184397163120567,0,0,0.02127659574468085,0.16312056737588654
ottawa_oeycfc_33_nepean_central_00000_2_2_percent,1405,390,0.2775800711743772,235,0.16725978647686832,750,0.5338078291814946,0.028469750889679714,1,1,0,0,0,0,0.9039145907473309,0.5800711743772242,0.5800711743772242,0.08540925266903915,0.24666666666666667,0.03202846975088968,21.7,32700,32800,26700,31600,24.8,33.8,0.5933333333333334,815,435,0.3096085409252669,220,0.4536082474226804,200,0.22598870056497175,0,0,28.2,27.4,40,85,0.13178294573643412,0,0,0,0,1405,1405,120,60,0.042704626334519574,60,0.042704626334519574,180,0.6923076923076923,60,0.23076923076923078,0,0,0,0,20,0.07692307692307693,155,0.37349397590361444,70,0.1686746987951807,0.7533333333333333,0.038461538461538464,1270,115,75,170,60,660,45,30,75,10,0,15,10,135,0.08185053380782918,0.05338078291814947,0.12099644128113879,0.042704626334519574,0.4697508896797153,0.03202846975088968,0.021352313167259787,0.05338078291814947,0.0071174377224199285,0,0.010676156583629894,0.0071174377224199285,0.09608540925266904
ottawa_oeycfc_34_nepean_east_00000_3_2_percent,2450,625,0.25510204081632654,300,0.12244897959183673,1435,0.5857142857142857,0.026530612244897958,1,1,0,0,0,0,0.9204081632653062,0.49183673469387756,0.49183673469387756,0.08571428571428572,0.15862068965517243,0.02857142857142857,12.4,36320,38040,27680,33000,18.5,27.3,0.6689655172413793,1205,685,0.2795918367346939,295,0.4097222222222222,365,0.21987951807228914,0,0,28.4,29.4,65,130,0.1452513966480447,0,0,0,0,2450,2450,210,210,0.08571428571428572,70,0.02857142857142857,455,0.65,210,0.3,20,0.02857142857142857,10,0.014285714285714285,10,0.014285714285714285,335,0.32057416267942584,145,0.13875598086124402,0.8413793103448276,0.1357142857142857,2255,365,130,660,80,805,95,25,40,0,0,15,35,200,0.1489795918367347,0.053061224489795916,0.2693877551020408,0.0326530612244898,0.32857142857142857,0.03877551020408163,0.01020408163265306,0.0163265306122449,0,0,0.006122448979591836,0.014285714285714285,0.08163265306122448
ottawa_oeycfc_2_bayshore_crystal_bay_00000_3_6_percent,1425,340,0.23859649122807017,190,0.13333333333333333,870,0.6105263157894737,0.02456140350877193,1,1,0,0,0,0,0.9436619718309859,0.3298245614035088,0.33098591549295775,0.0528169014084507,0.12716763005780346,0.031578947368421054,15.3,39400,44900,30700,38400,14.2,18.1,0.7687861271676301,470,255,0.1795774647887324,110,0.26506024096385544,145,0.14871794871794872,0,0,27.7,29,35,165,0.34375,0,0,0,0,1420,1420,75,65,0.045774647887323945,40,0.028169014084507043,265,0.7162162162162162,95,0.25675675675675674,10,0.02702702702702703,0,0,0,0,295,0.44360902255639095,55,0.08270676691729323,0.8786127167630058,0.08108108108108109,1340,605,15,235,90,280,0,0,65,0,0,0,50,80,0.426056338028169,0.01056338028169014,0.16549295774647887,0.06338028169014084,0.19718309859154928,0,0,0.045774647887323945,0,0,0,0.035211267605633804,0.056338028169014086
ottawa_oeycfc_26_half_moon_bay_stonebridge_00000_1_5_percent,1895,375,0.19788918205804748,145,0.07651715039577836,1190,0.6279683377308707,0.09762532981530343,1,1,0,0,0,0,0.9182058047493403,0.12401055408970976,0.12401055408970976,0.10554089709762533,0.05439330543933055,0.03430079155672823,14.1,45920,58400,39400,57500,5.4,10.8,0.891213389121339,235,220,0.11609498680738786,70,0.1590909090909091,140,0.11023622047244094,0,0,34.5,33.6,185,55,0.1111111111111111,0,0,0,0,1895,1895,200,30,0.0158311345646438,15,0.0079155672823219,335,0.8375,50,0.125,0,0,0,0,10,0.025,470,0.5310734463276836,55,0.062146892655367235,0.9414225941422594,0.1125,1740,555,430,290,0,270,85,40,40,0,0,20,10,150,0.2928759894459103,0.22691292875989447,0.15303430079155672,0,0.1424802110817942,0.044854881266490766,0.021108179419525065,0.021108179419525065,0,0,0.010554089709762533,0.005277044854881266,0.079155672823219
ottawa_oeycfc_37_orleans_south_00000_1_4_percent,1150,240,0.20869565217391303,155,0.13478260869565217,730,0.6347826086956522,0.030434782608695653,1,1,0,0,0,0,0.8571428571428571,0.28695652173913044,0.2857142857142857,0.025974025974025976,0.07586206896551724,0.017391304347826087,16.4,39600,42900,31800,37400,10.9,17.1,0.7793103448275862,330,125,0.10822510822510822,45,0.16071428571428573,80,0.09467455621301775,0,0,30.6,31.2,35,75,0.18292682926829268,0,0,0,0,1155,1155,30,325,0.2813852813852814,100,0.08658008658008658,305,0.7721518987341772,65,0.16455696202531644,0,0,15,0.0379746835443038,10,0.02531645569620253,180,0.3076923076923077,55,0.09401709401709402,0.9172413793103448,0.10126582278481013,990,105,45,365,75,175,35,50,80,15,0,0,30,165,0.09090909090909091,0.03896103896103896,0.31601731601731603,0.06493506493506493,0.15151515151515152,0.030303030303030304,0.04329004329004329,0.06926406926406926,0.012987012987012988,0,0,0.025974025974025976,0.14285714285714285
ottawa_oeycfc_32_metcalfe_osgoode_greely_00000_1_4_percent,205,20,0.0975609756097561,50,0.24390243902439024,115,0.5609756097560976,0.04878048780487805,1,1,0,0,0,0,0.6097560975609756,0.17073170731707318,0.17073170731707318,0.04878048780487805,0.08,0,18.2,45600,59000,51000,76000,3.3,16,0.8,35,0,0,0,0,0,0,0,NA,34,31,10,10,0.14285714285714285,0,0,0,0,205,205,10,0,0,0,0,60,1,0,0,0,0,0,0,0,0,30,0.3333333333333333,15,0.16666666666666666,0.96,0,125,30,25,10,15,20,0,10,0,0,0,0,0,80,0.14634146341463414,0.12195121951219512,0.04878048780487805,0.07317073170731707,0.0975609756097561,0,0.04878048780487805,0,0,0,0,0,0.3902439024390244
ottawa_oeycfc_39_ottawa_north_east_00000_3_7_percent,1155,240,0.2077922077922078,125,0.10822510822510822,750,0.6493506493506493,0.03896103896103896,1,1,0,0,0,0,0.8782608695652174,0.42424242424242425,0.4260869565217391,0.05652173913043478,0.16216216216216217,0.06493506493506493,12.9,31150,28350,23360,28500,19.6,31.5,0.7635135135135135,490,370,0.3217391304347826,105,0.35,255,0.3167701863354037,0,0,31.9,32.8,45,90,0.23376623376623376,0,0,0,0,1150,1150,65,315,0.27391304347826084,160,0.1391304347826087,250,0.6410256410256411,110,0.28205128205128205,20,0.05128205128205128,0,0,10,0.02564102564102564,115,0.22772277227722773,75,0.1485148514851485,0.8378378378378378,0.11538461538461539,1010,55,35,410,115,260,75,10,30,10,0,10,0,140,0.04782608695652174,0.030434782608695653,0.3565217391304348,0.1,0.22608695652173913,0.06521739130434782,0.008695652173913044,0.02608695652173913,0.008695652173913044,0,0.008695652173913044,0,0.12173913043478261
ottawa_oeycfc_40_ottawa_south_00000_3_2_percent,90,0,0,0,0,65,0.7222222222222222,0,1,1,0,0,0,0,0.3888888888888889,0.2777777777777778,0.2777777777777778,0,0,0.16666666666666666,0,74000,128000,70000,100000,4,5.6,0.9333333333333333,25,0,0,0,NA,0,0,0,NA,37.2,35.6,0,0,NA,0,0,0,0,90,90,0,0,0,0,0,20,0.8,0,0,10,0.4,0,0,0,0,35,0.5384615384615384,0,0,1,0,35,0,0,0,0,15,0,0,0,0,0,0,0,50,0,0,0,0,0.16666666666666666,0,0,0,0,0,0,0,0.5555555555555556
ottawa_oeycfc_41_ottawa_west_00000_3_4_percent,525,55,0.10476190476190476,70,0.13333333333333333,390,0.7428571428571429,0.01904761904761905,1,1,0,0,0,0,0.6857142857142857,0.21904761904761905,0.21904761904761905,0.01904761904761905,0.07692307692307693,0.09523809523809523,13.2,156000,265000,156000,242000,1.5,2.4,0.8974358974358975,115,95,0.18095238095238095,25,0.3333333333333333,65,0.14942528735632185,0,NA,32.9,33.6,10,30,0.25,0,0,0,0,525,525,10,45,0.08571428571428572,10,0.01904761904761905,70,0.5185185185185185,40,0.2962962962962963,20,0.14814814814814814,0,0,0,0,185,0.5606060606060606,25,0.07575757575757576,0.9230769230769231,0.07407407407407407,360,80,0,95,10,105,35,0,20,0,0,10,0,170,0.1523809523809524,0,0.18095238095238095,0.01904761904761905,0.2,0.06666666666666667,0,0.0380952380952381,0,0,0.01904761904761905,0,0.3238095238095238
ottawa_oeycfc_42_overbrook_00000_5_8_percent,625,115,0.184,80,0.128,405,0.648,0.016,1,1,0,0,0,0,0.8548387096774194,0.408,0.4112903225806452,0.04032258064516129,0.10714285714285714,0.104,18.8,30300,24800,23000,23000,26.2,36.4,0.7380952380952381,255,185,0.29838709677419356,55,0.39285714285714285,130,0.2765957446808511,0,NA,31.6,33.6,10,60,0.3157894736842105,0,0,0,0,620,620,25,180,0.2903225806451613,100,0.16129032258064516,105,0.5121951219512195,85,0.4146341463414634,0,0,0,0,0,0,65,0.23636363636363636,15,0.05454545454545454,0.8809523809523809,0.21951219512195122,530,15,0,335,35,50,0,0,50,0,0,20,15,90,0.024193548387096774,0,0.5403225806451613,0.056451612903225805,0.08064516129032258,0,0,0.08064516129032258,0,0,0.03225806451612903,0.024193548387096774,0.14516129032258066
ottawa_oeycfc_43_pinecrest_queensway_00000_3_8_percent,2025,355,0.17530864197530865,260,0.12839506172839507,1335,0.6592592592592592,0.0345679012345679,1,1,0,0,0,0,0.8242574257425742,0.2962962962962963,0.297029702970297,0.0691358024691358,0.09737827715355805,0.08148148148148149,17.2,36280,36500,27760,32200,17.1,24.6,0.8052434456928839,600,375,0.18518518518518517,90,0.20689655172413793,250,0.16501650165016502,35,0.5,31.3,31.4,70,170,0.2833333333333333,0,0,0,0,2020,2020,140,265,0.1308641975308642,115,0.056790123456790124,430,0.6231884057971014,190,0.2753623188405797,60,0.08695652173913043,0,0,10,0.014492753623188406,315,0.3118811881188119,120,0.1188118811881188,0.9026217228464419,0.07971014492753623,1665,360,40,445,190,365,55,70,40,10,0,40,60,360,0.1782178217821782,0.019801980198019802,0.2202970297029703,0.09405940594059406,0.1806930693069307,0.027227722772277228,0.034653465346534656,0.019801980198019802,0.0049504950495049506,0,0.019801980198019802,0.0297029702970297,0.1782178217821782
ottawa_oeycfc_46_rideau_00000_1_7_percent,75,15,0.2,10,0.13333333333333333,20,0.26666666666666666,0,1,1,0,0,0,0,0.2,0,0,0,0.2222222222222222,0,0,50000,64000,42000,64000,9,10,0.6666666666666666,0,0,0,0,NA,0,0,0,NA,35,37.2,0,0,0,0,0,0,0,75,75,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,10,0.2857142857142857,0,0,0.7777777777777778,0,15,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0.8
ottawa_oeycfc_50_vanier_00000_6_8_percent,1200,270,0.225,140,0.11666666666666667,770,0.6416666666666667,0.020833333333333332,1,1,0,0,0,0,0.8381742738589212,0.3958333333333333,0.3941908713692946,0.0375,0.14935064935064934,0.11666666666666667,16.5,32500,29600,25320,28400,17.7,28.2,0.7922077922077922,475,310,0.25833333333333336,110,0.3548387096774194,195,0.22285714285714286,0,0,29.2,32,25,100,0.2898550724637681,0,0,0,0,1205,1205,45,400,0.3333333333333333,240,0.2,195,0.52,110,0.29333333333333333,45,0.12,0,0,20,0.05333333333333334,200,0.34782608695652173,75,0.13043478260869565,0.8571428571428571,0.13333333333333333,1010,100,25,600,20,155,45,25,20,0,0,0,10,195,0.08298755186721991,0.02074688796680498,0.4979253112033195,0.016597510373443983,0.12863070539419086,0.03734439834024896,0.02074688796680498,0.016597510373443983,0,0,0,0.008298755186721992,0.16182572614107885
ottawa_oeycfc_51_westboro_00000_2_6_percent,195,30,0.15384615384615385,10,0.05128205128205128,135,0.6923076923076923,0.07692307692307693,1,1,0,0,0,0,0.5526315789473685,0.07692307692307693,0.07894736842105263,0.07692307692307693,0.10714285714285714,0.05128205128205128,9.1,28800,29600,22400,29600,10.8,22,0.8214285714285714,15,45,0.23076923076923078,0,0,30,0.20689655172413793,0,NA,37,37.6,15,0,0,0,0,0,0,190,190,15,30,0.15384615384615385,0,0,25,0.625,10,0.25,0,0,0,0,0,0,60,0.5714285714285714,10,0.09523809523809523,0.9285714285714286,0,105,10,0,20,30,15,0,0,0,10,0,10,0,85,0.05263157894736842,0,0.10526315789473684,0.15789473684210525,0.07894736842105263,0,0,0,0.05263157894736842,0,0.05263157894736842,0,0.4473684210526316
ottawa_oeycfc_9_cardinal_creek_fallingbrook_00000_1_7_percent,720,180,0.25,75,0.10416666666666667,455,0.6319444444444444,0.034722222222222224,1,1,0,0,0,0,0.8402777777777778,0.2569444444444444,0.2569444444444444,0.0625,0.1,0.020833333333333332,9.4,37800,39800,31500,35000,14.4,20.8,0.8333333333333334,185,85,0.11805555555555555,35,0.17073170731707318,50,0.10101010101010101,0,0,30.7,31.2,25,25,0.10204081632653061,0,0,0,0,720,720,45,230,0.3194444444444444,45,0.0625,185,0.8043478260869565,35,0.15217391304347827,0,0,0,0,10,0.043478260869565216,150,0.39473684210526316,45,0.11842105263157894,0.9,0.08695652173913043,605,100,15,255,30,120,35,10,25,0,0,15,10,120,0.1388888888888889,0.020833333333333332,0.3541666666666667,0.041666666666666664,0.16666666666666666,0.04861111111111111,0.013888888888888888,0.034722222222222224,0,0,0.020833333333333332,0.013888888888888888,0.16666666666666666
ottawa_oeycfc_12_carlsbad_springs_findlay_creek_00000_1_8_percent,1400,265,0.18928571428571428,155,0.11071428571428571,865,0.6178571428571429,0.07857142857142857,1,1,0,0,0,0,0.8888888888888888,0.22142857142857142,0.2222222222222222,0.0967741935483871,0.05202312138728324,0.02857142857142857,13.9,37100,42000,30800,38500,9.1,17,0.8670520231213873,310,275,0.1971326164874552,105,0.3181818181818182,145,0.1518324607329843,25,0.22727272727272727,32.5,32,110,70,0.16470588235294117,0,0,0,0,1395,1395,135,35,0.025089605734767026,10,0.007168458781362007,250,0.8620689655172413,20,0.06896551724137931,0,0,0,0,15,0.05172413793103448,350,0.5384615384615384,55,0.08461538461538462,0.9479768786127167,0.08620689655172414,1240,270,250,200,20,405,10,25,40,15,0,0,10,155,0.1935483870967742,0.17921146953405018,0.14336917562724014,0.014336917562724014,0.2903225806451613,0.007168458781362007,0.017921146953405017,0.02867383512544803,0.010752688172043012,0,0,0.007168458781362007,0.1111111111111111
