name,total_population,number_of_children_age_0_14,percent_of_pop_that_are_children_age_0_14,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24,number_of_adults_age_25_64,percent_of_pop_that_are_adults_age_25_64,percent_of_pop_that_are_seniors_65,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,percent_of_pop_that_are_immigrants,percent_of_pop_that_are_indigenous,percent_of_pop_that_are_fn,percent_of_pop_that_are_metis,percent_of_pop_that_are_inuit,percent_of_pop_that_are_racialized,percent_of_pop_that_are_refugees,percent_of_immigrants_that_are_refugees,percent_of_pop_with_knowledge_of_neither_english_nor_french,percent_of_pop_age_25_64_with_no_high_school_diploma_or_equivalent,percent_of_pop_living_alone,unemployment_rate,average_after_tax_income_in_2020_among_recipients,average_market_income_in_2020_among_recipients,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,percent_of_income_from_government_transfers_2020,percent_of_pop_age_25_64_with_postsecondary_degree_diploma_certificate,number_of_refugees,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_0_17_in_low_income_based_on_lim_at,percent_of_people_0_17_in_low_income_based_on_lim_at,number_of_people_18_64_in_low_income_based_on_lim_at,percent_of_people_18_64_in_low_income_based_on_lim_at,number_of_people_65_in_low_income_based_on_lim_at,percent_of_people_65_in_low_income_based_on_lim_at,average_age_of_the_population,median_age_of_the_population,number_of_seniors_65,number_of_children_living_in_one_parent_families,percent_of_children_living_in_one_parent_families,number_of_people_who_are_indigenous,number_of_people_who_are_fn,number_of_people_who_are_metis,number_of_people_who_are_inuit,number_of_immigrants,number_of_recent_immigrants_arr_2016_2021,number_of_people_with_knowledge_of_neither_english_nor_french,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_with_knowledge_of_only_french_as_an_official_language,number_of_workers_age_15_who_commute_by_car_truck_or_van,percent_of_workers_age_15_who_commute_by_car_truck_or_van,number_of_workers_age_15_who_commute_by_public_transit,percent_of_workers_age_15_who_commute_by_public_transit,number_of_workers_age_15_who_commute_by_walking,percent_of_workers_age_15_who_commute_by_walking,number_of_workers_age_15_who_commute_by_bicycle,percent_of_workers_age_15_who_commute_by_bicycle,number_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_by_other_means,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_people_age_25_64_with_a_high_school_diploma,percent_of_workers_who_commute_for_60_minutes_and_over,number_of_people_who_are_racialized,number_self_identified_as_south_asian,number_self_identified_as_chinese,number_self_identified_as_black,number_self_identified_as_filipino,number_self_identified_as_arab,number_self_identified_as_latin_american,number_self_identified_as_southeast_asian,number_self_identified_as_west_asian,number_self_identified_as_korean,number_self_identified_as_japanese,number_self_identified_with_other_visible_minority,number_self_identified_with_multiple_visible_minorities,number_of_people_who_are_non_racialized,percent_self_identified_as_south_asian,percent_self_identified_as_chinese,percent_self_identified_as_black,percent_self_identified_as_filipino,percent_self_identified_as_arab,percent_self_identified_as_latin_american,percent_self_identified_as_southeast_asian,percent_self_identified_as_west_asian,percent_self_identified_as_korean,percent_self_identified_as_japanese,percent_self_identified_with_other_visible_minority,percent_self_identified_with_multiple_visible_minorities,percent_of_people_who_are_non_racialized
ottawa_ons2022_dunrobin_3038_00000_2_2_percent,125,0,0,0,0,65,0.52,0.28,0,0.28,0,0,0,0,0,0,NA,0,0,0.36,0,13200,6000,18800,19500,34,70,0.5333333333333333,0,120,1,0,NA,80,1,35,1,58.4,63.6,35,0,NA,0,0,0,0,35,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,30,0.75,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0.8
ottawa_ons2022_east_hawkesbury_3605_00000_2_2_percent,445,50,0.11235955056179775,0,0,180,0.4044943820224719,0.43820224719101125,0,0.07865168539325842,0.056179775280898875,0,0,0,0,0,NA,0,0.175,0.34831460674157305,0,17100,5280,16700,8100,72,83,0.325,0,440,1,50,1,200,1,190,1,55.5,61.6,195,30,0.46153846153846156,25,0,0,0,35,0,0,235,0.5280898876404494,110,0.24719101123595505,50,0.8333333333333334,0,0,0,0,0,0,0,0,50,0.45454545454545453,20,0.18181818181818182,0.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0,0,0,0,0,0,0,0,0,0,0,0,0.9775280898876404
ottawa_ons2022_edwards_carlsbad_springs_3039_00000_5_6_percent,145,0,0,0,0,45,0.3103448275862069,0.27586206896551724,0,0,0,0,0,0,0,0,NA,0,0,0.3793103448275862,23.1,14400,6400,30400,28400,36,72,0.47058823529411764,0,145,1,0,NA,100,1,35,1,52.4,56.4,40,0,NA,0,0,0,0,0,0,0,0,0,0,0,20,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0.8823529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0.896551724137931
ottawa_ons2022_elmvale_canterbury_3040_00000_2_0_percent,680,125,0.18382352941176472,40,0.058823529411764705,340,0.5,0.23529411764705882,0.09558823529411764,0.38235294117647056,0.03676470588235294,0.03676470588235294,0,0,0.40441176470588236,0.09558823529411764,0.35135135135135137,0.04411764705882353,0.21739130434782608,0.3161764705882353,42.4,18400,7650,19100,15500,52.4,76.5,0.4927536231884058,65,680,1,135,1,385,1,160,1,44.4,46.4,160,85,0.4857142857142857,25,25,0,0,260,65,30,60,0.08823529411764706,30,0.04411764705882353,50,0.6666666666666666,15,0.2,0,0,0,0,0,0,20,0.2,30,0.3,0.7681159420289855,0,275,0,0,75,0,115,0,0,0,0,0,0,0,405,0,0,0.11029411764705882,0,0.16911764705882354,0,0,0,0,0,0,0,0.5955882352941176
ottawa_ons2022_emerald_woods_sawmill_creek_3041_00000_3_6_percent,1190,410,0.3445378151260504,160,0.13445378151260504,485,0.40756302521008403,0.12605042016806722,0.2605042016806723,0.5210084033613446,0,0,0,0,0.6974789915966386,0.31932773109243695,0.6440677966101694,0.09243697478991597,0.3263157894736842,0.13025210084033614,33.3,19920,9700,17600,12700,68,77,0.4421052631578947,380,1185,1,475,1,570,1,145,1,31.4,27.8,150,190,0.36538461538461536,0,0,0,0,620,310,110,0,0,0,0,95,0.6333333333333333,0,0,20,0.13333333333333333,0,0,0,0,20,0.11764705882352941,45,0.2647058823529412,0.6736842105263158,0,830,0,30,170,0,560,0,0,0,0,0,0,0,355,0,0.025210084033613446,0.14285714285714285,0,0.47058823529411764,0,0,0,0,0,0,0,0.29831932773109243
ottawa_ons2022_experimental_farm_3042_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_fallingbrook_3043_00000_1_4_percent,545,130,0.23853211009174313,25,0.045871559633027525,210,0.3853211009174312,0.29357798165137616,0,0.3577981651376147,0,0,0,0,0.47706422018348627,0,0,0.045871559633027525,0.17777777777777778,0.23853211009174313,20,14750,7650,16500,13100,53.6,74,0.5555555555555556,0,550,1,135,1,250,1,160,1,45.5,53.6,160,95,0.5757575757575758,0,0,0,0,195,0,25,75,0.13761467889908258,25,0.045871559633027525,65,0.7222222222222222,15,0.16666666666666666,0,0,0,0,0,0,40,0.32,30,0.24,0.8,0.2222222222222222,260,45,25,85,0,65,0,0,0,0,0,0,0,285,0.08256880733944955,0.045871559633027525,0.1559633027522936,0,0.11926605504587157,0,0,0,0,0,0,0,0.5229357798165137
ottawa_ons2022_findlay_creek_3044_00000_1_5_percent,870,240,0.27586206896551724,180,0.20689655172413793,360,0.41379310344827586,0.10344827586206896,0.20114942528735633,0.5632183908045977,0,0,0,0,0.6839080459770115,0.14367816091954022,0.26595744680851063,0.08045977011494253,0.1527777777777778,0.07471264367816093,27.8,16600,11680,18500,18800,40.4,61.6,0.625,125,870,1,300,1,480,1,90,1,32.8,28.2,90,150,0.3614457831325301,0,0,0,0,490,175,70,0,0,0,0,120,0.8888888888888888,0,0,0,0,0,0,0,0,60,0.3076923076923077,45,0.23076923076923078,0.8472222222222222,0,595,0,40,70,0,390,0,0,0,0,0,0,15,275,0,0.04597701149425287,0.08045977011494253,0,0.4482758620689655,0,0,0,0,0,0,0.017241379310344827,0.3160919540229885
ottawa_ons2022_fisher_heights_3045_00000_2_1_percent,460,155,0.33695652173913043,60,0.13043478260869565,165,0.358695652173913,0.11956521739130435,0.15217391304347827,0.358695652173913,0,0,0,0,0.6630434782608695,0.14130434782608695,0.4482758620689655,0.05434782608695652,0.15,0.15217391304347827,18.5,20000,9700,18400,12300,51,64,0.675,65,465,1,165,1,250,1,50,1,31.2,29.6,55,85,0.4358974358974359,0,0,0,0,165,70,25,0,0,0,0,60,0.8,0,0,0,0,0,0,0,0,40,0.36363636363636365,35,0.3181818181818182,0.8,0,305,0,25,105,0,70,0,0,0,0,0,0,0,160,0,0.05434782608695652,0.22826086956521738,0,0.15217391304347827,0,0,0,0,0,0,0,0.34782608695652173
ottawa_ons2022_fitzroy_3046_00000_4_2_percent,205,0,0,0,0,40,0.1951219512195122,0.43902439024390244,0,0.1951219512195122,0,0,0,0,0,0,NA,0,0,0.36585365853658536,0,17200,7900,17800,13800,50,68,0.6470588235294118,0,210,1,0,NA,105,1,90,1,56.2,59.6,90,25,0.7142857142857143,0,0,0,0,40,0,0,0,0,0,0,30,0.6,0,0,0,0,0,0,0,0,20,0.2857142857142857,0,0,0.8823529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,1
ottawa_ons2022_glebe_dows_lake_3047_00000_4_1_percent,1005,60,0.05970149253731343,260,0.25870646766169153,450,0.44776119402985076,0.21890547263681592,0.04975124378109453,0.23880597014925373,0.03980099502487562,0.01990049751243781,0,0,0.2885572139303483,0.029850746268656716,0.14634146341463414,0.04950495049504951,0.06521739130434782,0.417910447761194,27.2,-1444,43200,18080,47300,14.1,21.5,0.75,30,1010,1,65,1,715,1,225,1,43.3,39.2,220,55,0.4583333333333333,40,20,0,0,240,50,50,65,0.06435643564356436,0,0,85,0.40476190476190477,45,0.21428571428571427,55,0.2619047619047619,15,0.07142857142857142,0,0,160,0.4266666666666667,30,0.08,0.9347826086956522,0,290,25,80,25,0,55,0,0,25,0,0,15,20,720,0.024875621890547265,0.07960199004975124,0.024875621890547265,0,0.05472636815920398,0,0,0.024875621890547265,0,0,0.014925373134328358,0.01990049751243781,0.7164179104477612
ottawa_ons2022_glen_cairn_3048_00000_2_3_percent,715,180,0.2517482517482518,100,0.13986013986013987,310,0.43356643356643354,0.16083916083916083,0.13986013986013987,0.34965034965034963,0,0,0,0,0.4125874125874126,0.06993006993006994,0.21739130434782608,0.06293706293706294,0.109375,0.17482517482517482,16.3,16300,11080,21800,21200,37.6,58.4,0.671875,50,720,1,230,1,380,1,110,1,38.8,40.4,115,125,0.45454545454545453,0,0,0,0,250,100,45,0,0,0,0,100,0.8,25,0.2,0,0,0,0,0,0,50,0.2702702702702703,45,0.24324324324324326,0.90625,0,295,70,30,0,0,30,0,0,40,0,0,0,0,420,0.0979020979020979,0.04195804195804196,0,0,0.04195804195804196,0,0,0.055944055944055944,0,0,0,0,0.5874125874125874
ottawa_ons2022_greater_madawaska_3706_00010_11_0_percent,345,40,0.11594202898550725,0,0,110,0.3188405797101449,0.37681159420289856,0,0.07352941176470588,0,0,0,0,0,0,NA,0,0.21875,0.391304347826087,0,17200,8400,18800,15800,51,70,0.4375,0,345,1,45,1,165,1,130,1,54.8,60.8,130,0,0,0,0,0,0,25,0,0,0,0,0,0,60,0.8571428571428571,0,0,0,0,0,0,0,0,30,0.3,40,0.4,0.78125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,1
ottawa_ons2022_greely_3049_00000_0_9_percent,360,65,0.18055555555555555,60,0.16666666666666666,155,0.4305555555555556,0.125,0,0.16666666666666666,0,0,0,0,0.2638888888888889,0,0,0,0.23684210526315788,0.3055555555555556,16,5400,19200,22600,24000,29.2,43,0.631578947368421,0,355,1,90,1,220,1,45,1,42,46.4,45,60,0.5,0,0,0,0,60,0,0,0,0,0,0,45,1,0,0,0,0,0,0,0,0,55,0.5,0,0,0.7631578947368421,0,95,0,0,0,0,30,0,0,0,0,0,0,0,260,0,0,0,0,0.08333333333333333,0,0,0,0,0,0,0,0.7222222222222222
ottawa_ons2022_greenbelt_east_3050_00000_6_9_percent,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,18000,10000,22000,19000,16,50,0,0,55,1,0,NA,40,1,0,NA,44,54,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0.7272727272727273
ottawa_ons2022_greenbelt_west_3051_00919_12_5_percent,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_greenboro_east_3052_00000_2_0_percent,645,195,0.3023255813953488,90,0.13953488372093023,275,0.4263565891472868,0.13178294573643412,0.21705426356589147,0.5426356589147286,0,0,0,0,0.7286821705426356,0.16279069767441862,0.328125,0.08527131782945736,0.2222222222222222,0.17054263565891473,28.6,13600,9400,17700,12900,56.4,68.5,0.6111111111111112,105,645,1,220,1,340,1,80,1,34.3,31,85,120,0.47058823529411764,0,0,0,0,350,140,55,0,0,0,0,105,0.875,0,0,0,0,0,0,0,0,35,0.22580645161290322,30,0.1935483870967742,0.7962962962962963,0,470,60,0,115,0,165,0,0,50,0,0,0,0,175,0.09302325581395349,0,0.17829457364341086,0,0.2558139534883721,0,0,0.07751937984496124,0,0,0,0,0.2713178294573643
ottawa_ons2022_greenboro_west_3053_00000_2_2_percent,565,135,0.23893805309734514,95,0.168141592920354,250,0.4424778761061947,0.1504424778761062,0,0.3185840707964602,0.04424778761061947,0,0,0,0.5132743362831859,0.13274336283185842,0.5,0,0.34,0.10619469026548672,38.1,17900,6400,16600,11600,69,84,0.42,75,560,1,170,1,305,1,90,1,37.6,37.6,85,215,0.8958333333333334,25,0,0,0,180,0,0,25,0.04424778761061947,0,0,45,1,0,0,0,0,0,0,0,0,25,0.35714285714285715,20,0.2857142857142857,0.66,0,290,0,0,100,0,150,0,0,0,0,0,0,0,275,0,0,0.17699115044247787,0,0.26548672566371684,0,0,0,0,0,0,0,0.48672566371681414
ottawa_ons2022_hawkesbury_3606_00000_4_1_percent,2025,255,0.1259259259259259,165,0.08148148148148149,930,0.45925925925925926,0.32839506172839505,0,0.06666666666666667,0.05185185185185185,0.0345679012345679,0,0,0.022222222222222223,0,0,0,0.3670212765957447,0.4419753086419753,22.1,18800,5740,18640,9900,78.4,89,0.2712765957446808,0,2030,1,315,1,1050,1,665,1,50.8,57.2,665,250,0.6493506493506493,105,70,0,0,135,0,0,1495,0.7382716049382716,615,0.3037037037037037,190,0.8085106382978723,0,0,30,0.1276595744680851,0,0,0,0,25,0.09433962264150944,50,0.18867924528301888,0.6276595744680851,0.10638297872340426,45,0,0,15,0,0,0,0,0,0,0,0,0,1980,0,0,0.007407407407407408,0,0,0,0,0,0,0,0,0,0.9777777777777777
ottawa_ons2022_hawthorn_meadows_sheffield_glen_3054_00000_7_3_percent,1185,260,0.21940928270042195,155,0.1308016877637131,620,0.5232067510548524,0.1350210970464135,0.08438818565400844,0.4092827004219409,0.08438818565400844,0.046413502109704644,0.029535864978902954,0,0.620253164556962,0.1308016877637131,0.34831460674157305,0.0759493670886076,0.23140495867768596,0.38396624472573837,31.1,17440,9200,17960,15600,61,78.4,0.4628099173553719,155,1185,1,315,1,710,1,165,1,37.1,36.8,160,230,0.5822784810126582,100,55,35,0,485,100,90,125,0.10548523206751055,55,0.046413502109704644,95,0.6551724137931034,25,0.1724137931034483,25,0.1724137931034483,0,0,0,0,50,0.23255813953488372,45,0.20930232558139536,0.7768595041322314,0,735,30,0,345,0,265,0,0,0,0,0,0,0,450,0.02531645569620253,0,0.2911392405063291,0,0.22362869198312235,0,0,0,0,0,0,0,0.379746835443038
ottawa_ons2022_head_clara_and_maria_3707_00009_4_1_percent,50,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,NA,0,0,0.4,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,54,56.4,20,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0.8
ottawa_ons2022_hintonburg_mechanicsville_3055_00000_3_8_percent,1435,170,0.11846689895470383,105,0.07317073170731707,760,0.5296167247386759,0.27177700348432055,0.041811846689895474,0.3310104529616725,0.03484320557491289,0.024390243902439025,0,0,0.34843205574912894,0.0975609756097561,0.345679012345679,0.06968641114982578,0.17218543046357615,0.6027874564459931,30.4,18160,9600,18960,16200,56.4,76.4,0.5960264900662252,140,1435,1,180,1,860,1,390,1,46.6,45.2,390,145,0.6904761904761905,50,35,0,0,475,60,100,125,0.08710801393728224,40,0.027874564459930314,75,0.4166666666666667,60,0.3333333333333333,25,0.1388888888888889,0,0,0,0,175,0.49295774647887325,50,0.14084507042253522,0.8278145695364238,0,500,55,55,185,0,55,35,35,15,0,0,0,0,935,0.03832752613240418,0.03832752613240418,0.1289198606271777,0,0.03832752613240418,0.024390243902439025,0.024390243902439025,0.010452961672473868,0,0,0,0,0.6515679442508711
ottawa_ons2022_horton_3708_00000_5_3_percent,275,45,0.16363636363636364,0,0,90,0.32727272727272727,0.32727272727272727,0,0,0.16363636363636364,0,0.10909090909090909,0,0,0,NA,0,0.14814814814814814,0.2727272727272727,0,17400,7200,19800,13600,60,74,0.5185185185185185,0,275,1,50,1,135,1,85,1,50.2,57.6,90,50,0.7692307692307693,45,0,30,0,0,0,0,0,0,0,0,35,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0.8518518518518519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,1
ottawa_ons2022_hunt_club_park_3056_00000_3_4_percent,850,240,0.2823529411764706,110,0.12941176470588237,370,0.43529411764705883,0.15294117647058825,0.03529411764705882,0.4,0,0,0,0,0.6647058823529411,0.1411764705882353,0.3870967741935484,0,0.2191780821917808,0.12352941176470589,32.6,10520,10600,19100,19800,55.2,77,0.4246575342465753,120,850,1,295,1,425,1,130,1,35.4,33.2,130,270,0.7105263157894737,0,0,0,0,340,30,0,50,0.058823529411764705,55,0.06470588235294118,110,0.9166666666666666,0,0,0,0,0,0,0,0,20,0.14285714285714285,40,0.2857142857142857,0.7808219178082192,0,565,0,0,290,0,185,0,0,0,0,0,0,0,285,0,0,0.3411764705882353,0,0.21764705882352942,0,0,0,0,0,0,0,0.3352941176470588
ottawa_ons2022_industrial_east_3057_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_iris_3058_00000_2_9_percent,595,150,0.25210084033613445,95,0.15966386554621848,300,0.5042016806722689,0.08403361344537816,0.17647058823529413,0.2857142857142857,0.06722689075630252,0.058823529411764705,0,0,0.48739495798319327,0.10084033613445378,0.3870967741935484,0.025210084033613446,0.13114754098360656,0.25210084033613445,30.4,16800,9900,16000,13900,52,64,0.639344262295082,60,595,1,165,1,380,1,50,1,33.8,34,50,100,0.5263157894736842,40,35,0,0,170,105,15,70,0.11764705882352941,20,0.03361344537815126,85,0.68,0,0,25,0.2,0,0,0,0,40,0.24242424242424243,30,0.18181818181818182,0.8524590163934426,0,290,0,40,100,0,90,0,0,0,0,0,0,0,305,0,0.06722689075630252,0.16806722689075632,0,0.15126050420168066,0,0,0,0,0,0,0,0.5126050420168067
ottawa_ons2022_island_park_wellington_village_3059_00000_1_9_percent,145,0,0,0,0,45,0.3103448275862069,0.1724137931034483,0,0.10344827586206896,0,0,0,0,0,0,NA,0,0,0.4827586206896552,0,5900,23200,38500,48000,14.8,32,0.7647058823529411,0,145,1,0,NA,95,1,30,1,42,42.8,25,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.6666666666666666,0,0,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0.8620689655172413
ottawa_ons2022_kanata_lakes_3060_00000_2_3_percent,1305,320,0.24521072796934865,160,0.12260536398467432,605,0.46360153256704983,0.16475095785440613,0.18773946360153257,0.5172413793103449,0,0,0,0,0.6704980842911877,0.0421455938697318,0.08396946564885496,0.10727969348659004,0.040983606557377046,0.16091954022988506,14.5,11580,13450,17400,18100,31.7,47,0.8442622950819673,55,1305,1,380,1,705,1,220,1,38.7,38,215,205,0.44086021505376344,0,0,0,0,675,245,140,0,0,0,0,140,0.8,0,0,0,0,0,0,0,0,170,0.4788732394366197,45,0.1267605633802817,0.9590163934426229,0,875,105,340,100,0,105,0,0,65,0,0,0,50,430,0.08045977011494253,0.26053639846743293,0.07662835249042145,0,0.08045977011494253,0,0,0.04980842911877394,0,0,0,0.038314176245210725,0.32950191570881227
ottawa_ons2022_katimavik_hazeldean_3061_00000_1_7_percent,530,135,0.25471698113207547,25,0.04716981132075472,250,0.4716981132075472,0.22641509433962265,0.18867924528301888,0.46226415094339623,0,0,0,0,0.4716981132075472,0.14150943396226415,0.35714285714285715,0.12264150943396226,0.11764705882352941,0.2641509433962264,14.3,18300,9900,20600,19400,40,65,0.7254901960784313,75,535,1,155,1,260,1,120,1,41.7,42.4,120,70,0.42424242424242425,0,0,0,0,245,100,65,0,0,0,0,85,0.85,0,0,0,0,0,0,0,0,20,0.16666666666666666,45,0.375,0.8823529411764706,0,250,0,55,0,0,100,0,0,0,0,0,0,0,280,0,0.10377358490566038,0,0,0.18867924528301888,0,0,0,0,0,0,0,0.5283018867924528
ottawa_ons2022_killaloe_hagarty_and_richards_3709_00000_5_3_percent,330,40,0.12121212121212122,0,0,110,0.3333333333333333,0.45454545454545453,0,0.09090909090909091,0,0,0,0,0,0,0,0,0,0.4696969696969697,41.2,16200,4800,12300,5760,78,84,0.52,0,335,1,40,1,140,1,145,1,54.4,62.8,150,40,0.6666666666666666,0,0,0,0,30,0,0,0,0,0,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,1
ottawa_ons2022_kinburn_3062_00000_4_8_percent,155,40,0.25806451612903225,0,0,0,0,0.2903225806451613,0,0.12903225806451613,0,0,0,0,0,0,NA,0,0,0.22580645161290322,0,10600,18800,27200,26800,31,44,0.6153846153846154,0,155,1,40,1,75,1,40,1,43.2,43.2,45,0,0,0,0,0,0,20,0,0,0,0,0,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9230769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,1
ottawa_ons2022_lanark_highlands_3404_00000_7_3_percent,675,60,0.08888888888888889,0,0,295,0.43703703703703706,0.4,0,0.05925925925925926,0.05925925925925926,0.044444444444444446,0,0,0,0,NA,0,0.2222222222222222,0.34814814814814815,0,16900,8100,18200,13600,58.8,75.5,0.42857142857142855,0,680,1,70,1,340,1,265,1,54.3,60.8,270,60,0.46153846153846156,40,30,0,0,40,0,0,0,0,0,0,95,1,0,0,0,0,0,0,0,0,70,0.42424242424242425,55,0.3333333333333333,0.7619047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,0,0,0,0,0,0,0,0,0,0,0,0,1
ottawa_ons2022_laurentian_3063_00000_1_7_percent,750,115,0.15333333333333332,70,0.09333333333333334,405,0.54,0.24,0.08,0.25333333333333335,0.02,0,0,0,0.2866666666666667,0,0,0,0.08860759493670886,0.3466666666666667,25.5,14250,15200,29400,55000,22.4,54.4,0.6708860759493671,0,755,1,130,1,435,1,180,1,45,44.4,180,50,0.30303030303030304,15,0,0,0,190,60,0,65,0.08666666666666667,0,0,55,0.5789473684210527,30,0.3157894736842105,0,0,0,0,0,0,80,0.45714285714285713,15,0.08571428571428572,0.9113924050632911,0,215,55,40,0,0,25,0,0,0,0,0,0,0,540,0.07333333333333333,0.05333333333333334,0,0,0.03333333333333333,0,0,0,0,0,0,0,0.72
ottawa_ons2022_laurentian_hills_3710_00000_3_6_percent,155,0,0,0,0,85,0.5483870967741935,0.2903225806451613,0,0,0,0,0,0,0,0,NA,0,0.35,0.41935483870967744,0,16800,13400,18800,16000,48,58,0.25,0,155,1,0,NA,105,1,45,1,60.4,61.2,45,0,NA,0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,20,0.5,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,1
ottawa_ons2022_laurentian_valley_3711_00000_1_9_percent,610,70,0.11475409836065574,55,0.09016393442622951,260,0.4262295081967213,0.38524590163934425,0,0.07317073170731707,0.10569105691056911,0.04878048780487805,0.06504065040650407,0,0.032520325203252036,0,0,0,0.34615384615384615,0.26229508196721313,10.7,17300,3680,18000,10600,67,90,0.3269230769230769,0,610,1,90,1,290,1,230,1,51.2,57.2,235,95,0.7307692307692307,65,30,40,0,45,0,0,0,0,0,0,80,0.8421052631578947,0,0,0,0,0,0,0,0,30,0.23076923076923078,45,0.34615384615384615,0.6346153846153846,0,20,0,0,0,0,0,0,0,0,0,0,0,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0.959349593495935
