name,total_population,number_of_children_age_0_14,percent_of_pop_that_are_children_age_0_14,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24,number_of_adults_age_25_64,percent_of_pop_that_are_adults_age_25_64,percent_of_pop_that_are_seniors_65,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,percent_of_pop_that_are_immigrants,percent_of_pop_that_are_indigenous,percent_of_pop_that_are_fn,percent_of_pop_that_are_metis,percent_of_pop_that_are_inuit,percent_of_pop_that_are_racialized,percent_of_pop_that_are_refugees,percent_of_immigrants_that_are_refugees,percent_of_pop_with_knowledge_of_neither_english_nor_french,percent_of_pop_age_25_64_with_no_high_school_diploma_or_equivalent,percent_of_pop_living_alone,unemployment_rate,average_after_tax_income_in_2020_among_recipients,average_market_income_in_2020_among_recipients,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,percent_of_income_from_government_transfers_2020,percent_of_pop_age_25_64_with_postsecondary_degree_diploma_certificate,number_of_refugees,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_0_17_in_low_income_based_on_lim_at,percent_of_people_0_17_in_low_income_based_on_lim_at,number_of_people_18_64_in_low_income_based_on_lim_at,percent_of_people_18_64_in_low_income_based_on_lim_at,number_of_people_65_in_low_income_based_on_lim_at,percent_of_people_65_in_low_income_based_on_lim_at,average_age_of_the_population,median_age_of_the_population,number_of_seniors_65,number_of_children_living_in_one_parent_families,percent_of_children_living_in_one_parent_families,number_of_people_who_are_indigenous,number_of_people_who_are_fn,number_of_people_who_are_metis,number_of_people_who_are_inuit,number_of_immigrants,number_of_recent_immigrants_arr_2016_2021,number_of_people_with_knowledge_of_neither_english_nor_french,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_with_knowledge_of_only_french_as_an_official_language,number_of_workers_age_15_who_commute_by_car_truck_or_van,percent_of_workers_age_15_who_commute_by_car_truck_or_van,number_of_workers_age_15_who_commute_by_public_transit,percent_of_workers_age_15_who_commute_by_public_transit,number_of_workers_age_15_who_commute_by_walking,percent_of_workers_age_15_who_commute_by_walking,number_of_workers_age_15_who_commute_by_bicycle,percent_of_workers_age_15_who_commute_by_bicycle,number_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_by_other_means,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_people_age_25_64_with_a_high_school_diploma,percent_of_workers_who_commute_for_60_minutes_and_over,number_of_people_who_are_racialized,number_self_identified_as_south_asian,number_self_identified_as_chinese,number_self_identified_as_black,number_self_identified_as_filipino,number_self_identified_as_arab,number_self_identified_as_latin_american,number_self_identified_as_southeast_asian,number_self_identified_as_west_asian,number_self_identified_as_korean,number_self_identified_as_japanese,number_self_identified_with_other_visible_minority,number_self_identified_with_multiple_visible_minorities,number_of_people_who_are_non_racialized,percent_self_identified_as_south_asian,percent_self_identified_as_chinese,percent_self_identified_as_black,percent_self_identified_as_filipino,percent_self_identified_as_arab,percent_self_identified_as_latin_american,percent_self_identified_as_southeast_asian,percent_self_identified_as_west_asian,percent_self_identified_as_korean,percent_self_identified_as_japanese,percent_self_identified_with_other_visible_minority,percent_self_identified_with_multiple_visible_minorities,percent_of_people_who_are_non_racialized
province_of_ontario_20000_3_8_percent,4817360,913495,0.18962564558181244,710160,0.14741684241991465,2675880,0.5554660644004185,0.10748937177209093,0.10411615490642177,0.6056034840659614,1.97203447531428e-5,0,0,0,1,0.09646050949067539,0.1742530632142422,0.05644792998654865,0.09657534502539342,0.0611475995150871,14.5,40160,44400,36800,44600,11.3,19.7,0.7227445821763974,464685,601595,0.1248806400185994,161385,0.1466703019562402,352265,0.1101096517276086,87945,0.1698386489383274,36.3,34.4,517815,419625,0.236908962597036,95,0,0,0,2917410,501565,271930,71720,0.01488782237574107,14940,0.0031012836906521416,1142690,0.76058147351886,254105,0.16913384673753154,59685,0.03972670212128675,9535,0.006346554489846178,36375,0.02421142313247559,685325,0.3109819874804027,257165,0.11669453589231059,0.9034246549746066,0.11941972457218165,4817360,1515295,820245,768735,363655,284215,249190,167850,212190,99425,31415,124115,181030,0,0.31454884002856337,0.17026857033728016,0.1595759918295498,0.07548844180214889,0.05899808193699454,0.05172750220037531,0.0348427354401581,0.04404694687546706,0.020638897653486556,0.0065212066359998004,0.025764111463540195,0.03757867379643622,0
ottawa_census_division_3506_00000_3_1_percent,324960,70270,0.21624199901526342,54905,0.16895925652387986,170865,0.5258031757754801,0.08899556868537666,0.12386330414980536,0.5753104275976674,0,0,0,0,1,0.138770925652388,0.26142786747441954,0.04037482112907941,0.08374787850412595,0.07179345150172328,13.3,43000,48600,39040,47480,10.5,17.1,0.7780769005676831,45095,45920,0.1413096996553422,14315,0.16917804171837145,25755,0.12181624689606244,5850,0.20231713643437663,34.1,31.8,28920,31025,0.24583993660855785,0,0,0,0,186950,40250,13120,32790,0.1009062793309843,9100,0.028003877459955993,66525,0.7298008885963468,16150,0.1771707531128298,4950,0.054303110087214085,855,0.009379628105973342,2670,0.029290768471285172,58950,0.3902552050577604,14170,0.09380689152957532,0.9162521214958741,0.06845482968570019,324955,57820,46170,84770,14320,58180,14355,14955,13255,4120,2310,3780,10915,0,0.17793232909172038,0.14208121124463388,0.2608668892615901,0.044067640134787894,0.17904017479343293,0.04417534735578772,0.04602175685864197,0.04079026326722161,0.01267867858626579,0.007108676585988829,0.011632379867981721,0.033589266206090075,0
ottawa_ons2022_admaston_bromley_3701_00000_3_2_percent,35,0,0,0,0,0,0,0.42857142857142855,0,0.5714285714285714,0,0,0,0,1,0,0,0,0,0,0,26000,40000,32000,NA,28,28,0.5,0,0,0,0,NA,0,0,0,NA,52,NA,15,0,0,0,0,0,0,20,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,0,0,0,0,0,0
ottawa_ons2022_airport_3001_00000_6_7_percent,55,0,0,10,0.18181818181818182,30,0.5454545454545454,0,0,0.6666666666666666,0,0,0,0,1,0,0,0,0.25,0,0,58000,80000,80000,130000,2.8,6.8,0.625,0,0,0,0,NA,0,0,0,NA,44,51.2,0,0,0,0,0,0,0,40,0,0,0,0,0,0,25,0.7142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ottawa_ons2022_akwesasne_part_59_3801_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_alfred_and_plantagenet_3601_00000_3_2_percent,220,45,0.20454545454545456,40,0.18181818181818182,115,0.5227272727272727,0.06818181818181818,0.1590909090909091,0.5681818181818182,0,0,0,0,1,0.11363636363636363,0.21739130434782608,0.045454545454545456,0,0.045454545454545456,0,46000,46000,41000,44000,8.8,17,0.76,25,0,0,0,0,0,0,0,NA,34.8,32.4,15,10,0.125,0,0,0,0,125,35,10,40,0.18181818181818182,0,0,70,0.875,0,0,0,0,0,0,0,0,55,0.4074074074074074,20,0.14814814814814814,1,0.125,220,40,40,80,25,15,15,0,0,0,0,0,0,0,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.11363636363636363,0.06818181818181818,0.06818181818181818,0,0,0,0,0,0,0
ottawa_ons2022_alta_vista_3002_00000_2_8_percent,1705,370,0.21700879765395895,270,0.15835777126099707,900,0.5278592375366569,0.08797653958944282,0.08823529411764706,0.5029411764705882,0,0,0,0,1,0.06744868035190615,0.1554054054054054,0.01764705882352941,0.04395604395604396,0.05865102639296188,11.2,53300,65800,52600,68600,6.5,10.8,0.8571428571428571,115,200,0.11730205278592376,30,0.06521739130434782,125,0.11467889908256881,45,0.3,34.7,34,150,70,0.109375,0,0,0,0,855,150,30,120,0.07058823529411765,30,0.01764705882352941,335,0.7976190476190477,25,0.05952380952380952,30,0.07142857142857142,10,0.023809523809523808,20,0.047619047619047616,405,0.48502994011976047,95,0.11377245508982035,0.9560439560439561,0.023809523809523808,1700,305,285,170,0,570,30,40,160,30,35,20,55,0,0.17941176470588235,0.1676470588235294,0.1,0,0.3352941176470588,0.01764705882352941,0.023529411764705882,0.09411764705882353,0.01764705882352941,0.020588235294117647,0.011764705882352941,0.03235294117647059,0
ottawa_ons2022_arnprior_3702_00000_2_5_percent,395,110,0.27848101265822783,45,0.11392405063291139,200,0.5063291139240507,0.12658227848101267,0.0759493670886076,0.5443037974683544,0,0,0,0,1,0.12658227848101267,0.2564102564102564,0.0379746835443038,0,0.08860759493670886,15.4,44000,50000,40800,48400,13.8,20,0.6,50,65,0.16455696202531644,0,0,20,0.09523809523809523,0,0,32.4,31.6,50,35,0.22580645161290322,0,0,0,0,215,30,15,0,0,0,0,95,0.8636363636363636,0,0,15,0.13636363636363635,0,0,0,0,55,0.3333333333333333,20,0.12121212121212122,0.95,0.09090909090909091,395,120,10,45,25,15,20,60,50,10,25,0,0,0,0.3037974683544304,0.02531645569620253,0.11392405063291139,0.06329113924050633,0.0379746835443038,0.05063291139240506,0.1518987341772152,0.12658227848101267,0.02531645569620253,0.06329113924050633,0,0,0
ottawa_ons2022_bayshore_3003_00000_5_4_percent,8630,1955,0.22653534183082272,1520,0.1761297798377752,4495,0.5208574739281576,0.07647740440324449,0.21043478260869566,0.6005797101449275,0,0,0,0,1,0.2149478563151796,0.3717434869739479,0.04866743916570104,0.13348164627363737,0.05909617612977984,17.1,34320,34720,29320,33240,18.4,27.5,0.7085650723025584,1855,1535,0.17786790266512167,585,0.2532467532467532,785,0.138815207780725,170,0.25757575757575757,32,28.8,660,1225,0.35662299854439594,0,0,0,0,5180,1815,420,625,0.07242178447276941,210,0.02433371958285052,1710,0.6514285714285715,725,0.2761904761904762,125,0.047619047619047616,0,0,60,0.022857142857142857,1030,0.2814207650273224,440,0.12021857923497267,0.8665183537263627,0.09142857142857143,8625,2180,385,2340,730,1590,235,410,410,15,15,60,250,0,0.2527536231884058,0.04463768115942029,0.271304347826087,0.08463768115942029,0.18434782608695652,0.027246376811594204,0.04753623188405797,0.04753623188405797,0.0017391304347826088,0.0017391304347826088,0.006956521739130435,0.028985507246376812,0
ottawa_ons2022_beacon_hill_south_cardinal_heights_3004_00000_3_4_percent,3215,705,0.2192846034214619,590,0.18351477449455678,1580,0.49144634525660963,0.10730948678071539,0.21461897356143078,0.6360808709175739,0,0,0,0,1,0.208398133748056,0.34986945169712796,0.03265940902021773,0.11428571428571428,0.06842923794712286,13.9,36280,35000,31720,35600,14.8,25.7,0.6984126984126984,670,515,0.16018662519440124,205,0.24550898203592814,240,0.11793611793611794,65,0.18840579710144928,34,31.4,345,465,0.3576923076923077,0,0,0,0,2045,690,105,625,0.19440124416796267,235,0.07309486780715396,635,0.6105769230769231,315,0.30288461538461536,45,0.04326923076923077,0,0,40,0.038461538461538464,360,0.2517482517482518,155,0.10839160839160839,0.8825396825396825,0.08653846153846154,3215,345,265,1435,195,395,195,85,80,10,15,85,115,0,0.10730948678071539,0.08242612752721618,0.4463452566096423,0.060653188180404355,0.12286158631415241,0.060653188180404355,0.026438569206842923,0.024883359253499222,0.003110419906687403,0.004665629860031105,0.026438569206842923,0.03576982892690513,0
ottawa_ons2022_beaverbrook_3005_00000_2_3_percent,1765,410,0.23229461756373937,275,0.1558073654390935,895,0.5070821529745042,0.1048158640226629,0.16193181818181818,0.6136363636363636,0,0,0,0,1,0.10198300283286119,0.18090452261306533,0.03977272727272727,0.061452513966480445,0.039660056657223795,11.5,46800,52000,41000,49200,9.6,14.4,0.8212290502793296,180,165,0.09348441926345609,45,0.09375,105,0.09545454545454546,0,0,35,34.4,185,180,0.2535211267605634,0,0,0,0,1080,285,70,45,0.02556818181818182,15,0.008522727272727272,360,0.7912087912087912,55,0.12087912087912088,10,0.02197802197802198,0,0,25,0.054945054945054944,350,0.43209876543209874,75,0.09259259259259259,0.9385474860335196,0.054945054945054944,1760,460,305,175,70,210,170,110,120,30,20,20,65,0,0.26136363636363635,0.17329545454545456,0.09943181818181818,0.03977272727272727,0.11931818181818182,0.09659090909090909,0.0625,0.06818181818181818,0.017045454545454544,0.011363636363636364,0.011363636363636364,0.036931818181818184,0
ottawa_ons2022_beckwith_3401_00000_1_8_percent,405,95,0.2345679012345679,60,0.14814814814814814,215,0.5308641975308642,0.07407407407407407,0,0.4125,0,0,0,0,1,0.06172839506172839,0.16129032258064516,0,0,0.04938271604938271,18.4,48400,55200,45600,53600,8.6,14,0.7209302325581395,25,0,0,0,0,0,0,0,0,31.2,29.8,30,0,0,0,0,0,0,165,0,0,45,0.1111111111111111,10,0.024691358024691357,135,0.9310344827586207,0,0,0,0,0,0,0,0,60,0.3,25,0.125,0.9767441860465116,0,400,105,55,75,40,20,25,20,0,25,0,25,20,0,0.2625,0.1375,0.1875,0.1,0.05,0.0625,0.05,0,0.0625,0,0.0625,0.05,0
ottawa_ons2022_beechwood_cemetery_3006_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_bells_corners_east_3007_00000_1_1_percent,870,175,0.20114942528735633,185,0.21264367816091953,435,0.5,0.08620689655172414,0.10919540229885058,0.6206896551724138,0,0,0,0,1,0.05747126436781609,0.10752688172043011,0.011494252873563218,0.07954545454545454,0.022988505747126436,12.2,38400,41000,34800,39800,11.7,20.8,0.8181818181818182,50,0,0,0,0,0,0,0,0,34.1,30,75,65,0.17567567567567569,0,0,0,0,540,95,10,20,0.022988505747126436,0,0,230,0.7666666666666667,50,0.16666666666666666,20,0.06666666666666667,0,0,0,0,125,0.29069767441860467,55,0.12790697674418605,0.9204545454545454,0.08333333333333333,870,325,25,200,120,40,35,40,0,0,10,0,55,0,0.3735632183908046,0.028735632183908046,0.22988505747126436,0.13793103448275862,0.04597701149425287,0.040229885057471264,0.04597701149425287,0,0,0.011494252873563218,0,0.06321839080459771,0
ottawa_ons2022_bells_corners_west_3008_00000_2_6_percent,1165,260,0.22317596566523606,170,0.1459227467811159,610,0.5236051502145923,0.1072961373390558,0.14224137931034483,0.6163793103448276,0,0,0,0,1,0.15879828326180256,0.2740740740740741,0.03017241379310345,0.1487603305785124,0.06866952789699571,10.9,39100,41000,34100,40200,12.4,19.2,0.6776859504132231,185,200,0.17167381974248927,100,0.3448275862068966,80,0.10738255033557047,20,0.16,35.5,34.8,125,140,0.2828282828282828,0,0,0,0,715,165,35,15,0.01293103448275862,10,0.008620689655172414,295,0.7283950617283951,65,0.16049382716049382,30,0.07407407407407407,0,0,10,0.024691358024691357,170,0.2982456140350877,60,0.10526315789473684,0.8512396694214877,0.13580246913580246,1160,130,140,270,130,200,45,105,40,0,0,30,65,0,0.11206896551724138,0.1206896551724138,0.23275862068965517,0.11206896551724138,0.1724137931034483,0.03879310344827586,0.09051724137931035,0.034482758620689655,0,0,0.02586206896551724,0.05603448275862069,0
ottawa_ons2022_billings_bridge_heron_park_3009_00000_6_4_percent,2245,380,0.16926503340757237,450,0.20044543429844097,1125,0.5011135857461024,0.13808463251670378,0.14666666666666667,0.5066666666666667,0,0,0,0,1,0.1603563474387528,0.34615384615384615,0.04666666666666667,0.05829596412556054,0.16926503340757237,15.1,31920,32600,27480,31160,17.7,27.6,0.7892376681614349,360,765,0.34075723830734966,165,0.39759036144578314,405,0.2647058823529412,190,0.6129032258064516,35,29.2,310,300,0.5,0,0,0,0,1140,330,105,240,0.10666666666666667,80,0.035555555555555556,350,0.5982905982905983,175,0.29914529914529914,45,0.07692307692307693,10,0.017094017094017096,10,0.017094017094017096,430,0.42574257425742573,135,0.13366336633663367,0.9417040358744395,0.05982905982905983,2250,350,300,830,80,455,95,15,65,0,20,0,35,0,0.15555555555555556,0.13333333333333333,0.3688888888888889,0.035555555555555556,0.20222222222222222,0.042222222222222223,0.006666666666666667,0.028888888888888888,0,0.008888888888888889,0,0.015555555555555555,0
ottawa_ons2022_blackburn_hamlet_3010_00000_2_3_percent,1570,410,0.2611464968152866,255,0.1624203821656051,755,0.48089171974522293,0.10191082802547771,0.1305732484076433,0.5445859872611465,0,0,0,0,1,0.16560509554140126,0.3466666666666667,0.009554140127388535,0.09333333333333334,0.044585987261146494,16.5,39300,37100,34500,37500,15.3,24.8,0.7,260,210,0.1337579617834395,120,0.26373626373626374,75,0.078534031413612565,0,0,34.1,30.4,160,220,0.3120567375886525,0,0,0,0,855,205,15,240,0.15286624203821655,75,0.04777070063694268,325,0.7065217391304348,95,0.20652173913043478,15,0.03260869565217391,0,0,10,0.021739130434782608,235,0.34057971014492755,75,0.10869565217391304,0.9066666666666666,0.05434782608695652,1570,180,75,670,85,210,60,90,50,0,60,40,45,0,0.11464968152866242,0.04777070063694268,0.4267515923566879,0.054140127388535034,0.1337579617834395,0.03821656050955414,0.05732484076433121,0.03184713375796178,0,0.03821656050955414,0.025477707006369428,0.028662420382165606,0
ottawa_ons2022_blossom_park_timbermill_3011_00000_2_0_percent,3980,930,0.23366834170854273,720,0.18090452261306533,2030,0.5100502512562815,0.07663316582914573,0.13819095477386933,0.5464824120603015,0,0,0,0,1,0.18090452261306533,0.366412213740458,0.04020100502512563,0.12807881773399016,0.03768844221105527,15,41960,43880,38080,44200,13.7,22.3,0.6896551724137931,720,415,0.10427135678391959,220,0.18723404255319148,180,0.0718562874251497,0,0,33.5,31,305,450,0.24064171122994651,0,0,0,0,2175,550,160,420,0.10552763819095477,95,0.02386934673366834,900,0.8,160,0.14222222222222222,20,0.017777777777777778,15,0.013333333333333334,35,0.03111111111111111,560,0.32941176470588235,225,0.1323529411764706,0.874384236453202,0.08,3980,225,350,1055,140,1635,140,65,90,0,55,90,130,0,0.056532663316582916,0.08793969849246232,0.2650753768844221,0.035175879396984924,0.4108040201005025,0.035175879396984924,0.016331658291457288,0.022613065326633167,0,0.013819095477386936,0.022613065326633167,0.032663316582914576,0
ottawa_ons2022_bonnechere_valley_3703_00000_4_5_percent,40,0,0,0,0,20,0.5,0.375,0,0.625,0,0,0,0,1,0,0,0,0,0.25,33.3,37000,44000,36000,44000,28,28,0.5,0,0,0,0,NA,0,0,0,NA,60,64,15,0,NA,0,0,0,0,25,0,0,0,0,0,0,15,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,40,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0
ottawa_ons2022_borden_farm_fisher_glen_3012_00000_3_2_percent,1990,315,0.15829145728643215,320,0.16080402010050251,980,0.49246231155778897,0.19095477386934673,0.08793969849246232,0.5829145728643216,0,0,0,0,1,0.0678391959798995,0.14835164835164835,0.04773869346733668,0.07179487179487179,0.06281407035175879,11.2,43480,46920,38120,45360,11.4,16,0.7282051282051282,135,280,0.1407035175879397,50,0.136986301369863,175,0.14112903225806453,55,0.14473684210526316,40.4,37.2,380,115,0.19658119658119658,0,0,0,0,1160,175,95,45,0.022613065326633167,10,0.005025125628140704,370,0.7254901960784313,95,0.18627450980392157,20,0.0392156862745098,0,0,25,0.049019607843137254,360,0.4114285714285714,75,0.08571428571428572,0.9282051282051282,0.049019607843137254,1990,320,570,280,150,260,50,90,70,50,20,30,100,0,0.16080402010050251,0.2864321608040201,0.1407035175879397,0.07537688442211055,0.1306532663316583,0.02512562814070352,0.04522613065326633,0.035175879396984924,0.02512562814070352,0.010050251256281407,0.01507537688442211,0.05025125628140704,0
ottawa_ons2022_braemar_park_belair_heights_copeland_park_3013_00000_4_5_percent,2130,325,0.15258215962441316,405,0.19014084507042253,1160,0.5446009389671361,0.11737089201877934,0.16666666666666666,0.568075117370892,0,0,0,0,1,0.107981220657277,0.21904761904761905,0.02112676056338028,0.09482758620689655,0.07511737089201878,15.5,38160,39400,33120,38760,12.3,19.7,0.7672413793103449,230,290,0.13615023474178403,60,0.15584415584415584,190,0.12709030100334448,40,0.16,35,30.2,250,180,0.3050847457627119,0,0,0,0,1210,355,45,115,0.0539906103286385,35,0.01643192488262911,445,0.6544117647058824,190,0.27941176470588236,20,0.029411764705882353,20,0.029411764705882353,0,0,375,0.35377358490566035,45,0.04245283018867924,0.9051724137931034,0.0661764705882353,2130,485,235,395,135,340,85,235,45,35,30,35,80,0,0.22769953051643194,0.11032863849765258,0.18544600938967137,0.06338028169014084,0.1596244131455399,0.03990610328638498,0.11032863849765258,0.02112676056338028,0.01643192488262911,0.014084507042253521,0.01643192488262911,0.03755868544600939,0
ottawa_ons2022_bridlewood_emerald_meadows_3014_00000_1_2_percent,7590,1700,0.22397891963109354,1145,0.15085638998682477,4055,0.5342555994729907,0.09090909090909091,0.08503625576796309,0.5787738958470666,0,0,0,0,1,0.09288537549407115,0.17669172932330826,0.032279314888010543,0.037037037037037035,0.02766798418972332,10.7,49920,60200,46360,60150,6.9,11.9,0.8518518518518519,705,620,0.08168642951251646,225,0.1066350710900474,340,0.07105538140020899,50,0.07246376811594203,35.3,35.2,690,580,0.18354430379746836,0,0,0,0,4390,645,245,355,0.046772068511198944,60,0.007905138339920948,1725,0.8582089552238806,165,0.08208955223880597,65,0.03233830845771144,0,0,55,0.02736318407960199,1745,0.46286472148541113,230,0.0610079575596817,0.9629629629629629,0.0472636815920398,7585,1780,1540,1255,215,910,485,550,355,95,45,60,300,0,0.23467369808833224,0.2030323005932762,0.16545814106789716,0.028345418589321027,0.11997363216875412,0.06394199077125906,0.07251153592617007,0.04680290046143705,0.012524719841793012,0.005932762030323006,0.007910349373764008,0.03955174686882004,0
ottawa_ons2022_britannia_3015_00000_4_2_percent,2820,565,0.20035460992907803,545,0.19326241134751773,1500,0.5319148936170213,0.07624113475177305,0.1663716814159292,0.5946902654867257,0,0,0,0,1,0.2393617021276596,0.43973941368078173,0.024822695035460994,0.12,0.12588652482269502,15.6,36800,36680,31160,34480,17.3,25.7,0.7,675,640,0.22695035460992907,215,0.3028169014084507,345,0.1820580474934037,75,0.3488372093023256,33,29.4,215,530,0.4774774774774775,0,0,0,0,1680,470,70,410,0.1453900709219858,120,0.0425531914893617,475,0.5828220858895705,250,0.3067484662576687,60,0.0736196319018405,0,0,35,0.04294478527607362,420,0.3387096774193548,155,0.125,0.8766666666666667,0.06748466257668712,2825,445,110,1165,120,360,135,160,85,0,0,50,180,0,0.15752212389380532,0.03893805309734513,0.41238938053097346,0.04247787610619469,0.12743362831858407,0.047787610619469026,0.05663716814159292,0.03008849557522124,0,0,0.017699115044247787,0.06371681415929203,0
ottawa_ons2022_brookside_briarbrook_morgans_grant_3016_00000_1_0_percent,7670,1945,0.25358539765319427,1215,0.15840938722294653,3975,0.5182529335071708,0.0710560625814863,0.10886571056062581,0.5958279009126467,0,0,0,0,1,0.09126466753585398,0.16147635524798154,0.033246414602346806,0.017654476670870115,0.022816166883963495,11.8,50440,60000,46880,59150,6.3,10.7,0.8827238335435057,700,380,0.04954367666232073,150,0.06263048016701461,160,0.03382663847780127,65,0.11926605504587157,33.4,33.2,545,470,0.13702623906705538,0,0,0,0,4570,835,255,365,0.04758800521512386,40,0.005215123859191656,1420,0.8528528528528528,110,0.06606606606606606,75,0.04504504504504504,10,0.006006006006006006,50,0.03003003003003003,1925,0.5347222222222222,190,0.05277777777777778,0.9823455233291298,0.07207207207207207,7670,2180,1425,1025,365,1315,205,415,470,75,15,60,130,0,0.2842242503259452,0.18578878748370273,0.13363754889178617,0.04758800521512386,0.1714471968709257,0.026727509778357236,0.05410691003911343,0.061277705345501955,0.009778357235984355,0.001955671447196871,0.007822685788787484,0.01694915254237288,0
ottawa_ons2022_brudenell_lyndoch_and_raglan_3704_00000_5_1_percent,15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,0,NA,0,NA,48,NA,0,0,NA,0,0,0,0,15,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ottawa_ons2022_cardinal_creek_3017_00000_1_7_percent,3660,835,0.22814207650273224,630,0.1721311475409836,1995,0.5450819672131147,0.05191256830601093,0.0546448087431694,0.5450819672131147,0,0,0,0,1,0.11475409836065574,0.224,0.01366120218579235,0.05764411027568922,0.031420765027322405,12.2,48440,53800,44320,52350,8,12.9,0.8395989974937343,420,145,0.03961748633879782,40,0.03827751196172249,80,0.03305785123966942,30,0.15789473684210525,32.9,31.2,190,335,0.19822485207100593,0,0,0,0,1995,200,50,860,0.23497267759562843,135,0.036885245901639344,875,0.7709251101321586,175,0.15418502202643172,60,0.05286343612334802,0,0,30,0.02643171806167401,785,0.40568475452196384,135,0.06976744186046512,0.9423558897243107,0.11013215859030837,3660,530,290,1550,100,590,140,75,175,60,10,90,65,0,0.1448087431693989,0.07923497267759563,0.42349726775956287,0.0273224043715847,0.16120218579234974,0.03825136612021858,0.020491803278688523,0.04781420765027322,0.01639344262295082,0.00273224043715847,0.02459016393442623,0.017759562841530054,0
ottawa_ons2022_carleton_heights_courtland_park_3018_00000_3_6_percent,3010,450,0.14950166112956811,740,0.24584717607973422,1535,0.5099667774086378,0.09302325581395349,0.09151414309484193,0.5257903494176372,0,0,0,0,1,0.1345514950166113,0.28421052631578947,0.06655574043261231,0.0781758957654723,0.09800664451827243,18.4,38600,42600,33080,40960,10.3,19.1,0.8013029315960912,405,635,0.21096345514950166,150,0.2857142857142857,445,0.2018140589569161,45,0.16071428571428573,33.8,27.4,280,360,0.42105263157894735,0,0,0,0,1580,275,200,195,0.064891846921797,25,0.008319467554076539,620,0.6850828729281768,200,0.22099447513812154,45,0.049723756906077346,20,0.022099447513812154,25,0.027624309392265192,460,0.32857142857142857,185,0.13214285714285715,0.9250814332247557,0.04419889502762431,3005,550,530,630,115,445,135,155,205,65,60,35,85,0,0.18302828618968386,0.17637271214642264,0.2096505823627288,0.03826955074875208,0.1480865224625624,0.04492512479201331,0.051580698835274545,0.06821963394342762,0.021630615640599003,0.019966722129783693,0.011647254575707155,0.028286189683860232,0
