name,total_population,number_of_seniors_age_65,percent_of_pop_that_are_seniors_age_65,average_age_of_the_population,median_age_of_the_population,number_of_people_living_alone,percent_of_people_living_alone,number_of_after_tax_income_recipients_age_15,average_after_tax_income_in_2020_among_recipients,number_of_market_income_recipients_age_15,average_market_income_in_2020_among_recipients,percent_of_income_from_government_transfers_2020,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,number_of_people_0_17_in_low_income_based_on_lim_at,percent_of_people_0_17_in_low_income_based_on_lim_at,number_of_people_18_64_in_low_income_based_on_lim_at,percent_of_people_18_64_in_low_income_based_on_lim_at,number_of_people_65_in_low_income_based_on_lim_at,percent_of_people_65_in_low_income_based_on_lim_at,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_with_knowledge_of_only_french_as_an_official_language,number_of_people_who_know_neither_english_nor_french,percent_of_people_who_know_neither_english_nor_french,percent_of_pop_that_are_indigenous,number_of_people_who_are_indigenous,percent_of_pop_that_are_fn,number_of_people_who_are_fn,percent_of_pop_that_are_metis,number_of_people_who_are_metis,percent_of_pop_that_are_inuit,number_of_people_who_are_inuit,number_of_immigrants,percent_of_pop_that_are_immigrants,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,number_of_recent_immigrants_arr_2016_2021,percent_of_pop_that_are_refugees,percent_of_immigrants_that_are_refugees,number_of_refugees,percent_of_pop_that_are_visible_minority,number_of_people_who_are_visible_minority,number_of_pop_in_labour_force,percent_of_pop_in_labour_force_participation_rate,number_of_pop_unemployed,unemployment_rate,number_of_people_age_25_64_with_no_high_school_diploma,percent_of_people_age_25_64_with_no_high_school_diploma,number_of_people_age_25_64_with_a_high_school_diploma,percent_of_people_age_25_64_with_a_high_school_diploma,number_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,percent_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,number_of_workers_age_15_who_commute_by_car_truck_or_van,percent_of_workers_age_15_who_commute_by_car_truck_or_van,number_of_workers_age_15_who_commute_by_public_transit,percent_of_workers_age_15_who_commute_by_public_transit,number_of_workers_age_15_who_commute_by_walking,percent_of_workers_age_15_who_commute_by_walking,number_of_workers_age_15_who_commute_by_bicycle,percent_of_workers_age_15_who_commute_by_bicycle,number_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_for_60_minutes_and_over,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24
ottawa_ons2022_beaverbrook_3005_00000_2_3_percent,5355,1495,0.2791783380018674,52,51.6,710,0.13258636788048553,5270,53100,4930,59400,13.8,49680,58050,10.4,0,0,3855,0.7198879551820728,1495,0.2791783380018674,420,0.0784313725490196,0,0,60,0.011204481792717087,0.02707749766573296,145,0.013071895424836602,70,0.01027077497665733,55,0,0,1570,0.2931839402427638,0.055088702147525676,295,0.04108309990662932,0.18565400843881857,220,0.23902894491129786,1280,3320,0.6205607476635514,330,0.09939759036144578,150,0.04451038575667656,3220,0.9554896142433235,2635,0.7818991097922848,1475,0.49331103678929766,270,0.0903010033444816,1185,0.7821782178217822,160,0.10561056105610561,80,0.052805280528052806,40,0.026402640264026403,50,0.033003300330033,0.056105610561056105,145,0.02707749766573296,495,0.09243697478991597
ottawa_ons2022_beckwith_3401_00000_1_8_percent,7265,1485,0.20440467997247075,50.4,52,555,0.07639366827253957,7210,54800,6795,62450,11.9,50960,60800,9.1,0,0,5780,0.7961432506887053,1480,0.20385674931129477,240,0.03305785123966942,20,0.0027548209366391185,15,0.002066115702479339,0.03512396694214876,255,0.01584022038567493,115,0.01652892561983471,120,0,0,665,0.09159779614325068,0.0027548209366391185,20,0.008258774948382657,0.15584415584415584,60,0.03994490358126722,290,5010,0.6900826446280992,345,0.0688622754491018,360,0.06896551724137931,4865,0.9319923371647509,3805,0.7289272030651341,1500,0.3215434083601286,735,0.15755627009646303,3010,0.9510268562401264,0,0,100,0.0315955766192733,0,0,50,0.01579778830963665,0.05055292259083728,185,0.025482093663911846,560,0.07708189951823813
ottawa_ons2022_beechwood_cemetery_3006_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_bells_corners_east_3007_00000_1_1_percent,4185,1095,0.2616487455197133,52.1,54,600,0.14336917562724014,4125,47680,3755,51750,16.9,44520,50000,12.4,0,0,3095,0.7395459976105138,1090,0.26045400238948624,235,0.056152927120669056,0,0,25,0.0059665871121718375,0.03341288782816229,140,0.015513126491646777,65,0.015513126491646777,65,0,0,830,0.19809069212410502,0.026252983293556086,110,0.023894862604540025,0.17094017094017094,100,0.15513126491646778,650,2590,0.6181384248210023,270,0.10424710424710425,210,0.07678244972577697,2520,0.9213893967093236,2000,0.7312614259597806,910,0.3922413793103448,240,0.10344827586206896,1165,0.8321428571428572,130,0.09285714285714286,80,0.05714285714285714,0,0,25,0.017857142857142856,0.03571428571428571,80,0.01909307875894988,365,0.08721624850657109
ottawa_ons2022_bells_corners_west_3008_00000_2_6_percent,3445,695,0.20174165457184326,48.1,47.6,590,0.17126269956458637,3395,43320,2990,46160,18.6,39080,44200,13.6,0,0,2750,0.7994186046511628,690,0.2005813953488372,305,0.08866279069767442,10,0.002902757619738752,20,0.005805515239477504,0.026124818577648767,90,0.013062409288824383,45,0.010159651669085631,35,0.002902757619738752,10,930,0.26995645863570394,0.03773584905660377,130,0.05805515239477504,0.25157232704402516,200,0.2525399129172714,870,2365,0.6875,240,0.1014799154334038,260,0.1092436974789916,2115,0.8886554621848739,1525,0.6407563025210085,725,0.3411764705882353,200,0.09411764705882353,1090,0.7758007117437722,160,0.11387900355871886,105,0.07473309608540925,0,0,55,0.03914590747330961,0.0711743772241993,100,0.02902757619738752,380,0.11030478955007257
ottawa_ons2022_billings_bridge_heron_park_3009_00000_6_4_percent,5095,1035,0.20314033366045142,45,39.6,1280,0.2512266928361138,5015,39680,4215,43200,21.4,35640,40880,14.6,0,0,4060,0.7968596663395485,1030,0.20215897939156036,1150,0.22571148184494602,85,0.016683022571148183,125,0.02453385672227674,0.038272816486751716,195,0.014720314033366046,75,0.017664376840039256,90,0.004906771344455349,25,1555,0.30520117762512267,0.06378802747791953,325,0.0745829244357213,0.31020408163265306,380,0.36113837095191365,1840,3205,0.6290480863591756,400,0.12480499219968799,275,0.08771929824561403,2855,0.9106858054226475,2355,0.7511961722488039,1200,0.42704626334519574,285,0.10142348754448399,1065,0.6594427244582043,340,0.21052631578947367,125,0.07739938080495357,15,0.009287925696594427,65,0.04024767801857585,0.04024767801857585,285,0.05593719332679097,930,0.18253189401373895
ottawa_ons2022_blackburn_hamlet_3010_00000_2_3_percent,6350,1680,0.26456692913385826,51.2,50.4,705,0.1110236220472441,6250,51700,5790,56400,15.3,48920,56850,11.1,0,0,4670,0.7354330708661417,1680,0.26456692913385826,325,0.051181102362204724,120,0.01888276947285602,35,0.0055074744295830055,0.029921259842519685,190,0.01811023622047244,115,0.010236220472440945,65,0,0,1255,0.19763779527559056,0.026771653543307086,170,0.03858267716535433,0.2752808988764045,245,0.17559055118110237,1115,4070,0.6409448818897637,355,0.08722358722358722,325,0.08034610630407911,3725,0.9208899876390606,2955,0.73053152039555,1605,0.43203230148048455,290,0.07806191117092867,1650,0.7857142857142857,270,0.12857142857142856,110,0.05238095238095238,15,0.007142857142857143,60,0.02857142857142857,0.0380952380952381,930,0.14634146341463414,620,0.09763779527559055
ottawa_ons2022_blossom_park_timbermill_3011_00000_2_0_percent,7140,1190,0.16666666666666666,47.6,48,620,0.08683473389355742,6970,49600,6330,54900,16.1,45960,54050,10.7,0,0,5955,0.8340336134453782,1190,0.16666666666666666,425,0.05952380952380952,55,0.007697690692792162,140,0.01959412176347096,0.01609517144856543,115,0.006997900629811057,50,0.008397480755773267,60,0,0,2545,0.3561931420573828,0.05668299510146956,405,0.09453781512605042,0.32608695652173914,675,0.3925822253324003,2805,4850,0.6792717086834734,570,0.11752577319587629,505,0.098922624877571,4600,0.901077375122429,3470,0.6797257590597453,1475,0.34502923976608185,485,0.11345029239766082,2345,0.8435251798561151,260,0.09352517985611511,65,0.023381294964028777,15,0.00539568345323741,100,0.03597122302158273,0.050359712230215826,640,0.08957312806158152,850,0.11904761904761904
ottawa_ons2022_bonnechere_valley_3703_00000_4_5_percent,3215,1155,0.359253499222395,55.8,58.8,555,0.17262830482115085,3175,38520,2660,38640,26.9,38000,40680,22,0,0,2055,0.6401869158878505,1160,0.3613707165109034,460,0.14330218068535824,0,0,0,0,0.08242612752721618,265,0.04665629860031104,150,0.03421461897356143,110,0,0,180,0.05598755832037325,0.003110419906687403,10,0,0,0,0.01088646967340591,35,1595,0.4968847352024922,135,0.08463949843260188,230,0.1270718232044199,1585,0.8756906077348067,1020,0.56353591160221,230,0.15807560137457044,280,0.19243986254295534,1165,0.9510204081632653,0,0,50,0.04081632653061224,0,0,10,0.00816326530612245,0.1510204081632653,45,0.013996889580093312,240,0.07465007776049767
ottawa_ons2022_borden_farm_fisher_glen_3012_00000_3_2_percent,7085,2420,0.3415666901905434,53.6,54.4,1345,0.1898376852505293,6975,49440,6465,53600,16.2,46880,53300,13,0,0,4660,0.6577275935074101,2420,0.3415666901905434,645,0.09103740296400847,15,0.002117148906139732,115,0.016231474947071278,0.02399435426958363,170,0.012702893436838392,90,0.008468595624558928,60,0.002117148906139732,15,1980,0.2794636556104446,0.02328863796753705,165,0.02117148906139732,0.13574660633484162,150,0.22935779816513763,1625,3930,0.5546930134086098,415,0.10559796437659033,180,0.0451693851944793,3805,0.9548306148055207,3075,0.7716436637390214,1570,0.4466571834992888,330,0.09388335704125178,1555,0.8015463917525774,175,0.09020618556701031,90,0.04639175257731959,35,0.01804123711340206,85,0.04381443298969072,0.03608247422680412,265,0.0374029640084686,670,0.09456598447424136
ottawa_ons2022_braemar_park_belair_heights_copeland_park_3013_00000_4_5_percent,7570,1820,0.2404227212681638,48.6,46.4,1275,0.16842800528401586,7455,47720,6820,52050,15.9,45080,52000,11.3,0,0,5755,0.7597359735973598,1815,0.2396039603960396,570,0.07524752475247524,25,0.0033003300330033004,65,0.008580858085808581,0.02838283828382838,215,0.008580858085808581,65,0.015181518151815182,115,0,0,1740,0.2297029702970297,0.036303630363036306,275,0.03368560105680317,0.20901639344262296,255,0.23036303630363036,1745,4890,0.6455445544554456,570,0.1165644171779141,365,0.07556935817805382,4465,0.9244306418219461,3615,0.7484472049689441,1705,0.39467592592592593,440,0.10185185185185185,1960,0.7523992322456814,390,0.14971209213051823,145,0.05566218809980806,65,0.02495201535508637,50,0.019193857965451054,0.04222648752399232,340,0.044884488448844885,925,0.12219286657859973
ottawa_ons2022_bridlewood_emerald_meadows_3014_00000_1_2_percent,19480,3165,0.16247433264887062,47.5,47.2,1360,0.06981519507186858,19270,56950,18040,67600,10.2,53850,66000,7,0,0,16320,0.837782340862423,3165,0.16247433264887062,825,0.042351129363449695,75,0.003849114703618168,255,0.01308698999230177,0.01796253528355145,350,0.011290736463946625,220,0.006158583525789068,120,0,0,6280,0.32229920451629457,0.037977931742365925,740,0.049281314168377825,0.1797752808988764,960,0.28124198101103415,5480,14435,0.7408262766230433,1245,0.08624870107377901,515,0.03646017699115044,13605,0.9631858407079646,11655,0.8251327433628318,6540,0.496206373292868,860,0.06525037936267071,5850,0.8830188679245283,335,0.050566037735849056,180,0.027169811320754716,15,0.0022641509433962265,245,0.0369811320754717,0.04679245283018868,805,0.041313831152168336,2195,0.11267967145790554
ottawa_ons2022_britannia_3015_00000_4_2_percent,7170,1935,0.2698744769874477,50.2,49.6,2085,0.2907949790794979,7025,43000,6045,45720,21.7,39680,44800,16.5,0,0,5230,0.729937194696441,1935,0.270062805303559,1115,0.15561758548499652,105,0.014644351464435146,90,0.012552301255230125,0.027196652719665274,195,0.008368200836820083,60,0.01394700139470014,100,0.0020920502092050207,15,2345,0.32705718270571826,0.06485355648535565,465,0.09414225941422594,0.3739612188365651,675,0.29497907949790797,2115,4155,0.5794979079497908,565,0.13598074608904934,515,0.11406423034330011,3995,0.884828349944629,3090,0.6843853820598007,1435,0.400278940027894,360,0.100418410041841,1390,0.6465116279069767,500,0.23255813953488372,165,0.07674418604651163,25,0.011627906976744186,70,0.03255813953488372,0.05116279069767442,480,0.06694560669456066,715,0.099721059972106
ottawa_ons2022_brookside_briarbrook_morgans_grant_3016_00000_1_0_percent,11180,1405,0.12567084078711985,45.8,45.6,660,0.059033989266547404,10985,55600,10140,67400,9.8,51450,64600,6.3,0,0,9780,0.8747763864042933,1400,0.1252236135957066,505,0.04516994633273703,35,0.0031305903398926656,220,0.01967799642218247,0.01699463327370304,190,0.009391771019677997,105,0.006708407871198569,75,0,0,5215,0.46645796064400713,0.06932021466905187,775,0.0706618962432916,0.16390041493775934,790,0.471824686940966,5275,8410,0.752572706935123,745,0.08858501783590964,180,0.02140309155766944,8225,0.9780023781212842,7035,0.8365041617122473,3890,0.5071707953063885,545,0.0710560625814863,3175,0.8421750663129973,205,0.054376657824933686,205,0.054376657824933686,35,0.009283819628647215,140,0.03713527851458886,0.06763925729442971,555,0.04964221824686941,1370,0.12254025044722719
ottawa_ons2022_brudenell_lyndoch_and_raglan_3704_00000_5_1_percent,1320,490,0.3712121212121212,58.2,61.6,185,0.14015151515151514,1310,32720,1065,30000,34.3,31640,30650,28.7,0,0,830,0.6287878787878788,490,0.3712121212121212,270,0.20454545454545456,0,0,0,0,0.045454545454545456,60,0.015151515151515152,20,0.030303030303030304,40,0,0,90,0.06818181818181818,0,0,0.007575757575757576,0.2222222222222222,10,0.011363636363636364,15,620,0.4696969696969697,115,0.18548387096774194,120,0.1610738255033557,625,0.8389261744966443,350,0.4697986577181208,75,0.15,85,0.17,365,0.8690476190476191,0,0,45,0.10714285714285714,0,0,10,0.023809523809523808,0.19047619047619047,0,0,80,0.06060606060606061
ottawa_ons2022_cardinal_creek_3017_00000_1_7_percent,9745,1505,0.15443817342226782,47.1,47.2,745,0.07644946126218574,9660,57800,9195,66600,10.2,54650,65400,7.1,0,0,8245,0.8460749102103643,1505,0.15443817342226782,190,0.019497178040020522,150,0.015384615384615385,60,0.006153846153846154,0.028717948717948718,280,0.011282051282051283,110,0.015384615384615385,150,0.0010256410256410256,10,2400,0.24615384615384617,0.018974358974358976,185,0.04258594150846588,0.20048309178743962,415,0.2682051282051282,2615,7205,0.7393535146228836,545,0.07564191533657183,305,0.043170559094125975,6765,0.9575371549893843,5595,0.7919320594479831,3085,0.4628657164291073,465,0.06976744186046512,3040,0.856338028169014,305,0.08591549295774648,90,0.02535211267605634,15,0.004225352112676056,100,0.028169014084507043,0.06901408450704226,2990,0.30666666666666664,1175,0.12057465366854797
ottawa_ons2022_carleton_heights_courtland_park_3018_00000_3_6_percent,7040,1400,0.19886363636363635,45.1,42,1195,0.16974431818181818,6815,47440,6190,53650,15.5,41200,51600,10,0,0,5640,0.8011363636363636,1395,0.1981534090909091,835,0.11860795454545454,15,0.002130681818181818,185,0.026278409090909092,0.022727272727272728,160,0.01065340909090909,75,0.0078125,55,0,0,2345,0.3330965909090909,0.0390625,275,0.05752840909090909,0.23142857142857143,405,0.35298295454545453,2485,4640,0.6590909090909091,625,0.13469827586206898,365,0.08848484848484849,3755,0.9103030303030303,3080,0.7466666666666667,1590,0.39552238805970147,365,0.09079601990049752,1755,0.7373949579831933,400,0.16806722689075632,115,0.04831932773109244,50,0.02100840336134454,60,0.025210084033613446,0.046218487394957986,280,0.03977272727272727,1515,0.21519886363636365
ottawa_ons2022_carleton_place_3402_00000_2_3_percent,9455,2360,0.24960338445267055,50.4,49.6,1430,0.15124272871496564,9350,46480,8405,49800,18.1,44200,49320,13.8,0,0,7100,0.7509254362771021,2360,0.24960338445267055,690,0.07297726070861978,0,0,0,0,0.04334038054968287,410,0.021141649048625793,200,0.01744186046511628,165,0.0015856236786469344,15,865,0.09143763213530655,0.010570824524312896,100,0.007403490216816499,0.13333333333333333,70,0.05179704016913319,490,6095,0.6442917547568711,455,0.07465135356849877,495,0.07795275590551182,5850,0.9212598425196851,4030,0.6346456692913386,1650,0.2925531914893617,695,0.12322695035460993,3505,0.8806532663316583,30,0.007537688442211055,300,0.07537688442211055,30,0.007537688442211055,110,0.02763819095477387,0.0414572864321608,130,0.013742071881606765,750,0.07932310946589106
