name,total_population,number_of_seniors_age_65,percent_of_pop_that_are_seniors_age_65,average_age_of_the_population,median_age_of_the_population,number_of_people_living_alone,percent_of_people_living_alone,number_of_after_tax_income_recipients_age_15,average_after_tax_income_in_2020_among_recipients,number_of_market_income_recipients_age_15,average_market_income_in_2020_among_recipients,percent_of_income_from_government_transfers_2020,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_who_know_neither_english_nor_french,percent_of_people_who_know_neither_english_nor_french,percent_of_pop_that_are_indigenous,number_of_people_who_are_indigenous,percent_of_pop_that_are_fn,number_of_people_who_are_fn,percent_of_pop_that_are_metis,number_of_people_who_are_metis,percent_of_pop_that_are_inuit,number_of_people_who_are_inuit,percent_of_pop_that_are_visible_minority,number_of_people_who_are_visible_minority,number_of_pop_in_labour_force,percent_of_pop_in_labour_force_participation_rate,number_of_pop_unemployed,unemployment_rate,number_of_people_age_25_64_with_no_high_school_diploma,percent_of_people_age_25_64_with_no_high_school_diploma,number_of_people_age_25_64_with_a_high_school_diploma,percent_of_people_age_25_64_with_a_high_school_diploma,number_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,percent_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_commute_for_60_minutes_and_over,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24
ottawa_ons2022_chapel_hill_south_3026_00000_1_3_percent,350,35,0.1,39.5,37.2,25,0.07142857142857142,280,60800,250,79000,11,59200,78500,8.4,50,0.14285714285714285,0,0,1,355,0.352112676056338,125,0.6197183098591549,220,0,0,0,0,175,0.5645161290322581,15,0.08571428571428572,0,0,220,0.9777777777777777,190,0.8444444444444444,70,0.45161290322580644,10,0.06451612903225806,0.1111111111111111,135,0.38571428571428573,50,0.14285714285714285
ottawa_ons2022_chapman_mills_3027_00000_1_4_percent,120,0,0,25.8,23,0,0,80,48000,70,64000,8,54000,68000,3.2,0,0,0,0,1,125,0.4,50,0.44,55,0.08,10,0,0,70,0.7777777777777778,20,0.2857142857142857,0,0,55,0.9166666666666666,55,0.9166666666666666,25,0.5,0,0,0,0,0,30,0.25
ottawa_ons2022_city_view_3028_00000_4_8_percent,245,40,0.16326530612244897,34.6,28.8,20,0.08163265306122448,200,40400,155,47000,20.4,38400,48000,13.6,35,0.14285714285714285,0,0,1,245,0.5510204081632653,135,0.32653061224489793,80,0.08163265306122448,20,0,0,110,0.5365853658536586,20,0.18181818181818182,30,0.2727272727272727,80,0.7272727272727273,40,0.36363636363636365,30,0.3157894736842105,15,0.15789473684210525,0,0,0,55,0.22448979591836735
ottawa_ons2022_civic_hospital_3029_00000_2_7_percent,75,15,0.2,42,45.6,15,0.2,70,42000,60,46000,20,38000,46000,12,0,0,0,0,1,75,0.4666666666666667,35,0.3333333333333333,25,0,0,0,0,35,0.5,0,0,0,0,50,1,40,0.8,10,0.3333333333333333,0,0,0,0,0,0,0
ottawa_ons2022_clarence_rockland_3604_00000_1_7_percent,1360,190,0.13970588235294118,37.8,38.4,85,0.0625,980,47800,895,52900,16.5,44200,51700,12.5,85,0.0625,0,0,1,1360,0.4889705882352941,665,0.47058823529411764,640,0.007352941176470588,10,0,0,675,0.6398104265402843,60,0.08888888888888889,85,0.125,595,0.875,400,0.5882352941176471,175,0.2892561983471074,135,0.2231404958677686,0.06976744186046512,620,0.45588235294117646,180,0.1323529411764706
ottawa_ons2022_colonnade_business_park_3030_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_constance_bay_3031_00000_5_1_percent,160,10,0.0625,32.4,33.6,20,0.125,115,43000,110,49000,14,45000,49000,9.2,0,0,0,0,1,155,0.2903225806451613,45,0.6774193548387096,105,0,0,0,0,85,0.7391304347826086,25,0.29411764705882354,10,0.125,75,0.9375,65,0.8125,30,0.5,20,0.3333333333333333,0,0,0,30,0.1875
ottawa_ons2022_convent_glen_orleans_woods_3032_00000_1_5_percent,420,60,0.14285714285714285,37.7,36,35,0.08333333333333333,315,47200,290,51200,14.2,46800,54000,8.6,40,0.09411764705882353,0,0,1,420,0.42857142857142855,180,0.5119047619047619,215,0.05952380952380952,25,0,0,235,0.6714285714285714,40,0.1702127659574468,20,0.09090909090909091,200,0.9090909090909091,140,0.6363636363636364,80,0.43243243243243246,35,0.1891891891891892,0.18181818181818182,125,0.29411764705882354,70,0.16666666666666666
ottawa_ons2022_corkery_3033_00000_2_5_percent,100,15,0.15,38.8,40.4,0,0,80,50000,75,56000,9.5,52000,60000,9,0,0,0,0,1,105,0.6666666666666666,70,0.2857142857142857,30,0,0,0,0,55,0.6875,10,0.18181818181818182,0,0,55,1,50,0.9090909090909091,15,0.3,15,0.3,0.25,0,0,0,0
ottawa_ons2022_cornwall_3802_00000_2_5_percent,2615,305,0.11663479923518165,33.8,30.8,365,0.13957934990439771,1780,33840,1215,32700,39.4,30160,32500,31.3,715,0.2734225621414914,0,0,1,2610,0.6915708812260536,1805,0.22988505747126436,600,0.032567049808429116,85,0,0,970,0.5025906735751295,155,0.15979381443298968,310,0.2594142259414226,885,0.7405857740585774,555,0.46443514644351463,90,0.11042944785276074,115,0.1411042944785276,0.07586206896551724,140,0.05353728489483748,430,0.16443594646271512
ottawa_ons2022_craig_henry_manordale_3034_00000_2_2_percent,215,10,0.046511627906976744,31,28.8,10,0.046511627906976744,175,40800,160,40000,21,39200,40000,14.4,0,0,0,0,1,220,0.5,110,0.4090909090909091,90,0.06818181818181818,15,0,0,155,0.8611111111111112,30,0.1935483870967742,10,0.08695652173913043,105,0.9130434782608695,85,0.7391304347826086,50,0.43478260869565216,10,0.08695652173913043,0,0,0,50,0.23255813953488372
ottawa_ons2022_crestview_tanglewood_3035_00000_1_4_percent,200,0,0,30.1,32.4,0,0,145,38000,130,41000,17.5,38000,45000,11.2,0,0,0,0,1,200,0.525,105,0.25,50,0.175,35,0,0,125,0.8064516129032258,20,0.16,25,0.21739130434782608,95,0.8260869565217391,75,0.6521739130434783,45,0.45,10,0.1,0,0,0,25,0.125
ottawa_ons2022_crystal_bay_lakeview_park_3036_00000_2_0_percent,135,15,0.1111111111111111,31.6,27,0,0,85,41000,75,42000,22,38500,46000,14,0,0,0,0,1,130,0.6153846153846154,80,0.34615384615384615,45,0,0,0,0,50,0.5555555555555556,10,0.2,10,0.16666666666666666,50,0.8333333333333334,20,0.3333333333333333,10,0.25,0,0,0,0,0,20,0.14814814814814814
ottawa_ons2022_cumberland_3037_00000_1_2_percent,145,25,0.1724137931034483,48,53.6,25,0.1724137931034483,130,47000,115,58000,14.8,43000,50000,10.4,25,0.17857142857142858,0,0,1,140,0.5357142857142857,75,0.42857142857142855,60,0,0,0,0,85,0.6296296296296297,0,0,15,0.17647058823529413,70,0.8235294117647058,65,0.7647058823529411,20,0.2222222222222222,10,0.1111111111111111,0,50,0.35714285714285715,25,0.1724137931034483
ottawa_ons2022_deep_river_3705_00000_2_4_percent,255,30,0.11764705882352941,40.8,44,55,0.21568627450980393,210,46400,165,62000,13,50400,73500,10,45,0.18,0,0,1,255,0.5098039215686274,130,0.45098039215686275,115,0,0,0,0,125,0.5813953488372093,0,0,35,0.22580645161290322,120,0.7741935483870968,95,0.6129032258064516,25,0.2,20,0.16,0.1,10,0.0392156862745098,25,0.09803921568627451
ottawa_ons2022_drummond_north_elmsley_3403_00000_2_7_percent,295,40,0.13559322033898305,43.4,46.4,30,0.1016949152542373,270,36800,215,41200,22.4,37600,41600,17.6,25,0.08333333333333333,0,0,1,295,0.5254237288135594,155,0.4067796610169492,120,0,0,0,0,150,0.5357142857142857,30,0.2,45,0.23684210526315788,145,0.7631578947368421,90,0.47368421052631576,15,0.13043478260869565,25,0.21739130434782608,0.1,20,0.06666666666666667,50,0.1694915254237288
ottawa_ons2022_dunrobin_3038_00000_2_2_percent,130,0,0,32.8,36.8,0,0,95,68000,80,96000,4.4,61000,80000,3,0,0,0,0,1,135,0.4074074074074074,55,0.4074074074074074,55,0,0,0,0,80,0.8421052631578947,0,0,0,0,85,1,65,0.7647058823529411,50,0.7142857142857143,0,0,0,0,0,0,0
ottawa_ons2022_east_hawkesbury_3605_00000_2_2_percent,110,15,0.13636363636363635,38,42.4,0,0,85,42000,75,42000,26,37500,44000,14,20,0.18181818181818182,0,0,1,110,0.45454545454545453,50,0.5454545454545454,60,0,0,0,0,70,0.8235294117647058,0,0,10,0.16666666666666666,50,0.8333333333333334,35,0.5833333333333334,20,0.3076923076923077,25,0.38461538461538464,0,85,0.7727272727272727,10,0.09090909090909091
ottawa_ons2022_edwards_carlsbad_springs_3039_00000_5_6_percent,125,20,0.16,41.2,48,0,0,100,57000,95,65000,10.4,53000,63000,9.2,0,0,0,0,1,120,0.3333333333333333,40,0.625,75,0,0,0,0,65,0.65,0,0,10,0.14285714285714285,60,0.8571428571428571,45,0.6428571428571429,15,0.25,25,0.4166666666666667,0,0,0,0,0
ottawa_ons2022_elmvale_canterbury_3040_00000_2_0_percent,225,20,0.08888888888888889,38.2,33.2,25,0.1111111111111111,190,49200,155,66000,16.8,42800,54800,14,25,0.1111111111111111,0,0,1,220,0.6363636363636364,140,0.3409090909090909,75,0,0,0,0,130,0.6341463414634146,20,0.15384615384615385,45,0.34615384615384615,85,0.6538461538461539,60,0.46153846153846156,35,0.3181818181818182,0,0,0,10,0.044444444444444446,50,0.2222222222222222
ottawa_ons2022_emerald_woods_sawmill_creek_3041_00000_3_6_percent,95,10,0.10526315789473684,37.2,40,15,0.15789473684210525,80,43000,65,50000,21,39500,50000,13,0,0,0,0,1,95,0.7368421052631579,70,0.15789473684210525,15,0,0,0,0,55,0.6875,10,0.18181818181818182,10,0.15384615384615385,50,0.7692307692307693,45,0.6923076923076923,25,0.5,0,0,0,0,0,10,0.10526315789473684
ottawa_ons2022_experimental_farm_3042_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_fallingbrook_3043_00000_1_4_percent,510,50,0.09803921568627451,34.5,30.8,25,0.049019607843137254,380,47000,345,54600,12.2,46400,55200,7.9,0,0,0,0,1,515,0.4563106796116505,235,0.46601941747572817,240,0.05825242718446602,30,0,0,260,0.65,30,0.11538461538461539,15,0.06382978723404255,225,0.9574468085106383,180,0.7659574468085106,105,0.45652173913043476,15,0.06521739130434782,0.07692307692307693,160,0.3137254901960784,110,0.21568627450980393
ottawa_ons2022_findlay_creek_3044_00000_1_5_percent,200,0,0,28.5,25.8,0,0,130,56000,105,76000,8.4,52000,61000,6.6,0,0,0,0,1,200,0.65,130,0.25,50,0.075,15,0,0,100,0.7692307692307693,10,0.1,0,0,95,1,80,0.8421052631578947,60,0.6666666666666666,15,0.16666666666666666,0,30,0.15,30,0.15
ottawa_ons2022_fisher_heights_3045_00000_2_1_percent,70,10,0.14285714285714285,30.8,31.8,0,0,50,50000,45,56000,16,44000,48000,17,0,0,0,0,1,70,0.6428571428571429,45,0.35714285714285715,25,0,0,0,0,40,0.8,0,0,0,0,30,1,20,0.6666666666666666,10,0.25,0,0,0,0,0,0,0
ottawa_ons2022_fitzroy_3046_00000_4_2_percent,125,30,0.24,48.4,55.6,10,0.08,120,31600,80,37500,28,29200,36500,22,0,0,0,0,1,125,0.48,60,0.48,60,0,0,0,0,55,0.4583333333333333,15,0.2727272727272727,10,0.125,65,0.8125,20,0.25,10,0.2857142857142857,0,0,0.4,10,0.08,10,0.08
ottawa_ons2022_glebe_dows_lake_3047_00000_4_1_percent,220,20,0.09090909090909091,36,32.8,50,0.22727272727272727,185,46400,175,50400,13.2,43200,49200,6.2,35,0.1590909090909091,0,0,1,225,0.6444444444444445,145,0.2222222222222222,50,0.044444444444444446,10,0,0,150,0.75,10,0.06666666666666667,10,0.07407407407407407,130,0.9629629629629629,100,0.7407407407407407,75,0.5357142857142857,25,0.17857142857142858,0,20,0.09090909090909091,40,0.18181818181818182
ottawa_ons2022_glen_cairn_3048_00000_2_3_percent,395,60,0.1518987341772152,35.6,31.2,35,0.08860759493670886,290,43600,275,41200,21.2,40800,41600,15.8,0,0,0,0,1,395,0.6835443037974683,270,0.2911392405063291,115,0,0,0,0,180,0.5538461538461539,30,0.16666666666666666,10,0.05405405405405406,175,0.9459459459459459,110,0.5945945945945946,55,0.36666666666666664,15,0.1,0,0,0,80,0.20253164556962025
ottawa_ons2022_greater_madawaska_3706_00010_11_0_percent,160,10,0.0625,38,35.2,0,0,110,35500,105,39500,12.8,36000,41000,10.8,0,0,0,0,1,155,0.25806451612903225,40,0.7096774193548387,110,0,0,0,0,75,0.5769230769230769,10,0.13333333333333333,0,0,90,0.9,65,0.65,0,0,20,0.2857142857142857,0.23076923076923078,0,0,10,0.0625
ottawa_ons2022_greely_3049_00000_0_9_percent,310,25,0.08064516129032258,33.4,29.6,0,0,220,56800,220,64500,8,53600,64500,5.8,0,0,0,0,1,310,0.5483870967741935,170,0.3548387096774194,110,0,0,0,0,165,0.7021276595744681,35,0.21212121212121213,0,0,155,1,105,0.6774193548387096,65,0.48148148148148145,20,0.14814814814814814,0,20,0.06451612903225806,50,0.16129032258064516
ottawa_ons2022_greenbelt_east_3050_00000_6_9_percent,15,0,0,44,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.6666666666666666
ottawa_ons2022_greenbelt_west_3051_00919_12_5_percent,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA
ottawa_ons2022_greenboro_east_3052_00000_2_0_percent,80,10,0.125,30.8,34,0,0,45,58000,40,64000,13,54000,60000,12,0,0,0,0,1,75,0.7333333333333333,55,0.26666666666666666,20,0,0,0,0,30,0.6,0,0,0,0,35,1,30,0.8571428571428571,15,0.5,0,0,0,0,0,10,0.125
ottawa_ons2022_greenboro_west_3053_00000_2_2_percent,120,0,0,36.4,36.4,10,0.08333333333333333,95,48000,80,60000,17,46000,61000,9,25,0.20833333333333334,0,0,1,115,0.8695652173913043,100,0.08695652173913043,10,0,0,0,0,70,0.7368421052631579,0,0,20,0.25,65,0.8125,65,0.8125,25,0.38461538461538464,0,0,0,20,0.16666666666666666,10,0.08333333333333333
ottawa_ons2022_hawkesbury_3606_00000_4_1_percent,400,75,0.1875,42.7,44.8,75,0.1875,310,31800,195,32400,42,28600,33600,36,100,0.25,0,0,1,400,0.6,240,0.3125,125,0.05,20,0,0,145,0.4461538461538462,15,0.10344827586206896,90,0.391304347826087,140,0.6086956521739131,70,0.30434782608695654,30,0.23076923076923078,25,0.19230769230769232,0,300,0.75,25,0.0625
ottawa_ons2022_hawthorn_meadows_sheffield_glen_3054_00000_7_3_percent,290,55,0.1896551724137931,38.8,36.8,70,0.2413793103448276,235,35600,160,43200,27.2,35200,44000,23.2,95,0.3275862068965517,0,0,1,285,0.543859649122807,155,0.3508771929824561,100,0.03508771929824561,10,0,0,115,0.4791666666666667,10,0.08695652173913043,55,0.39285714285714285,85,0.6071428571428571,45,0.32142857142857145,40,0.4,15,0.15,0,50,0.1724137931034483,50,0.1724137931034483
ottawa_ons2022_head_clara_and_maria_3707_00009_4_1_percent,30,20,0.6666666666666666,66,65.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,30,0.6666666666666666,20,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0
ottawa_ons2022_hintonburg_mechanicsville_3055_00000_3_8_percent,305,30,0.09836065573770492,35.2,31.2,95,0.3114754098360656,250,46800,200,54400,20.4,43200,54400,13.4,45,0.14754098360655737,0,0,1,305,0.5409836065573771,165,0.2786885245901639,85,0.06557377049180328,20,0,0,175,0.7,35,0.2,25,0.125,180,0.9,135,0.675,100,0.7142857142857143,15,0.10714285714285714,0,10,0.03278688524590164,15,0.04918032786885246
ottawa_ons2022_horton_3708_00000_5_3_percent,340,65,0.19117647058823528,42.1,45.6,10,0.029411764705882353,270,34000,230,34800,24,33200,38800,19.2,45,0.1323529411764706,0,0,1,335,0.4626865671641791,155,0.4925373134328358,165,0,0,0,0,160,0.5517241379310345,10,0.0625,25,0.15151515151515152,135,0.8181818181818182,85,0.5151515151515151,30,0.2,15,0.1,0.12,0,0,60,0.17647058823529413
ottawa_ons2022_hunt_club_park_3056_00000_3_4_percent,105,0,0,26.2,16.2,0,0,50,50000,40,56000,20,42000,48000,18,0,0,0,0,1,105,0.3333333333333333,35,0.5238095238095238,55,0,0,0,0,35,0.6363636363636364,0,0,10,0.2222222222222222,35,0.7777777777777778,25,0.5555555555555556,25,0.7142857142857143,0,0,0,10,0.09523809523809523,10,0.09523809523809523
ottawa_ons2022_industrial_east_3057_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_iris_3058_00000_2_9_percent,265,15,0.05660377358490566,33.2,29,50,0.18867924528301888,215,37600,200,32800,28.4,36000,37600,13.6,45,0.16981132075471697,0,0,1,265,0.6226415094339622,165,0.32075471698113206,85,0,0,0,0,170,0.7555555555555555,30,0.17647058823529413,35,0.21875,125,0.78125,85,0.53125,45,0.3103448275862069,15,0.10344827586206896,0,50,0.18867924528301888,50,0.18867924528301888
ottawa_ons2022_island_park_wellington_village_3059_00000_1_9_percent,115,10,0.08695652173913043,32.4,28.8,0,0,80,64000,80,76000,8,54000,64000,5.2,0,0,0,0,1,115,0.5217391304347826,60,0.34782608695652173,40,0,0,0,0,60,0.7058823529411765,0,0,0,0,60,1,50,0.8333333333333334,35,0.7,0,0,0,0,0,10,0.08695652173913043
ottawa_ons2022_kanata_lakes_3060_00000_2_3_percent,185,55,0.2972972972972973,43,43.2,45,0.24324324324324326,140,64000,125,77000,13.2,52000,61000,12.4,0,0,0,0,1,185,0.40540540540540543,75,0.4864864864864865,90,0,0,0,0,70,0.5,0,0,0,0,75,1,60,0.8,40,0.6153846153846154,0,0,0,0,0,0,0
ottawa_ons2022_katimavik_hazeldean_3061_00000_1_7_percent,190,30,0.15789473684210525,36.4,35.6,0,0,130,42000,125,41000,20,41000,43000,17,0,0,0,0,1,185,0.6756756756756757,125,0.21621621621621623,40,0,0,0,0,95,0.6785714285714286,15,0.15789473684210525,15,0.16666666666666666,80,0.8888888888888888,75,0.8333333333333334,35,0.4375,15,0.1875,0,10,0.05405405405405406,25,0.13157894736842105
ottawa_ons2022_killaloe_hagarty_and_richards_3709_00000_5_3_percent,205,50,0.24390243902439024,37.6,33.6,10,0.04878048780487805,150,34500,130,32000,30,36000,41000,19.5,0,0,0,0,1,210,0.6428571428571429,135,0.30952380952380953,65,0,0,0,0,80,0.48484848484848486,10,0.125,0,0,75,0.8823529411764706,50,0.5882352941176471,15,0.2,20,0.26666666666666666,0,0,0,25,0.12195121951219512
ottawa_ons2022_kinburn_3062_00000_4_8_percent,90,10,0.1111111111111111,40.8,38.8,0,0,85,42000,75,50000,15,39000,50000,10,0,0,0,0,1,90,0.16666666666666666,15,0.6666666666666666,60,0,0,0,0,70,0.8235294117647058,15,0.21428571428571427,0,0,55,0.9166666666666666,35,0.5833333333333334,20,0.3333333333333333,15,0.25,0,0,0,15,0.16666666666666666
ottawa_ons2022_lanark_highlands_3404_00000_7_3_percent,260,35,0.1346153846153846,45.8,54.8,35,0.1346153846153846,215,38000,160,50400,19.6,34000,49000,16.8,40,0.1568627450980392,0,0,1,255,0.5294117647058824,135,0.45098039215686275,115,0,0,0,0,110,0.4888888888888889,15,0.13636363636363635,35,0.21212121212121213,125,0.7575757575757576,95,0.5757575757575758,40,0.42105263157894735,15,0.15789473684210525,0,10,0.038461538461538464,15,0.057692307692307696
ottawa_ons2022_laurentian_3063_00000_1_7_percent,205,30,0.14634146341463414,40.2,40,35,0.17073170731707318,180,43200,165,44000,18.8,39600,46000,10.8,15,0.07317073170731707,0,0,1,210,0.5238095238095238,110,0.2619047619047619,55,0.09523809523809523,20,0,0,120,0.6666666666666666,0,0,0,0,120,0.96,90,0.72,45,0.391304347826087,10,0.08695652173913043,0,0,0,30,0.14634146341463414
ottawa_ons2022_laurentian_hills_3710_00000_3_6_percent,340,35,0.10294117647058823,37.7,38,40,0.11764705882352941,255,47600,235,52000,15.4,46000,52800,9.8,0,0,0,0,1,340,0.6764705882352942,230,0.27941176470588236,95,0,0,0,0,165,0.6226415094339622,10,0.06060606060606061,25,0.1282051282051282,165,0.8461538461538461,110,0.5641025641025641,20,0.13333333333333333,10,0.06666666666666667,0,10,0.029411764705882353,45,0.1323529411764706
ottawa_ons2022_laurentian_valley_3711_00000_1_9_percent,950,125,0.13157894736842105,40.1,41.2,70,0.07368421052631578,800,43200,715,46400,17.7,42200,46100,14.3,65,0.06842105263157895,0,0,1,955,0.5863874345549738,560,0.33507853403141363,320,0,0,0,0,575,0.7098765432098766,70,0.12173913043478261,70,0.1308411214953271,465,0.8691588785046729,365,0.6822429906542056,60,0.1188118811881188,70,0.13861386138613863,0.06741573033707865,45,0.04736842105263158,155,0.1631578947368421
ottawa_ons2022_lebreton_development_3064_00999_20_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_ledbury_heron_gate_ridgemont_3065_00000_6_2_percent,315,25,0.07936507936507936,33.6,32.4,80,0.25396825396825395,220,38800,155,41000,33.5,31000,36000,26.4,75,0.23809523809523808,0,0,1,315,0.38095238095238093,120,0.49206349206349204,155,0.09523809523809523,30,0,0,140,0.5714285714285714,35,0.25,35,0.19444444444444445,140,0.7777777777777778,120,0.6666666666666666,30,0.2857142857142857,15,0.14285714285714285,0,15,0.047619047619047616,50,0.15873015873015872
ottawa_ons2022_leslie_park_bruce_farm_3066_00000_3_8_percent,120,15,0.125,34.8,35.2,10,0.08333333333333333,75,62000,70,72000,11,62000,74000,8.5,0,0,0,0,1,125,0.36,45,0.52,65,0.08,10,0,0,55,0.6470588235294118,10,0.18181818181818182,0,0,55,1,45,0.8181818181818182,20,0.4444444444444444,10,0.2222222222222222,0,0,0,15,0.125
ottawa_ons2022_lowertown_east_3067_00000_6_5_percent,205,25,0.12195121951219512,39.6,36,90,0.43902439024390244,185,30600,115,32500,40,25600,30000,30.4,60,0.3,0,0,1,205,0.6341463414634146,130,0.2926829268292683,60,0,0,0,0,105,0.5675675675675675,20,0.19047619047619047,45,0.34615384615384615,90,0.6923076923076923,60,0.46153846153846156,20,0.23529411764705882,20,0.23529411764705882,0,30,0.15,25,0.12195121951219512
ottawa_ons2022_lowertown_west_3068_00000_6_2_percent,205,15,0.07317073170731707,38,32,70,0.34146341463414637,195,52400,160,73000,9,50000,66000,6.7,55,0.2682926829268293,0,0,1,210,0.5714285714285714,120,0.30952380952380953,65,0,0,0,0,150,0.7692307692307693,10,0.06666666666666667,15,0.11538461538461539,115,0.8846153846153846,90,0.6923076923076923,55,0.4230769230769231,10,0.07692307692307693,0,55,0.2682926829268293,45,0.21951219512195122
ottawa_ons2022_madawaska_valley_3712_00000_7_7_percent,245,30,0.12244897959183673,35.4,31.8,25,0.10204081632653061,180,31600,140,32500,29.2,32000,36500,23,25,0.10204081632653061,0,0,1,245,0.46938775510204084,115,0.5306122448979592,130,0,0,0,0,105,0.5833333333333334,20,0.19047619047619047,15,0.125,100,0.8333333333333334,50,0.4166666666666667,10,0.11764705882352941,10,0.11764705882352941,0,0,0,30,0.12244897959183673
ottawa_ons2022_manor_park_3069_00000_2_5_percent,315,55,0.1746031746031746,45.4,46.4,110,0.3492063492063492,275,39200,200,44800,26.4,34000,42400,19.2,75,0.24193548387096775,0,0,1,315,0.3333333333333333,105,0.5079365079365079,160,0.09523809523809523,30,0,0,160,0.5423728813559322,35,0.21875,55,0.2682926829268293,155,0.7560975609756098,95,0.4634146341463415,40,0.3333333333333333,20,0.16666666666666666,0,85,0.27419354838709675,30,0.09523809523809523
ottawa_ons2022_manotick_3070_00000_1_7_percent,265,10,0.03773584905660377,29.4,30.6,0,0,165,74500,160,102000,3.3,73000,92000,3.2,0,0,0,0,1,260,0.5384615384615384,140,0.38461538461538464,100,0,0,0,0,140,0.8,15,0.10714285714285714,0,0,120,1,110,0.9166666666666666,55,0.44,20,0.16,0,15,0.05660377358490566,45,0.16981132075471697
ottawa_ons2022_marlborough_3071_00000_2_8_percent,80,0,0,32.4,27.6,0,0,60,42000,55,50000,12,35000,44000,6,0,0,0,0,1,80,0,0,0.75,60,0,0,0,0,55,0.9166666666666666,10,0.18181818181818182,0,0,40,0.8888888888888888,35,0.7777777777777778,10,0.2222222222222222,0,0,0,10,0.11764705882352941,20,0.25
ottawa_ons2022_mc_nab_braeside_3713_00000_3_0_percent,555,45,0.08108108108108109,32.4,29.2,20,0.036036036036036036,385,44800,335,53800,13.1,42400,50000,9.8,0,0,0,0,1,550,0.6090909090909091,335,0.35454545454545455,195,0,0,0,0,285,0.7037037037037037,15,0.05263157894736842,25,0.09615384615384616,230,0.8846153846153846,170,0.6538461538461539,55,0.2037037037037037,65,0.24074074074074073,0.09302325581395349,0,0,95,0.17117117117117117
ottawa_ons2022_merivale_gardens_grenfell_glen_pineglen_country_place_3072_00000_1_1_percent,50,0,0,32.5,23.4,0,0,35,60000,35,76000,10,68000,95000,4,0,0,0,0,1,50,0.5,25,0.4,20,0,0,0,0,25,0.5555555555555556,0,0,0,0,15,1,15,1,10,0.4,10,0.4,0,0,0,20,0.4
ottawa_ons2022_metcalfe_3073_00000_1_7_percent,260,10,0.038461538461538464,34,32.4,0,0,185,56400,175,68500,8.4,55600,68000,3.7,20,0.07547169811320754,0,0,1,265,0.4716981132075472,125,0.4716981132075472,125,0.03773584905660377,10,0,0,140,0.6829268292682927,0,0,25,0.1724137931034483,125,0.8620689655172413,105,0.7241379310344828,40,0.3076923076923077,25,0.19230769230769232,0.1111111111111111,35,0.1320754716981132,50,0.19230769230769232
ottawa_ons2022_mississippi_mills_3405_00000_3_5_percent,575,85,0.14782608695652175,38,37.6,35,0.06086956521739131,450,45400,405,48800,18.8,46400,55800,10.9,55,0.09565217391304348,0,0,1,575,0.5130434782608696,295,0.4608695652173913,265,0,0,0,0,300,0.6666666666666666,0,0,40,0.13114754098360656,265,0.8688524590163934,220,0.7213114754098361,60,0.2033898305084746,35,0.11864406779661017,0.0851063829787234,10,0.017391304347826087,60,0.10434782608695652
