name,total_population,percent_of_pop_that_are_seniors_65,number_of_seniors_65,average_age_of_the_population,median_age_of_the_population,number_of_children_living_in_one_parent_families,percent_of_children_living_in_one_parent_families,number_of_pop_living_alone,percent_of_pop_living_alone,average_after_tax_income_in_2020_among_recipients,average_market_income_in_2020_among_recipients,percent_of_income_from_government_transfers_2020,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_0_17_in_low_income_based_on_lim_at,percent_of_people_0_17_in_low_income_based_on_lim_at,number_of_people_18_64_in_low_income_based_on_lim_at,percent_of_people_18_64_in_low_income_based_on_lim_at,number_of_people_65_in_low_income_based_on_lim_at,percent_of_people_65_in_low_income_based_on_lim_at,number_of_pop_living_alone_i_e_1_person_household,average_household_size,number_of_owner_households,percent_of_owner_households,percent_of_renter_households,percent_of_households_living_in_core_housing_need,number_of_households_living_in_core_housing_need,percent_of_owner_households_in_core_housing_need,median_monthly_shelter_costs_for_owned_dwellings,average_monthly_shelter_costs_for_owned_dwellings,number_of_tenant_households,percent_of_tenant_households_living_in_subsidized_housing,percent_of_renter_households_in_core_housing_need,median_monthly_shelter_costs_for_rented_dwellings,average_monthly_shelter_costs_for_rented_dwellings,average_size_of_census_families,percent_of_census_families_that_are_one_parent_families,number_of_one_parent_families,percent_of_all_census_families_that_are_one_parent_families,average_number_of_children_in_census_families_with_children,average_after_tax_income_of_all_economic_families,average_after_tax_income_of_couple_with_children_economic_families,average_after_tax_income_of_one_parent_economic_families,number_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_pop_with_knowledge_of_neither_english_nor_french,number_of_people_with_knowledge_of_neither_english_nor_french,percent_of_pop_that_are_indigenous,number_of_people_who_are_indigenous,percent_of_pop_that_are_fn,number_of_people_who_are_fn,percent_of_pop_that_are_metis,number_of_people_who_are_metis,percent_of_pop_that_are_inuit,number_of_people_who_are_inuit,percent_of_pop_that_are_immigrants,number_of_immigrants,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,number_of_recent_immigrants_arr_2016_2021,percent_of_pop_that_are_refugees,percent_of_immigrants_that_are_refugees,number_of_refugees,percent_of_pop_that_are_visible_minority,number_of_people_who_are_visible_minority,percent_in_the_labour_force_participation_rate,number_of_pop_in_labour_force,unemployment_rate,number_of_pop_unemployed,number_of_people_age_25_64_w_no_high_school_diploma_or_equivalent,percent_of_pop_age_25_64_with_no_high_school_diploma_or_equivalent,number_of_people_age_25_64_with_a_high_school_diploma,percent_of_people_age_25_64_with_a_high_school_diploma,number_of_pop_age_25_64_with_postsecondary_degree_diploma_certificate,percent_of_pop_age_25_64_with_postsecondary_degree_diploma_certificate,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,number_of_workers_age_15_who_commute_by_car_truck_or_van,percent_of_workers_age_15_who_commute_by_car_truck_or_van,number_of_workers_age_15_who_commute_by_public_transit,percent_of_workers_age_15_who_commute_by_public_transit,number_of_workers_age_15_who_commute_by_walking,percent_of_workers_age_15_who_commute_by_walking,number_of_workers_age_15_who_commute_by_bicycle,percent_of_workers_age_15_who_commute_by_bicycle,number_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_by_other_means,percent_of_workers_who_commute_for_60_minutes_and_over,number_of_youth_age_15_24,percent_of_of_pop_that_are_youth_age_15_24,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,ONS_ID
fitzroy_3046,3985,0.21706398996235884,865,44.8,49.6,155,0.14485981308411214,290,0.07277289836888332,55600,66000,12.1,54450,69000,8.6,205,0.05144291091593475,0,0,105,0.04320987654320987,90,0.10404624277456648,295,2.5,1490,0.93125,0.06875,0.08223684210526316,125,6,1380,1428,105,0,33.3,1280,1200,2.7,0.10384615384615384,135,0.10384615384615384,1.7,131200,143000,80000,0,0,0.00376884422110552,15,0.03136762860727729,125,0.01505646173149309,60,0.01631116687578419,65,0,0,0.07026348808030113,280,0.00752823086574654,30,0,0,0,0.0288582183186951,115,0.6374269005847953,2180,0.07568807339449542,165,150,0.06928406466512702,2015,0.930715935334873,1390,0.6420323325635104,660,0.3283582089552239,210,0.1044776119402985,1260,0.9368029739776952,0,0,55,0.04089219330855018,0,0,15,0.01115241635687732,0.08550185873605948,395,0.09912170639899624,45,0.01130653266331658,3046
glebe_dows_lake_3047,13255,0.1980384760467748,2625,42.4,41.2,540,0.1806020066889632,2480,0.18709920784609585,66500,87600,7.4,65800,86800,4.9,1010,0.07622641509433963,65,0.03282828282828283,715,0.08270676691729323,225,0.08555133079847908,2485,2.1,3130,0.4867807153965785,0.5132192846034215,0.09493161705551086,590,3.2,1660,2184,3295,3.3,15.8,1430,1584,2.8,0.11255411255411256,390,0.11255411255411256,1.8,159400,198000,95200,60,0.00452659373821199,0.00678989060731799,90,0.01698113207547169,225,0.01094339622641509,145,0.00377358490566037,50,0.00113207547169811,15,0.17358490566037735,2300,0.02264150943396226,300,0.00980761976612599,0.08996539792387544,130,0.14226415094339623,1885,0.6893453145057766,8055,0.09807572936064556,790,160,0.02239328201539538,6990,0.9783065080475856,6430,0.8999300209937019,4005,0.5508940852819807,320,0.044016506189821183,1795,0.5540123456790124,285,0.08796296296296297,770,0.23765432098765432,235,0.07253086419753087,155,0.0478395061728395,0.0324074074074074,1905,0.14371935118823084,840,0.06337231233496794,3047
glen_cairn_3048,12270,0.14710676446617768,1805,38.9,38,920,0.23028785982478095,955,0.0778321108394458,48120,52600,14.8,45880,51850,10.9,720,0.05870362821035466,230,0.08084358523725835,375,0.04918032786885246,115,0.06388888888888888,960,2.6,3815,0.816916488222698,0.1841541755888651,0.06616052060737528,305,4.2,1550,1454,855,8.2,18.1,1640,1520,2.9,0.1717032967032967,625,0.1717032967032967,1.7,107600,116000,81600,80,0.00651996740016299,0.01140994295028524,140,0.03220546269873624,395,0.022013860578883,270,0.00937627395026498,115,0,0,0.232776192417448,2855,0.0550346514472075,675,0.0387123064384678,0.1919191919191919,475,0.2727272727272727,3345,0.6711065573770492,6550,0.09618320610687024,630,365,0.05286024619840695,6545,0.9478638667632152,5170,0.7487328023171614,2260,0.38175675675675674,555,0.09375,3170,0.8684931506849315,190,0.05205479452054794,175,0.04794520547945205,15,0.00410958904109589,105,0.02876712328767123,0.04794520547945205,1045,0.08516707416462918,410,0.03341483292583537,3048
greely_3049,10540,0.1527514231499051,1610,41,44,445,0.12395543175487464,420,0.03984819734345351,60600,73900,9.5,58750,73200,6.8,355,0.03368121442125237,90,0.0375,220,0.0336906584992343,50,0.03115264797507788,420,2.9,3350,0.9344490934449092,0.06555090655509066,0.03409090909090909,120,2.4,1780,1920,235,0,15.9,1620,1540,3,0.08978328173374613,290,0.08978328173374613,1.9,151000,166000,89000,35,0.00332068311195445,0.00806451612903225,85,0.02941176470588235,310,0.01612903225806451,170,0.01043643263757115,110,0,0,0.15370018975332067,1620,0.01138519924098671,120,0.02371916508538899,0.2074688796680498,250,0.15180265654648956,1600,0.6834112149532711,5850,0.08034188034188035,470,360,0.0627177700348432,5375,0.936411149825784,4325,0.7534843205574913,2260,0.4204651162790698,520,0.09674418604651162,2895,0.9353796445880452,20,0.00646203554119547,40,0.01292407108239095,25,0.00807754442649434,120,0.03877221324717286,0.03231017770597738,1215,0.11527514231499052,690,0.06546489563567362,3049
greenbelt_east_3050,265,0.1320754716981132,35,43.2,47.6,0,0,20,0.07547169811320754,38400,37200,24.4,36000,38000,14.2,55,0.2037037037037037,0,0,40,0.21052631578947367,0,0,20,2.4,30,0.2727272727272727,0.7272727272727273,0,0,0,1640,1600,75,0,0,1700,1650,2.8,0,0,0,1.8,92000,110000,NA,0,0,0,0,0.07407407407407407,20,0,0,0,0,0,0,0.12962962962962962,35,0.05555555555555555,15,0,0,0,0.18518518518518515,50,0.5714285714285714,140,0.14285714285714285,20,40,0.24242424242424243,130,0.7878787878787878,85,0.5151515151515151,40,0.3333333333333333,45,0.375,70,0.875,0,0,0,0,0,0,10,0.125,0,30,0.11320754716981132,10,0.03703703703703703,3050
greenbelt_west_3051,150,0.16666666666666666,25,44,46.4,0,0,20,0.13333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,2.6,25,0.4545454545454546,0.5454545454545454,NA,NA,0,NA,2200,25,0,0,NA,1700,3,0,0,0,1.4,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.2,30,0,0,0,0,0,0,0,0.64,80,0.1875,15,30,0.3157894736842105,65,0.6842105263157895,30,0.3157894736842105,35,0.5384615384615384,15,0.2307692307692308,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3051
greenboro_east_3052,6180,0.12055016181229772,745,39.1,38,600,0.2684563758389262,550,0.0889967637540453,45000,50320,16,42920,50600,10,650,0.10526315789473684,220,0.17813765182186234,340,0.08085612366230678,80,0.10810810810810811,555,2.8,1730,0.7706013363028953,0.22939866369710468,0.1103448275862069,240,6.5,1290,1426,520,24,27.1,1370,1315,3.1,0.21194029850746268,355,0.21194029850746268,1.9,114600,127000,74000,75,0.01214574898785425,0.02753036437246963,170,0.01295546558704453,80,0.00890688259109311,55,0.00242914979757085,15,0,0,0.3951417004048583,2440,0.04939271255060729,305,0.09870550161812296,0.2863849765258216,610,0.5668016194331984,3500,0.6824324324324325,3535,0.11315417256011316,400,295,0.08464849354375897,3195,0.9167862266857962,2520,0.7230989956958394,1185,0.37859424920127793,310,0.09904153354632587,1635,0.8406169665809768,140,0.07197943444730077,50,0.02570694087403599,30,0.01542416452442159,90,0.04627249357326478,0.02827763496143958,950,0.15372168284789645,495,0.08016194331983806,3052
greenboro_west_3053,5445,0.1414141414141414,770,38.8,37.6,795,0.3887530562347189,350,0.0642791551882461,43680,46880,19.5,41040,47600,12.4,560,0.10284664830119376,170,0.14977973568281938,305,0.08615819209039548,90,0.11688311688311688,345,2.8,1340,0.6836734693877551,0.3163265306122449,0.10852713178294572,210,6,1430,1486,620,44.4,21.3,1160,1108,3,0.2922077922077922,450,0.2922077922077922,1.9,101500,113000,71600,35,0.0064279155188246,0.01469237832874196,80,0.02112029384756657,115,0.017447199265381082,95,0.00275482093663911,15,0,0,0.35996326905417814,1960,0.03305785123966942,180,0.09366391184573004,0.29394812680115273,510,0.4986225895316804,2715,0.6287625418060201,2820,0.1276595744680851,360,275,0.0933786078098472,2670,0.9066213921901528,2010,0.6825127334465195,885,0.3597560975609756,240,0.0975609756097561,1235,0.7866242038216561,190,0.12101910828025478,45,0.0286624203821656,45,0.0286624203821656,55,0.03503184713375796,0.04140127388535031,775,0.1423324150596878,440,0.08080808080808081,3053
hawthorn_meadows_sheffield_glen_3054,6765,0.1359940872135994,920,38.6,36.4,720,0.3404255319148936,1160,0.1714708056171471,37400,39240,24.6,34600,39120,16.9,1185,0.17516629711751663,315,0.23595505617977527,705,0.15631929046563192,165,0.1783783783783784,1160,2.3,1105,0.3784246575342466,0.6215753424657534,0.2192513368983957,615,10.7,1380,1456,1815,31.1,28.8,1200,1089,3.1,0.253125,405,0.253125,2,88900,94000,66400,215,0.03178122690317812,0.02956393200295639,200,0.04212860310421286,285,0.0229120473022912,155,0.01478196600147819,100,0.00147819660014781,10,0.3754619364375462,2540,0.09534368070953436,645,0.12342941611234294,0.36784140969163,835,0.5121951219512195,3465,0.6260017809439002,3515,0.13513513513513514,475,645,0.166882276843467,3220,0.833117723156533,2350,0.6080206985769728,755,0.24794745484400657,385,0.1264367816091954,1545,0.6806167400881057,445,0.1960352422907489,155,0.06828193832599119,65,0.02863436123348017,55,0.02422907488986784,0.06828193832599119,825,0.12195121951219512,975,0.14412416851441243,3054
hintonburg_mechanicsville_3055,10725,0.13752913752913754,1475,39.7,36,555,0.31179775280898875,3245,0.30256410256410254,53800,64100,11.3,49320,60900,7.9,1435,0.1337995337995338,180,0.12949640287769784,865,0.10998092816274636,390,0.2653061224489796,3245,1.7,2085,0.3357487922705314,0.6642512077294686,0.15339966832504143,925,5.3,1720,1812,4125,16.5,20.6,1340,1354,2.5,0.1575875486381323,405,0.1575875486381323,1.6,115600,135000,69600,95,0.00885780885780885,0.01585081585081585,170,0.02843822843822844,305,0.01585081585081585,170,0.00792540792540792,85,0.00186480186480186,20,0.18601398601398603,1995,0.02144522144522144,230,0.0331002331002331,0.2191358024691358,355,0.22937062937062935,2460,0.7383079348397268,7025,0.0903914590747331,635,325,0.04577464788732394,6775,0.954225352112676,5825,0.8204225352112676,3630,0.568075117370892,350,0.05477308294209702,1450,0.5272727272727272,545,0.19818181818181815,445,0.1618181818181818,180,0.06545454545454546,120,0.04363636363636364,0.04545454545454545,945,0.08811188811188811,705,0.06573426573426573,3055
hunt_club_park_3056,8515,0.1462125660598943,1245,39.7,39.2,1115,0.3323397913561848,560,0.06576629477392835,44800,52550,17.7,42400,51600,11.6,850,0.099882491186839,295,0.17302052785923755,425,0.0764388489208633,130,0.104,555,2.9,2220,0.7551020408163265,0.24489795918367344,0.11805555555555557,340,7.1,1520,1558,720,47.2,25.7,1220,1172,3.2,0.2558139534883721,605,0.2558139534883721,2,113100,130000,78400,160,0.0187903699354081,0.02113916617733411,180,0.0117508813160987,100,0.00411280846063454,35,0.00587544065804935,50,0,0,0.3971797884841363,3380,0.0217391304347826,185,0.09336465061655902,0.2804232804232804,795,0.5646298472385429,4805,0.6311360448807855,4500,0.14,630,420,0.09312638580931264,4085,0.9057649667405764,3085,0.6840354767184036,1365,0.35316946959896506,385,0.09961190168175936,2205,0.8891129032258065,180,0.07258064516129033,60,0.02419354838709677,10,0.00403225806451612,35,0.01411290322580645,0.02217741935483871,1375,0.16147974163241338,765,0.08984145625366999,3056
industrial_east_3057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3057
iris_3058,5690,0.15026362038664323,855,39.4,36,500,0.3636363636363637,795,0.13971880492091387,43160,45640,16.8,26400,44240,12,595,0.10456942003514938,165,0.18857142857142856,380,0.09608091024020228,50,0.05847953216374269,795,2.3,1105,0.4411177644710579,0.5588822355289421,0.15145228215767634,365,2.7,980,1308,1395,8.2,26,1410,1408,2.7,0.21180555555555555,305,0.21180555555555555,1.8,97900,111000,73500,80,0.01407211961301671,0.00703605980650835,40,0.04569420035149385,260,0.02987697715289982,170,0.01405975395430579,80,0,0,0.23550087873462217,1340,0.06151142355008787,350,0.05272407732864675,0.28846153846153844,300,0.3251318101933216,1850,0.680161943319838,3360,0.1324404761904762,445,245,0.07802547770700637,2890,0.9203821656050956,2290,0.7292993630573248,935,0.3202054794520548,375,0.1284246575342466,1505,0.76010101010101,260,0.13131313131313133,140,0.0707070707070707,25,0.01262626262626262,50,0.02525252525252525,0.03787878787878788,945,0.16608084358523725,380,0.06684256816182937,3058
island_park_wellington_village_3059,5460,0.1813186813186813,990,41.8,43.2,135,0.08490566037735849,625,0.11446886446886446,86500,118300,5,80800,107500,4.1,145,0.02658111824014665,0,0,95,0.02883156297420333,30,0.0303030303030303,625,2.4,1735,0.7762863534675615,0.22371364653243847,0.05869074492099323,130,2.6,1510,2056,500,0,18.4,1450,1690,3,0.05161290322580645,80,0.05161290322580645,1.8,214800,184000,164000,25,0.00457875457875457,0.00457875457875457,25,0.02108157653528872,115,0.01099908340971585,60,0.0073327222731439,40,0,0,0.13932172318973418,760,0.01008249312557287,55,0.00549450549450549,0.07228915662650602,30,0.11365719523373052,620,0.6803551609322974,3065,0.06688417618270799,205,55,0.01873935264054514,2880,0.9812606473594548,2635,0.8977853492333902,1820,0.637478108581436,80,0.02802101576182136,555,0.5388349514563107,160,0.1553398058252427,215,0.2087378640776699,85,0.0825242718446602,15,0.0145631067961165,0.02912621359223301,580,0.10622710622710622,230,0.04212454212454213,3059
kanata_lakes_3060,19390,0.19056214543579164,3695,42.5,44.8,870,0.13787638668779714,1680,0.08664259927797834,59850,74100,9.3,57300,71700,6.9,1305,0.06730273336771532,380,0.08941176470588236,705,0.06157205240174673,220,0.05962059620596206,1685,2.7,4985,0.6828767123287671,0.3171232876712329,0.06396588486140725,450,3.5,1570,1776,2315,1.1,13.3,2120,2218,3,0.09876543209876544,560,0.09876543209876544,1.8,142600,158000,89600,85,0.00438370293965961,0.03378029912325941,655,0.00928313563692625,180,0.0038679731820526,75,0.00489943269726663,95,0,0,0.4076843733883445,7905,0.07117070654976793,1380,0.02372356884992264,0.0659025787965616,460,0.4927797833935018,9555,0.6186915887850467,9930,0.09818731117824774,975,205,0.02086513994910941,9620,0.9791348600508906,8690,0.8844783715012723,4955,0.5536312849162012,495,0.0553072625698324,3375,0.8565989847715736,230,0.0583756345177665,130,0.03299492385786802,45,0.01142131979695431,165,0.04187817258883249,0.05710659898477157,2535,0.13073749355337802,660,0.03403816400206292,3060
katimavik_hazeldean_3061,11135,0.17871576111360574,1990,41.4,41.6,860,0.24641833810888253,890,0.07992815446789403,50800,56950,13.1,48840,56900,9.4,530,0.04757630161579892,155,0.06739130434782609,260,0.03798392987582177,120,0.06030150753768844,890,2.6,3525,0.8131487889273357,0.18685121107266436,0.07629107981220658,325,4.7,1360,1398,815,8,20.3,1510,1488,2.9,0.1634756995581738,555,0.1634756995581738,1.7,116800,135000,74800,50,0.00449034575662326,0.01481814099685675,165,0.01660682226211849,185,0.01122082585278276,125,0.00403949730700179,45,0,0,0.22710951526032316,2530,0.0426391382405745,475,0.03726986977997305,0.20906801007556677,415,0.23204667863554757,2585,0.6518918918918919,6030,0.1011608623548922,610,345,0.05688375927452597,5720,0.943116240725474,4745,0.7823577906018137,2395,0.4422899353647276,355,0.06555863342566944,2490,0.8258706467661692,205,0.06799336650082918,140,0.04643449419568822,30,0.0099502487562189,145,0.04809286898839138,0.02985074626865671,1195,0.10731926358329592,395,0.03547373147732375,3061
kinburn_3062,2680,0.15111940298507462,405,40.6,42,90,0.1005586592178771,145,0.05410447761194029,50440,58200,12.4,49520,58600,8.9,155,0.05772811918063315,40,0.06956521739130435,75,0.04385964912280701,45,0.1125,145,2.8,905,0.9329896907216496,0.06701030927835051,0.05,45,4.2,1440,1484,60,0,0,1110,1000,3.1,0.06832298136645963,55,0.06832298136645963,1.8,120600,136000,74000,0,0,0,0,0.03538175046554934,95,0.00558659217877095,15,0.02048417132216014,55,0,0,0.05586592178770949,150,0,0,0.00373134328358208,0.1176470588235294,10,0.03910614525139665,105,0.7330316742081447,1620,0.06172839506172839,100,95,0.06440677966101695,1375,0.9322033898305084,1045,0.7084745762711865,515,0.33993399339933994,190,0.1254125412541254,920,0.9246231155778896,0,0,45,0.04522613065326633,0,0,25,0.02512562814070352,0.03015075376884422,335,0.125,70,0.0260707635009311,3062
laurentian_3063,10945,0.2074006395614436,2270,43.4,45.6,695,0.2202852614896989,1535,0.14024668798538145,63400,78900,9.5,62150,79300,6.8,755,0.06898126998629511,135,0.06164383561643835,435,0.06707787201233616,180,0.07929515418502203,1535,2.3,2805,0.584375,0.415625,0.13631522896698617,640,2.7,1360,1926,2000,2.5,29.7,1310,1394,2.9,0.15335463258785942,480,0.15335463258785942,1.7,148200,178000,90800,40,0.00365463682046596,0.00959342165372316,105,0.01918684330744632,210,0.01050708085883965,115,0.0050251256281407,55,0.00182731841023298,20,0.1827318410232983,2000,0.03334856098675194,365,0.0159890360895386,0.1263537906137184,175,0.16308816811329374,1785,0.6236442516268981,5750,0.09913043478260868,570,190,0.03342128408091469,5495,0.9665787159190852,4855,0.8540017590149517,2810,0.5424710424710425,300,0.05791505791505792,1630,0.6892177589852009,320,0.13530655391120508,255,0.10782241014799154,70,0.02959830866807611,80,0.03382663847780127,0.03805496828752643,1270,0.11603471904979444,390,0.03563270899954317,3063
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ledbury_heron_gate_ridgemont_3065,14000,0.0975,1365,34.4,31.8,2180,0.418426103646833,1885,0.13464285714285715,34040,33480,31.8,29840,33480,22.6,3335,0.2382142857142857,1105,0.30779944289693595,1720,0.19005524861878453,505,0.3713235294117647,1880,2.5,1270,0.22986425339366515,0.7692307692307693,0.27876520112254444,1490,13.2,1360,1380,4255,31.4,32.5,1180,1121,3.3,0.34789391575663026,1115,0.34789391575663026,2.2,76000,83000,59900,535,0.03822793854948195,0.05180421579135405,725,0.02214285714285714,310,0.00857142857142857,120,0.01107142857142857,155,0.00178571428571428,25,0.4742857142857143,6640,0.1357142857142857,1900,0.23035714285714284,0.5205811138014528,3225,0.6917857142857143,9685,0.6019945602901179,6640,0.15436746987951808,1025,1490,0.2023082145281738,5875,0.7976917854718262,4290,0.5824847250509165,1415,0.251779359430605,800,0.1423487544483986,2860,0.6858513189448441,940,0.22541966426858512,200,0.04796163069544364,40,0.00959232613908872,125,0.02997601918465228,0.07314148681055156,2300,0.16428571428571428,1530,0.10932475884244372,3065
leslie_park_bruce_farm_3066,2915,0.20754716981132076,605,44.8,45.6,245,0.34265734265734266,455,0.15608919382504288,50400,54500,15,45720,52000,11.1,180,0.06164383561643835,35,0.07526881720430108,95,0.05163043478260869,55,0.09016393442622953,460,2.2,990,0.7333333333333333,0.26666666666666666,0.0966542750929368,130,7.6,1320,1336,365,0,15.3,1680,1720,2.7,0.2195121951219512,180,0.2195121951219512,1.6,106600,116000,84000,15,0.00513698630136986,0.02054794520547945,60,0.04280821917808219,125,0.01541095890410958,45,0.02226027397260274,65,0.00342465753424657,10,0.2534246575342466,740,0.04452054794520548,130,0.05831903945111492,0.2857142857142857,170,0.23972602739726023,700,0.6481113320079522,1630,0.11042944785276074,180,50,0.02994011976047904,1615,0.9670658682634732,1325,0.7934131736526946,630,0.4359861591695502,170,0.1176470588235294,615,0.75,125,0.1524390243902439,60,0.07317073170731707,0,0,20,0.02439024390243902,0.06097560975609756,240,0.0823327615780446,155,0.05308219178082191,3066
lowertown_east_3067,6770,0.1757754800590842,1190,39.4,35.2,855,0.5135135135135135,1950,0.2880354505169867,40560,44680,23.6,36920,44120,17.6,1810,0.2675535846267554,325,0.2620967741935484,1095,0.25259515570934254,390,0.3277310924369748,1950,1.9,510,0.14030261348005502,0.8583218707015131,0.2072992700729927,710,6.1,1500,1720,3120,38,23.2,1100,1103,2.9,0.31690140845070425,450,0.31690140845070425,2,86700,98000,62000,420,0.06208425720620843,0.01773835920177383,120,0.0303030303030303,205,0.01995565410199556,135,0.00960827790096082,65,0,0,0.29046563192904656,1965,0.05617147080561715,380,0.1174298375184638,0.43922651933701656,795,0.4138950480413895,2800,0.5629887054735013,3240,0.14351851851851852,465,445,0.12447552447552448,3130,0.8755244755244755,2535,0.7090909090909091,1235,0.44504504504504505,245,0.08828828828828829,690,0.4509803921568627,370,0.24183006535947713,355,0.23202614379084968,60,0.0392156862745098,45,0.02941176470588235,0.06535947712418301,990,0.14623338257016247,1675,0.2475979305247598,3067
lowertown_west_3068,5315,0.17121354656632173,910,43.8,40.4,205,0.5,1990,0.374412041392286,53150,63150,11.5,49720,62450,6.9,865,0.1627469426152399,60,0.2608695652173913,695,0.16666666666666666,110,0.12087912087912088,1990,1.5,1145,0.329971181556196,0.670028818443804,0.15653495440729484,515,5.5,1700,1832,2330,12,20.5,1300,1346,2.2,0.13168724279835392,160,0.13168724279835392,1.3,106800,113000,60400,105,0.01975540921919097,0.00188146754468485,10,0.03951081843838194,210,0.02257761053621825,120,0.01317027281279398,70,0,0,0.2229539040451552,1185,0.04139228598306679,220,0.02822201317027281,0.15306122448979592,150,0.2634054562558796,1400,0.7156767283349562,3675,0.11428571428571428,420,145,0.04107648725212465,3380,0.9575070821529744,2975,0.8427762039660056,1730,0.5314900153609831,180,0.05529953917050691,535,0.3554817275747508,270,0.17940199335548174,570,0.3787375415282392,50,0.03322259136212625,85,0.05647840531561462,0.05315614617940199,700,0.1317027281279398,995,0.187206020696143,3068
manor_park_3069,8150,0.254601226993865,2075,46.2,47.6,610,0.33424657534246577,1835,0.22515337423312884,48240,56200,17.4,45360,56150,13.1,1365,0.16748466257668712,250,0.199203187250996,685,0.1421161825726141,430,0.20772946859903385,1840,1.9,2040,0.48056537102473496,0.5206124852767963,0.17067307692307693,710,7.5,1280,1596,2210,27.8,26.1,1160,1134,2.6,0.21797752808988763,485,0.21797752808988763,1.5,101800,111000,59800,365,0.04478527607361963,0.01165644171779141,95,0.03803680981595092,310,0.01288343558282208,105,0.0196319018404908,160,0.00368098159509202,30,0.25214723926380367,2055,0.06073619631901841,495,0.06503067484662577,0.30903790087463556,530,0.2723926380368098,2220,0.56113074204947,3970,0.11586901763224182,460,430,0.09772727272727272,3965,0.9011363636363636,3210,0.7295454545454545,1410,0.4017094017094017,325,0.0925925925925926,1355,0.6483253588516746,395,0.18899521531100477,175,0.08373205741626795,70,0.03349282296650718,95,0.04545454545454545,0.06220095693779904,605,0.07423312883435583,2180,0.2674846625766871,3069
manotick_3070,10375,0.22072289156626507,2290,44.2,48,375,0.11485451761102604,605,0.05831325301204819,69500,88300,8.4,67300,88200,5.9,445,0.0429122468659595,130,0.0611764705882353,220,0.03694374475230898,95,0.04139433551198257,600,2.7,3550,0.9293193717277488,0.07068062827225131,0.0388739946380697,145,2.6,1490,1978,270,13,22.4,1620,1860,2.9,0.07822085889570553,255,0.07822085889570553,1.8,166600,172000,103000,25,0.00240963855421686,0.00385542168674698,40,0.02555448408871745,265,0.01398264223722275,145,0.00916104146576663,95,0,0,0.16393442622950818,1700,0.00819672131147541,85,0.01349397590361445,0.14,140,0.11861137897782063,1230,0.6271676300578035,5425,0.10138248847926268,550,165,0.03235294117647059,4940,0.9686274509803922,4150,0.8137254901960784,2310,0.47384615384615386,375,0.07692307692307693,2360,0.921875,20,0.0078125,90,0.03515625,10,0.00390625,80,0.03125,0.033203125,1250,0.12048192771084336,365,0.03518072289156626,3070
marlborough_3071,2255,0.18181818181818185,410,42.8,45.6,100,0.14705882352941177,130,0.05764966740576496,52500,59750,13,50880,59050,9.1,125,0.05543237250554324,30,0.06521739130434782,60,0.04316546762589928,35,0.08641975308641975,125,2.7,760,0.9047619047619048,0.09523809523809525,0.06918238993710692,55,6.9,1340,1448,75,0,0,1120,1120,2.8,0.1276595744680851,90,0.1276595744680851,1.8,125600,137000,108000,0,0,0,0,0.03547671840354767,80,0,0,0.02882483370288248,65,0,0,0.07317073170731707,165,0,0,0,0,0,0.01773835920177383,40,0.6808510638297872,1280,0.0859375,110,80,0.06557377049180328,1140,0.9344262295081968,865,0.7090163934426229,365,0.31196581196581197,210,0.1794871794871795,755,0.937888198757764,15,0.0186335403726708,0,0,0,0,30,0.03726708074534161,0.08695652173913043,245,0.10864745011086474,60,0.02660753880266075,3071
