name,total_population,number_of_seniors_age_65,percent_of_pop_that_are_seniors_age_65,average_age_of_the_population,median_age_of_the_population,number_of_people_living_alone,percent_of_people_living_alone,number_of_after_tax_income_recipients_age_15,average_after_tax_income_in_2020_among_recipients,number_of_market_income_recipients_age_15,average_market_income_in_2020_among_recipients,percent_of_income_from_government_transfers_2020,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_who_know_neither_english_nor_french,percent_of_people_who_know_neither_english_nor_french,percent_of_pop_that_are_indigenous,number_of_people_who_are_indigenous,percent_of_pop_that_are_fn,number_of_people_who_are_fn,percent_of_pop_that_are_metis,number_of_people_who_are_metis,percent_of_pop_that_are_inuit,number_of_people_who_are_inuit,percent_of_pop_that_are_visible_minority,number_of_people_who_are_visible_minority,number_of_pop_in_labour_force,percent_of_pop_in_labour_force_participation_rate,number_of_pop_unemployed,unemployment_rate,number_of_people_age_25_64_with_no_high_school_diploma,percent_of_people_age_25_64_with_no_high_school_diploma,number_of_people_age_25_64_with_a_high_school_diploma,percent_of_people_age_25_64_with_a_high_school_diploma,number_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,percent_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_commute_for_60_minutes_and_over,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24,ONS_ID
ottawa_riverside_park_south_revelstoke_3099,2455,705,0.28716904276985744,46.7,50.8,225,0.09164969450101831,2050,61750,1965,71100,10.7,57350,68000,9.3,80,0.03258655804480651,15,0.00610997963340122,0,0,0,0,0,0,0,0,0,0,1185,0.5683453237410072,70,0.05907172995780591,15,0.01327433628318584,1115,0.986725663716814,940,0.831858407079646,585,0.527027027027027,95,0.08558558558558559,0.01923076923076923,220,0.08961303462321792,245,0.09979633401221996,3099
ottawa_riverside_south_leitrim_3100,11580,1210,0.10449050086355786,37.2,38.8,785,0.06778929188255613,8735,69400,8355,85500,7.2,63250,77700,5.1,245,0.02115716753022452,45,0.0038860103626943,0,0,0,0,0,0,0,0,0,0,6790,0.7441095890410959,525,0.07731958762886598,160,0.02494154325798909,6250,0.9742790335151988,5375,0.8378799688230709,2895,0.46209098164405427,550,0.08778930566640064,0.03273809523809524,805,0.06951640759930916,1505,0.12996545768566495,3100
ottawa_riverview_3101,6750,1920,0.28444444444444444,47.1,46.4,1540,0.22814814814814816,5970,52300,5480,59500,14,49760,57450,11.2,690,0.10222222222222224,0,0,0.00296296296296296,20,0,0,0,0,0,0,0,0,3505,0.5750615258408531,305,0.08701854493580599,170,0.04934687953555878,3280,0.9521044992743106,2640,0.7663280116110305,1440,0.45,225,0.0703125,0.03682719546742209,890,0.13185185185185186,725,0.1074074074074074,3101
ottawa_rockcliffe_park_3102,1325,340,0.25660377358490566,46.8,52.4,65,0.04905660377358491,1135,126000,1110,191200,2.7,133600,205600,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,0.574468085106383,40,0.05925925925925926,0,0,590,1,550,0.9322033898305084,315,0.5,25,0.03968253968253968,0,65,0.04905660377358491,240,0.1811320754716981,3102
ottawa_rothwell_heights_beacon_hill_north_3103,7625,2155,0.28262295081967215,46.6,49.6,700,0.0918032786885246,6235,59750,5780,69500,12.9,58150,69900,10,295,0.03871391076115486,0,0,0.00196850393700787,15,0,0,0,0,0,0,0,0,3575,0.5542635658914729,375,0.1048951048951049,210,0.05957446808510638,3310,0.9390070921985816,2800,0.7943262411347518,1570,0.490625,195,0.0609375,0.03405572755417956,1320,0.1732283464566929,775,0.10163934426229508,3103
ottawa_sandy_hill_3104,8500,1295,0.15235294117647058,39.2,32.8,2485,0.2923529411764706,7725,51450,7205,59800,11.8,46880,56850,7.3,1310,0.15411764705882353,30,0.0035314891112419,0,0,0,0,0,0,0,0,0,0,5640,0.7089880578252671,860,0.1524822695035461,180,0.04004449388209121,4315,0.9599555061179088,3780,0.8409343715239155,2390,0.5005235602094241,315,0.06596858638743455,0.0507399577167019,1470,0.17304296645085343,2170,0.25529411764705884,3104
ottawa_south_keys_3105,1710,575,0.3362573099415205,50.4,54.8,325,0.19005847953216373,1560,46120,1460,46520,19.3,44160,47280,13.8,100,0.05847953216374269,0,0,0,0,0,0,0,0,0,0,0,0,865,0.5440251572327044,135,0.15606936416184972,35,0.0440251572327044,760,0.9559748427672956,545,0.6855345911949685,285,0.3904109589041096,60,0.0821917808219178,0.06741573033707865,135,0.07894736842105263,220,0.1286549707602339,3105
ottawa_stittsville_3106,18310,3430,0.18732932823593665,42.4,45.2,1160,0.06335335882031677,14625,60700,13985,72400,9.4,58400,71300,7.2,340,0.01856908793009284,60,0.00327779295274515,0,0,0,0,0,0,0,0,0,0,9890,0.6556181637388134,815,0.08240647118301314,285,0.03059581320450885,9030,0.9694041867954912,7585,0.8142780461621041,4275,0.4708149779735683,700,0.07709251101321586,0.0438871473354232,550,0.03004643540016388,2340,0.127799016930639,3106
ottawa_stittsville_east_3107,4785,380,0.0794148380355277,33.9,32.8,280,0.05851619644723093,3560,58150,3410,67900,8.7,58200,71900,5.1,260,0.05433646812957157,80,0.01671891327063741,0,0,0,0,0,0,0,0,0,0,2965,0.7938420348058902,220,0.07419898819561552,55,0.01873935264054514,2880,0.9812606473594548,2370,0.807495741056218,1360,0.4954462659380692,295,0.10746812386156648,0.03308823529411765,240,0.05015673981191222,420,0.0877742946708464,3107
ottawa_stittsville_north_3108,8600,995,0.11569767441860464,37.5,38.4,720,0.08372093023255814,6545,60300,6235,72300,8.4,58250,71800,5.7,345,0.04011627906976744,15,0.00174418604651162,0.00174418604651162,15,0,0,0,0,0,0,0,0,5025,0.7438934122871946,360,0.07164179104477612,130,0.02677651905252317,4725,0.9732234809474768,3895,0.8022657054582905,2295,0.4919614147909968,330,0.0707395498392283,0.0423728813559322,360,0.04186046511627907,905,0.10523255813953487,3108
