VAR_ID,3001,3002,3003,3004,3005,3006,3007,3008,3009,3010,3011,3012,3013,3014,3015,3016,3017,3018,3019,3020,3021,3022,3023,3024,3025,3026,3027,3028,3029,3030,3031,3032,3033,3034,3035,3036,3037,3038,3039,3040,3041,3042,3043,3044,3045,3046,3047,3048,3049,3050,3051,3052,3053,3054,3055,3056,3057,3058,3059,3060,3061,3062,3063,3065,3066,3067,3068,3069,3070,3071,3072,3073,3075,3074,3076,3077,3078,3079,3080,3081,3082,3083,3084,3085,3086,3087,3088,3089,3090,3091,3092,3093,3094,3095,3097,3098,3099,3100,3101,3102,3103,3104,3105,3106,3107,3108,3109,3110,3111,3112,3113,3114,3115,3116,3117
VAR51,0,0.007078507,0.0298141,0.017532468,0.012536873,NA,0.005994006,0.009626955,0.023850085,0.004355943,0.01992461,0.017073171,0.008351893,0.014005057,0.015402844,0.018739903,0.005034857,0.027472527,NA,0.02874481,0.008681926,0.01501938,0.015934066,0.011800351,0.00935772,0.011232011,0.041376485,0.008695652,0.001792115,NA,0,0.004513889,0.002614379,0.017888055,0.012084592,0.002522068,0.003401361,0.003472222,0.008474576,0.013455657,0.045454545,NA,0.008042152,0.023525281,0.015981735,0.003768844,0.006789891,0.011409943,0.008064516,0,0,0.027530364,0.014692378,0.029563932,0.015850816,0.021139166,NA,0.00703606,0.004578755,0.033780299,0.014818141,0,0.009593422,0.051804216,0.020547945,0.017738359,0.001881468,0.011656442,0.003855422,0,0.008474576,0.004280822,0.005121639,0,0,0.006628788,0,0.023294858,0.012937765,0.01519295,0.004753417,0.002332815,NA,0.002227171,0.005347594,0.023149265,0.045986622,0.012077295,0.009803922,0.015387188,0.010297483,0.007727975,0.008196721,0.003493014,0.020971688,0.02090209,0.005119454,0.021773347,0.018074656,0,0.004273504,0.009712365,0.007407407,0.005232029,0.036087369,0.012583563,0.027701339,0.016736402,0.008260447,0.017642908,0,0.017681729,0.051527861,0.014055395,0.011100833
VAR53,0.068965517,0.009646302,0.027709576,0.035064935,0.029520295,NA,0.037,0.032490975,0.039182283,0.030472637,0.015069968,0.026829268,0.025069638,0.020428016,0.027251185,0.020348837,0.03020914,0.025641026,NA,0.039284574,0.030781373,0.037306202,0.018121911,0.028061224,0.028498511,0.024921025,0.010245902,0.037974684,0.014349776,NA,0.070454545,0.029166667,0.027415144,0.025389498,0.024183797,0.034047919,0.031782066,0.0234375,0.042301184,0.027522936,0.016934046,NA,0.02828619,0.014396067,0.017123288,0.031367629,0.016981132,0.032205463,0.029411765,0.074074074,0,0.012955466,0.021120294,0.042128603,0.028438228,0.011750881,NA,0.0456942,0.021081577,0.009283136,0.016606822,0.03538175,0.019186843,0.022142857,0.042808219,0.03030303,0.039510818,0.03803681,0.025554484,0.035476718,0.016949153,0.045337896,0.037131882,0.030035336,0.055276382,0.021780303,0.029,0.022455404,0.02498327,0.028250304,0.021971496,0.01399689,NA,0.029411765,0.029438002,0.039064384,0.020083682,0.037037037,0.01635323,0.026425824,0.028604119,0.021638331,0.026900585,0.02994012,0.018524991,0.0330033,0.018771331,0.022041459,0.023182711,0.018237082,0.027553444,0.028389989,0.018518519,0.025250227,0.019477435,0.022029898,0.015226564,0.023012552,0.067087992,0.055007052,0.063716814,0.021611002,0.036526946,0.021496486,0.023600185
VAR55,0,0.003215434,0.016836198,0.016883117,0.013284133,NA,0.017,0.014440433,0.015332198,0.017412935,0.006458558,0.016463415,0.00724234,0.012256809,0.008293839,0.011950904,0.01045701,0.011599512,NA,0.021079527,0.01183899,0.025193798,0.008786381,0.014030612,0.011909826,0.008775009,0.004098361,0.021360759,0.006278027,NA,0.020454545,0.0125,0.019582245,0.012117715,0.012091898,0.021437579,0.017026107,0.009548611,0.013536379,0.017125382,0.013368984,NA,0.012756517,0.009480337,0.010273973,0.015056462,0.010943396,0.022013861,0.016129032,0,0,0.008906883,0.017447199,0.022912047,0.015850816,0.004112808,NA,0.029876977,0.010999083,0.003867973,0.011220826,0.005586592,0.010507081,0.008571429,0.015410959,0.019955654,0.022577611,0.012883436,0.013982642,0,0.008474576,0.020530368,0.024327785,0.016489988,0.033500838,0.009469697,0.013,0.011752361,0.01226857,0.014884569,0.008313539,0.008553655,NA,0.012477718,0.022301517,0.021702435,0.013389121,0.02173913,0.006541292,0.011038635,0.010297483,0.00927357,0.011695906,0.014471058,0.012583013,0.01540154,0.005119454,0.010233535,0.01021611,0,0.016152019,0.011206575,0.007407407,0.012966333,0.010451306,0.01140834,0.005136672,0.017782427,0.033543996,0.033850494,0.031858407,0.013752456,0.019161677,0.009508061,0.011105969
VAR57,0,0.006430868,0.008067345,0.016233766,0.012546125,NA,0.018,0.013237064,0.014480409,0.009950249,0.008073197,0.007926829,0.013370474,0.007976654,0.014810427,0.007428941,0.016653757,0.009157509,NA,0.010539764,0.018153118,0.009689922,0.007138935,0.011001276,0.015737984,0.015444015,0.004918033,0.012658228,0.004484305,NA,0.047727273,0.014583333,0.007832898,0.010386613,0.005441354,0.010088272,0.013620885,0.009548611,0.027072758,0.009174312,0.002673797,NA,0.013311148,0.003511236,0.005707763,0.016311167,0.003773585,0.009376274,0.010436433,0,0,0.00242915,0.002754821,0.014781966,0.007925408,0.005875441,NA,0.014059754,0.007332722,0.004899433,0.004039497,0.020484171,0.005025126,0.011071429,0.022260274,0.009608278,0.013170273,0.019631902,0.009161041,0.028824834,0.008474576,0.020530368,0.011523688,0.012367491,0.020100503,0.013257576,0.01,0.009653725,0.009591791,0.011543135,0.010095012,0.003888025,NA,0.015597148,0.005352364,0.009163251,0.005020921,0.010466989,0.007358953,0.01304566,0.016018307,0.007727975,0.011695906,0.013972056,0.00559245,0.01760176,0.006825939,0.010495933,0.01021611,0.009118541,0.009976247,0.015315652,0.003703704,0.012056415,0.008551069,0.007867821,0.008805724,0.005230126,0.020904229,0.014809591,0.028318584,0.007858546,0.008982036,0.010748243,0.010180472
VAR59,0,0,0.001403016,0,0,NA,0,0.002406739,0.008517888,0,0,0.001829268,0,0,0.001777251,0,7.75e-4,0,NA,0.004790802,0,0.001453488,0,0.001913265,0,0,0.001229508,0.003164557,0,NA,0,0.001736111,0,0.001731102,0.004232164,0,0,0,0,0,0,NA,0.001663894,0.001053371,0,0,0.001132075,0,0,0,0,0,0,0.001478197,0.001864802,0,NA,0,0,0,0,0,0.001827318,0.001785714,0.003424658,0,0,0.003680982,0,0,0,0.001710864,0,0,0,0,0.003,6.3e-4,0.001338389,9.11e-4,0.002375297,0,NA,0,0,0.006269592,0,0.004025765,0,0,0,0,0,0,0,0,0.005119454,0,7.86e-4,0,0,0,0.005555556,0,0,0,0,0,0.008750608,0.005641749,0,0,0.005389222,0,0
VAR61,0.344827586,0.206430868,0.414591371,0.324675325,0.265682657,NA,0.178,0.240673887,0.277683135,0.166666667,0.299784715,0.251829268,0.208913649,0.263618677,0.307464455,0.367571059,0.198295895,0.298534799,NA,0.314595976,0.145224941,0.291182171,0.28390994,0.229910714,0.225010634,0.287118287,0.436885246,0.200949367,0.160538117,NA,0.077272727,0.167013889,0.108355091,0.293710329,0.247883918,0.20176544799999999,0.098751418999999993,0.1640625,0.089678511,0.234862385,0.440285205,NA,0.195507488,0.39255618,0.252283105,0.070263488,0.173584906,0.232776192,0.15370019,0.12962963,0.2,0.3951417,0.359963269,0.375461936,0.186013986,0.397179788,NA,0.235500879,0.139321723,0.407684373,0.227109515,0.055865922,0.182731841,0.474285714,0.253424658,0.290465632,0.222953904,0.252147239,0.163934426,0.073170732,0.222033898,0.070145423,0.088348271,0.09540636,0.05360134,0.232954545,0.074,0.337460651,0.221280393,0.339914945,0.200118765,0.164852255,NA,0.177807487,0.08117752,0.312997347,0.455230126,0.295491143,0.238757155,0.302726208,0.234553776,0.193199382,0.16374269,0.160179641,0.304788535,0.335533553,0.177474403,0.280503805,0.306876228,0.212765957,0.247030879,0.240194247,0.285185185,0.156960874,0.401425178,0.252950433,0.365070629,0.251046025,0.191054934,0.259520451,0.046017699,0.341846758,0.244311377,0.201736255,0.219342897
VAR63,0,0.026366559,0.134689583,0.099350649,0.065682657,NA,0.028,0.045728039,0.06132879,0.027363184,0.06350915,0.025,0.041225627,0.038521401,0.07049763,0.064922481,0.01859024,0.039072039,NA,0.064196742,0.009471192,0.043120155,0.028555739,0.04161352,0.038706933,0.037908038,0.078278689,0.047468354,0.01793722,NA,0.006818182,0.023263889,0.003916449,0.095787651,0.046553809,0.011349306,0,0.021701389,0,0.043425076,0.144385027,NA,0.027454243,0.064606742,0.042237443,0.007528231,0.022641509,0.055034651,0.011385199,0.055555556,0,0.049392713,0.033057851,0.095343681,0.021445221,0.02173913,NA,0.061511424,0.010082493,0.071170707,0.042639138,0,0.033348561,0.135714286,0.044520548,0.056171471,0.041392286,0.060736196,0.008196721,0,0.011864407,0.00855432,0.005121639,0.010600707,0,0.024621212,0.006,0.056033578,0.031229088,0.057411908,0.052850356,0.01088647,NA,0.015597148,0.002676182,0.088256571,0.226778243,0.036231884,0.033524121,0.042983777,0.042334096,0.043276662,0.01754386,0.016467066,0.029010835,0.093509351,0.010238908,0.038834951,0.080550098,0.006079027,0.031828979,0.050803138,0.083333333,0.023430391,0.121615202,0.058615264,0.068611264,0.031380753,0.050072922,0.096614951,0.003539823,0.05108055,0.036526946,0.033484911,0.035631652
VAR65,0,0.018649518,0.140652403,0.096753247,0.036135693,NA,0.021978022,0.055354994,0.074042553,0.036069652,0.08934338,0.021354484,0.032311978,0.039291967,0.095914742,0.055232558,0.03601859,0.057387057,NA,0.112460064,0.009471192,0.080426357,0.022527473,0.038909265,0.044236495,0.060723061,0.072101598,0.017391304,0.016143498,NA,0.011363636,0.019444444,0.014379085,0.108419839,0.056797583,0.017654477,0.007945516,0.013032146,0.018644068,0.056880734,0.185383244,NA,0.027731559,0.094101124,0.057077626,0,0.00980762,0.038712306,0.023719165,0,0,0.098705502,0.093663912,0.123429416,0.033100233,0.093364651,NA,0.052724077,0.005494505,0.023723569,0.03726987,0.003731343,0.015989036,0.230357143,0.058319039,0.117429838,0.028222013,0.065030675,0.013493976,0,0.016949153,0.005132592,0.010243278,0.008244994,0.011705686,0.013245033,0.003003003,0.061070304,0.035467321,0.081434215,0.027315914,0.011664075,NA,0.020935412,0.006238859,0.117916566,0.237458194,0.093397746,0.041700736,0.06373369,0.052631579,0.043276662,0.025761124,0.013972056,0.044040545,0.130913091,0.015358362,0.041458935,0.076620825,0.006079027,0.042755344,0.054518297,0.064814815,0.013645668,0.054631829,0.032258065,0.044212071,0.046025105,0.039844509,0.072688779,0.007092199,0.1,0.064071856,0.034311699,0.034706155
VAR66,0,0.133027523,0.367552704,0.334831461,0.173144876,NA,0.170542636,0.26744186,0.334615385,0.297435897,0.359307359,0.147058824,0.21402214,0.173241852,0.394160584,0.161473088,0.208988764,0.254054054,NA,0.405529954,0.086330935,0.321705426,0.097619048,0.202657807,0.248803828,0.235054348,0.175473579,0.117647059,0.135338346,NA,0.238095238,0.167664671,0.215686275,0.457420925,0.328671329,0.127272727,0.120689655,0.101351351,0.379310345,0.312080537,0.47597254,NA,0.179856115,0.253068933,0.318471338,0,0.089965398,0.191919192,0.20746888,0,0,0.286384977,0.293948127,0.36784141,0.219135802,0.28042328,NA,0.288461538,0.072289157,0.065902579,0.20906801,0.117647059,0.126353791,0.520581114,0.285714286,0.439226519,0.153061224,0.309037901,0.14,0,0.14084507,0.133333333,0.205128205,0.142857143,0.388888889,0.084848485,0.081081081,0.203781513,0.189285714,0.281217209,0.171641791,0.109489051,NA,0.157718121,0.132075472,0.424479167,0.544061303,0.375404531,0.253731343,0.225844695,0.2875,0.314606742,0.205607477,0.123893805,0.165571616,0.470355731,0.142857143,0.164754953,0.290611028,0.052631579,0.22556391,0.27037037,0.299145299,0.12145749,0.142679901,0.143106457,0.129639591,0.268292683,0.251533742,0.326984127,0.222222222,0.333333333,0.313782991,0.224932249,0.220588235
VAR68,0.189655172,0.218649518,0.605050859,0.417532468,0.260516605,NA,0.174,0.279181709,0.38330494,0.195895522,0.428955867,0.242073171,0.237883008,0.295136187,0.33471564,0.495801034,0.283113865,0.367521368,NA,0.437240498,0.120757695,0.391957364,0.349258649,0.271205357,0.291365376,0.40961741,0.627459016,0.367088608,0.206278027,NA,0.022727273,0.188194444,0.080939948,0.342181189,0.272067715,0.133669609,0.054483541,0.125868056,0.054145516,0.275840979,0.570409982,NA,0.247088186,0.578300562,0.345890411,0.028858218,0.142264151,0.272727273,0.151802657,0.185185185,0,0.566801619,0.49862259,0.512195122,0.229370629,0.564629847,NA,0.32513181,0.113657195,0.492779783,0.232046679,0.039106145,0.163088168,0.691785714,0.239726027,0.413895048,0.263405456,0.272392638,0.118611379,0.017738359,0.179661017,0.05132592,0.04865557,0.058303887,0.061976549,0.149621212,0.041,0.448688353,0.299576177,0.422843256,0.292755344,0.15474339,NA,0.242424242,0.050847458,0.444899928,0.635146444,0.399355878,0.250204415,0.452082288,0.275743707,0.204018547,0.150877193,0.174650699,0.426424327,0.331133113,0.14334471,0.370768827,0.447937132,0.176291793,0.249881235,0.337317893,0.35,0.142402184,0.526365796,0.302517703,0.532929738,0.205020921,0.24647545,0.332863188,0.019469027,0.465618861,0.319161677,0.205870194,0.201295696
VAR70,0.517857143,0.652841782,0.627249357,0.605283605,0.601941748,NA,0.613689095,0.68,0.62487946,0.629375951,0.652402897,0.54564173,0.633269107,0.716360116,0.567951318,0.716847373,0.718629344,0.650760719,NA,0.659064554,0.669216061,0.585011186,0.640992998,0.74995762,0.60738083,0.728502837,0.707571802,0.665154265,0.671563484,NA,0.664041995,0.586447639,0.713153724,0.607843137,0.638373752,0.577092511,0.634210526,0.647739222,0.629126214,0.627240143,0.540659341,NA,0.660892738,0.736817761,0.627906977,0.637426901,0.689345315,0.671106557,0.683411215,0.571428571,0.64,0.682432432,0.628762542,0.626001781,0.738307935,0.631136045,NA,0.680161943,0.680355161,0.618691589,0.651891892,0.733031674,0.623644252,0.60199456,0.648111332,0.562988705,0.715676728,0.561130742,0.62716763,0.680851064,0.566990291,0.685146444,0.642424242,0.679824561,0.655737705,0.615715823,0.676866585,0.718733783,0.673919031,0.609460946,0.692982456,0.672237697,NA,0.622163588,0.711373391,0.573220537,0.645021645,0.644787645,0.588803089,0.73119445,0.63760218,0.655172414,0.599179207,0.585946574,0.716018402,0.607188703,0.583501006,0.748731823,0.622818792,0.571428571,0.58399546,0.69183922,0.574112735,0.666666667,0.780625,0.748979592,0.726362082,0.611041405,0.641982183,0.574980575,0.664596273,0.647482014,0.672218521,0.653090561,0.558482613
VAR72,0.068965517,0.085882353,0.162568306,0.114249037,0.104105572,NA,0.105860113,0.100840336,0.12808642,0.093107618,0.120080727,0.105660377,0.11663286,0.089527027,0.138095238,0.092495637,0.080591001,0.134962806,NA,0.129032258,0.074285714,0.102294455,0.117179742,0.100361664,0.09535865,0.077890953,0.109225092,0.09686221,0.0859375,NA,0.138339921,0.103641457,0.057777778,0.1140553,0.120670391,0.083969466,0.062240664,0.073051948,0.074074074,0.117714286,0.134146341,NA,0.078629032,0.109855618,0.078431373,0.075688073,0.098075729,0.096183206,0.08034188,0.142857143,0.1875,0.113154173,0.127659574,0.135135135,0.090391459,0.14,NA,0.132440476,0.066884176,0.098187311,0.101160862,0.061728395,0.099130435,0.15436747,0.110429448,0.143518519,0.114285714,0.115869018,0.101382488,0.0859375,0.078767123,0.064122137,0.068396226,0.077419355,0.065625,0.078671329,0.072332731,0.107220217,0.10584389,0.11612515,0.102239533,0.102209945,NA,0.094995759,0.066365008,0.149618321,0.176174497,0.100299401,0.080327869,0.085976875,0.132478632,0.072022161,0.098173516,0.082259663,0.09521028,0.137420719,0.072413793,0.084462511,0.118534483,0.05625,0.114674441,0.17370892,0.174545455,0.085858586,0.09367494,0.083787466,0.091153717,0.112936345,0.108412836,0.158108108,0.049844237,0.07037037,0.125867195,0.078503302,0.099056604
