name,total_population,number_of_seniors_age_65,percent_of_pop_that_are_seniors_age_65,average_age_of_the_population,median_age_of_the_population,number_of_people_living_alone,percent_of_people_living_alone,number_of_after_tax_income_recipients_age_15,average_after_tax_income_in_2020_among_recipients,number_of_market_income_recipients_age_15,average_market_income_in_2020_among_recipients,percent_of_income_from_government_transfers_2020,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,number_of_people_0_17_in_low_income_based_on_lim_at,percent_of_people_0_17_in_low_income_based_on_lim_at,number_of_people_18_64_in_low_income_based_on_lim_at,percent_of_people_18_64_in_low_income_based_on_lim_at,number_of_people_65_in_low_income_based_on_lim_at,percent_of_people_65_in_low_income_based_on_lim_at,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_with_knowledge_of_only_french_as_an_official_language,number_of_people_who_know_neither_english_nor_french,percent_of_people_who_know_neither_english_nor_french,percent_of_pop_that_are_indigenous,number_of_people_who_are_indigenous,percent_of_pop_that_are_fn,number_of_people_who_are_fn,percent_of_pop_that_are_metis,number_of_people_who_are_metis,percent_of_pop_that_are_inuit,number_of_people_who_are_inuit,number_of_immigrants,percent_of_pop_that_are_immigrants,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,number_of_recent_immigrants_arr_2016_2021,percent_of_pop_that_are_refugees,percent_of_immigrants_that_are_refugees,number_of_refugees,percent_of_pop_that_are_visible_minority,number_of_people_who_are_visible_minority,number_of_pop_in_labour_force,percent_of_pop_in_labour_force_participation_rate,number_of_pop_unemployed,unemployment_rate,number_of_people_age_25_64_with_no_high_school_diploma,percent_of_people_age_25_64_with_no_high_school_diploma,number_of_people_age_25_64_with_a_high_school_diploma,percent_of_people_age_25_64_with_a_high_school_diploma,number_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,percent_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,number_of_workers_age_15_who_commute_by_car_truck_or_van,percent_of_workers_age_15_who_commute_by_car_truck_or_van,number_of_workers_age_15_who_commute_by_public_transit,percent_of_workers_age_15_who_commute_by_public_transit,number_of_workers_age_15_who_commute_by_walking,percent_of_workers_age_15_who_commute_by_walking,number_of_workers_age_15_who_commute_by_bicycle,percent_of_workers_age_15_who_commute_by_bicycle,number_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_for_60_minutes_and_over,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24,ONS_ID
ottawa_manotick_3070,375,50,0.13333333333333333,41.3,45.6,10,0.02666666666666667,295,60800,280,75000,7.3,53200,69000,4.1,85,0.22666666666666663,240,0.64,50,0.13333333333333333,0,0,0,0,30,0.08,0,0,0,0,0,0,0,0,235,0.6266666666666667,0.04,15,0.02666666666666667,0.04444444444444444,10,1,375,225,0.7258064516129032,35,0.15555555555555556,0,0,190,1,175,0.9210526315789472,115,0.6052631578947368,0,0,80,1,0,0,0,0,0,0,0,0,0,0,0,65,0.17333333333333334,3070
ottawa_marlborough_3071,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,3071
ottawa_merivale_gardens_grenfell_glen_pineglen_country_place_3072,135,40,0.2962962962962963,44.4,45.6,0,0,105,52000,95,59000,12.4,50000,60000,10.4,30,0.2222222222222222,65,0.48148148148148145,40,0.2962962962962963,0,0,0,0,15,0.1153846153846154,0,0,0,0,0,0,0,0,65,0.5,0,0,0,0,0,1,130,45,0.4090909090909091,10,0.2222222222222222,0,0,40,0.8888888888888888,35,0.7777777777777778,25,0.625,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,25,0.18518518518518515,3072
ottawa_metcalfe_3073,20,10,0.5,52,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,10,0.5,0,0,0,0,0,1,20,10,0.5,0,0,0,0,10,1,10,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,0,0,0,3073
ottawa_munster_ashton_3075,50,0,0,42,50.4,0,0,30,64000,30,76000,1.6,52000,68000,1.6,0,0,30,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.5555555555555556,0,0,0,0,0,1,45,20,0.6666666666666666,0,0,0,0,25,1,25,1,10,0.5,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,0,0,0,3075
ottawa_richmond_3074,80,0,0,31,34,0,0,55,70000,55,80000,4,54000,72000,2.6,0,0,60,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.375,0,0,0,0,0,1,80,50,0.8333333333333334,0,0,0,0,50,1,50,1,35,0.7,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3074
ottawa_navan_sarsfield_3076,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,3076
ottawa_new_edinburgh_3077,80,0,0,34.4,31,15,0.1875,70,60000,65,80000,5.2,60000,80000,0.9,0,0,70,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.5,0,0,0,0,0,1,80,60,0.8,10,0.16666666666666666,0,0,55,1,50,0.9090909090909092,30,0.5454545454545454,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,20,0.25,3077
ottawa_north_gower_kars_3078,35,10,0.2857142857142857,40,38,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,15,0.42857142857142855,0,0,0,0,0,1,35,15,0.75,0,0,0,0,15,1,15,1,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3078
ottawa_old_barrhaven_east_3079,1540,265,0.17207792207792208,43,45.2,40,0.02597402597402597,1250,45800,1115,54300,11.6,44600,55500,6.8,290,0.18831168831168832,980,0.6363636363636364,265,0.17207792207792208,165,0.10714285714285714,0,0,220,0.14285714285714285,0,0,0,0,0,0,0,0,1005,0.6525974025974026,0.08441558441558442,130,0.01948051948051948,0.03243243243243243,30,1,1540,810,0.6206896551724138,100,0.12345679012345678,50,0.05952380952380952,790,0.9404761904761904,725,0.8630952380952381,370,0.5211267605633803,15,0.02112676056338028,270,0.8181818181818182,25,0.07575757575757576,10,0.0303030303030303,0,0,20,0.06060606060606061,0.04545454545454545,10,0.00649350649350649,205,0.1331168831168831,3079
ottawa_old_barrhaven_west_3080,1025,170,0.16585365853658535,40.3,40.8,45,0.04390243902439024,795,48200,740,54300,12.5,44700,52700,7.9,245,0.23902439024390243,615,0.6,170,0.16585365853658535,80,0.07804878048780488,10,0.00970873786407766,75,0.07281553398058252,0,0,0,0,0,0,0,0,615,0.5970873786407767,0.07766990291262135,80,0.01463414634146341,0.02752293577981651,15,1,1030,520,0.611764705882353,75,0.14423076923076922,25,0.04629629629629629,515,0.9537037037037036,445,0.8240740740740741,250,0.5617977528089888,20,0.0449438202247191,170,0.85,20,0.1,10,0.05,0,0,0,0,0.075,30,0.02912621359223301,130,0.12682926829268293,3080
ottawa_old_hunt_club_3081,670,155,0.23134328358208955,44.9,48,50,0.07462686567164178,570,41400,530,45600,15.9,40200,48000,11.3,100,0.15037593984962405,415,0.6240601503759399,155,0.23308270676691728,80,0.12030075187969924,0,0,35,0.05223880597014925,0,0,0,0,0,0,0,0,410,0.6119402985074627,0.07462686567164178,50,0,0,0,1,670,315,0.5206611570247934,40,0.12698412698412698,15,0.04545454545454545,315,0.9545454545454546,270,0.8181818181818182,100,0.3636363636363637,25,0.09090909090909093,145,0.8285714285714286,20,0.11428571428571428,15,0.08571428571428572,0,0,10,0.05714285714285714,0.05714285714285714,20,0.02985074626865671,120,0.1791044776119403,3081
ottawa_old_ottawa_east_3082,680,20,0.02941176470588235,28.2,24.8,125,0.18382352941176472,580,23600,490,28000,13.1,20600,28800,5.6,35,0.05185185185185185,620,0.9185185185185184,20,0.02962962962962963,400,0.5925925925925926,0,0,10,0.01470588235294117,0,0,0,0,0,0,0,0,155,0.22794117647058823,0.0588235294117647,40,0,0,0,1,680,275,0.4263565891472868,35,0.12727272727272726,0,0,310,1,280,0.9032258064516128,120,0.4897959183673469,0,0,55,0.4583333333333333,50,0.4166666666666667,15,0.125,0,0,0,0,0,0,0,320,0.4705882352941176,3082
ottawa_old_ottawa_south_3083,215,15,0.06976744186046512,29.1,23.4,15,0.06976744186046512,130,66000,125,77000,8.4,58000,73000,2.6,85,0.3953488372093023,110,0.5116279069767442,15,0.06976744186046512,0,0,0,0,10,0.04651162790697674,0,0,0,0,0,0,0,0,70,0.32558139534883723,0,0,0,0,0,1,215,110,0.7096774193548387,0,0,0,0,85,1,80,0.9411764705882352,75,0.75,0,0,20,1,0,0,0,0,0,0,0,0,0,10,0.04651162790697674,55,0.2558139534883721,3083
ottawa_orleans_industrial_3084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3084
ottawa_orleans_village_chateauneuf_3085,310,80,0.25806451612903225,41.6,39.6,10,0.03225806451612903,230,40800,225,38000,21.2,40400,42000,14.4,70,0.2258064516129032,155,0.5,80,0.25806451612903225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0.5161290322580645,0.04838709677419355,15,0,0,0,1,310,130,0.52,20,0.15384615384615383,0,0,125,0.9615384615384616,105,0.8076923076923077,65,0.5909090909090909,0,0,35,0.7,0,0,0,0,0,0,0,0,0,35,0.1129032258064516,45,0.14516129032258066,3085
ottawa_osgoode_vernon_3086,10,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,NA,0,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,0,NA,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,0,0,0,3086
ottawa_overbrook_3087,335,65,0.19402985074626863,45.7,50,55,0.16417910447761194,305,37600,255,42800,17.2,39600,46400,9.2,25,0.07462686567164178,245,0.7313432835820896,65,0.19402985074626863,85,0.2537313432835821,0,0,60,0.18181818181818185,0,0,0,0,0,0,0,0,210,0.6363636363636364,0.0303030303030303,10,0.05970149253731343,0.10526315789473684,20,1,330,160,0.5079365079365079,30,0.1875,25,0.13513513513513514,160,0.8648648648648649,130,0.7027027027027027,60,0.4615384615384616,0,0,40,0.5714285714285714,15,0.21428571428571427,0,0,0,0,0,0,0,0,0,70,0.208955223880597,3087
ottawa_parkwood_hills_3088,95,15,0.15789473684210523,36.4,31.2,10,0.10526315789473684,75,39000,70,30000,34,42000,42000,16,0,0,65,0.6842105263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0.6842105263157895,0.21052631578947367,20,0.10526315789473684,0.18181818181818185,10,1,95,55,0.6875,0,0,0,0,50,1,30,0.6,15,0.3,15,0.3,25,0.7142857142857143,0,0,0,0,0,0,0,0,0,0,0,10,0.10526315789473684,3088
ottawa_pineview_3089,80,20,0.25,44,40.8,35,0.4375,65,42000,60,44000,18,39000,48000,14,0,0,55,0.6875,20,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.4375,0,0,0,0,0,1,80,45,0.6,0,0,0,0,40,0.8888888888888888,20,0.4444444444444444,15,0.375,0,0,15,0.6,0,0,10,0.4,0,0,0,0,0,0,0,10,0.125,3089
ottawa_playfair_park_guildwood_estates_3090,75,20,0.26666666666666666,37,36.8,10,0.13333333333333333,45,68000,40,84000,12,64000,84000,12,30,0.4,30,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.3333333333333333,0,0,0,0,0,1,75,25,0.5,0,0,0,0,30,1,25,0.8333333333333334,20,0.8,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,NA,15,0.2,0,0,3090
ottawa_portobello_south_3091,840,110,0.13095238095238096,38.6,38.8,55,0.06547619047619048,660,46400,620,51600,11.7,43500,50200,7.5,190,0.2261904761904762,550,0.6547619047619048,110,0.13095238095238096,55,0.06547619047619048,0,0,115,0.13609467455621302,0,0,0,0,0,0,0,0,480,0.5680473372781065,0.07100591715976332,60,0.0119047619047619,0.0217391304347826,10,1,845,445,0.6496350364963503,55,0.12359550561797752,40,0.0851063829787234,430,0.9148936170212766,355,0.7553191489361702,195,0.5,10,0.02564102564102564,160,0.8421052631578947,0,0,10,0.05263157894736842,0,0,15,0.07894736842105263,0,0,0,110,0.13095238095238096,3091
ottawa_qualicum_redwood_3092,125,15,0.12,36,28.2,0,0,95,57000,90,67000,12,54000,62000,7.6,30,0.24,75,0.6,0,0,0,0,0,0,15,0.12,0,0,0,0,0,0,0,0,60,0.5,0.16666666666666666,20,0,0,0,1,120,60,0.631578947368421,15,0.25,0,0,55,0.9166666666666666,55,0.9166666666666666,30,0.6,0,0,10,0.6666666666666666,0,0,0,0,0,0,0,0,0,10,0.08,20,0.16,3092
ottawa_queensway_terrace_north_3093,85,0,0,32.8,29,10,0.1176470588235294,65,40000,65,44000,10,46000,56000,2.2,25,0.29411764705882354,60,0.7058823529411765,0,0,0,0,0,0,10,0.125,0,0,0,0,0,0,0,0,35,0.4375,0,0,0,0,0,1,80,50,0.7142857142857143,10,0.2,0,0,45,1,35,0.7777777777777778,35,0.7777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.2352941176470588,3093
ottawa_queenswood_chatelaine_3094,45,0,0,32,28.8,0,0,35,48000,25,68000,3.2,48000,56000,1.4,0,0,35,0.7777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.4444444444444444,0,0,0,0,0,1,45,35,0.875,0,0,0,0,25,1,20,0.8,25,0.8333333333333334,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,0,15,0.3333333333333333,3094
ottawa_queenswood_heights_3095,130,50,0.38461538461538464,50,54,20,0.15384615384615383,115,59000,115,68000,9.2,58000,67000,7.2,20,0.15384615384615383,65,0.5,50,0.38461538461538464,0,0,0,0,10,0.07692307692307693,0,0,0,0,0,0,0,0,80,0.5925925925925926,0.07407407407407407,10,0,0,0,1,135,70,0.6086956521739131,0,0,0,0,55,1,55,1,20,0.3076923076923077,0,0,40,0.8888888888888888,0,0,0,0,0,0,0,0,0,10,0.07692307692307693,10,0.07692307692307693,3095
ottawa_rideaucrest_davidson_heights_3097,1305,150,0.11494252873563218,41.5,47.2,40,0.03065134099616858,1050,48900,950,58600,11,46000,57100,6,270,0.20689655172413793,875,0.6704980842911877,150,0.11494252873563218,80,0.06130268199233716,0,0,125,0.09578544061302682,0,0,0,0,0,0,0,0,855,0.6551724137931034,0.03448275862068965,45,0,0,0,1,1305,740,0.6666666666666666,60,0.08108108108108109,45,0.05921052631578947,715,0.9407894736842104,645,0.8486842105263158,365,0.5328467153284672,30,0.0437956204379562,275,0.873015873015873,15,0.04761904761904761,15,0.04761904761904761,0,0,10,0.03174603174603174,0.03174603174603174,0,0,205,0.15708812260536398,3097
ottawa_riverside_park_mooneys_bay_3098,105,10,0.09523809523809525,36,37.6,10,0.09523809523809525,75,50000,75,58000,3,52000,62000,2.8,25,0.23809523809523808,70,0.6666666666666666,0,0,30,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,40,0.380952380952381,0.14285714285714285,15,0,0,0,1,105,55,0.6470588235294118,0,0,0,0,55,1,55,1,20,0.3636363636363637,0,0,30,0.8571428571428571,0,0,0,0,0,0,0,0,0,0,0,10,0.09523809523809525,3098
ottawa_riverside_park_south_revelstoke_3099,20,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,20,20,1,0,0,0,0,20,1,20,1,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,0,0,0,3099
ottawa_riverside_south_leitrim_3100,1820,175,0.09615384615384616,36,35.2,65,0.03571428571428571,1365,51650,1265,60700,9.8,49000,58950,4.3,435,0.23901098901098905,1215,0.6675824175824175,175,0.09615384615384616,150,0.08241758241758242,0,0,190,0.10410958904109588,0,0,0,0,0,0,0,0,1170,0.6410958904109589,0.136986301369863,250,0.01923076923076923,0.03056768558951965,35,1,1825,1050,0.726643598615917,95,0.09047619047619047,15,0.01376146788990825,1075,0.9862385321100916,1020,0.9357798165137616,580,0.6041666666666666,40,0.04166666666666666,340,0.8947368421052632,20,0.05263157894736842,10,0.02631578947368421,0,0,10,0.02631578947368421,0.05263157894736842,40,0.02191780821917808,175,0.09615384615384616,3100
ottawa_riverview_3101,670,45,0.06716417910447761,32.6,26.4,135,0.20149253731343283,595,29600,515,34000,12.3,25300,31100,5.8,25,0.03759398496240601,600,0.9022556390977444,45,0.06766917293233082,295,0.44360902255639095,0,0,35,0.05223880597014925,0,0,0,0,0,0,0,0,245,0.3656716417910448,0.07462686567164178,50,0,0,0,1,670,320,0.49612403100775193,45,0.140625,0,0,340,1,315,0.9264705882352942,105,0.3962264150943397,0,0,120,0.75,20,0.125,25,0.15625,0,0,0,0,0,0,0,255,0.3805970149253731,3101
ottawa_rockcliffe_park_3102,90,0,0,27.2,18.2,0,0,50,120000,50,200000,1.4,110000,180000,1.8,45,0.5,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.3333333333333333,0,0,0,0,0,1,90,20,0.3636363636363637,0,0,0,0,40,1,35,0.875,10,0.6666666666666666,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,15,0.16666666666666666,3102
ottawa_rothwell_heights_beacon_hill_north_3103,375,50,0.13333333333333333,39,44.4,10,0.02666666666666667,275,50800,270,64000,8.4,53200,64500,5.4,95,0.25333333333333335,230,0.6133333333333333,50,0.13333333333333333,50,0.13333333333333333,0,0,15,0.03947368421052631,0,0,0,0,0,0,0,0,225,0.5921052631578947,0.06578947368421052,25,0,0,0,1,380,185,0.6065573770491803,25,0.13513513513513514,0,0,180,1,180,1,65,0.41935483870967744,0,0,55,0.6111111111111112,10,0.1111111111111111,0,0,0,0,15,0.16666666666666666,0,15,0.03947368421052631,80,0.21333333333333335,3103
ottawa_sandy_hill_3104,760,75,0.0986842105263158,33.4,25.8,220,0.2894736842105263,665,34300,615,37400,13.4,27900,35600,5.9,30,0.0392156862745098,650,0.8496732026143791,75,0.09803921568627452,310,0.40522875816993464,0,0,35,0.04605263157894736,0,0,0,0,0,0,0,0,290,0.3815789473684211,0.05921052631578947,45,0.02631578947368421,0.08,20,1,760,375,0.5136986301369864,75,0.2,10,0.02941176470588235,335,0.9852941176470588,305,0.8970588235294118,165,0.5409836065573771,0,0,35,0.25925925925925924,25,0.18518518518518515,50,0.3703703703703703,25,0.18518518518518515,0,0,0.1111111111111111,20,0.02631578947368421,305,0.40131578947368424,3104
ottawa_south_keys_3105,180,20,0.1111111111111111,36.8,27.6,25,0.1388888888888889,170,32800,140,37500,16,30000,35000,7.6,0,0,150,0.8333333333333334,0,0,50,0.2777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,90,0.4864864864864865,0.10810810810810811,20,0,0,0,1,185,105,0.6176470588235294,20,0.1904761904761905,10,0.1111111111111111,75,0.8333333333333334,70,0.7777777777777778,45,0.5294117647058824,10,0.1176470588235294,30,0.75,0,0,0,0,0,0,0,0,0,0,0,65,0.3611111111111111,3105
ottawa_stittsville_3106,425,55,0.12941176470588237,40.1,43.2,25,0.0588235294117647,345,51200,315,63200,9.4,47400,61600,6.2,85,0.2,290,0.6823529411764706,55,0.12941176470588237,30,0.07058823529411765,0,0,15,0.03529411764705882,0,0,0,0,0,0,0,0,215,0.5119047619047619,0.07142857142857142,30,0,0,0,1,420,265,0.7162162162162162,40,0.1509433962264151,0,0,215,0.9772727272727272,200,0.9090909090909092,110,0.4888888888888889,0,0,100,0.8695652173913043,10,0.08695652173913043,0,0,0,0,0,0,0.08695652173913043,0,0,95,0.2235294117647059,3106
ottawa_stittsville_east_3107,985,135,0.13705583756345177,37,35.2,45,0.04568527918781726,760,46600,690,52500,13.2,40000,48400,8,220,0.2233502538071066,630,0.6395939086294417,135,0.13705583756345177,45,0.04568527918781726,0,0,135,0.13705583756345177,0,0,0,0,0,0,0,0,600,0.6091370558375635,0.15228426395939088,150,0.01015228426395939,0.01785714285714285,10,1,985,535,0.6948051948051948,55,0.102803738317757,30,0.05084745762711865,555,0.940677966101695,505,0.8559322033898306,290,0.6041666666666666,15,0.03125,190,1,0,0,0,0,0,0,0,0,0,0,0,55,0.05583756345177665,3107
ottawa_stittsville_north_3108,730,40,0.0547945205479452,36,35.2,65,0.08904109589041095,575,50200,525,61800,6.9,48400,61200,4,170,0.2328767123287671,525,0.7191780821917808,40,0.0547945205479452,60,0.0821917808219178,0,0,50,0.0684931506849315,0,0,0,0,0,0,0,0,440,0.6027397260273972,0.10273972602739724,75,0,0,0,1,730,440,0.7586206896551724,35,0.07954545454545454,0,0,500,1,465,0.93,290,0.7160493827160493,20,0.04938271604938271,110,0.9166666666666666,0,0,0,0,0,0,0,0,0.08333333333333333,15,0.02054794520547945,45,0.06164383561643835,3108
ottawa_stonebridge_half_moon_bay_3109,3640,350,0.09615384615384616,36.1,37.2,155,0.04258241758241758,2645,48800,2440,57350,10.4,45280,56400,5.8,1040,0.2857142857142857,2250,0.6181318681318682,350,0.09615384615384616,385,0.10576923076923075,0,0,495,0.13598901098901098,0,0,0,0,0,0,0,0,2285,0.6286107290233838,0.11691884456671252,425,0.00412087912087912,0.00671140939597315,15,1,3635,1880,0.6848816029143898,170,0.09042553191489362,70,0.03422982885085574,1980,0.9682151589242054,1800,0.8801955990220048,1010,0.592375366568915,40,0.02346041055718475,605,0.8897058823529411,65,0.09558823529411764,0,0,0,0,0,0,0.07352941176470588,10,0.00274725274725274,355,0.09752747252747251,3109
ottawa_trend_arlington_3110,170,20,0.1176470588235294,39,44.4,15,0.08823529411764706,125,55000,120,60000,10.8,51000,61000,5,45,0.2647058823529412,105,0.6176470588235294,25,0.14705882352941177,0,0,0,0,10,0.0588235294117647,0,0,0,0,0,0,0,0,80,0.4705882352941176,0,0,0,0,0,1,170,80,0.6153846153846154,0,0,0,0,85,0.9444444444444444,75,0.8333333333333334,55,0.7857142857142857,10,0.14285714285714285,20,1,0,0,0,0,0,0,0,0,0.5,0,0,10,0.0588235294117647,3110
ottawa_vanier_north_3111,195,30,0.15384615384615383,40.2,42,50,0.2564102564102564,155,41000,145,44000,16,39600,51000,9.2,30,0.15384615384615383,130,0.6666666666666666,0,0,30,0.15384615384615383,0,0,0,0,0,0,0,0,0,0,0,0,85,0.4358974358974359,0,0,0,0,0,1,195,95,0.59375,10,0.10526315789473684,0,0,110,0.9166666666666666,95,0.7916666666666666,45,0.5625,0,0,0,0,10,0.2857142857142857,15,0.42857142857142855,0,0,0,0,0,0,0,15,0.07692307692307693,3111
ottawa_vanier_south_3112,135,25,0.18518518518518515,42,46,30,0.2222222222222222,125,33500,110,37000,16,33000,37500,8,0,0,95,0.7037037037037037,25,0.18518518518518515,0,0,0,0,25,0.18518518518518515,0,0,0,0,0,0,0,0,80,0.5925925925925926,0.18518518518518515,25,0.07407407407407407,0.16666666666666666,10,1,135,80,0.64,25,0.3125,0,0,65,1,35,0.5384615384615384,25,0.4545454545454546,0,0,25,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0,40,0.2962962962962963,3112
ottawa_vars_3113,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,3113
ottawa_waterridge_village_3114,160,20,0.125,40.2,36.8,20,0.125,135,55000,130,66000,6.6,53000,63000,2.9,20,0.125,120,0.75,20,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0.71875,0.0625,10,0,0,0,1,160,95,0.6333333333333333,0,0,0,0,105,1,105,1,65,0.7222222222222222,0,0,20,0.8,0,0,0,0,0,0,0,0,0,0,0,15,0.09375,3114
ottawa_west_centretown_3115,505,260,0.5148514851485149,59.3,66.5,155,0.3069306930693069,465,32600,265,41600,35.6,29700,38400,31.4,25,0.04950495049504951,215,0.4257425742574258,260,0.5148514851485149,250,0.49504950495049505,0,0,275,0.5445544554455446,0,0,0,0,0,0,0,0,380,0.7524752475247525,0.0198019801980198,10,0.04950495049504951,0.06944444444444445,25,1,505,185,0.38144329896907214,20,0.10810810810810811,30,0.17647058823529413,145,0.8529411764705882,115,0.6764705882352942,75,0.4545454545454546,10,0.06060606060606061,55,0.6111111111111112,10,0.1111111111111111,25,0.2777777777777778,0,0,0,0,0.1111111111111111,0,0,55,0.10891089108910892,3115
ottawa_westboro_3116,480,100,0.20833333333333337,38.5,33.6,110,0.22916666666666663,355,55000,310,71000,10.2,48000,58000,9.4,115,0.23958333333333337,265,0.5520833333333334,100,0.20833333333333337,125,0.2604166666666667,0,0,80,0.16842105263157894,0,0,0,0,0,0,0,0,220,0.4631578947368421,0.03157894736842105,15,0,0,0,1,475,220,0.6027397260273972,25,0.11363636363636365,0,0,225,1,215,0.9555555555555556,105,0.5384615384615384,0,0,60,0.7058823529411765,10,0.1176470588235294,25,0.29411764705882354,0,0,0,0,0.1176470588235294,0,0,35,0.07291666666666667,3116
ottawa_whitehaven_woodpark_glabar_park_3117,350,100,0.2857142857142857,45.9,50.8,40,0.11428571428571428,290,55600,275,62400,11,50800,63600,7.4,60,0.17142857142857143,195,0.5571428571428572,100,0.2857142857142857,40,0.11428571428571428,0,0,20,0.05714285714285714,0,0,0,0,0,0,0,0,205,0.5857142857142857,0.07142857142857142,25,0,0,0,1,350,165,0.532258064516129,20,0.12121212121212122,0,0,155,0.9393939393939394,140,0.8484848484848485,75,0.5,15,0.1,55,0.7333333333333333,10,0.13333333333333333,0,0,0,0,0,0,0,0,0,50,0.14285714285714285,3117
