name,total_population,number_of_seniors_age_65,percent_of_pop_that_are_seniors_age_65,average_age_of_the_population,median_age_of_the_population,number_of_people_living_alone,percent_of_people_living_alone,number_of_after_tax_income_recipients_age_15,average_after_tax_income_in_2020_among_recipients,number_of_market_income_recipients_age_15,average_market_income_in_2020_among_recipients,percent_of_income_from_government_transfers_2020,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_who_know_neither_english_nor_french,percent_of_people_who_know_neither_english_nor_french,percent_of_pop_that_are_indigenous,number_of_people_who_are_indigenous,percent_of_pop_that_are_fn,number_of_people_who_are_fn,percent_of_pop_that_are_metis,number_of_people_who_are_metis,percent_of_pop_that_are_inuit,number_of_people_who_are_inuit,percent_of_pop_that_are_visible_minority,number_of_people_who_are_visible_minority,number_of_pop_in_labour_force,percent_of_pop_in_labour_force_participation_rate,number_of_pop_unemployed,unemployment_rate,number_of_people_age_25_64_with_no_high_school_diploma,percent_of_people_age_25_64_with_no_high_school_diploma,number_of_people_age_25_64_with_a_high_school_diploma,percent_of_people_age_25_64_with_a_high_school_diploma,number_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,percent_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_commute_for_60_minutes_and_over,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24,ONS_ID
ottawa_blossom_park_timbermill_3011,595,0,0,28,23.6,0,0,390,32800,300,25200,44.4,27000,25000,33.5,140,0.2352941176470588,50,0.08403361344537816,0,0,0,0,0,0,0,0,0.9322033898305084,550,245,0.5104166666666666,30,0.12244897959183672,80,0.3076923076923077,185,0.7115384615384616,170,0.6538461538461539,45,0.21428571428571427,15,0.07142857142857142,0.15151515151515152,60,0.10084033613445378,210,0.35294117647058826,3011
ottawa_borden_farm_fisher_glen_3012,205,10,0.04878048780487805,31.7,32.4,0,0,160,44400,155,51000,8.8,31600,36500,4.4,35,0.17073170731707318,15,0.07317073170731707,0,0,0,0,0,0,0,0,0.8292682926829268,170,130,0.7647058823529411,15,0.1153846153846154,0,0,150,1,140,0.9333333333333332,60,0.5217391304347826,0,0,0,10,0.04878048780487805,15,0.07317073170731707,3012
ottawa_braemar_park_belair_heights_copeland_park_3013,365,0,0,28.5,30.4,30,0.0821917808219178,260,35600,215,38400,21.6,30400,41600,11,80,0.2191780821917808,15,0.0410958904109589,0,0,0,0,0,0,0,0,0.958904109589041,350,200,0.6896551724137931,30,0.15,45,0.1914893617021277,185,0.7872340425531915,180,0.7659574468085106,75,0.4411764705882353,15,0.08823529411764706,0.10526315789473684,10,0.0273972602739726,55,0.1506849315068493,3013
ottawa_bridlewood_emerald_meadows_3014,990,50,0.0505050505050505,32.5,34.4,25,0.02525252525252525,710,43100,655,48400,13.3,37900,45400,8.4,135,0.13636363636363635,75,0.07575757575757576,0,0,0,0,0,0,0,0,0.6515151515151515,645,555,0.7254901960784313,60,0.10810810810810811,25,0.03875968992248062,620,0.9612403100775194,595,0.9224806201550388,270,0.5454545454545454,25,0.0505050505050505,0.06818181818181818,10,0.0101010101010101,75,0.07575757575757576,3014
ottawa_britannia_3015,590,40,0.06779661016949153,33,31.6,75,0.1271186440677966,445,37000,365,37400,24.8,28400,34000,16.4,120,0.20168067226890757,35,0.0588235294117647,0,0,0,0,0,0,0,0,0.7899159663865546,470,370,0.7551020408163265,65,0.17567567567567569,15,0.04054054054054054,355,0.9594594594594594,300,0.8108108108108109,115,0.3770491803278688,20,0.06557377049180328,0.10810810810810811,120,0.20168067226890757,80,0.13559322033898305,3015
ottawa_brookside_briarbrook_morgans_grant_3016,1005,85,0.0845771144278607,33.5,34.4,45,0.04477611940298507,750,48400,695,57900,9.6,40400,54000,5.2,70,0.06965174129353234,90,0.08955223880597014,0,0,0,0,0,0,0,0,0.8308457711442786,835,585,0.75,35,0.05982905982905983,0,0,640,0.992248062015504,610,0.9457364341085271,340,0.6238532110091743,40,0.07339449541284404,0,45,0.04477611940298507,50,0.04975124378109453,3016
ottawa_cardinal_creek_3017,235,10,0.0425531914893617,31.4,31.2,10,0.0425531914893617,180,42400,150,48000,19,33600,40000,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,200,160,0.8421052631578947,20,0.125,20,0.12903225806451613,135,0.8709677419354839,135,0.8709677419354839,50,0.35714285714285715,30,0.21428571428571427,0,50,0.2127659574468085,20,0.0851063829787234,3017
ottawa_carleton_heights_courtland_park_3018,320,0,0,30.6,31,30,0.09375,265,42000,235,45200,14.6,36000,39600,6.7,30,0.09375,25,0.078125,0,0,0,0,0,0,0,0,0.859375,275,225,0.8035714285714286,30,0.13333333333333333,25,0.1020408163265306,225,0.9183673469387756,195,0.7959183673469388,55,0.275,40,0.2,0.07142857142857142,10,0.03125,30,0.09375,3018
ottawa_carleton_university_3019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3019
ottawa_carlington_3020,1010,25,0.02475247524752475,29.7,29.8,70,0.06930693069306931,735,35000,640,31800,28,24760,26000,20.8,285,0.2835820895522388,65,0.06467661691542288,0,0,0,0,0,0,0,0,0.9154228855721394,920,505,0.6392405063291139,70,0.13861386138613865,70,0.109375,570,0.890625,460,0.71875,135,0.3103448275862069,65,0.14942528735632185,0.1016949152542373,155,0.15422885572139303,125,0.12376237623762376,3020
ottawa_carp_3021,65,15,0.2307692307692308,42,38.8,0,0,50,220000,40,360000,2.2,74000,130000,2.2,0,0,15,0.25,0,0,0,0,0,0,0,0,0.4166666666666667,25,45,0.8181818181818182,0,0,0,0,35,1,35,1,15,0.375,0,0,0,0,0,10,0.15384615384615383,3021
ottawa_carson_grove_carson_meadows_3022,445,0,0,28.4,31.4,35,0.07865168539325842,290,33600,255,27200,34.5,22400,22400,23.6,130,0.29213483146067415,20,0.0449438202247191,0,0,0,0,0,0,0,0,0.8876404494382022,395,220,0.6666666666666666,50,0.2272727272727273,35,0.1320754716981132,230,0.8679245283018868,220,0.8301886792452831,55,0.3235294117647059,30,0.17647058823529413,0.18181818181818185,145,0.3258426966292135,65,0.14606741573033707,3022
ottawa_centrepointe_briargreen_3023,265,20,0.07547169811320754,34.2,31.8,15,0.05660377358490566,210,39600,185,43200,18.8,32000,39200,8.2,50,0.18867924528301888,15,0.05660377358490566,0,0,0,0,0,0,0,0,0.8653846153846154,225,150,0.6976744186046512,25,0.16666666666666666,10,0.0588235294117647,165,0.9705882352941176,150,0.8823529411764706,60,0.48,10,0.08,0,0,0,15,0.05660377358490566,3023
ottawa_centretown_3024,1310,35,0.02671755725190839,32,31.4,380,0.2900763358778626,1095,73800,1010,107000,4.9,53000,75000,3,250,0.19083969465648856,45,0.03435114503816794,0,0,0,0,0,0,0,0,0.7279693486590039,950,1010,0.8451882845188284,130,0.12871287128712872,80,0.07582938388625593,980,0.9289099526066352,930,0.8815165876777251,510,0.5828571428571429,20,0.02285714285714285,0.02857142857142857,125,0.09541984732824428,105,0.08015267175572519,3024
