name,ONS_ID,total_population,percent_of_pop_that_are_seniors_age_65,number_of_seniors_age_65,average_age_of_the_population,median_age_of_the_population,number_of_people_living_alone,percent_of_people_living_alone,number_of_after_tax_income_recipients_age_15,average_after_tax_income_in_2020_among_recipients,number_of_market_income_recipients_age_15,average_market_income_in_2020_among_recipients,percent_of_income_from_government_transfers_2020,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_0_17_in_low_income_based_on_lim_at,percent_of_people_0_17_in_low_income_based_on_lim_at,number_of_people_18_64_in_low_income_based_on_lim_at,percent_of_people_18_64_in_low_income_based_on_lim_at,number_of_people_65_in_low_income_based_on_lim_at,percent_of_people_65_in_low_income_based_on_lim_at,number_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_who_know_neither_english_nor_french,number_of_people_who_know_neither_english_nor_french,percent_of_pop_that_are_indigenous,number_of_people_who_are_indigenous,percent_of_pop_that_are_fn,number_of_people_who_are_fn,percent_of_pop_that_are_metis,number_of_people_who_are_metis,percent_of_pop_that_are_inuit,number_of_people_who_are_inuit,percent_of_pop_that_are_immigrants,number_of_immigrants,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,number_of_recent_immigrants_arr_2016_2021,percent_of_pop_that_are_refugees,percent_of_immigrants_that_are_refugees,number_of_refugees,percent_of_pop_that_are_visible_minority,number_of_people_who_are_visible_minority,percent_of_pop_in_labour_force_participation_rate,number_of_pop_in_labour_force,unemployment_rate,number_of_pop_unemployed,number_of_people_age_25_64_with_no_high_school_diploma,percent_of_people_age_25_64_with_no_high_school_diploma,number_of_people_age_25_64_with_a_high_school_diploma,percent_of_people_age_25_64_with_a_high_school_diploma,number_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,percent_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,number_of_workers_age_15_who_commute_by_car_truck_or_van,percent_of_workers_age_15_who_commute_by_car_truck_or_van,number_of_workers_age_15_who_commute_by_public_transit,percent_of_workers_age_15_who_commute_by_public_transit,number_of_workers_age_15_who_commute_by_walking,percent_of_workers_age_15_who_commute_by_walking,number_of_workers_age_15_who_commute_by_bicycle,percent_of_workers_age_15_who_commute_by_bicycle,number_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_for_60_minutes_and_over,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,pop
ottawa_carleton_heights_courtland_park_3018,3018,445,0.04494382,20,27.1,24.8,45,0.101123596,315,33600,240,34000,32.5,29200,31800,20.8,95,0.213483146,125,0.280898876,290,0.651685393,20,0.04494382,0,0,0.056179775,25,0,0,0,0,0,0,0,0,0.550561798,245,0.123595506,55,0.191011236,0.369565217,85,1,445,0.652173913,225,0.377777778,85,20,0.102564103,170,0.871794872,155,0.794871795,55,0.392857143,15,0.107142857,65,0.866666667,15,0.2,0,0,0,0,0,0,0,130,0.292134831,10,0.02247191,visible_minority_arab
ottawa_carleton_university_3019,3019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visible_minority_arab
ottawa_carlington_3020,3020,790,0.03164557,25,30.6,28.2,50,0.063291139,545,32200,395,31100,36.4,24400,28700,26.4,310,0.392405063,225,0.284810127,540,0.683544304,0,0,25,0.03164557,0.082278481,65,0,0,0,0,0,0,0,0,0.575949367,455,0.158227848,125,0.246835443,0.433333333,195,1,790,0.559322034,330,0.287878788,95,70,0.166666667,345,0.821428571,250,0.595238095,75,0.3125,55,0.229166667,110,0.709677419,30,0.193548387,10,0.064516129,0,0,0,0,0,145,0.183544304,55,0.069620253,visible_minority_arab
ottawa_carp_3021,3021,40,0,0,34,35.6,0,0,25,68000,25,95000,5,90000,110000,0.8,0,0,0,0,20,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,20,0,0,0,0,0,1,40,1,25,0,0,0,0,20,1,20,1,15,0.6,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,visible_minority_arab
ottawa_carson_grove_carson_meadows_3022,3022,695,0.086330935,60,35.7,36,20,0.028776978,510,36400,420,36200,28.8,31800,37000,17.8,110,0.158273381,190,0.273381295,440,0.633093525,60,0.086330935,10,0.014388489,0.050359712,35,0,0,0,0,0,0,0,0,0.676258993,470,0.151079137,105,0.158273381,0.255813953,110,1,695,0.577981651,315,0.174603175,55,90,0.253521127,265,0.746478873,215,0.605633803,75,0.288461538,30,0.115384615,150,0.810810811,20,0.108108108,0,0,0,0,10,0.054054054,0,130,0.18705036,80,0.115107914,visible_minority_arab
ottawa_centrepointe_briargreen_3023,3023,355,0.084507042,30,32.9,29,10,0.028169014,240,51200,215,54800,16.8,45600,53600,9.8,60,0.169014085,120,0.338028169,205,0.577464789,25,0.070422535,0,0,0,0,0,0,0,0,0,0,0,0,0.671428571,235,0.171428571,60,0.126760563,0.209302326,45,1,350,0.666666667,170,0.117647059,20,10,0.055555556,170,0.944444444,155,0.861111111,70,0.466666667,25,0.166666667,60,0.75,15,0.1875,0,0,0,0,0,0,0.125,50,0.14084507,20,0.057142857,visible_minority_arab
ottawa_centretown_3024,3024,955,0.083769634,80,35.3,31.8,355,0.371727749,805,41800,680,51100,12.7,38300,49800,7.8,260,0.272251309,105,0.109947644,770,0.806282723,80,0.083769634,25,0.02617801,0.041884817,40,0,0,0,0,0,0,0,0,0.663157895,630,0.236842105,225,0.146596859,0.237288136,140,1,950,0.695402299,605,0.173553719,105,50,0.084033613,545,0.915966387,495,0.831932773,305,0.61,15,0.03,95,0.5,50,0.263157895,20,0.105263158,0,0,20,0.105263158,0,200,0.209424084,105,0.109947644,visible_minority_arab
ottawa_chapel_hill_north_3025,3025,645,0.046511628,30,31,26.2,0,0,405,42800,335,49800,24.4,36600,48800,17.4,120,0.186046512,255,0.395348837,365,0.565891473,30,0.046511628,25,0.038461538,0.030769231,20,0,0,0,0,0,0,0,0,0.615384615,400,0.130769231,85,0.162790698,0.28,105,1,650,0.625,275,0.2,55,25,0.083333333,270,0.9,245,0.816666667,70,0.311111111,20,0.088888889,115,0.851851852,15,0.111111111,0,0,0,0,0,0,0,110,0.170542636,120,0.184615385,visible_minority_arab
ottawa_chapel_hill_south_3026,3026,1400,0.071428571,100,33.6,33.6,35,0.025,1005,51100,900,60800,12.7,47800,59200,6.5,105,0.075,415,0.296428571,885,0.632142857,100,0.071428571,30,0.021428571,0.014285714,20,0,0,0,0,0,0,0,0,0.514285714,720,0.039285714,55,0.089285714,0.183823529,125,1,1400,0.770334928,805,0.173913043,140,55,0.072847682,695,0.920529801,550,0.728476821,260,0.390977444,70,0.105263158,370,0.925,10,0.025,0,0,0,0,15,0.0375,0.0375,190,0.135714286,165,0.117857143,visible_minority_arab
ottawa_chapman_mills_3027,3027,1540,0.058441558,90,29.3,27.4,10,0.006493506,895,39300,700,43100,24.9,33500,42000,16.6,250,0.162337662,625,0.405844156,820,0.532467532,90,0.058441558,20,0.012987013,0.048701299,75,0,0,0,0,0,0,0,0,0.583061889,895,0.110749186,170,0.136363636,0.24852071,210,1,1535,0.628712871,635,0.188976378,120,40,0.056338028,665,0.936619718,570,0.802816901,205,0.398058252,60,0.116504854,265,0.868852459,20,0.06557377,15,0.049180328,0,0,10,0.032786885,0.06557377,210,0.136363636,65,0.042207792,visible_minority_arab
ottawa_city_view_3028,3028,205,0.048780488,10,32.6,31.8,15,0.073170732,160,39000,150,40000,18,34000,43000,8.4,85,0.414634146,0,0,155,0.756097561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317073171,65,0.048780488,10,0.073170732,0.230769231,15,1,205,0.848484848,140,0.214285714,30,0,0,120,0.96,90,0.72,35,0.333333333,0,0,60,0.8,10,0.133333333,0,0,0,0,0,0,0,25,0.12195122,35,0.170731707,visible_minority_arab
ottawa_civic_hospital_3029,3029,80,0,0,26.8,22,25,0.3125,70,28000,60,25000,24,22000,24000,10,35,0.4375,0,0,70,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,60,0,0,0,0,0,1,80,0.6,45,0.222222222,10,0,0,30,1,25,0.833333333,20,0.571428571,0,0,10,0.5,0,0,10,0.5,0,0,0,0,0,45,0.5625,10,0.125,visible_minority_arab
ottawa_colonnade_business_park_3030,3030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visible_minority_arab
ottawa_constance_bay_3031,3031,0,NA,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,visible_minority_arab
ottawa_convent_glen_orleans_woods_3032,3032,555,0.09009009,50,34.4,30.6,10,0.018018018,405,37600,330,40000,24.6,31800,36400,14.7,105,0.189189189,150,0.27027027,355,0.63963964,45,0.081081081,10,0.018018018,0.045045045,25,0,0,0,0,0,0,0,0,0.645454545,355,0.172727273,95,0.162162162,0.260869565,90,1,550,0.534090909,235,0.255319149,60,50,0.178571429,235,0.839285714,210,0.75,60,0.342857143,40,0.228571429,100,0.869565217,0,0,0,0,0,0,10,0.086956522,0,115,0.207207207,80,0.144144144,visible_minority_arab
ottawa_corkery_3033,3033,25,0,0,33,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.4,10,0,0,0,0,0,1,25,1,20,0,0,0,0,10,0.666666667,10,0.666666667,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,10,0.4,0,0,visible_minority_arab
